Arabic Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
النقل,0,0,0,0,0,0,0,0,0,0
شفاف,0,0,0,0,0,0,0,0,0,0
انتقال,0,0,0,0,0,0,0,0,0,0
يحيل,0,0,0,0,0,0,0,0,0,0
تحويل,0,0,0,0,0,0,0,0,0,0
رافدة,0,0,0,0,0,0,0,0,0,0
الشفافية,0,0,0,0,0,0,0,0,0,0
شفاف,0,0,0,0,0,0,0,0,0,0
زرع اعضاء,0,0,0,0,0,0,0,0,0,0
الزرع,0,0,0,0,0,0,0,0,0,0
المواصلات,0,0,0,0,0,0,0,0,0,0
وسائل النقل,0,0,0,0,0,0,0,0,0,0
تبديل موضع,0,0,0,0,0,0,0,0,0,0
التحويل,0,0,0,0,0,0,0,0,0,0
مستعرض,0,0,0,0,0,0,0,0,0,0
فخ,0,0,0,0,0,0,0,0,0,0
محاصرة,0,0,0,0,0,0,0,0,0,0
زخارف,0,0,0,0,0,1,0,0,0,0
الفخاخ,0,0,0,0,0,1,0,0,0,0
"قمامة، يدمر، يهدم",0,0,1,0,0,1,0,1,0,0
ملىء بالقمامة,0,0,1,0,0,1,0,0,0,0
مؤلم,1,0,0,1,0,1,0,1,0,0
المجهود,0,0,0,0,0,1,0,0,0,0
يسافر,0,0,0,0,0,0,0,0,0,0
مسافر,0,0,0,0,0,0,0,0,0,0
سفر,0,0,0,0,0,0,1,0,0,0
اجتياز,0,0,0,0,0,0,0,0,0,0
مهزلة,0,0,1,1,0,1,0,1,0,0
شباك الجر,0,0,0,0,0,0,0,0,0,0
سفينة صيد,0,0,0,0,0,0,0,0,0,0
علبة,0,0,0,0,0,0,0,0,0,0
غادر,1,0,1,1,0,1,0,0,0,0
خيانة,1,0,0,1,0,1,0,1,1,0
منبسط,0,0,0,0,0,0,0,0,0,0
جهاز السير المتحرك,0,1,0,0,0,0,0,0,0,0
خيانة,1,0,1,1,0,1,0,0,1,0
كنز,0,1,0,0,1,0,1,0,0,1
امينة صندوق,0,0,0,0,0,0,0,0,0,1
خزينة,0,0,0,0,0,0,0,0,0,0
يعالج,1,1,1,1,1,1,1,1,1,1
"بحث، مقالة",0,0,0,0,0,0,0,0,0,0
علاج او معاملة,0,0,0,0,0,0,0,0,0,0
معاهدة,0,0,0,0,0,0,0,0,0,0
ثلاثة أضعاف,0,0,0,0,0,0,0,0,0,0
شجرة,1,1,1,0,1,0,1,0,1,1
رحلة,0,0,0,0,0,0,0,0,0,0
تعريشة,0,0,0,0,0,0,0,0,0,0
يرتعش,0,0,0,0,0,0,0,0,0,0
يرتجف,0,0,0,1,0,1,0,0,0,0
هائِل,0,0,0,0,0,0,0,0,0,0
بشكل هائل,0,0,0,0,0,0,1,0,0,0
رعشه,1,1,0,1,0,1,0,1,0,0
خندق,0,0,0,0,0,0,0,0,0,0
اتجاه,0,0,0,0,0,0,1,0,0,0
الشائع,0,0,0,0,0,0,0,0,0,0
عصري,0,0,0,0,0,0,1,0,0,0
الخوف,0,1,0,1,0,1,0,0,1,0
التعدي,1,0,0,0,0,1,0,0,0,0
ثالوث,0,0,0,0,0,0,0,0,0,0
مثلث,0,0,0,0,0,0,0,0,0,0
الثلاثي,0,0,0,0,0,0,0,0,0,0
قبيلة,0,0,0,0,0,0,0,0,0,1
محنة,0,0,0,1,0,1,0,1,0,0
محكمة,0,1,1,1,0,1,0,0,0,1
منبر,0,0,0,0,0,0,0,0,0,1
الرافد,0,1,0,0,0,0,1,0,0,0
تحية,0,0,0,0,0,0,1,0,0,0
حيلة,0,0,0,0,0,1,0,0,1,0
خداع,1,0,1,1,0,1,0,1,1,0
هزيلة,0,0,0,0,0,0,0,0,0,0
مخادع,0,0,0,0,0,0,0,0,0,0
دراجة ثلاثية العجلات,0,0,0,0,0,0,0,0,0,0
ترايدنت,0,0,0,0,0,0,0,0,0,0
بسيط,0,0,0,0,0,1,0,0,0,0
علم حساب المثلثات,0,0,0,0,0,0,1,0,0,0
اثار,0,0,0,0,0,0,0,0,0,0
علم المثلثات,0,0,0,0,0,0,0,0,0,0
تريليون,0,0,0,0,0,0,0,0,0,0
تقليم,0,0,0,0,0,0,0,0,0,0
الانتهازي,0,0,0,0,0,0,0,0,0,0
زركشة,0,0,0,0,0,0,0,0,0,0
ترين,0,0,0,0,0,0,0,0,0,0
الثالوث,0,0,0,0,0,0,0,0,0,0
الثلاثي,0,0,0,0,0,0,0,0,0,0
رحلة قصيرة,0,0,0,0,0,0,0,0,1,0
ثلاثي,0,0,0,0,0,0,0,0,0,0
ثلاثي,0,0,0,0,0,0,0,0,0,0
ثلاثة توائم,0,0,0,0,0,0,0,0,0,0
ثلاث نسخ,0,0,0,0,0,0,0,0,0,0
حامل ثلاثي القوائم,0,0,0,0,0,0,0,0,0,0
تنطلق,1,0,0,0,0,1,0,1,0,0
تافه,0,0,0,0,0,0,0,0,0,0
التريتيوم,0,0,0,0,0,0,0,0,0,0
انتصار,0,1,0,0,1,0,1,0,0,0
منتصر,0,1,0,0,1,0,1,0,0,1
القزم,1,0,0,1,0,1,0,0,0,0
عربة,0,0,0,0,0,0,0,0,0,0
الترومبون,0,0,0,0,0,0,0,0,0,0
القوات,0,0,0,0,0,0,0,0,0,0
جندي,0,0,0,0,0,0,0,0,0,0
القوات,0,0,0,0,0,0,0,0,0,0
غنيمة,0,1,0,0,1,0,1,0,1,1
استوائي,0,0,0,0,0,0,0,0,0,0
الهرولة,0,0,0,0,0,0,0,0,0,0
مزعجة,1,0,0,1,0,1,0,0,0,0
الحوض الصغير,0,0,0,0,0,0,0,0,0,0
فرقة,0,0,0,0,0,0,0,0,0,0
بنطلون,0,0,0,0,0,0,0,0,0,0
سمك السلمون المرقط,0,0,0,0,0,0,0,0,0,0
مجرفة,0,0,0,0,0,0,0,0,0,0
هدنة,0,0,0,0,1,0,1,0,0,1
شاحنة,0,0,0,0,0,0,0,0,0,1
حقيقي,0,0,0,0,1,0,1,0,0,1
الحقيقة البديهية,0,0,0,0,0,0,0,0,0,0
ورقة رابحة,0,0,0,0,0,0,0,0,1,0
بوق,0,0,0,0,0,1,0,0,0,0
عازف البوق,0,0,0,0,0,0,0,0,0,0
اقتطاع,0,0,0,0,0,0,0,0,0,0
مقطوع,0,0,0,0,0,0,0,0,0,0
دولاب,0,0,0,0,0,0,0,0,0,0
جذع,0,0,0,0,0,0,0,0,0,0
الجمالون,0,0,0,0,0,0,0,0,0,1
ثقة,0,0,0,0,0,0,0,0,0,1
وصي,0,0,0,0,0,0,0,0,0,1
مؤتمن,0,0,0,0,0,0,1,0,0,0
حقيقة,0,0,0,0,0,0,1,0,0,1
صادقة,0,0,0,0,0,0,0,0,0,1
الصدق,0,0,0,0,0,0,1,0,0,1
جرِّب أو حاول,0,0,0,0,0,0,0,0,0,0
حوض,0,0,0,0,0,0,0,0,0,0
الة النفخ,0,0,0,0,0,0,0,0,0,0
أنبوبي,0,0,0,0,0,0,0,0,0,0
أنبوب صغير,0,0,0,0,0,0,0,0,0,0
ثنية,0,0,0,0,0,0,0,0,0,0
تاكر,0,0,0,0,0,0,0,0,0,0
معنقدة,0,0,0,0,0,0,0,0,0,0
القاطرة,0,0,0,0,0,0,0,0,0,0
محاضرة,0,0,0,0,0,0,0,0,0,0
الخزامى,0,0,0,0,0,0,0,0,0,0
تعثر,0,0,0,0,0,1,0,0,0,0
بهلوان,0,0,0,0,0,0,0,0,0,0
ورم,0,0,0,1,0,1,0,0,0,0
ورم,0,0,0,1,0,1,0,1,0,0
فتنة,1,0,0,1,0,1,0,0,1,0
صاخب,1,0,0,1,0,1,0,0,0,0
تون,0,0,0,0,0,0,0,0,0,0
تونة,0,0,0,0,0,0,0,0,0,0
قابل للضبط,0,0,0,0,0,0,0,0,0,0
نغم,0,0,0,0,0,0,0,0,0,0
سترة,0,0,0,0,0,0,0,0,0,0
ضبط,0,0,0,0,0,0,0,0,0,0
نفق,0,0,0,0,0,0,0,0,0,0
عمامة,0,0,0,0,0,0,0,0,0,0
العكارة,0,0,0,0,0,0,0,0,0,0
عنفة,0,0,0,0,0,0,0,0,0,0
اضطراب,1,0,0,1,0,1,0,0,0,0
عنيف,0,0,0,1,0,1,0,0,0,0
احتلال,0,0,0,0,0,0,0,0,0,0
الكركم,0,0,0,0,0,0,0,0,0,0
اضطراب,1,0,0,1,0,1,0,1,0,0
منعطف أو دور,0,0,0,0,0,0,0,0,0,0
تحول,0,0,0,0,0,0,0,0,0,0
تسليم المفتاح,0,0,0,0,0,0,0,0,0,0
حاجر,0,0,0,0,0,0,0,0,0,0
القرص الدوار,0,0,0,0,0,0,0,0,0,0
الفيروز,0,0,0,0,0,0,0,0,0,0
برج,0,0,0,0,0,0,0,0,0,0
الياقة المدورة,0,0,0,0,0,0,0,0,0,0
صراع,1,0,0,0,0,0,0,0,0,0
وصاية,0,0,0,0,0,0,1,0,0,1
مدرس خاص,0,0,0,0,0,0,1,0,0,0
قرص,0,0,0,0,0,0,0,0,0,0
الثاني عشر,0,0,0,0,0,0,0,0,0,0
اثني عشر,0,0,0,0,0,0,0,0,0,0
العشرين,0,0,0,0,0,0,0,0,0,0
عشرين,0,0,0,0,0,0,0,0,0,0
غصين,0,0,0,0,0,0,0,0,0,0
الشفق,0,0,0,0,0,0,0,0,0,0
نسيج قطني طويل,0,0,0,0,0,0,0,0,0,0
التوأم,0,0,0,0,0,0,1,0,0,0
خيوط,0,0,0,0,0,0,0,0,0,0
وميض,0,1,0,0,1,0,1,0,0,0
توأمان,0,0,0,0,0,0,0,0,0,0
تحريف,0,0,0,0,0,0,0,0,0,0
ملتوية,0,0,0,0,0,0,0,0,0,0
تويتش,0,0,0,0,0,1,0,0,0,0
ذو شقين,0,0,0,0,0,0,0,0,0,0
قطب,0,0,0,0,0,0,0,0,0,0
يكتب,0,0,0,0,0,0,0,0,0,0
آلة كاتبة,0,0,0,0,0,0,0,0,0,0
اعصار,0,0,0,1,0,1,0,0,0,0
عادة,0,0,0,0,0,0,0,0,0,0
طابع,0,0,0,0,0,0,0,0,0,0
الطباعة,0,0,0,0,0,0,0,0,0,0
طاغية,1,0,1,1,0,1,0,0,0,0
استبداد,0,0,0,1,0,1,0,1,0,0
طاغية,1,0,1,1,0,1,0,1,0,0
إطار العجلة,0,0,0,0,0,0,0,0,0,0
واسع الانتشار,0,0,0,0,0,0,0,0,0,0
الوجود في كل مكان,0,0,0,0,0,0,0,0,0,0
قبح,0,0,1,1,0,1,0,1,0,0
البشع,0,0,1,0,0,1,0,0,0,0
قرحة,1,0,1,1,0,1,0,1,0,0
خفية,0,0,0,0,0,1,0,0,0,0
ذروة,0,1,0,0,0,0,0,1,0,0
أخيرًا,0,1,0,0,0,0,1,0,0,0
الانذار,1,0,0,1,0,1,0,0,0,0
Ultimo,0,0,0,0,0,0,0,0,0,0
فوق بنفسجي,0,0,0,0,0,0,0,0,0,0
سري,0,0,0,0,0,0,0,0,0,0
ظل,0,0,0,0,0,0,0,0,0,0
مظلة,0,0,0,0,0,0,0,0,0,0
حكم,0,0,0,0,0,0,1,0,0,1
بلا خجل,0,0,0,0,0,0,0,0,0,0
بلا هوادة,0,0,0,0,0,0,0,0,0,0
غير قادر,0,0,0,0,0,1,0,1,0,0
غير مقبول,0,0,0,0,0,1,0,1,0,0
غير المصحوبين,0,0,0,0,0,0,0,0,0,0
غير خاضع للمساءلة,0,1,1,0,0,1,0,1,0,1
غير معترف به,0,0,0,0,0,0,0,1,0,0
محض,0,0,0,0,0,0,0,0,0,0
بدون مساعدة,0,0,0,0,0,0,0,0,0,0
دون تغيير,0,0,0,0,0,0,0,0,0,0
خالية من الغموض,0,0,0,0,0,0,0,0,0,0
إجماع,0,0,0,0,0,0,1,0,0,0
بالإجماع,0,0,0,0,0,0,1,0,0,0
بالإجماع,0,0,0,0,0,0,0,0,0,0
غير متوقع,0,0,0,0,0,0,0,0,1,0
غير موافق عليه,0,0,0,0,0,1,0,0,0,0
أعزل,0,0,0,0,0,0,0,0,0,0
بدون مساعدة,0,0,0,0,0,0,0,0,0,0
متواضع,0,0,0,0,0,0,1,0,0,0
غير مرتبط,0,0,0,0,0,1,0,0,0,0
بعيد المنال,1,0,0,0,0,1,0,1,0,0
غير مراقب,0,0,0,0,0,0,0,0,0,0
غير جذاب,0,0,1,0,0,1,0,1,0,0
غير مصرح,0,0,0,0,0,1,0,0,0,0
لا مفر منه,0,0,0,0,0,1,0,0,0,0
غير مدرك,0,0,0,0,0,1,0,0,0,0
غير متوازن,0,0,0,0,0,0,0,0,0,0
لا يطاق,0,0,1,0,0,1,0,1,0,0
لم يهزم,0,1,0,0,1,1,1,1,1,0
الكفر,0,0,0,0,0,1,0,0,0,0
لا يصدق,0,0,0,0,0,1,0,0,0,0
غير متحيزة,0,0,0,0,0,0,1,0,0,0
لم يولد بعد,0,0,0,0,0,1,0,0,0,0
غير مجلد,0,0,0,0,0,0,0,0,0,0
غير محدود,0,0,0,0,0,0,0,0,0,0
غير قابل للكسر,0,0,0,0,0,0,1,0,0,0
جامح,1,1,0,1,0,1,1,0,1,0
غير منقطع,0,0,0,0,0,0,1,0,0,1
خارق للطبيعة,0,0,0,1,0,1,0,0,1,0
غير مكترث,1,0,1,0,0,1,0,1,0,0
غير مؤكد,1,0,1,1,0,1,0,0,1,0
ريبة,0,0,0,0,0,0,0,0,0,0
بدون منازع,0,0,0,0,0,0,0,0,0,0
غير قابل للتغيير,0,0,0,0,0,1,0,0,0,0
دون تغيير,0,0,0,0,0,0,0,0,0,0
لم يطالب بها أحد,0,0,0,0,0,0,0,0,0,0
اخو الام,0,0,0,0,0,0,0,0,0,0
غير نظيفة,0,0,1,0,0,1,0,0,0,0
غير مريح,0,0,0,0,0,1,0,0,0,0
غير مألوف,0,0,0,0,0,0,0,0,0,0
غير مألوف,0,0,0,0,0,0,0,0,0,0
لا هوادة فيها,0,0,0,0,0,0,0,0,0,0
غير مبال,0,0,0,0,0,0,0,0,0,0
غير مؤكد,0,0,0,0,0,0,0,0,0,0
غير متصل,0,0,0,0,0,0,0,0,0,0
غير معقول,0,0,1,0,0,1,0,0,0,0
غير واعي,0,0,0,0,0,1,0,0,0,0
فقدان الوعي,0,0,0,0,0,0,0,0,0,0
مخالف للدستور,0,0,0,0,0,1,0,0,0,0
غير مقيد,0,0,0,0,1,0,1,0,0,0
لا جدال فيه,0,0,0,0,0,0,0,0,0,0
لا يمكن السيطرة عليها,1,1,0,0,0,1,0,0,1,0
غير منضبط,0,0,0,0,0,1,0,0,0,0
غير تقليدي,0,0,0,0,0,0,0,0,0,0
غير مقتنع,0,0,0,0,0,0,0,0,0,0
نيء,0,0,0,0,0,0,0,0,0,0
غير مرتبط,0,0,0,0,0,0,0,0,0,0
كشف,0,0,0,0,0,0,0,0,1,0
غير حرج,0,0,0,0,0,0,0,0,0,0
غير مختصر,0,0,0,0,0,0,0,0,0,0
متردد,0,1,0,1,0,1,0,0,0,0
غير معرف,0,0,0,0,0,0,0,0,0,0
لا ينكر,0,0,0,0,0,0,0,0,0,0
متخفي,0,0,0,0,0,0,0,0,0,0
التيار الخفي,0,0,0,0,0,0,0,0,0,0
يقلل من شأن,0,0,0,0,0,0,0,0,1,0
خضع,0,0,0,0,0,0,0,0,0,0
الجامعية,0,0,0,0,0,0,0,0,0,0
تحت الارض,0,0,0,0,0,0,0,0,0,0
تكمن وراء,0,0,0,0,0,0,0,0,0,0
تسطير,0,0,0,0,0,0,1,0,0,0
تقوض,0,0,0,0,0,1,0,0,0,0
تحته,0,0,0,0,0,0,0,0,0,0
مدفوعة الأجر,1,0,0,0,0,1,0,1,0,0
سروال داخلي,0,0,0,0,0,0,0,0,0,0
شرطة سفلية,0,0,0,0,0,0,0,0,0,0
صغير الحجم,0,0,0,0,0,1,0,0,0,0
فهم,0,0,0,0,0,0,1,0,0,1
يفهم,0,0,0,0,0,0,0,0,0,0
تتعهد,0,0,0,0,0,0,0,0,0,0
متعهد,0,0,0,0,0,0,0,1,0,0
تعهد,0,1,0,0,0,0,0,0,0,0
أندروود,0,0,0,0,0,0,0,0,0,0
توقيع وضمان الدفع,0,0,0,0,0,0,1,0,0,1
مكتتب,0,0,0,0,0,0,0,0,0,0
غير مستحق,0,0,0,0,0,0,0,0,0,0
غير مرغوب فيه,1,0,1,1,0,1,0,1,0,0
غير مرغوب فيه,0,0,0,0,0,1,0,1,0,0
غير مطور,0,0,0,0,0,0,0,0,0,0
غير موجه,0,0,0,0,0,0,0,0,0,0
لم يكشف عنها,0,1,0,0,0,0,0,0,0,0
غير مكتشف,0,0,0,0,0,0,0,0,1,0
بلا منازع,0,0,0,0,0,0,0,0,0,0
دون إزعاج,0,0,0,0,0,0,0,0,0,0
غير مقسم,0,0,0,0,0,0,1,0,0,0
الغاء التحميل,0,0,0,0,0,1,0,0,0,0
تراجع,0,0,0,0,0,0,0,0,0,0
لا شك فيه,0,1,1,0,0,0,0,0,0,0
خلع ملابسه,0,0,0,0,0,0,0,0,0,0
خلع ملابسه,0,0,0,0,0,0,0,0,0,0
لا داعي له,0,0,0,0,0,0,0,0,0,0
لا يموت,0,1,0,0,1,0,1,1,0,1
غير مكتسب,0,0,0,0,0,0,0,0,0,0
كشف,0,0,0,0,0,0,0,0,0,0
القلق,0,1,0,0,0,1,0,1,0,0
غير مستقر,0,0,1,1,0,1,0,0,0,0
غير متعلم,0,0,0,0,0,1,0,1,0,0
عاطلين عن العمل,0,0,0,1,0,1,0,1,0,0
غير مرتبط,0,0,0,0,0,0,0,0,0,0
لا ينتهي,0,0,0,0,0,0,0,0,0,0
غير متكافئ,1,0,1,1,0,1,0,1,0,0
لا مثيل له,0,0,0,0,0,0,0,0,0,0
"بين، جلي",0,0,0,0,0,0,0,0,0,1
بشكل لا لبس فيه,0,0,0,0,0,0,1,0,0,0
متفاوتة,0,0,0,0,0,1,0,0,0,0
هادئ,0,0,0,0,0,0,0,0,0,0
غير متوقع,0,1,0,1,1,1,1,0,1,0
بشكل غير متوقع,0,0,0,0,0,0,0,0,1,0
غير مفسر,0,1,0,0,0,1,0,1,0,0
غير مستكشفة,0,0,0,0,0,0,0,0,0,0
لا يفتر,0,0,0,0,0,0,0,0,0,0
غير منصف,1,0,1,0,0,1,0,1,0,0
الظلم,1,0,0,0,0,1,0,1,0,0
غير مخلص,0,0,1,0,0,1,0,0,0,0
غير مألوف,0,0,0,0,0,0,0,0,0,0
غير ملائمة,0,0,1,0,0,1,0,1,0,0
غير مقيد,0,0,0,0,0,0,0,0,0,0
غير مكتمل,0,0,0,0,0,1,0,0,0,0
لا يتزعزع,0,0,0,0,0,0,0,0,0,0
تتكشف,0,1,0,0,0,0,1,0,0,0
غير متوقع,0,0,0,0,0,0,0,0,1,0
لا ترحم,1,0,0,0,0,1,0,1,0,0
مؤسف,0,0,0,0,0,1,0,1,0,0
غير ودي,1,0,1,1,0,1,0,1,0,0
لم تتحقق,1,1,0,0,0,1,0,1,1,0
غير مفروش,0,0,0,0,0,1,0,0,0,0
شرير,0,0,0,0,0,1,0,1,0,0
جاحد,1,0,1,0,0,1,0,0,0,0
بلا حراسة,0,0,0,0,0,0,0,0,1,0
التعاسة,0,0,0,0,0,1,0,1,0,0
تعيس,1,0,1,0,0,1,0,1,0,0
سالمين,0,0,0,0,0,0,0,0,0,0
غير صحي,0,0,1,1,0,1,0,1,0,0
دون عوائق,0,0,0,0,0,0,0,0,0,0
غير مقدس,0,0,0,1,0,1,0,0,0,0
وحيد القرن,0,0,0,0,0,0,0,0,0,0
توحيد,0,1,0,0,1,0,1,0,0,1
زي مُوحد,0,0,0,0,0,0,0,0,0,0
التوحيد,0,0,0,0,0,0,0,0,0,0
بشكل موحد,0,0,0,0,0,0,1,0,0,0
لا يمكن تصوره,0,0,0,0,0,1,1,0,1,0
غير مهم,0,0,0,0,0,1,0,1,0,0
غير متأثر,0,0,0,0,0,1,0,0,0,0
غير محسّن,0,0,0,0,0,1,0,0,0,0
غير مصاب,0,0,0,0,0,0,1,0,0,0
جهل,0,0,0,0,0,1,0,0,0,0
غير معتاد,0,0,0,0,0,0,0,0,0,0
غير مستهل,0,0,0,0,0,1,0,0,0,0
لا روح فيه,0,0,0,0,0,1,0,1,0,0
غير مفهوم,0,0,0,0,0,1,0,0,0,0
غير مقصود,0,0,0,0,0,0,0,0,1,0
غير مقصود,0,0,0,0,0,0,0,0,1,0
عن غير قصد,0,0,0,0,0,1,0,0,1,0
غير مهتم,0,0,0,0,0,1,0,1,0,0
رتيبا,0,0,0,0,0,1,0,1,0,0
دون انقطاع,0,0,0,0,0,0,0,0,0,0
غير مدعو,0,0,0,0,0,0,0,1,0,0
اتحاد,0,0,0,0,0,0,0,0,0,0
فريدة من نوعها,0,0,0,0,0,0,1,0,1,0
انسجام,0,0,0,0,0,0,1,0,0,0
وحدة,0,0,0,0,0,0,0,0,0,0
وحدوي,0,0,0,0,0,0,1,0,0,0
توحد,0,0,0,0,0,0,0,0,0,0
المتحدة,0,0,0,0,0,0,1,0,0,1
وحدة,0,0,0,0,0,0,1,0,0,1
عالمي,0,0,0,0,0,0,0,0,0,0
عالمية,0,0,0,0,0,0,0,0,0,0
كون,0,0,0,0,0,0,0,0,0,0
جامعة,0,1,0,0,0,0,1,0,0,0
غير عادل,1,0,0,0,0,1,0,0,0,0
غير مبرر,1,0,1,1,0,1,0,0,0,0
غير مبرر,0,0,0,0,0,1,0,0,0,0
غير لطيف,1,0,1,1,0,1,0,1,0,0
مجهول,0,0,0,0,0,0,0,0,0,0
مجهول,0,1,0,1,0,1,0,0,0,0
غير قانوني,1,0,1,1,0,1,0,1,0,0
إطلاق العنان - يحرر,0,0,0,0,0,0,0,0,0,0
غير مرخص,0,0,0,0,0,1,0,0,0,0
على عكس,0,0,0,0,0,0,0,0,0,0
غير محدود,0,0,0,0,0,0,1,0,0,0
تفريغ,0,0,0,0,0,0,0,0,0,0
تفريغها,0,0,0,0,0,0,0,0,0,0
الغاء القفل,0,0,0,0,0,0,0,0,0,0
سيئ الحظ,1,0,1,1,0,1,0,1,0,0
لا يمكن السيطرة عليه,0,0,1,0,0,1,0,0,0,0
غير مميز,0,0,0,0,0,0,0,0,0,0
اعزب,0,0,0,0,0,0,0,0,0,0
كشف,0,0,0,0,0,0,0,0,0,0
لا مثيل لها,0,0,0,0,0,0,0,0,0,0
لا لبس فيه,0,0,0,0,0,0,0,0,0,0
غير مخفف,0,0,0,0,0,0,0,0,0,0
غير متأثر,0,0,0,0,0,0,0,0,0,0
غير مسمى,0,0,0,0,0,0,0,0,0,0
غير طبيعي,0,0,1,1,0,1,0,0,0,0
غير ضروري,0,0,0,0,0,0,0,0,0,0
لا لزوم لها,0,0,0,0,0,0,0,0,0,0
غير ملاحظ,0,0,0,0,0,0,0,0,0,0
غير معدود,0,0,0,0,0,0,0,0,0,0
غير ملاحظ,0,0,0,0,0,0,0,0,0,0
دون عائق,0,0,0,0,0,0,0,0,0,0
غير مزعج,0,0,0,0,0,0,0,0,0,0
غير مشغول,0,0,0,0,0,0,0,0,0,0
غير رسمي,0,0,0,0,0,1,0,0,0,0
غير مفتوح,0,0,0,0,0,0,0,0,0,0
دون معارضة,0,0,0,0,0,0,0,0,0,0
غير مرتب,0,0,0,0,0,0,0,0,0,0
غير منظم,0,0,0,0,0,0,0,0,0,0
غير تقليدي,0,0,0,0,0,0,0,0,0,0
أفرغ,0,0,0,0,0,0,0,0,0,0
غير مدفوع الأجر,1,0,0,0,0,1,0,1,0,0
غير سارة,0,0,1,0,0,1,0,1,0,0
لا تحظى بشعبية,0,0,1,0,0,1,0,1,0,0
غير مسبوق,0,0,0,0,0,0,0,0,1,0
لا يمكن التنبؤ به,0,0,0,0,0,1,0,0,1,0
غير مستعد,0,0,0,0,0,1,0,0,0,0
بسيط,0,0,0,0,0,0,1,0,0,0
غير منتج,0,0,0,0,0,1,0,0,0,0
غير مربح,0,0,0,0,0,1,0,0,0,0
غير محمي,0,0,0,0,0,1,0,0,0,0
غير مثبت,0,0,0,0,0,0,0,0,0,0
غير منشورة,0,1,0,0,0,1,0,1,0,0
لا ريب فيه,0,0,0,0,0,0,1,0,0,1
مما لا شك فيه,0,0,0,0,0,0,1,0,0,1
لا جدال فيه,0,0,0,0,0,0,1,0,0,1
غير مقروء,0,0,0,0,0,0,0,0,0,0
غير حقيقي,0,0,0,0,0,0,0,0,0,0
غير واقعية,0,0,0,0,0,0,0,0,0,0
غير مسجلة,0,0,0,0,0,0,0,0,0,0
غير مسجل,0,0,0,0,0,0,0,0,0,0
غير منظم,0,0,0,0,0,0,0,0,0,0
غير مرتبطه,0,0,0,0,0,0,0,0,0,0
بلا هوادة,0,0,0,0,0,0,0,0,0,0
غير جدير بالثقة,0,0,0,0,0,1,0,0,0,1
غير تائب,0,0,0,0,0,0,0,0,0,0
بلا مقابل,0,0,0,0,0,1,0,1,0,0
لم تحل,0,1,0,0,0,0,0,0,0,0
الاضطرابات,0,0,0,1,0,0,0,1,0,0
غير مقيد,0,0,0,0,0,0,0,0,0,0
غير مقيد,0,0,0,0,0,0,0,0,0,0
مزعج,1,0,1,1,0,1,0,0,0,0
غير آمن,0,0,0,1,0,1,0,0,0,0
غير مرض,0,0,1,0,0,1,0,0,0,0
غير راضي,0,0,1,0,0,1,0,1,0,0
بغيض,0,0,0,0,0,1,0,0,0,0
سالما,0,0,0,0,0,0,1,0,0,0
غير علمي,0,0,0,0,0,0,0,0,0,0
عديم الضمير,0,0,0,0,0,1,0,0,0,0
غير المقعد,0,0,0,0,0,0,0,1,0,0
غير مرئي,0,0,0,0,0,0,0,0,0,0
غير أناني,0,0,0,0,0,0,1,0,0,0
غير مستقر,1,0,1,1,0,1,0,0,0,0
بشع,0,0,1,0,0,1,0,0,0,0
غير متطور,0,0,0,0,0,1,0,0,0,0
لا يوصف,0,0,0,1,0,1,0,0,0,0
غير محدد,0,0,0,0,0,0,0,0,0,0
غير مستقر,0,0,0,1,0,1,0,0,1,0
غير مستقر,0,0,0,1,0,0,0,0,0,0
غير ناجح,0,0,0,0,0,1,0,1,0,0
غير ملائم,0,0,0,0,0,1,0,0,0,0
مجهول,0,0,0,0,0,1,0,0,0,0
غير مدعوم,0,0,0,0,0,1,0,0,0,0
لا نظير لهما,0,1,0,1,1,0,1,0,0,1
المطمئنين,0,0,0,0,0,0,0,0,1,0
غير مستدام,0,0,0,0,0,1,0,0,0,0
غير محلى,0,0,0,0,0,0,0,0,0,0
غير متعاطف,1,0,0,0,0,1,0,0,0,0
الجامح,0,0,0,0,0,1,0,0,0,0
لا يطاق,0,0,0,0,0,1,0,0,0,0
لم يتم اختباره,0,0,0,0,0,0,0,0,0,0
لا يمكن تصوره,1,0,1,1,0,1,0,0,0,0
غير مرتب,0,0,1,0,0,1,0,0,0,0
فك,0,0,0,0,1,1,1,0,0,0
قبل الأوان,0,0,0,0,0,1,0,0,0,0
بدون عنوان,0,0,0,0,0,1,0,1,0,0
لا توصف,0,1,0,0,0,1,0,0,0,0
لم يمسها,0,0,0,0,0,0,0,0,0,0
غير مرغوب فيه,1,0,1,0,0,1,0,0,0,0
غير مدرب,0,0,0,0,0,1,0,0,0,0
غير مترجم,0,0,0,0,0,0,0,0,0,0
غير صحيح,0,0,0,0,0,1,0,0,0,0
غير موثوق به,1,0,0,0,0,1,0,0,0,0
غير مستعمل,0,0,0,0,0,0,0,0,0,0
غير عادي,0,0,0,0,0,0,0,0,0,0
بشكل غير عادي,0,0,0,0,0,0,0,0,0,0
كشف,0,0,0,0,0,0,0,0,0,0
إزاحة الستار,0,0,0,0,0,0,0,0,0,0
لم يتم التحقق منه,0,1,0,0,0,0,0,0,0,0
لا مبرر له,0,0,0,0,0,1,0,0,0,0
غافل,0,0,0,0,0,0,0,0,0,0
