Polish Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
rozprawa naukowa,0,0,0,0,0,0,0,0,0,0
leczenie,0,0,0,0,0,0,0,0,0,0
traktat,0,0,0,0,0,0,0,0,0,0
potroić,0,0,0,0,0,0,0,0,0,0
drzewo,1,1,1,0,1,0,1,0,1,1
wędrówka,0,0,0,0,0,0,0,0,0,0
krata,0,0,0,0,0,0,0,0,0,0
drżeć,0,0,0,0,0,0,0,0,0,0
drżenie,0,0,0,1,0,1,0,0,0,0
ogromny,0,0,0,0,0,0,0,0,0,0
ogromnie,0,0,0,0,0,0,1,0,0,0
drżenie,1,1,0,1,0,1,0,1,0,0
rów,0,0,0,0,0,0,0,0,0,0
tendencja,0,0,0,0,0,0,1,0,0,0
trendy,0,0,0,0,0,0,0,0,0,0
modny,0,0,0,0,0,0,1,0,0,0
drżenie,0,1,0,1,0,1,0,0,1,0
wykroczenie,1,0,0,0,0,1,0,0,0,0
triada,0,0,0,0,0,0,0,0,0,0
trójkąt,0,0,0,0,0,0,0,0,0,0
trójkątny,0,0,0,0,0,0,0,0,0,0
plemię,0,0,0,0,0,0,0,0,0,1
męka,0,0,0,1,0,1,0,1,0,0
trybunał,0,1,1,1,0,1,0,0,0,1
trybuna,0,0,0,0,0,0,0,0,0,1
dopływ,0,1,0,0,0,0,1,0,0,0
hołd,0,0,0,0,0,0,1,0,0,0
sztuczka,0,0,0,0,0,1,0,0,1,0
naciągnięcie,1,0,1,1,0,1,0,1,1,0
sączyć,0,0,0,0,0,0,0,0,0,0
zdradliwy,0,0,0,0,0,0,0,0,0,0
trycykl,0,0,0,0,0,0,0,0,0,0
trójząb,0,0,0,0,0,0,0,0,0,0
drobiazg,0,0,0,0,0,1,0,0,0,0
wymuskany,0,0,0,0,0,0,1,0,0,0
cyngiel,0,0,0,0,0,0,0,0,0,0
trygonometria,0,0,0,0,0,0,0,0,0,0
bilion,0,0,0,0,0,0,0,0,0,0
przycinać,0,0,0,0,0,0,0,0,0,0
przycinarka,0,0,0,0,0,0,0,0,0,0
lamówka,0,0,0,0,0,0,0,0,0,0
troisty,0,0,0,0,0,0,0,0,0,0
trójca,0,0,0,0,0,0,0,0,0,0
trio,0,0,0,0,0,0,0,0,0,0
wycieczka,0,0,0,0,0,0,0,0,1,0
trójstronny,0,0,0,0,0,0,0,0,0,0
potroić,0,0,0,0,0,0,0,0,0,0
tryplet,0,0,0,0,0,0,0,0,0,0
tryplikat,0,0,0,0,0,0,0,0,0,0
statyw,0,0,0,0,0,0,0,0,0,0
dreptanie,1,0,0,0,0,1,0,1,0,0
oklepany,0,0,0,0,0,0,0,0,0,0
tryt,0,0,0,0,0,0,0,0,0,0
zwycięstwo,0,1,0,0,1,0,1,0,0,0
tryumfalny,0,1,0,0,1,0,1,0,0,1
Troll,1,0,0,1,0,1,0,0,0,0
wózek,0,0,0,0,0,0,0,0,0,0
puzon,0,0,0,0,0,0,0,0,0,0
stado,0,0,0,0,0,0,0,0,0,0
policjant,0,0,0,0,0,0,0,0,0,0
wojsko,0,0,0,0,0,0,0,0,0,0
trofeum,0,1,0,0,1,0,1,0,1,1
tropikalny,0,0,0,0,0,0,0,0,0,0
kłus,0,0,0,0,0,0,0,0,0,0
kłopotliwy,1,0,0,1,0,1,0,0,0,0
koryto,0,0,0,0,0,0,0,0,0,0
trupa,0,0,0,0,0,0,0,0,0,0
spodnie,0,0,0,0,0,0,0,0,0,0
pstrąg,0,0,0,0,0,0,0,0,0,0
kielnia,0,0,0,0,0,0,0,0,0,0
rozejm,0,0,0,0,1,0,1,0,0,1
ciężarówka,0,0,0,0,0,0,0,0,0,1
PRAWDA,0,0,0,0,1,0,1,0,0,1
truizm,0,0,0,0,0,0,0,0,0,0
atut,0,0,0,0,0,0,0,0,1,0
trąbka,0,0,0,0,0,1,0,0,0,0
trębacz,0,0,0,0,0,0,0,0,0,0
ścięty,0,0,0,0,0,0,0,0,0,0
kadłubowy,0,0,0,0,0,0,0,0,0,0
przetaczać się,0,0,0,0,0,0,0,0,0,0
pień,0,0,0,0,0,0,0,0,0,0
kratownica,0,0,0,0,0,0,0,0,0,1
zaufanie,0,0,0,0,0,0,0,0,0,1
powiernik,0,0,0,0,0,0,0,0,0,1
wierny,0,0,0,0,0,0,1,0,0,0
prawda,0,0,0,0,0,0,1,0,0,1
prawdomówny,0,0,0,0,0,0,0,0,0,1
prawdomówność,0,0,0,0,0,0,1,0,0,1
spróbować,0,0,0,0,0,0,0,0,0,0
wanna,0,0,0,0,0,0,0,0,0,0
rura,0,0,0,0,0,0,0,0,0,0
rurowy,0,0,0,0,0,0,0,0,0,0
cewka,0,0,0,0,0,0,0,0,0,0
podwinąć,0,0,0,0,0,0,0,0,0,0
wielkie żarcie,0,0,0,0,0,0,0,0,0,0
czubaty,0,0,0,0,0,0,0,0,0,0
holownik,0,0,0,0,0,0,0,0,0,0
czesne,0,0,0,0,0,0,0,0,0,0
tulipan,0,0,0,0,0,0,0,0,0,0
upadek,0,0,0,0,0,1,0,0,0,0
kubek,0,0,0,0,0,0,0,0,0,0
guz,0,0,0,1,0,1,0,0,0,0
guz,0,0,0,1,0,1,0,1,0,0
zgiełk,1,0,0,1,0,1,0,0,1,0
zgiełkliwy,1,0,0,1,0,1,0,0,0,0
kadź,0,0,0,0,0,0,0,0,0,0
Tuńczyk,0,0,0,0,0,0,0,0,0,0
przestrajalny,0,0,0,0,0,0,0,0,0,0
melodia,0,0,0,0,0,0,0,0,0,0
tunika,0,0,0,0,0,0,0,0,0,0
strojenie,0,0,0,0,0,0,0,0,0,0
tunel,0,0,0,0,0,0,0,0,0,0
turban,0,0,0,0,0,0,0,0,0,0
mętność,0,0,0,0,0,0,0,0,0,0
turbina,0,0,0,0,0,0,0,0,0,0
turbulencja,1,0,0,1,0,1,0,0,0,0
burzliwy,0,0,0,1,0,1,0,0,0,0
darń,0,0,0,0,0,0,0,0,0,0
Kurkuma,0,0,0,0,0,0,0,0,0,0
zamieszanie,1,0,0,1,0,1,0,1,0,0
skręcać,0,0,0,0,0,0,0,0,0,0
obrócenie,0,0,0,0,0,0,0,0,0,0
dozorca więzienny,0,0,0,0,0,0,0,0,0,0
rogatka,0,0,0,0,0,0,0,0,0,0
obrotnica,0,0,0,0,0,0,0,0,0,0
turkus,0,0,0,0,0,0,0,0,0,0
wieżyczka,0,0,0,0,0,0,0,0,0,0
golf,0,0,0,0,0,0,0,0,0,0
bijatyka,1,0,0,0,0,0,0,0,0,0
kuratela,0,0,0,0,0,0,1,0,0,1
nauczyciel,0,0,0,0,0,0,1,0,0,0
dostrajać,0,0,0,0,0,0,0,0,0,0
dwunasty,0,0,0,0,0,0,0,0,0,0
dwanaście,0,0,0,0,0,0,0,0,0,0
dwudziesty,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
Gałązka,0,0,0,0,0,0,0,0,0,0
zmierzch,0,0,0,0,0,0,0,0,0,0
diagonal,0,0,0,0,0,0,0,0,0,0
bliźniak,0,0,0,0,0,0,1,0,0,0
szpagat,0,0,0,0,0,0,0,0,0,0
migotanie,0,1,0,0,1,0,1,0,0,0
Bliźnięta,0,0,0,0,0,0,0,0,0,0
skręcać,0,0,0,0,0,0,0,0,0,0
skręcone,0,0,0,0,0,0,0,0,0,0
skurcz,0,0,0,0,0,1,0,0,0,0
dwojaki,0,0,0,0,0,0,0,0,0,0
potentat,0,0,0,0,0,0,0,0,0,0
rodzaj,0,0,0,0,0,0,0,0,0,0
maszyna do pisania,0,0,0,0,0,0,0,0,0,0
tajfun,0,0,0,1,0,1,0,0,0,0
zazwyczaj,0,0,0,0,0,0,0,0,0,0
maszynistka,0,0,0,0,0,0,0,0,0,0
typografia,0,0,0,0,0,0,0,0,0,0
despotyczny,1,0,1,1,0,1,0,0,0,0
tyrania,0,0,0,1,0,1,0,1,0,0
tyran,1,0,1,1,0,1,0,1,0,0
opona,0,0,0,0,0,0,0,0,0,0
wszechobecny,0,0,0,0,0,0,0,0,0,0
wszechobecność,0,0,0,0,0,0,0,0,0,0
brzydota,0,0,1,1,0,1,0,1,0,0
brzydki,0,0,1,0,0,1,0,0,0,0
wrzód,1,0,1,1,0,1,0,1,0,0
ukryty,0,0,0,0,0,1,0,0,0,0
ostateczny,0,1,0,0,0,0,0,1,0,0
ostatecznie,0,1,0,0,0,0,1,0,0,0
ultimatum,1,0,0,1,0,1,0,0,0,0
ostateczny,0,0,0,0,0,0,0,0,0,0
ultrafioletowy,0,0,0,0,0,0,0,0,0,0
pępkowy,0,0,0,0,0,0,0,0,0,0
umbra,0,0,0,0,0,0,0,0,0,0
parasol,0,0,0,0,0,0,0,0,0,0
sędzia,0,0,0,0,0,0,1,0,0,1
nie speszony,0,0,0,0,0,0,0,0,0,0
niesłabnący,0,0,0,0,0,0,0,0,0,0
niezdolny,0,0,0,0,0,1,0,1,0,0
gorszący,0,0,0,0,0,1,0,1,0,0
bez towarzystwa,0,0,0,0,0,0,0,0,0,0
niezrozumiały,0,1,1,0,0,1,0,1,0,1
niepotwierdzony,0,0,0,0,0,0,0,1,0,0
czysty,0,0,0,0,0,0,0,0,0,0
autokefaliczny,0,0,0,0,0,0,0,0,0,0
niezmieniony,0,0,0,0,0,0,0,0,0,0
niedwuznaczny,0,0,0,0,0,0,0,0,0,0
jednomyślność,0,0,0,0,0,0,1,0,0,0
jednomyślny,0,0,0,0,0,0,1,0,0,0
jednogłośnie,0,0,0,0,0,0,0,0,0,0
nieoczekiwany,0,0,0,0,0,0,0,0,1,0
niezatwierdzony,0,0,0,0,0,1,0,0,0,0
bezbronny,0,0,0,0,0,0,0,0,0,0
bez asysty,0,0,0,0,0,0,0,0,0,0
niepozorny,0,0,0,0,0,0,1,0,0,0
nieżonaty,0,0,0,0,0,1,0,0,0,0
nieosiągalny,1,0,0,0,0,1,0,1,0,0
bez opieki,0,0,0,0,0,0,0,0,0,0
nieładny,0,0,1,0,0,1,0,1,0,0
nieautoryzowany,0,0,0,0,0,1,0,0,0,0
nieunikniony,0,0,0,0,0,1,0,0,0,0
nieświadomy,0,0,0,0,0,1,0,0,0,0
niezrównoważony,0,0,0,0,0,0,0,0,0,0
nie do zniesienia,0,0,1,0,0,1,0,1,0,0
nie pobity,0,1,0,0,1,1,1,1,1,0
niewiara,0,0,0,0,0,1,0,0,0,0
nie do wiary,0,0,0,0,0,1,0,0,0,0
bezinteresowny,0,0,0,0,0,0,1,0,0,0
przyszły,0,0,0,0,0,1,0,0,0,0
rozwiązany,0,0,0,0,0,0,0,0,0,0
bezgraniczny,0,0,0,0,0,0,0,0,0,0
niezniszczalny,0,0,0,0,0,0,1,0,0,0
nieokiełznany,1,1,0,1,0,1,1,0,1,0
nieprzerwany,0,0,0,0,0,0,1,0,0,1
niesamowity,0,0,0,1,0,1,0,0,1,0
niedbały,1,0,1,0,0,1,0,1,0,0
niepewny,1,0,1,1,0,1,0,0,1,0
niepewność,0,0,0,0,0,0,0,0,0,0
niekwestionowany,0,0,0,0,0,0,0,0,0,0
niezmienny,0,0,0,0,0,1,0,0,0,0
niezmieniony,0,0,0,0,0,0,0,0,0,0
nieodebrane,0,0,0,0,0,0,0,0,0,0
wujek,0,0,0,0,0,0,0,0,0,0
nieczysty,0,0,1,0,0,1,0,0,0,0
niewygodny,0,0,0,0,0,1,0,0,0,0
niezwykły,0,0,0,0,0,0,0,0,0,0
rzadko,0,0,0,0,0,0,0,0,0,0
bezkompromisowy,0,0,0,0,0,0,0,0,0,0
obojętny,0,0,0,0,0,0,0,0,0,0
niepotwierdzone,0,0,0,0,0,0,0,0,0,0
niepodłączony,0,0,0,0,0,0,0,0,0,0
horrendalny,0,0,1,0,0,1,0,0,0,0
nieświadomy,0,0,0,0,0,1,0,0,0,0
nieprzytomność,0,0,0,0,0,0,0,0,0,0
niekonstytucyjny,0,0,0,0,0,1,0,0,0,0
niewymuszony,0,0,0,0,1,0,1,0,0,0
bezsporny,0,0,0,0,0,0,0,0,0,0
niepowstrzymany,1,1,0,0,0,1,0,0,1,0
niekontrolowany,0,0,0,0,0,1,0,0,0,0
oryginalny,0,0,0,0,0,0,0,0,0,0
nieprzekonany,0,0,0,0,0,0,0,0,0,0
brutalny,0,0,0,0,0,0,0,0,0,0
nieskorelowane,0,0,0,0,0,0,0,0,0,0
odkryć,0,0,0,0,0,0,0,0,1,0
bezkrytyczny,0,0,0,0,0,0,0,0,0,0
nie oszlifowany,0,0,0,0,0,0,0,0,0,0
niezdecydowany,0,1,0,1,0,1,0,0,0,0
nieokreślony,0,0,0,0,0,0,0,0,0,0
niezaprzeczalny,0,0,0,0,0,0,0,0,0,0
tajny,0,0,0,0,0,0,0,0,0,0
podkład,0,0,0,0,0,0,0,0,0,0
zbagatelizować,0,0,0,0,0,0,0,0,1,0
przejść,0,0,0,0,0,0,0,0,0,0
student,0,0,0,0,0,0,0,0,0,0
pod ziemią,0,0,0,0,0,0,0,0,0,0
być podstawą,0,0,0,0,0,0,0,0,0,0
podkreślać,0,0,0,0,0,0,1,0,0,0
podważone,0,0,0,0,0,1,0,0,0,0
pod spodem,0,0,0,0,0,0,0,0,0,0
niedopłacony,1,0,0,0,0,1,0,1,0,0
slipy,0,0,0,0,0,0,0,0,0,0
podkreślać,0,0,0,0,0,0,0,0,0,0
drobny,0,0,0,0,0,1,0,0,0,0
zrozumienie,0,0,0,0,0,0,1,0,0,1
zrozumiany,0,0,0,0,0,0,0,0,0,0
podjąć,0,0,0,0,0,0,0,0,0,0
właściciel zakładu pogrzebowego,0,0,0,0,0,0,0,1,0,0
przedsiębiorstwo,0,1,0,0,0,0,0,0,0,0
podszycie lasu,0,0,0,0,0,0,0,0,0,0
przyjąć do ubezpieczenia,0,0,0,0,0,0,1,0,0,1
gwarant,0,0,0,0,0,0,0,0,0,0
niezasłużony,0,0,0,0,0,0,0,0,0,0
niepożądany,1,0,1,1,0,1,0,1,0,0
niepożądany,0,0,0,0,0,1,0,1,0,0
nierozwinięty,0,0,0,0,0,0,0,0,0,0
bezkierunkowy,0,0,0,0,0,0,0,0,0,0
nieujawnione,0,1,0,0,0,0,0,0,0,0
nieodkryty,0,0,0,0,0,0,0,0,1,0
bezsprzeczny,0,0,0,0,0,0,0,0,0,0
spokojny,0,0,0,0,0,0,0,0,0,0
niepodzielny,0,0,0,0,0,0,1,0,0,0
Cofnij,0,0,0,0,0,1,0,0,0,0
zguba,0,0,0,0,0,0,0,0,0,0
niewątpliwy,0,1,1,0,0,0,0,0,0,0
Rozbierz się,0,0,0,0,0,0,0,0,0,0
rozebrany,0,0,0,0,0,0,0,0,0,0
nadmierny,0,0,0,0,0,0,0,0,0,0
nieśmiertelny,0,1,0,0,1,0,1,1,0,1
niezasłużony,0,0,0,0,0,0,0,0,0,0
wykopać,0,0,0,0,0,0,0,0,0,0
niepokój,0,1,0,0,0,1,0,1,0,0
niespokojny,0,0,1,1,0,1,0,0,0,0
niewykształcony,0,0,0,0,0,1,0,1,0,0
bezrobotni,0,0,0,1,0,1,0,1,0,0
nieobciążony,0,0,0,0,0,0,0,0,0,0
wieczny,0,0,0,0,0,0,0,0,0,0
nierówny,1,0,1,1,0,1,0,1,0,0
niezrównany,0,0,0,0,0,0,0,0,0,0
jednoznaczny,0,0,0,0,0,0,0,0,0,1
jednoznacznie,0,0,0,0,0,0,1,0,0,0
nierówny,0,0,0,0,0,1,0,0,0,0
monotonny,0,0,0,0,0,0,0,0,0,0
nieoczekiwany,0,1,0,1,1,1,1,0,1,0
niespodziewanie,0,0,0,0,0,0,0,0,1,0
niewyjaśnione,0,1,0,0,0,1,0,1,0,0
niezbadane,0,0,0,0,0,0,0,0,0,0
niezawodny,0,0,0,0,0,0,0,0,0,0
niesprawiedliwy,1,0,1,0,0,1,0,1,0,0
niesprawiedliwość,1,0,0,0,0,1,0,1,0,0
niewierny,0,0,1,0,0,1,0,0,0,0
nieznany,0,0,0,0,0,0,0,0,0,0
niekorzystny,0,0,1,0,0,1,0,1,0,0
nie skrępowany,0,0,0,0,0,0,0,0,0,0
niedokończony,0,0,0,0,0,1,0,0,0,0
niezachwiany,0,0,0,0,0,0,0,0,0,0
rozwijać się,0,1,0,0,0,0,1,0,0,0
nieprzewidziany,0,0,0,0,0,0,0,0,1,0
pamiętliwy,1,0,0,0,0,1,0,1,0,0
niefortunny,0,0,0,0,0,1,0,1,0,0
nieprzyjazny,1,0,1,1,0,1,0,1,0,0
niespełnione,1,1,0,0,0,1,0,1,1,0
nieumeblowane,0,0,0,0,0,1,0,0,0,0
bezbożny,0,0,0,0,0,1,0,1,0,0
niewdzięczny,1,0,1,0,0,1,0,0,0,0
nieopatrzny,0,0,0,0,0,0,0,0,1,0
nieszczęście,0,0,0,0,0,1,0,1,0,0
nieszczęśliwy,1,0,1,0,0,1,0,1,0,0
nietknięty,0,0,0,0,0,0,0,0,0,0
niezdrowy,0,0,1,1,0,1,0,1,0,0
bez przeszkód,0,0,0,0,0,0,0,0,0,0
bezbożny,0,0,0,1,0,1,0,0,0,0
jednorożec,0,0,0,0,0,0,0,0,0,0
zjednoczenie,0,1,0,0,1,0,1,0,0,1
mundur,0,0,0,0,0,0,0,0,0,0
jednolitość,0,0,0,0,0,0,0,0,0,0
równomiernie,0,0,0,0,0,0,1,0,0,0
niewyobrażalny,0,0,0,0,0,1,1,0,1,0
nieważny,0,0,0,0,0,1,0,1,0,0
rozczarowany,0,0,0,0,0,1,0,0,0,0
nieulepszony,0,0,0,0,0,1,0,0,0,0
niezainfekowany,0,0,0,0,0,0,1,0,0,0
niedoinformowany,0,0,0,0,0,1,0,0,0,0
bezludny,0,0,0,0,0,0,0,0,0,0
niewtajemniczony,0,0,0,0,0,1,0,0,0,0
banalny,0,0,0,0,0,1,0,1,0,0
niezrozumiały,0,0,0,0,0,1,0,0,0,0
niezamierzony,0,0,0,0,0,0,0,0,1,0
nieumyślny,0,0,0,0,0,0,0,0,1,0
nieumyślnie,0,0,0,0,0,1,0,0,1,0
niezainteresowany,0,0,0,0,0,1,0,1,0,0
nieinteresujący,0,0,0,0,0,1,0,1,0,0
nieprzerwany,0,0,0,0,0,0,0,0,0,0
nieproszony,0,0,0,0,0,0,0,1,0,0
unia,0,0,0,0,0,0,0,0,0,0
unikalny,0,0,0,0,0,0,1,0,1,0
unisono,0,0,0,0,0,0,1,0,0,0
jednostka,0,0,0,0,0,0,0,0,0,0
jednolity,0,0,0,0,0,0,1,0,0,0
zjednoczyć,0,0,0,0,0,0,0,0,0,0
zjednoczony,0,0,0,0,0,0,1,0,0,1
jedność,0,0,0,0,0,0,1,0,0,1
uniwersalny,0,0,0,0,0,0,0,0,0,0
uniwersalność,0,0,0,0,0,0,0,0,0,0
wszechświat,0,0,0,0,0,0,0,0,0,0
Uniwersytet,0,1,0,0,0,0,1,0,0,0
niesprawiedliwy,1,0,0,0,0,1,0,0,0,0
nieuzasadniony,1,0,1,1,0,1,0,0,0,0
nie usprawiedliwiony,0,0,0,0,0,1,0,0,0,0
niedobry,1,0,1,1,0,1,0,1,0,0
niepoznawalny,0,0,0,0,0,0,0,0,0,0
nieznany,0,1,0,1,0,1,0,0,0,0
bezprawny,1,0,1,1,0,1,0,1,0,0
rozpętać,0,0,0,0,0,0,0,0,0,0
nielicencjonowany,0,0,0,0,0,1,0,0,0,0
w odróżnieniu,0,0,0,0,0,0,0,0,0,0
Nieograniczony,0,0,0,0,0,0,1,0,0,0
rozładować,0,0,0,0,0,0,0,0,0,0
rozładowany,0,0,0,0,0,0,0,0,0,0
odblokować,0,0,0,0,0,0,0,0,0,0
nieszczęśliwy,1,0,1,1,0,1,0,1,0,0
krnąbrny,0,0,1,0,0,1,0,0,0,0
nieoznaczony,0,0,0,0,0,0,0,0,0,0
niezamężna,0,0,0,0,0,0,0,0,0,0
zdemaskować,0,0,0,0,0,0,0,0,0,0
niezrównany,0,0,0,0,0,0,0,0,0,0
niewątpliwy,0,0,0,0,0,0,0,0,0,0
prawdziwy,0,0,0,0,0,0,0,0,0,0
niewzruszony,0,0,0,0,0,0,0,0,0,0
anonimowy,0,0,0,0,0,0,0,0,0,0
nienaturalny,0,0,1,1,0,1,0,0,0,0
niepotrzebny,0,0,0,0,0,0,0,0,0,0
niepotrzebne,0,0,0,0,0,0,0,0,0,0
niezauważony,0,0,0,0,0,0,0,0,0,0
nienumerowany,0,0,0,0,0,0,0,0,0,0
nie zauważony,0,0,0,0,0,0,0,0,0,0
bez przeszkód,0,0,0,0,0,0,0,0,0,0
dyskretny,0,0,0,0,0,0,0,0,0,0
wolny,0,0,0,0,0,0,0,0,0,0
nieoficjalny,0,0,0,0,0,1,0,0,0,0
nieotwarty,0,0,0,0,0,0,0,0,0,0
bez sprzeciwu,0,0,0,0,0,0,0,0,0,0
niezamówiony,0,0,0,0,0,0,0,0,0,0
niezorganizowany,0,0,0,0,0,0,0,0,0,0
nie ortodoksyjny,0,0,0,0,0,0,0,0,0,0
rozpakować,0,0,0,0,0,0,0,0,0,0
nie zapłacony,1,0,0,0,0,1,0,1,0,0
nieprzyjemny,0,0,1,0,0,1,0,1,0,0
niepopularny,0,0,1,0,0,1,0,1,0,0
bez precedensu,0,0,0,0,0,0,0,0,1,0
nieobliczalny,0,0,0,0,0,1,0,0,1,0
nieprzygotowany,0,0,0,0,0,1,0,0,0,0
skromny,0,0,0,0,0,0,1,0,0,0
nieproduktywny,0,0,0,0,0,1,0,0,0,0
nierentowny,0,0,0,0,0,1,0,0,0,0
bezbronny,0,0,0,0,0,1,0,0,0,0
niesprawdzony,0,0,0,0,0,0,0,0,0,0
nieopublikowane,0,1,0,0,0,1,0,1,0,0
niewątpliwy,0,0,0,0,0,0,1,0,0,1
bezsprzecznie,0,0,0,0,0,0,1,0,0,1
niezaprzeczony,0,0,0,0,0,0,1,0,0,1
nieprzeczytane,0,0,0,0,0,0,0,0,0,0
nierealny,0,0,0,0,0,0,0,0,0,0
nierealistyczny,0,0,0,0,0,0,0,0,0,0
nienagrany,0,0,0,0,0,0,0,0,0,0
niezarejestrowany,0,0,0,0,0,0,0,0,0,0
nieuregulowany,0,0,0,0,0,0,0,0,0,0
niepowiązany,0,0,0,0,0,0,0,0,0,0
nieubłagany,0,0,0,0,0,0,0,0,0,0
niewiarygodne,0,0,0,0,0,1,0,0,0,1
nieskruszony,0,0,0,0,0,0,0,0,0,0
nie wynagrodzony,0,0,0,0,0,1,0,1,0,0
nie rozwiązany,0,1,0,0,0,0,0,0,0,0
niepokój,0,0,0,1,0,0,0,1,0,0
niepohamowany,0,0,0,0,0,0,0,0,0,0
nieograniczony,0,0,0,0,0,0,0,0,0,0
niesforny,1,0,1,1,0,1,0,0,0,0
niebezpieczny,0,0,0,1,0,1,0,0,0,0
niedostateczny,0,0,1,0,0,1,0,0,0,0
niezadowolony,0,0,1,0,0,1,0,1,0,0
niesmaczny,0,0,0,0,0,1,0,0,0,0
bez szwanku,0,0,0,0,0,0,1,0,0,0
nienaukowy,0,0,0,0,0,0,0,0,0,0
nieskrupulatny,0,0,0,0,0,1,0,0,0,0
usadzić,0,0,0,0,0,0,0,1,0,0
niewidzialny,0,0,0,0,0,0,0,0,0,0
bezinteresowny,0,0,0,0,0,0,1,0,0,0
zaburzony,1,0,1,1,0,1,0,0,0,0
brzydki,0,0,1,0,0,1,0,0,0,0
niewyszukany,0,0,0,0,0,1,0,0,0,0
niewypowiedziany,0,0,0,1,0,1,0,0,0,0
nieokreślony,0,0,0,0,0,0,0,0,0,0
nietrwały,0,0,0,1,0,1,0,0,1,0
niepewny,0,0,0,1,0,0,0,0,0,0
nieudany,0,0,0,0,0,1,0,1,0,0
nieodpowiedni,0,0,0,0,0,1,0,0,0,0
niedoceniony,0,0,0,0,0,1,0,0,0,0
nieobsługiwany,0,0,0,0,0,1,0,0,0,0
niezrównany,0,1,0,1,1,0,1,0,0,1
niczego niepodejrzewający,0,0,0,0,0,0,0,0,1,0
niezrównoważony,0,0,0,0,0,1,0,0,0,0
niesłodzony,0,0,0,0,0,0,0,0,0,0
niesympatyczny,1,0,0,0,0,1,0,0,0,0
nieokiełznany,0,0,0,0,0,1,0,0,0,0
nie do obrony,0,0,0,0,0,1,0,0,0,0
nieprzetestowany,0,0,0,0,0,0,0,0,0,0
nie do pomyślenia,1,0,1,1,0,1,0,0,0,0
nieporządny,0,0,1,0,0,1,0,0,0,0
rozwiązać,0,0,0,0,1,1,1,0,0,0
przedwcześnie,0,0,0,0,0,1,0,0,0,0
nieuprawny,0,0,0,0,0,1,0,1,0,0
niewypowiedziany,0,1,0,0,0,1,0,0,0,0
nietknięty,0,0,0,0,0,0,0,0,0,0
przewrotny,1,0,1,0,0,1,0,0,0,0
niedoświadczony,0,0,0,0,0,1,0,0,0,0
nieprzetłumaczone,0,0,0,0,0,0,0,0,0,0
nieprawdziwy,0,0,0,0,0,1,0,0,0,0
niegodny zaufania,1,0,0,0,0,1,0,0,0,0
nie używany,0,0,0,0,0,0,0,0,0,0
niezwykłe,0,0,0,0,0,0,0,0,0,0
niezwykle,0,0,0,0,0,0,0,0,0,0
demaskować,0,0,0,0,0,0,0,0,0,0
odsłonięcie,0,0,0,0,0,0,0,0,0,0
niesprawdzony,0,1,0,0,0,0,0,0,0,0
bezpodstawny,0,0,0,0,0,1,0,0,0,0
nieostrożny,0,0,0,0,0,0,0,0,0,0
niemyty,0,0,1,0,0,1,0,0,0,0
niezachwiany,0,0,0,0,0,0,1,0,0,1
niepożądany,0,0,0,0,0,1,0,1,0,0
chory,0,0,0,0,0,1,0,1,0,0
niechętny,0,0,0,0,0,0,0,0,0,0
niechętnie,0,0,0,0,0,0,0,0,0,0
niechęć,0,0,0,0,0,1,0,0,0,0
rozwijać,0,0,0,0,0,0,0,0,0,0
niemądry,0,0,0,0,0,1,0,0,0,0
niezamierzony,0,0,0,0,0,1,0,0,0,0
bezwiednie,0,0,0,0,0,0,0,0,0,0
niegodny,0,0,1,0,0,1,0,0,0,0
niepisany,0,0,0,0,0,0,0,0,0,0
nieustępliwy,0,0,0,0,0,1,0,0,0,0
przewrót,1,0,0,1,0,1,0,1,0,0
pod górę,0,1,0,1,0,1,1,0,0,0
tapicerka,0,0,0,0,0,0,0,0,0,0
wyżynny,0,0,0,0,0,0,0,0,0,0
okolica górska,0,0,0,0,0,0,0,0,0,0
podnieść,0,1,0,0,1,0,1,0,0,1
górny,0,0,0,0,0,0,0,0,0,0
pionowo,0,0,0,0,0,0,1,0,0,1
powstanie,1,1,0,1,0,1,0,0,0,0
wrzawa,0,0,0,0,0,1,0,0,0,0
smutny,1,0,0,0,0,1,0,1,0,0
wynik,0,0,0,0,0,0,0,0,0,0
na górę,0,0,0,0,0,0,0,0,0,0
dorobkiewicz,0,0,0,0,0,0,0,0,0,0
górę,0,0,0,0,0,0,0,0,0,0
uran,0,0,0,0,0,0,0,0,0,0
miejski,0,0,0,0,0,0,0,0,0,0
urwis,0,0,0,0,0,1,0,0,0,0
popęd,0,0,0,0,0,0,0,0,0,0
pilna sprawa,0,1,0,1,0,0,0,0,1,0
pilne,0,1,0,1,0,1,0,0,1,0
analiza moczu,0,0,0,0,0,0,0,0,0,0
urna,0,0,0,0,0,0,0,1,0,0
stosowanie,0,0,0,0,0,0,0,0,0,0
pożytecznie,0,0,0,0,0,0,0,0,0,0
przydatność,0,0,0,0,0,0,1,0,0,0
bezużyteczny,0,0,0,0,0,1,0,0,0,0
bileter,0,0,0,0,0,0,1,0,0,1
zwykły,0,0,0,0,0,0,1,0,0,1
uzurpować,1,0,0,0,0,1,0,0,0,0
uzurpował sobie,1,0,0,1,0,1,0,0,0,0
lichwa,0,0,0,0,0,1,0,0,0,0
naczynie,0,0,0,0,0,0,0,0,0,0
utylitarny,0,0,0,0,0,0,0,0,0,0
