Finnish Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
rikastushiekka,0,0,0,0,0,0,0,0,0,0
räätälöidä,0,0,0,0,0,0,0,0,0,0
räätälöinti,0,0,0,0,0,0,0,0,0,0
pilata,0,0,0,0,0,1,0,1,0,0
ottaja,0,0,0,0,0,0,0,0,0,0
tarina,0,0,0,0,0,0,1,0,0,0
lahjakkuutta,0,0,0,0,0,0,1,0,0,0
lahjakas,0,0,0,0,0,0,0,0,0,0
talisman,0,0,0,0,0,0,1,0,0,0
puhua,0,0,0,0,0,0,1,0,0,0
puhelias,0,0,0,0,0,0,0,0,0,0
puhuja,0,0,0,0,0,0,0,0,0,0
pitkä,0,0,0,0,0,0,0,0,0,0
laskee,0,0,0,0,0,0,0,0,0,0
tali,0,0,0,0,0,0,0,0,0,0
vastaa,0,0,0,0,0,0,0,0,0,0
kynnet,1,0,0,1,0,1,0,0,0,0
tamburiini,0,0,0,0,0,0,0,0,0,0
kesyttää,0,0,0,0,0,0,0,0,0,0
rusketus,0,0,0,0,0,0,0,0,0,0
tandem,0,0,0,0,0,0,0,0,0,1
tang,0,0,0,0,0,0,0,0,0,0
tangentti,0,0,0,0,0,0,0,0,0,0
vyyhti,0,0,0,0,0,0,0,0,0,0
sotkeutunut,0,0,0,0,0,1,0,0,0,0
säiliö,0,0,0,0,0,0,0,0,0,0
ruskettunut,0,0,0,0,0,0,1,0,0,0
ärsyttävä,0,1,0,0,1,1,1,0,1,0
vastaava,0,0,0,0,0,0,0,0,0,1
napauta,0,0,0,0,0,0,0,0,0,0
nauha,0,0,0,0,0,0,0,0,0,0
kartiomainen,0,0,0,0,0,0,0,0,0,0
kapeneva,0,0,0,0,0,0,0,0,0,0
kuvakudos,0,0,0,0,0,0,0,0,0,0
terva,0,0,0,0,0,0,0,0,0,0
myöhästyminen,0,0,0,0,0,1,0,0,0,0
myöhässä,0,0,0,0,0,1,0,0,0,0
kohde,0,0,0,0,0,0,0,0,0,0
tariffi,1,0,1,0,0,1,0,0,0,0
tahrata,0,0,1,0,0,1,0,1,0,0
tervaa,0,0,0,0,0,1,0,0,0,0
torttu,0,0,0,0,0,0,0,0,0,0
tartaani,0,0,0,0,0,0,0,0,0,0
hammaskiveä,0,0,0,0,0,0,0,0,0,0
tehtävä,0,0,0,0,0,0,1,0,0,0
tupsu,0,0,0,0,0,0,0,0,0,0
maku,0,0,0,0,0,0,0,0,0,0
maukasta,0,0,0,0,0,0,1,0,0,0
mauton,0,0,1,0,0,1,0,0,0,0
maistelua,0,0,0,0,0,0,0,0,0,0
maukas,0,0,0,0,0,0,1,0,0,0
tat,0,0,0,0,0,0,0,0,0,0
tatuointi,0,0,0,0,0,0,0,0,0,0
opettanut,0,0,0,0,0,0,0,0,0,1
pilkata,1,0,0,1,0,1,0,1,0,0
kireällä,0,0,0,0,0,0,0,0,0,0
taverna,0,0,0,0,0,0,0,0,0,0
kellertävänruskea,0,0,1,0,0,0,0,0,0,0
verottaa,0,0,0,0,0,1,0,1,0,0
taksi,0,0,0,0,0,0,0,0,0,0
taksonomia,0,0,0,0,0,0,0,0,0,0
teetä,0,0,0,0,0,0,0,0,0,0
opettaa,0,0,0,0,1,0,1,0,1,1
opettaja,0,0,0,0,0,0,1,0,0,1
opetusta,0,0,0,0,0,0,0,0,0,0
tiimi,0,0,0,0,0,0,0,0,0,1
itkuinen,0,0,1,1,0,0,0,1,0,0
härnätä,1,1,0,0,0,1,0,1,0,0
teaser,0,0,0,0,0,0,0,0,0,0
kiusanteko,1,0,0,1,0,1,0,0,0,0
tutti,0,0,0,0,0,0,0,0,0,0
tekninen,0,0,0,0,0,0,0,0,0,0
teknisyyttä,0,0,0,0,0,0,0,0,0,0
teknikko,0,0,0,0,0,0,0,0,0,0
teknologiaa,0,0,0,0,0,0,1,0,0,0
ted,0,0,0,0,0,0,0,0,0,0
ikävä,0,0,0,0,0,1,0,0,0,0
tylsää,0,0,0,0,0,1,0,0,0,0
täynnä,0,0,1,0,0,0,0,0,0,0
teini-ikäiset,0,0,0,0,0,1,1,0,0,0
hampaat,0,0,0,0,0,0,0,0,0,0
teflonia,0,0,0,0,0,0,0,0,0,0
sähke,0,0,0,0,0,0,0,0,0,0
lennätin,0,0,0,0,0,0,0,0,0,0
puhelin,0,0,0,0,0,0,0,0,0,0
teleskooppi,0,0,0,0,0,0,0,0,0,0
teleskooppinen,0,0,0,0,0,0,0,0,0,0
televisio,0,0,0,0,0,0,0,0,0,0
pankkivirkailija,0,0,0,0,0,0,0,0,0,0
kertova,0,0,0,0,0,0,0,0,0,0
ilmaisin,0,0,0,0,0,0,0,0,0,0
luonne,0,0,0,0,0,0,0,0,0,0
tempera,0,0,0,0,0,0,0,0,0,0
temperamentti,0,0,0,0,0,0,0,0,0,0
raittius,0,0,0,0,0,0,1,0,0,0
leuto,0,0,0,0,0,0,0,0,0,1
lämpötila,0,0,0,0,0,0,0,0,0,0
karkaistu,0,0,0,0,0,0,1,0,0,0
myrsky,1,1,0,1,0,1,0,1,1,0
temppeli,0,0,0,0,0,0,0,0,0,0
ajallinen,0,0,0,0,0,0,0,0,0,0
väliaikaisesti,0,0,0,0,0,0,0,0,0,0
tilapäinen,0,0,0,0,0,0,0,0,0,0
houkutella,0,0,0,0,0,0,0,0,0,0
houkutus,0,0,0,0,0,1,0,0,0,0
houkutteleva,0,0,0,0,0,0,0,0,0,0
kymmenen,0,0,0,0,0,0,0,0,0,0
kestävä,0,0,0,0,0,0,1,0,0,0
sitkeä,0,0,0,0,0,0,1,0,0,0
sitkeyttä,0,0,0,0,0,0,1,0,0,0
vuokrasopimus,0,0,0,0,0,0,1,0,0,0
vuokralainen,0,0,0,0,0,0,1,0,0,0
taipumus,0,0,0,0,0,0,0,0,0,0
tarjous,0,0,0,0,1,0,1,0,0,1
arkuus,0,0,0,0,1,0,1,0,0,0
hoitaa,0,0,0,0,0,0,0,0,0,0
jänne,0,0,0,0,0,0,0,0,0,0
vuokra-asunto,0,0,0,0,0,1,0,0,0,0
periaate,0,0,0,0,0,0,0,0,0,0
periaatteet,0,0,0,0,0,0,0,0,0,0
kymmenkertainen,0,0,0,0,0,0,0,0,0,0
tennis,0,0,0,0,0,0,0,0,0,0
jännittynyt,0,0,0,0,0,0,0,0,0,0
vetolujuus,0,0,0,0,0,0,0,0,0,0
jännitystä,1,0,0,0,0,0,0,0,0,0
teltta,0,0,0,0,0,0,0,0,0,0
lonkero,0,0,0,0,0,0,0,0,0,0
alustava,0,0,0,0,0,0,0,0,0,0
kymmenes,0,0,0,0,0,0,0,0,0,0
kymmenesosia,0,0,0,0,0,0,0,0,0,0
heikko,0,0,0,0,0,0,0,0,0,0
toimikausi,0,0,0,0,0,0,0,0,0,0
haalea,0,0,0,0,0,0,0,0,0,0
termi,0,0,0,0,0,0,0,0,0,0
terminaali,0,0,0,1,0,1,0,1,0,0
lopettaa,0,0,0,0,0,0,0,1,0,0
irtisanominen,0,0,0,0,0,1,0,1,0,0
päätepiste,0,0,0,0,0,0,0,0,0,0
termiitti,0,0,1,0,0,1,0,0,0,0
ehdot,0,0,0,0,0,0,0,0,0,0
tiira,0,0,0,0,0,0,0,0,0,0
kolmiosainen,0,0,0,0,0,0,0,0,0,0
terassi,0,0,0,0,0,0,0,0,0,0
maanpäällinen,0,0,0,0,0,0,0,0,0,0
kauhea,1,0,1,1,0,1,0,1,0,0
hirveästi,0,0,0,0,0,0,0,1,0,0
terrieri,0,0,0,0,0,0,0,0,0,0
loistava,0,0,0,0,0,0,0,1,0,0
alueellinen,0,0,0,0,0,0,0,0,0,0
alue,0,0,0,0,0,0,0,0,0,0
terrori,0,0,0,1,0,1,0,0,0,0
terrorismia,1,0,1,1,0,1,0,1,0,0
terroristi,1,0,1,1,0,1,0,1,1,0
terrorisoida,1,0,0,1,0,1,0,1,0,0
ytimekäs,0,0,0,0,0,0,0,0,0,0
tertiäärinen,0,0,0,0,0,0,0,0,0,0
testata,0,0,0,0,0,0,0,0,0,0
testamentti,0,1,0,0,0,0,0,0,0,1
todistaa,0,0,0,0,0,0,0,0,0,0
todistus,0,0,0,0,0,0,0,0,0,0
todistus,0,0,0,0,0,0,0,0,0,1
jäykkäkouristus,0,0,1,0,0,1,0,0,0,0
lieka,0,0,0,0,0,1,0,0,0,0
kytkettynä,0,0,0,0,0,0,0,0,0,0
tetraedrinen,0,0,0,0,0,0,0,0,0,0
teksti,0,0,0,0,0,0,0,0,0,0
oppikirja,0,0,0,0,0,0,0,0,0,0
tekstiili,0,0,0,0,0,0,0,0,0,0
tekstuurinen,0,0,0,0,0,0,0,0,0,0
rakenne,0,0,0,0,0,0,0,0,0,0
kiitollinen,0,0,0,0,1,0,1,0,0,0
kiitospäivä,0,0,0,0,1,0,1,0,0,0
kuontalo,0,0,0,0,0,0,0,0,0,0
sulaa,0,0,0,0,0,0,0,0,0,0
teatteri,0,0,0,0,0,0,0,0,0,0
teatterillinen,0,0,0,0,0,0,0,0,0,0
varkaus,1,0,1,1,0,1,0,1,0,0
teismi,0,0,1,0,0,1,0,0,0,0
teistinen,0,0,0,0,0,0,0,0,0,0
teema,0,0,0,0,0,0,0,0,0,0
teokratia,0,0,0,0,0,0,0,0,0,0
teokraattinen,1,0,0,1,0,1,0,1,0,1
teologi,0,0,0,0,0,0,0,0,0,0
teologinen,0,0,0,0,0,0,0,0,0,1
teologia,0,1,0,0,0,0,0,0,0,0
lause,0,0,0,0,0,0,0,0,0,1
teoreettinen,0,0,0,0,0,0,1,0,0,0
teoria,0,1,0,0,0,0,0,0,0,1
terapeuttinen,0,0,0,0,1,0,1,0,0,1
terapeuttiset aineet,0,0,0,0,0,0,1,0,0,0
noin,0,0,0,0,0,0,0,0,0,0
siitä,0,0,0,0,0,0,0,0,0,0
sen kanssa,0,0,0,0,0,0,0,0,0,0
lämpö,0,0,0,0,0,0,0,0,0,0
lämpöpari,0,1,0,0,0,0,0,0,0,0
termodynamiikka,0,0,0,0,0,0,0,0,0,0
lämpömittari,0,0,0,0,0,0,0,0,0,1
termostaatti,0,0,0,0,0,0,0,0,0,0
tesaurus,0,0,0,0,0,0,0,0,0,0
opinnäytetyö,0,0,0,0,0,0,0,0,0,0
paksu,0,0,0,0,0,0,0,0,0,0
paksuuntua,0,0,0,0,0,0,0,0,0,0
paksuuntuminen,0,0,0,0,0,0,0,0,0,0
tiheä,0,0,0,0,0,0,0,0,0,0
paksuus,0,0,0,0,0,0,0,0,0,0
varas,1,0,1,1,0,1,0,1,1,0
sormustin,0,0,0,0,0,0,0,0,0,0
ohut,0,0,0,0,0,0,0,0,0,0
asia,0,0,0,0,0,0,0,0,0,0
asioita,0,0,0,0,0,0,0,0,0,0
ajattelija,0,0,0,0,0,0,1,0,0,0
ajattelu,0,0,0,0,0,0,0,0,0,0
kolmasosaa,0,0,0,0,0,0,0,0,0,0
jano,0,1,0,0,0,0,0,1,1,0
janoinen,0,0,0,0,0,1,0,0,0,0
kolmetoista,0,0,0,0,0,0,0,0,0,0
kolmastoista,0,0,0,1,0,0,0,0,0,0
ohdake,0,0,0,0,0,0,0,0,0,0
sinne,0,0,0,0,0,0,0,0,0,0
remmi,0,0,0,0,0,0,0,0,0,0
piikki,0,0,0,0,0,1,0,0,0,0
hankala,0,0,0,1,0,1,0,0,0,0
täysiverinen,0,0,0,0,0,0,1,0,0,0
valtaväylä,0,0,0,0,0,0,0,0,0,0
ajatteli,0,1,0,0,0,0,0,0,0,0
huomaavainen,0,0,0,0,0,0,1,0,0,1
huomaavaisuus,0,0,0,0,0,0,1,0,0,0
ajattelematon,1,0,1,0,0,1,0,0,0,0
ajatuksia,0,0,0,0,0,0,0,0,0,0
tuhat,0,0,0,0,0,0,0,0,0,0
thrash,1,0,1,1,0,1,0,1,0,0
lanka,0,0,0,0,0,0,0,0,0,0
uhka,1,0,0,1,0,1,0,0,0,0
uhkailla,1,1,0,1,0,1,0,0,0,0
uhkaava,1,0,1,1,0,1,0,0,0,0
kolminkertainen,0,0,0,0,0,0,0,0,0,0
puida,1,0,0,1,0,1,0,1,0,0
kynnys,0,0,0,0,0,0,0,0,0,0
kolmasti,0,0,0,0,0,0,0,0,0,0
säästäväisyys,0,0,1,0,0,0,1,0,0,1
säästäväinen,0,0,0,0,0,0,0,0,0,0
jännitystä,0,1,0,1,1,0,1,0,1,0
jännittävä,0,1,0,0,1,0,1,0,1,0
kukoistava,0,1,0,0,1,0,1,0,0,0
kurkku,0,0,0,0,0,0,0,0,0,0
tykyttää,0,0,0,1,0,1,0,1,0,0
sykkivä,0,0,0,0,0,0,0,0,0,0
valtaistuimelle,0,0,0,0,0,0,1,0,0,1
tungos,0,0,0,0,0,0,0,0,0,0
kaasua,1,0,0,0,0,1,0,0,0,0
heittää,0,0,0,0,0,0,0,0,0,0
sammas,0,0,0,0,0,0,0,0,0,0
työntövoima,0,0,0,0,0,0,0,0,0,0
tömähtää,0,0,0,0,0,0,0,0,0,0
roisto,1,0,1,1,0,1,0,0,0,0
peukalo,0,0,0,0,0,0,0,0,0,0
tömähdys,1,0,0,0,0,1,0,0,0,0
mahtava,0,0,0,1,0,0,0,0,0,0
ukkonen,0,0,0,0,0,0,0,0,0,0
salama,0,0,0,0,0,0,0,0,0,0
jylinää,1,0,0,1,0,1,0,0,0,0
ukonilma,0,0,0,0,0,0,0,0,0,0
estää,0,0,0,0,0,1,0,0,1,0
timjami,0,0,0,0,0,0,0,0,0,0
tiara,0,0,0,0,0,0,0,0,0,0
puutiainen,0,0,0,0,0,0,0,0,0,0
ticker,0,0,0,0,0,0,0,0,0,0
lippu,0,0,0,0,0,0,0,0,0,0
kutittaa,0,1,0,0,1,0,1,0,1,1
tukala,0,0,0,0,0,0,0,0,0,0
vuorovesi-,0,0,0,0,0,0,0,0,0,0
makupala,0,0,0,0,0,0,0,0,0,0
vuorovesi,0,0,0,0,0,0,0,0,0,0
uutisia,0,0,0,0,0,0,0,0,0,0
solmio,0,0,0,0,0,0,0,0,0,0
taso,0,0,0,0,0,0,0,0,0,0
tiff,1,0,0,0,0,1,0,0,0,0
tiikeri,0,0,0,0,0,0,0,0,0,0
tiukentaa,1,0,0,0,0,0,0,0,0,0
kireys,0,0,0,0,0,0,0,0,0,0
sukkahousut,0,0,0,0,0,0,0,0,0,0
tilde,0,0,0,0,0,0,0,0,0,0
laatta,0,0,0,0,0,0,0,0,0,0
laatoitus,0,0,0,0,0,0,1,0,0,0
asti,0,0,0,0,0,0,0,0,0,0
maanmuokkaus,0,0,0,0,0,0,0,0,0,0
ohjauskone,0,0,0,0,0,0,0,0,0,0
kallistaa,0,0,0,0,0,0,0,0,0,0
kallistus,0,0,0,0,0,0,0,0,0,0
puutavaraa,0,0,0,0,0,0,0,0,0,0
Timberland,0,0,0,0,0,0,0,0,0,0
sointi,0,0,0,0,0,0,0,0,0,0
aika,0,1,0,0,0,0,0,0,0,0
ajantasaisuus,0,0,0,0,0,0,0,0,0,0
ajoissa,0,0,0,0,0,0,1,0,0,0
kello,0,0,0,0,0,0,0,0,0,0
arka,0,0,0,1,0,1,0,1,0,0
arkuus,0,1,0,1,0,1,0,0,0,0
tina,0,0,0,0,0,0,0,0,0,0
tinktuura,0,0,0,0,0,0,0,0,0,0
piikki,0,0,0,0,0,0,0,0,0,0
sävy,0,0,0,0,0,0,0,0,0,0
kihelmöidä,0,0,0,0,0,0,0,0,0,0
pistely,0,0,0,0,0,0,0,0,0,0
puuhailla,0,0,0,0,0,0,0,0,0,0
puuhailua,0,0,0,0,0,0,0,0,0,0
tinnitus,0,0,0,0,0,0,0,0,0,0
hopealanka,0,0,0,0,1,0,1,0,0,0
sävy,0,0,0,0,0,0,0,0,0,0
pikkuruinen,0,0,0,0,0,0,0,0,0,0
kärki,0,0,0,0,0,0,0,0,0,0
hiprakassa,0,0,0,0,0,1,0,0,0,0
vuodatus,1,0,1,0,0,1,0,0,0,0
Rengas,0,0,0,0,0,0,0,0,0,0
väsynyt,0,0,0,0,0,1,0,0,0,0
väsymys,0,0,0,0,0,1,0,0,0,0
väsyttävää,0,0,0,0,0,1,0,0,0,0
kudosta,0,0,0,0,0,0,0,0,0,0
tissi,0,0,0,0,0,1,0,0,0,0
titanic,0,0,0,0,0,0,0,0,0,0
kymmenykset,0,0,0,0,0,0,0,0,0,0
otsikko,0,0,0,0,0,0,1,0,0,1
otsikolla,0,0,0,0,0,0,0,0,0,0
tissi,0,0,0,0,0,0,0,0,0,0
nimellinen,0,0,0,0,0,0,0,0,0,0
rupikonna,0,0,1,0,0,1,0,0,0,0
paahtoleipä,0,0,0,0,1,0,1,0,0,0
tupakka,0,0,0,0,0,1,0,0,0,0
toby,0,0,0,0,0,0,0,0,0,0
tod,0,0,0,0,0,0,0,0,0,0
tänään,0,0,0,0,0,0,0,0,0,0
varvas,0,0,0,0,0,0,0,0,0,0
tooga,0,0,0,0,0,0,0,0,0,0
vaivaa,0,0,0,0,0,0,0,0,0,0
WC,0,0,1,0,0,1,0,0,0,0
ansa,0,0,0,0,0,1,0,0,0,0
merkki,0,0,0,0,0,0,0,0,0,0
toleranssi,0,0,0,0,0,0,0,0,0,0
suvaitsevainen,0,0,0,0,0,0,1,0,0,0
sietää,1,0,0,0,0,1,0,1,0,0
suvaitsevaisuutta,0,0,0,0,0,0,1,0,0,0
tietulli,0,0,0,0,0,0,0,0,0,0
tomahawk,0,0,0,0,0,0,0,0,0,0
hauta,0,0,0,0,0,0,0,1,0,0
kollikissa,0,0,0,0,0,0,0,0,0,0
minulle,0,0,0,0,0,0,0,0,0,0
huomenna,0,1,0,0,0,0,0,0,0,0
tonnia,0,0,0,0,0,0,0,0,0,0
sävy,0,0,0,0,0,0,0,0,0,0
pihdit,0,0,0,0,0,0,0,0,0,0
pihdit,0,0,0,0,0,0,0,0,0,0
kieli,0,0,0,0,0,0,0,0,0,0
tonic,0,0,0,0,0,0,0,0,0,0
vetoisuus,0,0,0,0,0,0,0,0,0,0
risat,0,0,0,0,0,0,0,0,0,0
työkalut,0,0,0,0,0,0,0,0,0,0
hammas,0,0,0,0,0,0,0,0,0,0
hammassärky,0,0,0,1,0,1,0,0,0,0
hammastettu,0,0,0,0,0,0,0,0,0,0
hampaaton,0,0,0,0,0,0,0,0,0,0
alkuun,0,1,0,0,0,0,1,0,0,1
topaasi,0,0,0,0,0,0,0,0,0,0
aihe,0,0,0,0,0,0,0,0,0,0
ajankohtainen,0,0,0,0,0,0,0,0,0,0
topografinen,0,0,0,0,0,0,0,0,0,0
topografinen,0,0,0,0,0,0,0,0,0,0
topografia,0,0,0,0,0,0,0,0,0,0
kaatua,0,0,0,0,0,0,0,0,1,0
tor,0,0,0,0,0,0,0,0,0,0
taskulamppu,0,0,0,0,0,0,0,0,0,0
piinaa,1,0,0,1,0,1,0,1,0,0
revitty,0,0,0,0,0,1,0,0,0,0
tornado,0,0,0,1,0,0,0,0,0,0
torpedo,1,0,0,0,0,1,0,0,0,0
torrent,0,0,0,1,0,0,0,0,0,0
paahtava,0,0,0,0,0,1,0,0,0,0
vääntö,0,0,0,0,0,0,0,0,0,0
torso,0,0,0,0,0,0,0,0,0,0
rikkomus,0,0,0,0,0,1,0,0,0,0
kiusallinen,1,0,1,0,0,1,0,0,0,0
kilpikonna,0,0,0,0,0,0,0,0,0,0
monimutkainen,0,0,0,0,0,0,0,0,0,0
kiduttaa,1,1,1,1,0,1,0,1,0,0
nakata,0,0,0,0,0,0,0,0,0,0
kaikki yhteensä,0,0,0,0,0,0,0,0,0,0
kokonaisuus,0,0,0,0,0,0,0,0,0,0
täysin,0,0,0,0,0,0,0,0,0,0
raahata,0,0,0,0,0,0,0,0,0,0
toteemi,0,0,0,0,0,0,0,0,0,0
kosketus,0,0,0,0,0,0,0,0,0,0
kosketti,0,0,0,0,0,1,0,0,0,0
koskettava,0,0,0,0,0,0,0,0,0,0
arka,1,0,0,0,0,1,0,1,0,0
kova,0,0,0,0,0,1,0,1,0,0
sitkeys,1,0,0,1,0,0,1,0,0,1
kiertue,0,0,0,0,0,0,0,0,0,0
turisti,0,0,0,0,0,0,0,0,0,0
turmaliini,0,0,0,0,0,0,0,0,0,0
turnaus,0,0,0,0,0,0,0,0,0,0
kiristysside,0,0,0,0,0,0,0,0,0,0
tout,0,0,0,0,0,0,0,0,0,0
hinata,0,0,0,0,0,0,0,0,0,0
pyyhe,0,0,0,0,0,0,0,0,0,0
torni,0,0,0,0,0,0,1,0,0,0
kohoava,0,1,0,1,0,0,1,0,0,0
kaupunki,0,0,0,0,0,0,0,0,0,0
rivitalo,0,0,0,0,0,0,0,0,0,0
myrkyllinen,0,0,1,0,0,1,0,0,0,0
toksikologia,0,0,0,0,0,0,0,0,0,0
toksiinia,0,0,0,1,0,1,0,0,0,0
lelu,0,0,0,0,0,0,0,0,0,0
jäljittää,0,0,0,0,0,0,0,0,0,0
jälkiä,0,0,0,0,0,0,0,0,0,0
henkitorvi,0,0,0,0,0,0,0,0,0,0
jäljittäminen,0,0,0,0,0,0,0,0,0,0
seurata,0,1,0,0,0,0,0,0,0,0
traktaatti,0,0,0,1,0,0,0,0,0,0
hallittavissa,0,0,0,0,0,0,0,0,0,0
veto,0,0,0,0,0,0,0,0,0,0
traktori,0,0,0,0,0,0,0,0,0,0
käydä kauppaa,0,0,0,0,0,0,0,0,0,1
kauppias,0,0,0,0,0,0,0,0,0,0
kauppias,0,0,0,0,0,0,0,0,0,0
kauppaa,0,0,0,0,0,0,0,0,0,0
perinne,0,0,0,0,0,0,0,0,0,0
perinteinen,0,0,0,0,0,0,1,0,0,0
liikennettä,0,0,0,0,0,0,0,0,0,0
tragedia,0,0,0,1,0,1,0,1,0,0
traaginen,0,0,0,0,0,1,0,0,0,0
polkua,0,0,0,0,0,0,0,0,0,0
kouluttaa,0,0,0,0,0,0,0,0,0,0
koulutettu,0,0,0,0,0,0,0,0,0,0
kouluttaja,0,0,0,0,0,0,0,0,0,1
koulutusta,0,0,0,0,0,0,0,0,0,0
piirre,0,0,0,0,0,0,0,0,0,0
petturi,1,0,1,1,0,1,0,1,0,0
lentorata,0,0,0,0,0,0,0,0,0,0
raitiovaunu,0,0,0,0,0,0,0,0,0,0
kulkuri,0,0,1,1,0,1,0,1,0,0
raitiotie,0,0,0,0,0,0,0,0,0,0
transsi,0,0,0,0,0,1,0,0,0,0
rauhallinen,0,0,0,0,1,0,1,0,0,0
rauhallisuus,0,0,0,0,1,0,1,0,0,1
kauppaa,0,0,0,0,0,0,0,0,0,0
kauppa,0,0,0,0,0,0,0,0,0,1
transatlanttista,0,0,0,0,0,0,0,0,0,0
transsendenssi,0,1,0,0,1,0,1,0,1,1
transsendentti,0,0,0,0,0,0,0,0,0,0
transsendenttinen,0,0,0,0,0,0,1,0,0,0
kirjoittaa puhtaaksi,0,0,0,0,0,0,0,0,0,0
transkriptio,0,0,0,0,0,0,0,0,0,0
transkriptio,0,0,0,0,0,0,0,0,0,1
transkriptio,0,0,0,0,0,0,0,0,0,0
siirtää,0,0,0,0,0,0,0,0,0,0
siirto,0,0,0,0,0,0,0,0,0,0
siirretty,0,0,0,0,0,0,0,0,0,0
muuttunut,0,0,0,0,0,0,0,0,0,0
muuttaa,0,0,0,0,0,0,0,0,0,0
muunnos,0,0,0,0,0,0,0,0,0,0
verensiirto,0,0,0,0,0,0,0,0,0,0
rikkomus,0,0,0,0,0,1,0,0,0,0
ohimenevä,0,0,0,0,0,0,0,0,0,0
kauttakulku,0,0,0,0,0,0,0,0,0,0
siirtyminen,0,0,0,0,0,0,0,0,0,0
siirtymäkauden,0,1,0,0,0,0,0,0,0,0
transitiivinen,0,0,0,0,0,0,0,0,0,0
ohimenevä,0,0,0,0,0,0,0,0,0,0
Kääntää,0,0,0,0,0,0,0,0,0,0
käännös,0,0,0,0,0,0,0,0,0,1
translokaatio,0,0,0,0,0,0,0,0,0,0
läpikuultava,0,0,0,0,0,0,0,0,0,0
tarttuminen,0,0,0,0,0,0,0,0,0,0
lähettää,0,0,0,0,0,0,0,0,0,0
transmutaatio,0,0,0,0,0,0,0,0,0,0
peräpeili,0,0,0,0,0,0,0,0,0,0
läpinäkyvyys,0,0,0,0,0,0,0,0,0,0
läpinäkyvä,0,0,0,0,0,0,0,0,0,0
elinsiirto,0,0,0,0,0,0,0,0,0,0
elinsiirto,0,0,0,0,0,0,0,0,0,0
kuljetus,0,0,0,0,0,0,0,0,0,0
kuljetus,0,0,0,0,0,0,0,0,0,0
transponoida,0,0,0,0,0,0,0,0,0,0
osaksi kansallista lainsäädäntöä,0,0,0,0,0,0,0,0,0,0
poikittainen,0,0,0,0,0,0,0,0,0,0
ansa,0,0,0,0,0,0,0,0,0,0
ansassa,0,0,0,0,0,0,0,0,0,0
kiinnikkeet,0,0,0,0,0,1,0,0,0,0
ansoja,0,0,0,0,0,1,0,0,0,0
roskakoriin,0,0,1,0,0,1,0,1,0,0
roskainen,0,0,1,0,0,1,0,0,0,0
traumaattinen,1,0,0,1,0,1,0,1,0,0
vaivaa,0,0,0,0,0,1,0,0,0,0
matkustaa,0,0,0,0,0,0,0,0,0,0
matkustaja,0,0,0,0,0,0,0,0,0,0
matkustaminen,0,0,0,0,0,0,1,0,0,0
kulkea,0,0,0,0,0,0,0,0,0,0
irvikuva,0,0,1,1,0,1,0,1,0,0
trooli,0,0,0,0,0,0,0,0,0,0
troolari,0,0,0,0,0,0,0,0,0,0
lokero,0,0,0,0,0,0,0,0,0,0
petollinen,1,0,1,1,0,1,0,0,0,0
petosta,1,0,0,1,0,1,0,1,1,0
kulutuspinta,0,0,0,0,0,0,0,0,0,0
juoksumatto,0,1,0,0,0,0,0,0,0,0
maanpetoksesta,1,0,1,1,0,1,0,0,1,0
aarre,0,1,0,0,1,0,1,0,0,1
rahastonhoitaja,0,0,0,0,0,0,0,0,0,1
valtionkassa,0,0,0,0,0,0,0,0,0,0
kohdella,1,1,1,1,1,1,1,1,1,1
tutkielma,0,0,0,0,0,0,0,0,0,0
hoitoon,0,0,0,0,0,0,0,0,0,0
sopimus,0,0,0,0,0,0,0,0,0,0
diskantti,0,0,0,0,0,0,0,0,0,0
puu,1,1,1,0,1,0,1,0,1,1
vaeltaa,0,0,0,0,0,0,0,0,0,0
ristikko,0,0,0,0,0,0,0,0,0,0
vapisemaan,0,0,0,0,0,0,0,0,0,0
vapina,0,0,0,1,0,1,0,0,0,0
valtava,0,0,0,0,0,0,0,0,0,0
valtavasti,0,0,0,0,0,0,1,0,0,0
vapina,1,1,0,1,0,1,0,1,0,0
Kaivanto,0,0,0,0,0,0,0,0,0,0
trendi,0,0,0,0,0,0,1,0,0,0
trendikkäitä,0,0,0,0,0,0,0,0,0,0
trendikäs,0,0,0,0,0,0,1,0,0,0
pelko,0,1,0,1,0,1,0,0,1,0
rikos,1,0,0,0,0,1,0,0,0,0
kolmikko,0,0,0,0,0,0,0,0,0,0
kolmio,0,0,0,0,0,0,0,0,0,0
kolmion muotoinen,0,0,0,0,0,0,0,0,0,0
heimo,0,0,0,0,0,0,0,0,0,1
koettelemuksesta,0,0,0,1,0,1,0,1,0,0
tuomioistuin,0,1,1,1,0,1,0,0,0,1
tribüüni,0,0,0,0,0,0,0,0,0,1
sivujoki,0,1,0,0,0,0,1,0,0,0
kunnianosoitus,0,0,0,0,0,0,1,0,0,0
temppu,0,0,0,0,0,1,0,0,1,0
huijausta,1,0,1,1,0,1,0,1,1,0
noro,0,0,0,0,0,0,0,0,0,0
hankala,0,0,0,0,0,0,0,0,0,0
kolmipyörä,0,0,0,0,0,0,0,0,0,0
kolmijanta,0,0,0,0,0,0,0,0,0,0
torttu,0,0,0,0,0,1,0,0,0,0
trig,0,0,0,0,0,0,1,0,0,0
laukaista,0,0,0,0,0,0,0,0,0,0
