Czech Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
úcta,0,0,0,0,1,0,1,0,0,1
ctihodný,0,0,0,0,1,0,1,0,0,0
uctivý,0,0,0,0,0,0,0,0,0,0
snění,0,0,0,0,1,0,1,0,0,1
obrácení,1,0,1,0,0,1,0,0,1,0
zvrátit,0,0,0,0,0,0,0,0,0,0
reverze,0,0,0,0,0,0,0,0,0,0
vrátit zpět,0,0,0,0,0,0,0,0,0,0
vracející se,0,0,0,0,0,0,0,0,0,0
Posouzení,0,0,0,0,0,0,0,0,0,0
recenzent,0,0,0,0,0,0,0,0,0,0
revidovat,0,0,0,0,0,0,1,0,0,0
revize,0,0,0,0,0,0,0,0,0,0
znovu navštívit,0,0,0,0,0,0,0,0,0,0
obrození,0,1,0,0,1,0,1,0,0,1
oživit,0,1,0,0,0,1,1,0,0,0
odvolání,0,0,0,0,0,1,0,0,0,0
zrušit,1,0,1,1,0,1,0,1,0,0
vzpoura,1,0,0,0,0,1,0,0,1,0
nechutný,1,0,1,1,0,1,0,0,0,0
revoluce,1,1,0,1,0,1,1,1,1,0
revoluční,0,0,0,0,0,0,1,0,0,0
revolucionizovat,0,0,0,0,0,0,0,0,0,0
otáčet se,0,0,0,0,0,0,0,0,0,0
revolver,1,0,0,1,0,1,0,1,0,0
odpor,1,0,1,1,0,1,0,0,0,0
odměna,0,1,0,0,1,0,1,0,1,1
rétorika,0,0,0,0,0,0,0,0,0,0
rétorický,0,0,0,0,0,0,0,0,0,0
revmatismus,1,0,0,1,0,1,0,1,0,0
rým,0,0,0,0,0,0,0,0,0,0
rýmování,0,0,0,0,0,0,0,0,0,0
rytmus,0,0,0,0,0,0,1,0,0,0
rytmický,0,0,0,0,1,0,1,0,1,0
žebro,0,0,0,0,0,0,0,0,0,0
žebrovaný,0,0,0,0,0,0,0,0,0,0
stuha,1,1,0,0,1,0,1,0,0,0
rýže,0,0,0,0,0,0,0,0,0,0
bohatství,0,0,0,0,0,0,0,0,0,0
bohatství,0,0,0,0,0,0,1,0,0,0
rick,0,0,0,0,0,0,0,0,0,0
vratký,0,0,0,0,0,1,0,0,0,0
zbavit,0,0,0,0,0,0,0,0,0,0
zbavování se,0,0,0,0,0,0,0,0,0,0
hádanka,0,0,0,0,0,0,0,0,1,0
hádankou,0,0,0,0,0,1,0,0,0,0
jezdit,0,0,0,0,0,0,0,0,0,0
jezdec,0,0,0,0,0,0,1,0,0,0
hřbet,0,0,0,0,0,0,0,0,0,0
výsměch,1,0,1,0,0,1,0,1,0,0
směšný,1,0,1,0,0,1,0,0,0,0
jezdectví,0,0,0,0,0,0,0,0,0,0
hojný,0,0,0,0,0,1,0,0,0,0
puška,1,0,0,1,0,1,0,0,0,0
pušky,0,0,0,0,0,0,0,0,0,0
trhlina,0,0,0,0,0,1,0,0,0,0
plošina,0,0,0,0,0,0,0,0,0,0
lanoví,0,0,0,0,0,0,0,0,0,0
spravedlivý,0,0,0,0,0,0,1,0,0,0
oprávněný,0,0,0,0,0,0,1,0,0,0
správně,0,0,0,0,0,0,1,0,0,0
tuhý,0,0,0,0,0,1,0,0,0,0
tuhost,0,0,0,0,0,1,0,0,0,0
přísnost,0,0,1,1,0,1,0,0,0,0
rigorózní,0,0,0,0,0,1,0,0,0,0
okraj,0,0,0,0,0,0,0,0,0,0
kůra,0,0,0,0,0,0,0,0,0,0
prsten,0,0,0,0,0,0,0,0,0,0
vyzvánění,1,0,0,0,0,1,0,0,0,0
zvonění,0,0,0,0,0,0,0,0,0,0
kluziště,0,0,0,0,0,0,0,0,0,0
opláchněte,0,0,0,0,0,0,0,0,0,0
vzpoura,1,0,0,1,0,1,0,0,0,0
hýřivý,1,0,0,1,0,1,0,0,1,0
pobřežní,0,0,0,0,0,0,0,0,0,0
zralý,0,0,0,0,0,0,1,0,0,0
dozrát,0,1,0,0,0,0,1,0,0,0
zrání,0,0,0,0,0,0,0,0,0,0
vlnění,0,0,0,0,0,0,0,0,0,0
stoupat,0,0,0,0,0,0,0,0,0,0
zvyšující se,0,1,0,0,1,0,1,0,0,0
riziko,0,1,0,1,0,1,0,0,0,0
riskantní,0,1,0,1,0,1,0,0,0,0
obřad,0,0,0,0,0,0,0,0,0,0
rituál,0,0,0,0,0,0,0,0,0,0
rituální,0,0,0,0,0,0,0,0,0,0
soupeřit,0,0,0,0,0,0,0,0,0,0
soupeření,1,0,0,0,0,1,0,0,0,0
řeka,0,0,0,0,0,0,0,0,0,0
břeh řeky,0,0,0,0,0,0,0,0,0,0
nýt,0,0,0,0,0,0,0,0,0,0
nýtovaný,0,0,0,0,0,0,0,0,0,0
nýtování,0,0,0,0,0,0,1,0,0,0
silnice,0,0,0,0,0,0,0,0,0,0
silnice,0,0,0,0,0,0,0,0,0,0
roadster,0,0,0,0,1,0,1,0,0,1
vozovka,0,0,0,0,0,0,0,0,0,0
toulat se,0,0,0,0,0,0,0,0,0,0
řev,0,0,0,0,0,0,0,0,0,0
pečeně,0,0,0,0,0,0,0,0,0,0
okrást,1,0,1,1,0,1,0,1,0,0
lupič,0,0,1,1,0,1,0,0,0,0
loupež,1,0,1,1,0,1,0,1,0,0
župan,0,0,0,0,0,0,0,0,0,0
robot,0,0,0,0,0,0,0,0,0,0
robotika,0,0,0,0,0,0,0,0,0,0
robustní,0,0,0,0,0,0,1,0,0,0
roč,0,0,0,0,0,0,0,0,0,0
Skála,0,0,0,0,0,0,1,0,0,0
raketa,1,0,0,0,0,0,0,0,0,0
skály,0,0,0,0,0,0,0,0,0,0
tyč,0,0,0,1,0,0,1,0,0,1
jikry,0,0,0,0,0,0,0,0,0,0
darebák,0,0,1,0,0,1,0,0,0,0
role,0,0,0,0,0,0,0,0,0,0
válec,0,0,0,0,0,0,0,0,0,0
váleček,0,0,0,0,0,0,0,0,0,0
válečky,0,0,0,0,0,0,0,0,0,0
veselý,0,0,0,0,1,0,1,0,0,0
válcování,0,0,0,0,0,0,0,0,0,0
romantika,0,1,0,1,1,0,1,1,1,1
romantický,0,1,0,0,1,0,1,0,0,1
romantismus,0,0,0,0,1,0,1,0,0,0
dovádění,0,0,0,0,1,0,1,0,0,0
střecha,0,0,0,0,0,0,0,0,0,0
havran,1,0,1,0,0,1,0,0,0,0
"pokoj, místnost",0,0,0,0,0,0,0,0,0,0
prostorný,0,0,0,0,0,0,0,0,0,0
hřad,0,0,0,0,0,0,0,0,0,0
kohout,0,0,0,0,0,0,0,0,0,0
vykořenit,0,0,0,0,0,0,0,0,0,0
zakořeněné,0,0,0,0,0,0,1,0,0,1
lano,0,0,0,0,0,0,0,0,0,0
růženec,0,0,0,0,0,0,0,0,0,0
růže,0,0,0,0,0,0,0,0,0,0
rozmarýn,0,0,0,0,0,0,0,0,0,0
růžice,0,0,0,0,0,0,0,0,0,0
seznam,0,0,0,0,0,0,0,0,0,0
růžový,0,0,0,0,0,0,1,0,0,0
trouchnivění,0,0,1,1,0,1,0,1,0,0
rota,0,0,0,0,0,0,1,0,0,1
rotační,0,0,0,0,0,0,0,0,0,0
točit se,0,0,0,0,0,0,0,0,0,0
otáčení,0,0,0,0,0,0,0,0,0,0
nazpaměť,0,0,0,0,0,0,0,0,0,0
rotor,0,0,0,0,0,0,0,0,0,0
hnijící,0,0,1,0,0,1,0,0,0,0
rouge,0,0,0,0,0,0,0,0,0,0
hrubý,0,0,0,0,0,0,0,0,0,0
zhruba,0,0,0,0,0,0,0,0,0,0
drsnost,0,0,0,0,0,1,0,0,0,0
ruleta,0,1,0,0,0,0,0,0,0,0
kolo,0,0,0,0,0,0,0,0,0,0
kruhový objezd,0,0,0,0,0,0,0,0,0,0
zaoblený,0,0,0,0,0,0,0,0,0,0
zátah,0,0,0,0,0,0,0,0,0,0
probudit,0,0,0,0,0,0,0,0,0,0
budič,0,0,0,0,0,0,0,0,0,0
vzrušující,0,0,0,0,0,0,0,0,0,0
routovat,0,0,0,0,0,1,0,0,0,0
trasa,0,0,0,0,0,0,0,0,0,0
rutina,0,0,0,0,0,0,1,0,0,1
rover,0,0,0,0,0,0,0,0,0,0
potulovat se,0,0,0,0,0,0,0,0,0,0
řádek,1,0,0,0,0,1,0,0,0,0
hlučný,0,0,0,0,0,1,0,0,0,0
královský,0,0,0,0,0,0,0,0,0,0
královské hodnosti,0,0,0,0,0,0,1,0,0,0
třít,0,0,0,0,0,0,0,0,0,0
pryž,0,0,0,0,0,0,0,0,0,0
gumy,0,0,0,0,0,0,0,0,0,0
tření,0,0,0,0,0,0,0,0,0,0
odpadky,0,0,1,0,0,1,0,0,0,0
suť,0,0,0,1,0,1,0,1,0,0
rubrika,0,0,0,0,0,0,1,0,0,0
rubín,0,0,0,0,0,0,0,0,0,0
kormidlo,0,0,0,0,0,0,0,0,0,0
rudý,0,0,0,0,0,0,0,0,0,0
základní,0,0,0,0,0,0,0,0,0,0
základy,0,0,0,0,0,0,0,0,0,0
litovat,0,0,0,0,0,1,0,1,0,0
límec,0,0,0,0,0,0,0,0,0,0
volánka,0,0,0,0,0,1,0,0,0,0
koberec,0,0,0,0,0,0,0,0,0,0
robustní,0,0,0,0,0,1,0,0,0,0
zřícenina,0,0,0,1,0,1,0,1,0,0
zničený,1,0,1,1,0,1,0,1,0,0
ničivý,1,0,1,1,0,1,0,1,0,0
ruiny,0,0,0,0,0,0,0,0,0,0
pravidlo,0,0,0,1,0,0,0,0,0,1
pravítko,0,0,0,0,0,0,0,0,0,0
vládnoucí,0,0,0,0,0,0,0,0,0,0
rum,0,0,0,0,0,0,0,0,0,0
rachot,0,0,0,0,0,0,0,0,0,0
hrabat se,0,0,0,0,0,0,0,0,0,0
pověst,0,0,0,0,0,1,0,1,0,0
povídalo se,0,0,0,0,0,0,0,0,0,0
kýta,0,0,0,0,0,0,0,0,0,0
utéct,0,0,0,0,0,1,0,1,0,0
runy,0,0,0,0,0,0,0,0,0,0
příčka,0,0,0,0,0,0,0,0,0,0
běžec,0,0,0,0,0,0,0,0,0,0
běh,0,0,0,0,0,0,0,0,0,0
přistávací dráha,0,0,0,0,0,0,0,0,0,0
prasknutí,0,0,0,1,0,1,0,1,1,0
venkovský,0,0,0,0,0,0,0,0,0,0
lest,0,0,0,0,0,1,0,0,0,0
spěch,0,0,0,0,0,0,0,0,0,0
rez,0,0,0,0,0,1,0,0,0,0
rustikální,0,0,0,0,0,0,0,0,0,0
šustění,0,0,0,0,0,0,0,0,0,0
rezavý,0,0,0,0,0,1,0,0,0,0
říje,0,0,0,0,0,0,0,0,0,0
ruth,0,0,0,0,0,0,1,0,0,0
nemilosrdný,1,0,1,1,0,1,0,0,0,0
žito,0,0,0,0,0,0,0,0,0,0
šavle,1,0,0,1,0,1,0,0,0,0
sobolí,0,0,0,0,0,0,0,0,0,0
sabotovat,1,0,1,1,0,1,0,1,1,0
vak,0,0,0,0,0,0,0,0,0,0
pytel,0,0,0,0,0,0,0,0,0,0
svátost,0,0,0,0,0,0,0,0,0,0
posvátný,0,0,0,0,0,0,0,0,0,0
oběti,0,0,1,1,0,1,0,1,0,0
sedlo,0,0,0,0,0,0,0,0,0,0
bohužel,0,0,0,0,0,1,0,1,0,0
smutek,0,0,0,0,0,1,0,1,0,1
bezpečný,0,0,0,0,1,0,1,0,0,1
chránit,0,0,0,0,0,0,1,0,0,1
úschova,0,0,0,0,0,0,0,0,0,1
bezpečnost,0,0,0,0,0,0,0,0,0,0
šafrán,0,0,0,0,0,0,0,0,0,0
klesnout,0,0,0,1,0,1,0,0,0,0
sága,0,0,0,0,0,0,0,0,0,0
šalvěj,0,0,0,0,0,0,1,0,0,1
plachta,0,0,0,0,0,0,0,0,0,0
plachtění,0,0,0,0,0,0,0,0,0,0
námořník,0,0,0,0,0,0,0,0,0,0
svatý,0,1,0,0,1,0,1,0,1,1
svatý,0,1,0,0,1,0,1,0,1,1
salát,0,0,0,0,0,0,0,0,0,0
mlok,0,0,0,0,0,0,0,0,0,0
plat,0,1,0,0,1,0,1,0,0,1
Prodej,0,0,0,0,0,0,0,0,0,0
prodavač,0,0,0,0,0,0,0,0,0,0
význačný,0,0,0,0,0,0,1,0,0,0
solný,0,0,0,0,0,0,0,0,0,0
sliny,0,1,0,0,0,0,0,0,0,0
výpad,0,0,0,0,0,0,0,0,1,0
salon,0,0,0,0,0,0,0,0,0,0
salonek,1,0,0,0,0,0,0,0,0,0
sůl,0,0,0,0,0,0,0,0,0,0
Slaný,0,0,0,0,0,0,0,0,0,0
blahodárný,0,0,0,0,1,0,1,0,0,1
oslovení,0,0,0,0,0,0,0,0,0,0
pozdrav,0,0,0,0,1,0,1,0,0,0
zachránit,0,0,0,0,0,0,0,0,0,0
spása,0,1,0,0,1,0,1,0,0,1
balzám,0,0,0,0,0,0,1,0,0,0
samba,0,0,0,0,0,0,0,0,0,0
stejnost,0,0,0,0,0,0,0,0,0,0
samuraj,0,0,0,1,0,0,1,0,0,0
posvěcení,0,0,0,0,1,0,1,0,0,1
posvěcený,0,0,0,0,0,0,0,0,0,0
posvětit,0,1,0,0,1,0,1,1,1,1
sankce,0,0,0,0,0,0,0,0,0,0
sankcionováno,0,0,0,0,0,0,0,0,0,0
posvátnost,0,0,0,0,0,0,0,0,0,0
svatyně,0,1,0,0,1,0,1,0,0,1
písek,0,0,0,0,0,0,0,0,0,0
sandál,0,0,0,0,0,0,0,0,0,0
bruska,0,0,0,0,0,0,0,0,0,0
písky,0,0,0,0,0,0,0,0,0,0
písčitý,0,0,0,0,0,0,0,0,0,0
rozumný,0,0,0,0,0,0,0,0,0,0
optimistický,0,0,0,0,0,0,1,0,0,0
sanitární,0,0,0,0,0,0,1,0,0,0
zdravý rozum,0,0,0,0,0,0,0,0,0,0
sans,0,0,0,0,0,0,0,0,0,0
míza,0,0,0,0,0,1,0,1,0,0
safír,0,0,0,0,0,0,0,0,0,0
sentimentální,0,0,0,0,0,0,0,0,0,1
sarkasmus,1,0,1,0,0,1,0,1,0,0
sarkom,0,0,0,1,0,1,0,1,0,0
sardonický,0,0,0,0,0,1,0,0,0,0
křídlo,0,0,0,0,0,0,0,0,0,0
satanský,1,0,0,0,0,1,0,0,0,0
aktovka,0,0,0,0,0,0,0,0,0,0
ukojit,0,0,0,0,0,0,0,0,0,0
satelit,0,0,0,0,0,0,0,0,0,0
satén,0,0,0,0,0,0,1,0,0,0
satira,0,0,0,0,0,0,0,0,0,0
satirický,0,0,0,0,0,0,0,0,0,0
spokojenost,0,0,0,0,0,0,0,0,0,0
uspokojivě,0,0,0,0,0,0,1,0,0,0
spokojený,0,0,0,0,1,0,1,0,0,0
saturovat,0,0,0,0,0,0,0,0,0,0
nasycený,0,0,1,0,0,1,0,0,0,0
nasycení,0,0,0,0,0,0,0,0,0,0
omáčka,0,0,0,0,0,0,0,0,0,0
pánev,0,0,0,0,0,0,0,0,0,0
podšálek,0,0,0,0,0,0,0,0,0,0
pikantní,0,0,0,0,0,0,0,0,0,0
kysané zelí,0,0,0,0,0,0,0,0,0,0
sauna,0,0,0,0,0,0,0,0,0,0
divoch,1,0,0,1,0,1,0,0,0,0
divokost,1,0,0,1,0,1,0,0,0,0
savana,0,0,0,0,0,0,0,0,0,0
Uložit,0,0,0,0,1,0,1,0,0,1
spoření,0,0,0,0,0,0,0,0,0,0
úspory,0,0,0,0,0,0,1,0,0,0
vychutnat,0,1,1,0,1,0,1,1,0,1
pikantní,0,0,0,0,0,0,1,0,0,0
důvtipný,0,0,0,0,0,0,1,0,0,0
piliny,0,0,0,0,0,0,0,0,0,0
saxofon,0,0,0,0,0,0,0,0,0,0
saxofon,0,0,0,0,0,0,0,0,0,0
strup,0,0,0,0,0,1,0,0,0,0
pochva,0,0,0,0,0,0,0,0,0,0
lešení,0,0,0,1,0,1,0,0,0,0
lešení,0,0,0,0,0,0,0,0,0,0
měřítko,0,0,0,0,0,0,0,0,0,0
váhy,0,0,0,0,0,0,0,0,0,0
lastura,0,0,0,0,0,0,0,0,0,0
skalp,0,0,0,0,0,0,0,0,0,0
skalpel,0,0,0,1,0,1,0,0,0,0
šupinatý,0,0,0,0,0,1,0,0,0,0
skenovat,0,0,0,0,0,0,0,0,0,0
skandál,0,0,0,1,0,1,0,0,0,0
skandální,1,0,0,0,0,1,0,0,0,0
sporý,0,0,0,0,0,1,0,0,0,0
upláchnout,0,0,0,0,0,0,0,0,0,0
obětní beránek,1,0,0,1,0,1,0,0,0,0
jizva,1,0,1,1,0,1,0,1,0,0
skarabeus,0,0,0,0,0,0,0,0,0,0
vzácné,0,0,0,1,0,1,0,1,0,0
sotva,0,0,0,0,0,1,0,1,0,0
nedostatek,1,0,0,1,0,1,0,1,0,0
vyděsit,1,1,0,1,0,1,0,0,1,0
strašák,0,0,0,1,0,1,1,0,0,0
šátek,0,0,0,0,0,0,0,0,0,0
šarlatový,0,0,0,0,0,0,0,0,0,0
rozptyl,0,0,0,0,0,0,0,0,0,0
rozptýlené,0,0,0,0,0,0,0,0,0,0
rozptylování,0,0,0,0,0,0,0,0,0,0
mrchožrout,0,0,0,0,0,1,0,0,0,0
scéna,0,0,0,0,0,0,0,0,0,0
scenérie,0,0,0,0,0,0,0,0,0,0
scénický,0,0,0,0,0,0,0,0,0,0
vůně,0,0,0,0,0,0,0,0,0,0
skeptický,0,0,0,0,0,0,0,0,0,1
skepticismus,0,0,0,0,0,0,0,0,0,0
schematický,0,0,0,0,0,0,0,0,0,0
systém,0,0,0,0,0,1,0,0,0,0
rozkol,1,0,0,0,0,1,0,0,0,0
schizofrenie,1,0,1,1,0,1,0,1,0,0
učenec,0,0,0,0,0,0,1,0,0,0
vědecky,0,0,0,0,0,0,0,0,0,0
stipendium,0,0,0,0,1,0,1,0,0,0
škola,0,0,0,0,0,0,0,0,0,1
školák,0,0,0,0,0,0,0,0,0,0
vyučování,0,0,0,0,0,0,0,0,0,0
učitel,0,0,0,0,0,0,0,0,0,0
škuner,0,0,0,0,0,0,0,0,0,0
ischias,0,0,0,0,0,1,0,0,0,0
Věda,0,0,0,0,0,0,0,0,0,0
vědecký,0,0,0,0,0,0,1,0,0,1
vědec,0,1,0,0,0,0,1,0,0,1
jiskra,0,0,0,0,0,0,1,0,0,0
scintilaci,0,0,0,0,0,0,0,0,0,0
scintilátor,0,0,0,0,0,0,0,0,0,0
potomek,0,0,0,0,0,0,0,0,0,0
nůžky,0,0,0,0,0,0,0,0,0,0
posmívat se,1,0,1,0,0,1,0,0,0,0
nadávat,1,0,1,1,0,1,0,1,0,0
plísnění,1,0,0,0,0,1,0,0,0,0
lopatka,0,0,0,0,0,0,0,0,0,0
rozsah,0,0,0,0,0,0,0,0,0,0
spalující,1,0,0,0,0,1,0,0,0,0
skóre,0,1,0,0,1,0,1,0,1,0
skóre,0,0,0,0,0,0,0,0,0,0
opovržení,1,0,0,0,0,1,0,0,0,0
Štír,1,0,1,1,0,1,0,0,1,0
skotská,0,0,0,0,0,1,0,0,0,0
ničema,1,0,1,1,0,1,0,0,0,1
čistit,0,0,0,0,0,0,0,0,0,0
metla,1,0,0,1,0,1,0,1,0,0
skaut,0,0,0,0,0,0,0,0,0,0
hrabat,0,0,0,0,0,0,0,0,0,0
škrábat se,0,0,0,0,0,0,0,0,0,0
škrábání,0,0,0,0,0,1,0,0,0,0
škrábanec,0,0,0,0,0,0,0,0,0,0
scrapie,1,0,0,1,0,1,0,1,0,0
škrábání,0,0,0,0,0,0,0,0,0,0
poškrábat,0,0,0,0,0,0,0,0,0,0
výkřik,1,0,1,1,0,1,0,0,1,0
ječící,1,0,1,1,0,1,0,0,0,0
pištění,0,0,0,1,0,1,0,0,1,0
obrazovka,0,0,0,0,0,0,0,0,0,0
šroubovák,0,0,0,0,0,0,0,0,0,0
šroubovaný,1,0,0,0,0,1,0,0,0,0
čmáranice,0,0,0,0,0,0,0,0,0,0
písař,0,0,0,0,0,0,1,0,0,0
rvačka,0,0,0,0,0,1,0,0,1,0
mošna,0,0,0,0,0,0,0,0,0,0
skript,0,0,0,0,0,0,1,0,0,0
biblický,0,0,0,0,0,0,0,0,0,0
bible,0,0,0,0,0,0,0,0,0,1
svitek,0,0,0,0,0,0,0,0,0,0
drhnout,0,0,1,0,0,1,0,0,0,0
chutný,0,0,0,0,0,0,1,0,0,0
úzkostlivý,0,0,0,0,0,0,0,0,0,0
zkoumat,0,1,0,0,0,1,0,0,0,0
zkoumání,0,0,0,0,0,1,0,0,0,0
sochař,0,0,0,0,0,0,0,0,0,0
sochařství,0,0,0,0,0,0,1,0,0,0
vytvarovaný,0,0,0,0,0,0,0,0,0,0
spodina,0,0,1,0,0,1,0,0,0,0
moře,0,0,0,0,0,0,1,0,0,0
pobřeží,0,0,0,0,0,0,0,0,0,0
těsnění,0,0,0,0,0,0,1,0,0,1
těsnění,0,0,0,0,0,0,0,0,0,1
šev,0,0,0,0,0,0,0,0,0,0
námořník,0,0,0,0,0,0,0,0,0,0
bezešvý,0,0,0,0,0,0,0,0,0,0
švadlena,0,0,0,0,0,0,0,0,0,0
námořní přístav,0,0,0,0,0,0,0,0,0,0
spálit,0,0,0,0,0,1,0,0,0,0
Vyhledávání,0,0,0,0,0,0,0,0,0,0
vyhledávání,0,0,0,0,0,0,0,0,0,0
spálený,0,0,0,0,0,0,0,0,0,0
pobřeží,0,0,0,0,0,0,0,0,0,0
sezóna,0,0,0,0,0,0,0,0,0,0
ostřílený,0,0,0,0,0,0,1,0,0,0
koření,0,0,0,0,0,0,0,0,0,0
sedadlo,0,0,0,0,0,0,0,0,0,0
secese,0,0,0,0,0,1,0,0,0,0
na samotě,0,0,0,0,0,1,0,1,0,0
ústraní,0,0,0,1,0,1,1,0,0,0
sekundární,0,0,0,0,0,0,0,0,0,0
z druhé ruky,0,0,0,0,0,1,0,0,0,0
tajemství,0,0,0,0,0,0,0,0,1,1
tajný,0,0,0,0,0,0,0,0,0,1
sekretariát,0,0,0,0,0,0,1,0,0,0
tajemník,0,0,0,0,0,0,0,0,0,0
vylučovat,0,0,1,0,0,0,0,0,0,0
vylučování,0,0,1,0,0,1,0,0,0,0
tajnůstkářský,0,0,0,0,0,1,0,0,0,0
tajně,0,0,0,0,0,0,0,0,0,0
sekta,0,0,0,0,0,0,0,0,0,0
sektářský,1,0,0,1,0,1,0,0,0,0
sekční,0,0,0,0,0,0,0,0,0,0
sektor,0,0,0,0,0,0,0,0,0,0
světský,0,1,0,0,0,0,0,0,0,0
sekularismus,0,0,0,0,0,0,0,0,0,0
cenné papíry,0,0,0,0,0,0,0,0,0,1
bezpečnostní,0,0,0,0,0,0,0,0,0,0
sedan,0,0,0,0,0,0,0,0,0,0
usedlý,0,0,0,0,0,0,0,0,0,0
sedativní,0,0,0,0,0,0,0,0,0,0
sedavý,0,0,0,0,0,0,0,0,0,0
ostřice,0,0,0,0,0,0,0,0,0,0
usazenina,0,0,0,0,0,0,0,0,0,0
sedimentární,0,0,0,0,0,0,0,0,0,0
pobuřování,1,0,0,0,0,1,0,1,0,0
svést,0,0,0,0,0,1,0,0,0,0
svádění,0,0,0,0,0,0,0,0,0,0
svádění,0,0,0,0,0,1,0,0,0,0
svůdný,0,1,0,0,0,0,0,0,0,0
semínko,0,0,0,0,0,0,0,0,0,0
sazenice,0,0,0,0,0,0,0,0,0,0
hledat,0,1,0,0,0,0,0,0,0,0
hledač,0,0,0,0,0,0,0,0,0,0
zdánlivě,0,0,0,0,0,0,0,0,0,0
věštec,0,0,0,0,0,0,0,0,0,0
kypící,0,0,0,0,0,0,0,0,0,0
segment,0,0,0,0,0,0,0,0,0,0
oddělit,1,0,1,0,0,1,0,1,0,0
segregované,0,0,0,0,0,1,0,0,0,0
segregace,0,0,0,0,0,0,0,0,0,0
zabavit,0,0,0,1,0,1,0,0,0,0
záchvat,0,0,0,1,0,0,0,0,0,0
zřídka,0,0,0,0,0,0,0,0,0,0
vybrat,0,0,0,0,0,0,0,0,0,0
výběr,0,0,0,0,0,0,0,0,0,0
sobecký,1,0,1,0,0,1,0,0,0,0
sobectví,0,0,0,0,0,1,0,0,0,0
prodat,0,0,0,0,0,0,0,0,0,0
prodejce,0,0,0,0,0,0,0,0,0,0
semafor,0,0,0,0,0,0,0,0,0,0
zdání,0,0,0,0,0,0,0,0,0,0
sperma,0,0,0,0,0,0,0,0,0,0
středník,0,0,0,0,0,0,0,0,0,0
klíčový,0,0,0,0,0,0,0,0,0,0
seminář,0,0,0,0,0,0,0,0,0,0
seminář,0,0,0,0,0,0,0,0,0,0
sémiotika,0,0,0,0,0,0,0,0,0,0
senát,0,0,0,0,0,0,0,0,0,1
senátor,0,0,0,0,0,0,0,0,0,0
poslat,0,0,0,0,0,0,0,0,0,0
stárnutí,0,0,0,0,0,0,0,0,0,0
senilní,0,0,0,1,0,1,0,1,0,0
senior,0,0,0,0,0,0,0,0,0,0
seniority,0,0,0,0,0,0,1,0,0,1
pocit,0,0,0,0,0,0,0,0,0,0
senzační,0,0,0,0,1,0,1,0,0,0
smysl,0,0,0,0,0,0,1,0,0,0
nesmyslný,1,0,1,1,0,1,0,1,1,0
smysly,0,0,0,0,0,0,0,0,0,0
citlivost,0,0,0,0,0,0,1,0,0,0
rozumně,0,0,0,0,0,0,1,0,0,0
citlivý,0,0,0,0,0,0,0,0,0,0
smyslové,0,0,0,0,0,0,0,0,0,0
smyslný,0,1,0,0,1,1,1,0,1,1
smyslnost,0,1,0,0,1,0,1,0,0,0
smyslný,0,0,0,0,1,0,1,0,0,0
věta,1,1,1,1,0,1,0,1,0,0
cítící,0,0,0,0,0,0,0,0,0,0
sentiment,0,0,0,0,0,0,0,0,0,0
sentimentální,0,0,0,0,0,0,1,0,0,0
sentimentalita,0,0,0,0,0,0,1,0,0,0
stráž,0,0,0,0,0,0,1,0,0,1
hlídka,0,0,0,0,0,0,0,0,0,1
oddělitelný,0,0,0,0,0,0,0,0,0,0
samostatný,0,0,0,0,0,0,0,0,0,0
odděleně,0,0,0,0,0,0,0,0,0,0
oddělení,0,0,0,0,0,0,0,0,0,0
separatista,1,0,1,0,0,1,0,0,0,0
sépie,0,0,0,0,0,0,0,0,0,0
sepse,0,0,0,1,0,1,0,1,0,0
září,0,0,0,0,0,0,0,0,0,0
septický,0,0,1,0,0,1,0,0,0,0
septum,0,0,0,0,0,0,0,0,0,0
pokračování,0,1,0,0,0,0,0,0,0,0
sekvence,0,0,0,0,0,0,0,0,0,0
následující,0,0,0,0,0,0,0,0,0,0
oddělený,0,0,0,0,0,0,0,0,0,0
sekvestrace,0,0,0,0,0,1,0,1,0,0
klidný,0,0,0,0,0,1,0,0,0,1
klid,0,1,0,0,1,0,1,0,0,1
seržant,0,0,0,0,0,0,0,0,0,0
seriál,0,1,0,0,0,0,0,0,0,0
série,0,0,0,0,0,0,0,0,0,1
patka,0,0,0,0,0,0,0,0,0,0
vážnost,0,0,0,1,0,0,0,1,0,0
kázání,0,0,0,0,0,0,1,0,0,1
had,0,0,1,1,0,1,0,0,0,0
hadovitý,0,0,0,0,0,0,0,0,0,0
zoubkovaný,0,0,0,0,0,0,0,0,0,0
sérum,0,0,0,0,0,0,1,0,0,0
služebník,0,0,0,0,0,1,0,0,0,1
sloužit,0,0,0,0,0,1,0,0,0,1
servis,0,0,0,0,0,0,0,0,0,0
provozuschopný,0,0,0,0,0,0,0,0,0,0
servilní,0,0,1,1,0,1,0,1,0,0
otroctví,0,0,0,0,0,1,0,0,0,0
sess,0,0,0,0,0,0,0,0,0,0
zasedání,0,0,0,0,0,0,0,0,0,0
sezení,0,0,0,0,0,0,0,0,0,0
soubor,0,0,0,0,0,0,0,0,0,0
nezdar,0,0,0,0,0,1,0,1,0,0
sett,0,0,0,0,0,0,0,0,0,0
setr,0,0,0,0,0,0,0,0,0,0
usadit,0,0,0,0,0,0,0,0,0,0
usadil,0,0,0,0,0,0,0,0,0,0
