Hebrew Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
דשדוש,0,0,0,0,0,0,0,0,0,0
לְהִתְרַחֵק,1,0,1,0,0,1,0,1,0,0
shunt,0,0,0,0,0,0,0,0,0,0
לִסְגוֹר,0,0,0,0,0,0,0,0,0,0
תְרִיס,0,0,0,0,0,0,0,0,0,0
מעבורת,0,0,0,0,0,0,0,0,0,0
אחותי,0,0,0,0,0,0,0,0,0,1
sic,0,0,0,0,0,0,0,0,0,0
חוֹלֶה,0,0,1,0,0,1,0,1,0,0
מַבְחִיל,1,0,1,1,0,1,0,1,0,0
מַגָל,0,0,0,0,0,0,0,0,0,0
חוֹלָנִי,0,0,1,0,0,1,0,1,0,0
מחלה,0,0,1,1,0,1,0,1,0,0
צַד,0,0,0,0,0,0,0,0,0,0
מִזנוֹן,0,0,0,0,0,0,0,0,0,0
לַעֲקוֹף,0,0,0,0,0,0,0,0,0,0
הַצִידָה,0,0,0,0,0,0,0,0,0,0
מָצוֹר,0,0,0,0,0,0,0,0,0,0
מנוחת צהריים,0,0,0,0,0,0,0,0,0,0
לְנַפּוֹת,0,0,0,0,0,0,0,0,0,0
סִנוּן,0,0,0,0,0,0,0,0,0,0
אֲנָחָה,0,0,0,0,0,0,0,0,0,0
מראה,0,0,0,0,0,0,0,0,0,0
סִימָן,0,0,0,0,0,0,0,0,0,0
אוֹת,0,0,0,0,0,0,0,0,0,0
חֲתִימָה,0,0,0,0,0,0,0,0,0,1
מַשְׁמָעוּת,0,0,0,0,0,0,0,0,0,0
משמעותי,0,0,0,0,0,0,0,0,0,0
מַשְׁמָעוּת,0,0,0,0,0,0,0,0,0,0
לְסַמֵן,0,1,0,0,0,0,0,0,0,0
תמרור,0,0,0,0,0,0,0,0,0,0
שקט,0,0,0,0,0,0,0,0,0,0
חֶרֶשׁ,0,0,0,0,0,0,0,0,0,0
צְלָלִית,0,0,0,0,0,0,0,0,0,0
משי,0,0,0,0,0,0,1,0,0,0
מִשׁיִי,0,0,0,0,0,0,0,0,0,0
מִשׁיִי,0,0,0,0,0,0,0,0,0,0
אדן החלון,0,0,0,0,0,0,0,0,0,0
טִפּשׁוּת,0,0,0,0,0,0,0,0,0,0
טִפּשִׁי,0,0,0,0,1,1,0,0,0,0
טִין,0,0,0,0,0,0,0,0,0,0
כסף,0,0,0,0,0,0,0,0,0,0
כסוף,0,0,0,0,0,0,0,0,0,0
דוֹמֶה,0,0,0,0,0,0,0,0,0,0
דִמיוֹן,0,0,0,0,0,0,0,0,0,0
דמיון,0,0,0,0,0,0,0,0,0,0
רְתִיחָה,1,1,0,0,0,0,0,0,0,0
מבעבע,0,1,0,0,0,0,0,0,0,0
פָּשׁוּט,0,0,0,0,0,0,0,0,0,0
פשוטים,0,0,0,0,0,0,0,0,0,0
לפשט,0,1,0,0,1,0,1,0,1,1
בפשטות,0,0,0,0,0,0,0,0,0,0
לְחַקוֹת,0,0,0,0,0,0,0,0,0,0
מדומה,0,0,0,0,0,0,0,0,0,0
מדמה,0,0,0,0,0,0,0,0,0,0
סימולציה,0,0,0,0,0,0,0,0,0,0
סִימוּלטָנִי,0,0,0,0,0,0,0,0,0,0
בּוֹ זְמַנִית,0,0,0,0,0,0,0,0,0,0
חטא,1,0,1,1,0,1,0,1,0,0
כן,0,0,0,0,0,0,1,0,0,1
כֵּנוּת,0,0,0,0,0,0,1,0,0,0
חוֹטֵא,1,0,1,1,0,1,0,1,0,0
לָשִׁיר,0,1,0,0,1,0,1,1,0,1
זמר,0,0,0,0,0,0,0,0,0,0
יחיד,0,0,0,0,0,0,0,0,0,0
בְּיִחִידוּת,0,0,0,0,0,0,1,0,0,0
יָחִיד,0,0,0,0,0,0,0,0,0,0
ייחוד,0,0,0,0,0,0,0,0,0,0
באופן יחידני,0,0,0,0,0,0,0,0,1,0
מְרוּשָׁע,1,0,1,1,0,1,0,0,0,0
כִּיוֹר,0,0,0,0,0,0,0,0,0,0
חוֹטֵא,1,0,1,1,0,1,0,1,0,0
חוטא,0,0,1,0,0,1,0,0,0,0
סִינוּס,0,0,0,0,0,0,0,0,0,0
לגימה,0,0,0,0,0,0,0,0,0,0
סִיפוֹן,0,0,0,0,0,0,0,0,0,0
אֲדוֹנִי,0,0,0,0,0,0,1,0,0,1
לְהוֹלִיד,0,0,0,0,0,0,0,0,0,0
סִירֶנָה,0,0,0,1,0,1,0,0,0,0
גֶבֶר נָשִׁי,0,0,0,0,0,1,0,0,0,0
אָחוֹת,0,0,0,0,0,0,0,0,0,0
אֲחָיוּת,1,0,0,0,0,0,1,1,1,1
אֲתַר,0,0,0,0,0,0,0,0,0,0
סית',0,0,0,0,0,0,0,0,0,0
יְשִׁיבָה,0,0,0,0,0,0,0,0,0,0
לְמַקֵם,0,0,0,0,0,0,0,0,0,0
ממוקם,0,0,0,0,0,0,0,0,0,0
מַצָב,0,0,0,0,0,0,0,0,0,0
שִׁשִׁית,0,0,0,0,0,0,0,0,0,0
שִׁשִׁים,0,0,0,0,0,0,0,0,0,0
גודל,0,0,0,0,0,0,0,0,0,0
לִרְחוֹשׁ,1,0,0,0,0,0,0,0,0,0
לְהַחלִיק עַל מִחלָקַיִם,0,0,0,0,0,0,0,0,0,0
החלקה,0,0,0,0,0,0,0,0,0,0
פְּקַעַת חוּטִים,0,0,0,0,0,0,0,0,0,0
שֶׁלֶד,0,0,0,0,0,0,0,0,0,0
סַפקָן,0,0,0,0,0,0,0,0,0,0
סקֶפְּטִי,0,0,0,0,0,1,0,0,0,0
סַפקָנוּת,0,0,0,0,0,0,0,0,0,0
סְקִיצָה,0,0,0,0,0,0,0,0,0,0
שטחי,0,0,0,0,0,1,0,0,0,0
מוטה,1,1,0,0,0,1,0,0,0,0
לְשַׁפֵּד,0,0,0,0,0,0,0,0,0,0
סקִי,0,0,0,0,0,0,0,0,0,0
הַחלָקָה,1,0,0,1,0,1,0,1,0,0
בּוּצִית,0,0,0,0,0,0,0,0,0,0
מְיוּמָנוּת,0,0,0,0,0,0,0,0,0,0
מְיוּמָן,0,0,0,0,0,0,1,0,0,0
מַחֲבַת,0,0,0,0,0,0,0,0,0,0
מיומן,0,0,0,0,0,0,1,0,0,1
לְרַחֵף,0,0,0,0,0,0,0,0,0,0
עור,0,0,0,0,0,0,0,0,0,0
רזה,0,0,0,0,0,0,0,0,0,0
לדלג,0,0,0,0,0,1,0,0,0,0
רב חובל,0,0,0,0,0,0,0,0,0,0
הִתנַגְשׁוּת,1,0,0,0,0,1,0,0,0,0
חצאית,0,0,0,0,0,0,0,0,0,0
עוקפת,0,0,0,0,0,0,0,0,0,0
חצאיות,0,0,0,0,0,0,0,0,0,0
פָּרוֹדִיָה,0,0,0,0,0,0,0,0,0,0
גולגולת,0,0,0,0,0,0,0,0,0,0
בּוּאֵשׁ,0,0,0,0,0,0,0,0,0,0
שָׁמַיִם,0,0,0,0,0,0,1,0,0,0
גורד שחקים,0,0,0,0,0,0,0,0,0,0
לוּחַ,0,0,0,0,0,0,0,0,0,0
רָפוּי,0,0,0,0,0,1,0,0,0,0
סִיג,0,0,0,0,0,1,0,0,0,0
לִטרוֹק,1,0,0,1,0,1,0,0,1,0
לָשׁוֹן הָרַע,1,0,1,0,0,1,0,0,0,0
מַשׁמִיץ,0,0,0,0,0,1,0,0,0,0
סְלֶנְג,0,0,0,0,0,0,0,0,0,0
אֲלַכסוֹן,0,0,0,0,0,0,0,0,0,0
סְטִירָה,1,0,0,0,0,1,0,0,1,0
קו נטוי,1,0,0,0,0,0,0,0,0,0
חתכים,0,0,0,0,0,0,0,0,0,0
צִפחָה,0,0,0,0,0,0,1,0,0,0
צפחים,0,0,0,0,0,0,0,0,0,0
לִשְׁחוֹט,1,0,1,1,0,1,0,1,1,0
מִטבָּחַיִם,1,0,1,1,0,1,0,1,0,0
שחיטה,1,0,1,1,0,1,0,1,1,0
עֶבֶד,1,0,0,1,0,1,0,1,0,0
עַבדוּת,1,0,1,1,0,1,0,1,0,0
לִקְטוֹל,1,0,0,0,0,1,0,0,0,0
קוטל,1,0,1,1,0,1,0,1,1,0
מִזחֶלֶת,0,0,0,0,0,0,0,0,0,0
לְהַחלִיק,0,0,0,0,0,0,1,0,0,0
לִישׁוֹן,0,0,0,0,0,0,0,0,0,0
אֶדֶן,0,0,0,0,0,0,0,0,0,0
יָשֵׁן,0,0,0,0,0,0,0,0,0,0
נֶדֶד,0,0,0,0,0,0,0,0,0,0
מְנוּמנָם,0,0,0,0,0,0,0,0,0,0
סבבה,0,0,0,0,0,1,0,0,0,0
שרוול,0,0,0,0,0,0,0,0,0,0
ללא שרוולים,0,0,0,0,0,0,0,0,0,0
מִזחֶלֶת,0,0,0,0,0,0,0,0,0,0
רזה,0,0,0,0,0,0,0,0,0,0
רָזֶה,0,0,0,0,0,0,1,0,0,0
בַּלָשׁ,0,0,0,0,0,0,0,0,0,0
פרוסה,0,0,0,0,0,0,0,0,0,0
חֲלַקְלַק,0,0,0,0,0,0,0,0,0,0
שקופית,0,0,0,0,0,0,0,0,0,0
הַחלָקָה,0,0,0,0,0,0,0,0,0,0
קָלוּשׁ,0,0,0,0,0,0,0,0,0,0
מְעַט,0,0,0,0,0,0,0,0,0,0
רָזֶה,0,0,0,0,0,0,1,0,0,0
סליים,0,0,1,0,0,0,0,0,0,0
חֲלַקְלַק,0,0,1,0,0,1,0,0,0,0
קֶלַע,0,0,0,0,0,0,0,0,0,0
לְהִתְגַנֵב,0,0,0,0,0,1,0,0,0,0
פליטת פה,0,0,0,0,0,1,0,0,1,0
נעל בית,0,0,0,0,0,0,0,0,0,0
נעלי בית,0,0,0,0,0,0,0,0,0,0
סֶדֶק,0,0,0,0,0,0,0,0,0,0
רְסִיס,0,0,0,0,0,0,0,0,0,0
סִיסמָה,0,0,0,0,0,0,0,0,0,0
ספינה,0,0,0,0,0,0,0,0,0,0
שיפוע,0,0,1,0,0,1,0,0,0,0
מִדרוֹן,0,0,0,0,0,0,0,0,0,0
מרושל,0,0,1,0,0,1,0,0,0,0
חָרִיץ,0,0,0,0,0,0,0,0,0,0
עַצלוּת,0,0,1,0,0,1,0,0,0,0
עוֹבֵד רַשׁלָן,0,0,0,0,0,1,0,0,0,0
לְהַשִׁיל,0,0,0,0,0,1,0,0,0,0
לְהַאֵט,0,0,0,0,0,0,0,0,0,0
לאט,0,0,0,0,0,0,0,0,0,0
אִטִיוּת,0,0,0,0,0,1,0,0,0,0
רֶפֶשׁ,0,0,1,0,0,1,0,0,0,0
שבלול,0,0,1,0,0,1,0,0,0,0
איטי,0,0,0,0,0,1,0,1,0,0
סֶכֶר,0,0,0,0,0,0,0,0,0,0
שְׁכוּנַת עוֹנִי,0,0,1,0,0,1,0,0,0,0
תְנוּמָה,0,0,0,0,0,0,0,0,0,0
לִצְנוֹחַ,0,0,0,0,0,1,0,1,0,0
הַשׁמָצָה,1,0,1,0,0,1,0,1,0,0
רפש,0,0,1,0,0,1,0,0,1,0
זוֹנָה,1,0,1,0,0,1,0,0,0,0
ערמומי,1,0,1,1,0,1,0,0,0,0
הֵרוֹאִין,1,0,0,0,0,1,0,0,0,0
קָטָן,0,0,0,0,0,1,0,0,0,0
קטן יותר,0,0,0,0,0,0,0,0,0,0
הכי קטן,0,0,0,0,0,0,0,0,0,0
לְרַסֵק,1,0,0,1,0,1,0,0,0,0
מרוסק,0,0,0,0,0,1,0,0,0,0
יְדִיעָה שִׁטחִית,0,0,0,0,0,1,0,0,0,0
מריחה,0,0,0,0,0,0,0,0,0,0
רֵיחַ,1,0,1,0,0,1,0,0,0,0
הֲרָחָה,0,0,1,0,0,1,0,0,0,0
להתיך,0,0,0,0,0,0,0,0,0,0
חיוך,0,0,0,0,1,0,1,0,1,1
מחייך,0,0,0,0,1,0,1,0,0,0
חִיוּך מְעוּשֶׂה,0,0,0,0,0,1,0,0,0,0
לְהַכּוֹת,1,0,0,1,0,1,0,1,0,0
נַפָּח,0,0,0,0,0,0,0,0,0,1
הָלוּם,0,0,0,0,0,0,1,0,0,0
מְעַשֵׁן,0,0,0,0,0,1,0,0,0,0
מעושן,0,0,0,0,0,0,0,0,0,0
לעשן,0,0,0,0,0,0,0,0,0,0
מָלֵא עָשָׁן,0,0,0,0,0,0,0,0,0,0
עשן,0,0,0,0,0,0,0,0,0,0
בצורה חלקה,0,0,0,0,0,0,0,0,0,0
חֲלָקוּת,0,0,0,0,0,0,1,0,0,0
לְהַחנִיק,1,0,0,0,0,1,0,0,0,0
כֶּתֶם,0,0,0,0,0,1,0,0,0,0
זחוח,0,0,0,0,0,1,0,0,0,0
לְהַברִיחַ,0,0,0,1,0,1,0,0,0,0
מַברִיחַ,1,0,1,1,0,1,0,0,0,0
הַברָחָה,0,0,0,0,0,1,0,0,0,0
טמבל,0,0,1,1,0,1,0,0,0,0
חָטִיף,0,0,0,0,0,0,0,0,0,0
חֲטִיפִים,0,0,0,0,0,0,0,0,0,0
קֶרַע,0,0,0,0,0,1,0,0,1,0
תקלות,0,0,0,0,0,1,0,0,0,0
שַׁבְּלוּל,0,0,0,0,0,0,0,0,0,0
נָחָשׁ,0,0,1,1,0,1,0,0,0,0
לְצַלֵם,0,0,0,0,0,0,0,0,0,0
תמונת מצב,0,0,0,0,0,0,0,0,0,0
מַלכּוֹדֶת,0,0,0,1,0,1,0,0,0,0
לִנְהוֹם,1,0,1,0,0,1,0,0,0,0
נוהם,1,0,0,0,0,1,0,0,0,0
לַחטוֹף,0,0,0,0,0,0,0,0,0,0
לְהִתְגַנֵב,1,0,0,1,0,1,0,0,1,0
נעלי ספורט,0,0,0,0,0,0,0,0,0,0
מתגנב,0,1,0,1,0,1,0,0,0,1
ללעוג,1,0,1,0,0,1,0,0,0,0
לְהִתְעַטֵשׁ,0,0,1,0,0,1,0,0,1,0
הִתעַטְשׁוּת,0,0,0,0,0,0,0,0,0,0
לְצַחְקֵק,0,0,0,0,0,0,1,0,0,0
מְזוּיָף,0,0,0,0,0,1,0,0,0,0
לְרַחְרֵח,0,0,0,0,0,0,0,0,0,0
לִגזוֹר,0,0,0,0,0,0,0,0,0,0
לִצְלוֹף,0,0,0,0,0,0,0,0,0,0
קטע,0,0,0,0,0,0,0,0,0,0
סְנוֹבּ,0,0,0,0,0,1,0,0,0,0
סנופי,0,0,0,0,0,0,0,0,0,0
נִמנוּם,0,0,0,0,0,0,0,0,0,0
לִנְחוֹר,0,0,0,0,0,0,0,0,0,0
נְחִירָה,0,0,0,0,0,0,0,1,0,0
חוֹטֶם,0,0,0,0,0,0,0,0,0,0
שֶׁלֶג,0,0,0,0,0,0,0,0,0,0
כַּדוּר שֶׁלֶג,0,0,0,0,0,0,0,0,0,0
פְּתִית שֶׁלֶג,0,0,0,0,0,0,0,0,0,0
מוּשׁלָג,0,0,0,0,0,0,0,0,0,0
טַבָּק הֲרָחָה,0,0,0,0,0,0,0,0,0,0
לְהַשְׁרוֹת,0,0,0,0,0,1,0,0,0,0
שְׁרִיָה,0,0,0,0,0,0,0,0,0,0
סַבּוֹן,0,0,0,0,0,0,0,0,0,0
סַבּוֹנִי,0,0,0,0,0,0,0,0,0,0
דְאִיָה,0,0,0,0,0,0,0,0,0,0
בֶּן כַּלבָּה,0,0,0,0,0,1,0,1,0,0
הִתפַּכְּחוּת,0,0,0,0,0,0,1,0,0,1
soc,0,0,0,0,0,0,0,0,0,0
כדורגל,0,0,0,0,0,0,0,0,0,0
חַברוּתִי,0,0,0,0,0,0,1,0,0,0
חֶברָתִי,0,0,0,0,0,0,0,0,0,0
סוֹצִיאָלִיזם,0,0,1,1,0,0,0,0,0,0
סוֹצִיאָלִיסט,1,0,1,1,0,1,0,1,0,0
חֶברָה,0,0,0,0,0,0,0,0,0,0
גֶרֶב,0,0,0,0,0,0,0,0,0,0
שֶׁקַע,0,0,0,0,0,0,0,0,0,0
טִפֵּשׁ,0,0,0,0,0,0,0,0,0,0
סַפָּה,0,0,0,0,0,0,0,0,0,0
הִתרַכְּכוּת,0,0,0,0,0,0,0,0,0,0
רוֹך,0,0,0,0,0,0,0,0,0,0
סָפוּג,0,0,0,0,0,0,0,0,0,0
קרקע,0,0,1,0,0,1,0,0,0,0
מְלוּכלָך,0,0,1,0,0,1,0,0,0,0
לָגוּר,0,0,0,0,0,0,0,0,0,0
נֶחָמָה,0,0,0,0,0,0,1,0,0,0
סוֹלָרִי,0,0,0,0,0,0,0,0,0,0
לְרַתֵך,0,0,0,0,0,0,0,0,0,0
הַלחָמָה,0,0,0,0,0,0,0,0,0,0
לוֹחֶם,1,0,0,0,0,0,1,1,0,0
בלעדי,0,0,0,0,0,0,0,0,0,0
לְבַקֵשׁ,0,0,0,0,0,0,0,0,0,0
שידול,0,0,0,0,0,0,0,0,0,0
עוֹרֵך דִין,0,0,0,0,0,0,0,0,0,0
מוצק,0,0,0,0,0,0,1,0,0,0
סוֹלִידָרִיוּת,0,0,0,0,0,0,0,0,0,1
התמצקות,0,0,0,0,0,0,0,0,0,0
התמצק,0,0,0,0,0,0,0,0,0,0
לְגַבֵּשׁ,0,0,0,0,0,0,0,0,0,0
מוּצָקוּת,0,0,0,0,0,0,1,0,0,1
סוליטר,0,0,0,0,0,0,0,0,0,0
בּוֹדֵד,0,0,0,0,0,0,0,0,0,0
בְּדִידוּת,0,0,0,0,0,0,0,0,0,0
סוֹלוֹ,0,0,0,0,0,0,0,0,0,0
מְסִיסוּת,0,0,0,0,0,0,0,0,0,0
מָסִיס,0,0,0,0,0,0,0,0,0,0
פִּתָרוֹן,0,0,0,0,0,0,1,0,0,0
לִפְתוֹר,0,0,0,0,0,0,0,0,0,0
כּוֹשֵׁר פֵּרָעוֹן,0,0,0,0,0,0,1,0,0,0
מֵמֵס,0,0,0,0,0,0,0,0,0,0
סומטי,0,0,0,0,0,1,0,0,1,0
קוֹדֵר,0,0,0,0,0,1,0,1,0,0
בֵּן,0,0,0,0,0,0,0,0,0,0
סוֹנָר,0,1,0,0,0,0,1,0,0,0
סונטה,0,0,0,0,0,0,1,0,0,0
שִׁיר,0,0,0,0,0,0,0,0,0,0
סוֹנֶטָה,0,0,0,0,1,0,1,1,0,0
מְצַלצֵל,0,0,0,0,1,0,1,0,0,0
פיח,0,0,1,0,0,1,0,0,0,0
לְהַרְגִיעַ,0,0,0,0,0,0,1,0,0,0
הַרגָעָה,0,0,0,0,1,0,1,0,0,1
כיתה ב',0,0,0,0,0,0,0,0,0,0
סוֹפּרָנוֹ,0,0,0,0,0,0,0,0,0,0
מְכַשֵׁף,0,0,0,0,0,0,0,0,0,0
כישוף,0,1,0,1,0,1,0,0,1,0
מוּשׁחָת,1,0,1,1,0,1,0,1,0,0
דַלֶקֶת,1,0,0,0,0,1,0,1,0,0
בכאב,0,0,0,0,0,1,0,1,0,0
כְּאֵב,0,0,1,0,0,1,0,1,0,0
דוּרָה,0,0,0,0,0,0,0,0,0,0
מוֹעֲדוֹן נָשִׁים,0,0,0,0,0,0,0,0,0,0
צַעַר,0,0,0,1,0,1,0,1,0,0
עָצוּב,0,0,0,0,0,1,0,1,0,0
סוג,0,0,0,0,0,0,0,0,0,0
מְמַיֵן,0,0,0,0,0,0,1,0,0,0
גִיחָה,0,0,0,1,0,1,0,0,0,0
מִיוּן,0,0,0,0,0,0,0,0,0,0
סו,0,0,0,0,0,0,0,0,0,0
חסר נשמה,0,0,1,1,0,1,0,1,0,0
נפש תאומה,0,0,0,1,0,1,0,0,0,0
נשמע,0,0,0,0,0,0,0,0,0,0
בְּדִיקַת עוֹמֶק,0,0,0,0,0,0,0,0,0,0
תְקֵפוּת,0,1,0,0,1,0,1,0,0,1
מרק,0,0,0,0,0,0,1,0,0,0
חָמוּץ,0,0,1,0,0,1,0,0,0,0
מָקוֹר,0,0,0,0,0,0,0,0,0,0
מַזכֶּרֶת,0,0,0,0,0,0,0,0,0,0
שָׁלִיט,0,0,0,0,0,0,0,0,0,1
ריבונות,0,0,0,0,0,0,0,0,0,0
לִזרוֹעַ,0,0,0,0,0,0,0,0,0,0
ספָּא,0,1,0,0,1,0,1,0,1,1
מֶרחָב,0,0,0,0,0,0,0,0,0,0
מְרוּוָח,0,0,0,0,0,0,1,0,0,0
כף,0,0,0,0,0,0,0,0,0,0
לְהַקִיף,0,0,0,0,0,0,0,0,0,0
ספנייל,0,0,0,0,1,0,1,0,0,1
סְטִירָה,1,0,0,1,0,1,0,1,0,0
זָרִיז,1,0,0,0,0,0,0,0,0,0
לְהִתְנַצֵחַ,0,0,0,0,0,0,0,0,0,0
נוֹסָף,0,0,0,0,0,0,0,0,0,0
במשורה,0,0,0,0,0,0,0,0,0,0
לְעוֹרֵר,0,0,0,0,0,0,0,0,0,0
נִצנוּץ,0,1,0,0,1,0,1,0,1,0
ספרינג,0,0,0,0,0,0,0,0,0,0
דליל,0,0,0,0,0,0,0,0,0,0
הֶתקֵף,0,0,0,1,0,1,0,0,0,0
ירק,1,0,0,0,0,1,0,0,0,0
מָרִית,0,0,0,0,0,0,0,0,0,0
לְהַשְׁרִיץ,0,0,0,0,0,0,0,0,0,0
רַמקוֹל,0,0,0,0,0,0,0,0,0,0
מדבר,0,0,0,0,0,0,0,0,0,0
חנית,1,1,0,1,0,1,0,0,0,0
מיוחד,0,0,0,0,1,0,1,0,0,0
מוּמחֶה,0,0,0,0,0,0,0,0,0,1
תחום התמחות,0,0,0,0,0,0,0,0,0,0
לְהִתְמַחוֹת,0,0,0,0,0,0,0,0,0,1
במיוחד,0,0,0,0,0,0,0,0,0,0
מְצַלצֵלִים,0,0,0,0,0,0,1,0,0,0
מִין,0,0,0,0,0,0,0,0,0,0
ספֵּצִיפִי,0,0,0,0,0,0,0,0,0,0
מִפרָט,0,0,0,0,0,0,0,0,0,0
דוּגמָה,0,0,0,0,0,0,0,0,0,0
נְקוּדָה,0,0,1,0,0,1,0,0,0,0
מְנוּמָר,0,0,0,0,0,0,0,0,0,0
מפרט,0,0,0,0,0,0,0,0,0,0
מַחֲזֶה,0,0,0,0,0,1,1,0,0,0
מִשׁקָפַיִם,0,0,0,0,0,0,0,0,0,0
מַרהִיב,0,1,0,0,0,0,0,0,1,0
צופה,0,0,0,0,0,0,0,0,0,0
רוּחַ,0,0,0,1,0,1,0,1,0,0
שֶׁל רוּחַ רְפָאִים,0,0,0,0,0,1,0,0,0,0
ספקטרומטר,0,0,0,0,0,0,0,0,0,0
ספקטרופוטומטר,0,0,0,0,0,0,0,0,0,0
ספקטרוסקופיה,0,0,0,0,0,0,0,0,0,0
ספֵּקטרוּם,0,0,0,0,0,0,0,0,0,0
לְסַפְסֵר,0,0,0,0,0,0,0,0,0,0
ספֵּקוּלָצִיָה,0,0,0,1,0,1,0,1,0,0
ספֵּקוּלָטִיבִי,0,1,0,0,0,0,0,0,0,0
ספקולום,0,0,0,0,0,0,0,0,0,0
נְאוּם,0,0,0,0,0,0,1,0,0,0
ללא מילים,0,0,0,0,0,0,0,0,0,0
מְהִירוּת,0,0,0,0,0,0,0,0,0,0
במהירות,0,0,0,0,0,0,0,0,0,0
מַד מְהִירוּת,0,0,0,0,0,0,0,0,0,0
כְּבִישׁ מָהִיר,0,0,0,0,0,0,0,0,0,0
מָהִיר,0,0,0,0,0,0,1,0,0,0
מְכוּשָׁף,0,0,0,0,0,0,0,0,0,0
אִיוּת,0,0,0,0,0,0,1,0,0,0
ספנסר,0,0,0,0,0,0,0,0,0,0
לְבַלוֹת,0,0,0,0,0,0,0,0,0,0
מוּתַשׁ,0,0,0,0,0,1,0,0,0,0
זֶרַע,0,0,0,0,0,0,0,0,0,0
לְהַקִיא,0,0,1,0,0,0,0,0,0,0
כַּדוּר,0,0,0,0,0,0,0,0,0,0
כַּדוּרִי,0,0,0,0,0,0,0,0,0,0
ספִינקס,0,0,0,0,0,0,0,0,0,0
לְתַבֵּל,0,0,0,0,0,0,1,0,0,0
חָרִיף,0,0,0,0,0,0,0,0,0,0
עַכָּבִישׁ,0,0,1,1,0,0,0,0,0,0
בֶּרֶז,0,0,0,0,0,0,0,0,0,0
דָרְבָּן,0,0,0,1,0,0,0,0,0,0
מְמוּסמָר,0,0,0,0,0,0,0,0,0,0
דוֹקְרָנִי,0,0,0,0,0,0,0,0,0,0
לשפוך,0,0,0,0,0,0,0,0,0,0
סיבוב,0,0,0,0,0,0,0,0,0,0
שֶׁל עַמוּד הַשִׁדרָה,0,0,0,0,0,0,0,0,0,0
נול,0,0,0,0,0,0,0,0,0,0
עַמוּד הַשִׁדרָה,1,0,0,0,0,1,1,0,0,0
מסתובב,0,0,0,0,0,0,0,0,0,0
סבבה,0,0,0,1,0,1,0,1,0,0
קוֹצָנִי,0,0,0,0,0,0,0,0,0,0
סְלִילִי,0,0,0,0,0,0,0,0,0,0
מִבנֶה חֲרוּטִי,0,0,0,0,0,0,0,0,0,0
רוּחַ,0,0,0,0,0,0,1,0,0,0
מַצַב רוּחַ,0,1,0,0,1,0,1,0,1,0
רוחני,0,0,0,0,0,0,0,0,0,0
רוּחָנִיוּת,0,0,0,0,0,0,0,0,0,0
לירוק,0,0,1,0,0,0,0,0,0,0
לְהַכעִיס,1,0,0,0,0,1,0,0,0,0
קַנטְרָנִי,1,0,0,0,0,1,0,0,0,0
סֶנסַצִיָה,0,0,0,0,0,0,0,0,1,0
טְחוֹל,0,0,0,0,0,0,0,0,0,0
נֶהְדָר,0,0,0,0,1,0,1,0,1,0
פְּאֵר,0,1,0,0,1,0,1,0,1,0
אִחוּי,0,0,0,0,0,0,0,0,0,0
שֶׁגֶם,0,0,0,0,0,0,0,0,0,0
סַד,0,0,0,0,0,0,0,0,0,0
קֵיסָם,0,0,0,0,0,1,0,0,0,0
לְפַצֵל,0,0,0,0,0,1,0,0,0,0
פְּצִיחָה,0,0,0,0,0,1,0,1,0,0
לַעֲשׂוֹת רוֹשֶׁם,0,0,0,0,0,0,0,0,0,0
לְקַלְקֵל,0,0,1,0,0,1,0,0,0,0
ספוילר,0,0,0,0,0,1,0,1,0,0
קִלקוּל,0,0,0,0,0,0,0,0,0,0
דיבר,0,0,0,0,0,1,0,0,0,0
נֱאֶמַר,0,0,0,0,0,0,0,0,0,0
דוֹבֵר,0,0,0,0,0,0,0,0,0,1
סְפוֹג,0,0,0,0,0,1,0,0,0,0
סְפוֹגִי,0,0,0,0,0,0,0,0,0,0
לָתֵת חָסוּת,0,0,0,0,0,0,1,0,0,1
חָסוּת,0,0,0,0,0,0,0,0,0,0
מְתִיחָה,0,0,0,0,0,0,0,0,0,0
מפחיד,0,0,0,1,0,1,0,0,0,0
כף,0,0,0,0,0,0,0,0,0,0
כף,0,0,0,0,0,0,0,0,0,0
לֹא סָדִיר,0,0,0,0,0,0,0,0,0,0
נֶבֶג,0,0,0,0,0,0,0,0,0,0
ספּוֹרט,0,0,0,0,0,0,0,0,0,0
ספּוֹרטִיבִי,0,0,0,0,0,0,0,0,0,0
ספורט,0,0,0,0,0,0,0,0,0,0
ספּוֹרטַאִי,0,0,0,0,0,0,0,0,0,0
לְזַהוֹת,0,0,0,0,0,0,0,0,0,0
לְלֹא רְבָב,0,0,0,0,0,0,1,0,0,1
מְנוּקָד,0,0,0,0,0,0,0,0,0,0
לֹא יַצִיב,0,0,0,0,0,0,0,0,0,0
בן זוג,0,0,0,0,0,0,0,0,0,0
בן זוג,0,0,0,0,1,0,1,0,0,1
זַרבּוּבִית,0,0,0,0,0,0,0,0,0,0
נֶקַע,0,0,0,0,0,1,0,1,0,0
לְהִשְׂתָרֵעַ,0,0,0,0,0,0,0,0,0,0
תַרסִיס,0,0,0,0,0,0,0,0,0,0
התפשטות,0,0,0,0,0,0,0,0,0,0
בּוּלמוּס,0,0,0,0,0,1,0,0,0,0
הַתָזָה,0,0,0,0,0,0,0,0,0,0
שֵׁדוֹן,0,0,0,1,0,1,0,0,0,0
