Georgian Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
ელფერით,0,0,0,0,0,0,0,0,0,0
პაწაწინა,0,0,0,0,0,0,0,0,0,0
წვერი,0,0,0,0,0,0,0,0,0,0
წვრილმანი,0,0,0,0,0,1,0,0,0,0
ტირადა,1,0,1,0,0,1,0,0,0,0
საბურავი,0,0,0,0,0,0,0,0,0,0
დაღლილი,0,0,0,0,0,1,0,0,0,0
დაღლილობა,0,0,0,0,0,1,0,0,0,0
დამღლელი,0,0,0,0,0,1,0,0,0,0
ქსოვილის,0,0,0,0,0,0,0,0,0,0
ტიტი,0,0,0,0,0,1,0,0,0,0
ტიტანური,0,0,0,0,0,0,0,0,0,0
მეათედი,0,0,0,0,0,0,0,0,0,0
სათაური,0,0,0,0,0,0,1,0,0,1
სახელწოდებით,0,0,0,0,0,0,0,0,0,0
ტიტი,0,0,0,0,0,0,0,0,0,0
ტიტულოვანი,0,0,0,0,0,0,0,0,0,0
გომბეშო,0,0,1,0,0,1,0,0,0,0
სადღეგრძელო,0,0,0,0,1,0,1,0,0,0
თამბაქო,0,0,0,0,0,1,0,0,0,0
ტობი,0,0,0,0,0,0,0,0,0,0
ტოდ,0,0,0,0,0,0,0,0,0,0
დღეს,0,0,0,0,0,0,0,0,0,0
თითი,0,0,0,0,0,0,0,0,0,0
ტოგა,0,0,0,0,0,0,0,0,0,0
შრომა,0,0,0,0,0,0,0,0,0,0
ტუალეტი,0,0,1,0,0,1,0,0,0,0
შრომას,0,0,0,0,0,1,0,0,0,0
ნიშანი,0,0,0,0,0,0,0,0,0,0
ტოლერანტობა,0,0,0,0,0,0,0,0,0,0
ტოლერანტული,0,0,0,0,0,0,1,0,0,0
მოითმენს,1,0,0,0,0,1,0,1,0,0
შემწყნარებლობა,0,0,0,0,0,0,1,0,0,0
ზარი,0,0,0,0,0,0,0,0,0,0
ტომაჰავკი,0,0,0,0,0,0,0,0,0,0
საფლავი,0,0,0,0,0,0,0,1,0,0
ტომარა,0,0,0,0,0,0,0,0,0,0
ტომი,0,0,0,0,0,0,0,0,0,0
ხვალ,0,1,0,0,0,0,0,0,0,0
ტონა,0,0,0,0,0,0,0,0,0,0
ტონი,0,0,0,0,0,0,0,0,0,0
ტონგი,0,0,0,0,0,0,0,0,0,0
მაშები,0,0,0,0,0,0,0,0,0,0
ენა,0,0,0,0,0,0,0,0,0,0
მატონიზირებელი,0,0,0,0,0,0,0,0,0,0
ტონაჟი,0,0,0,0,0,0,0,0,0,0
ტონზილები,0,0,0,0,0,0,0,0,0,0
ხელსაწყოები,0,0,0,0,0,0,0,0,0,0
კბილი,0,0,0,0,0,0,0,0,0,0
კბილის ტკივილი,0,0,0,1,0,1,0,0,0,0
დაკბილული,0,0,0,0,0,0,0,0,0,0
უკბილო,0,0,0,0,0,0,0,0,0,0
ზედა,0,1,0,0,0,0,1,0,0,1
ტოპაზი,0,0,0,0,0,0,0,0,0,0
თემა,0,0,0,0,0,0,0,0,0,0
აქტუალური,0,0,0,0,0,0,0,0,0,0
ტოპოგრაფიული,0,0,0,0,0,0,0,0,0,0
ტოპოგრაფიული,0,0,0,0,0,0,0,0,0,0
ტოპოგრაფია,0,0,0,0,0,0,0,0,0,0
დამხობა,0,0,0,0,0,0,0,0,1,0
ტორ,0,0,0,0,0,0,0,0,0,0
ჩირაღდანი,0,0,0,0,0,0,0,0,0,0
ტანჯვა,1,0,0,1,0,1,0,1,0,0
მოწყვეტილი,0,0,0,0,0,1,0,0,0,0
ტორნადო,0,0,0,1,0,0,0,0,0,0
ტორპედო,1,0,0,0,0,1,0,0,0,0
ტორენტი,0,0,0,1,0,0,0,0,0,0
მხურვალე,0,0,0,0,0,1,0,0,0,0
ტორსიონი,0,0,0,0,0,0,0,0,0,0
ტორსი,0,0,0,0,0,0,0,0,0,0
დელიქტი,0,0,0,0,0,1,0,0,0,0
დელიკატური,1,0,1,0,0,1,0,0,0,0
კუ,0,0,0,0,0,0,0,0,0,0
დამღუპველი,0,0,0,0,0,0,0,0,0,0
წამება,1,1,1,1,0,1,0,1,0,0
ჩააგდოს,0,0,0,0,0,0,0,0,0,0
სულ,0,0,0,0,0,0,0,0,0,0
მთლიანობა,0,0,0,0,0,0,0,0,0,0
მთლიანად,0,0,0,0,0,0,0,0,0,0
ტოტალიზატორი,0,0,0,0,0,0,0,0,0,0
ტოტემი,0,0,0,0,0,0,0,0,0,0
შეხება,0,0,0,0,0,0,0,0,0,0
შეეხო,0,0,0,0,0,1,0,0,0,0
შეხება,0,0,0,0,0,0,0,0,0,0
მგრძნობიარე,1,0,0,0,0,1,0,1,0,0
მკაცრი,0,0,0,0,0,1,0,1,0,0
სიმტკიცე,1,0,0,1,0,0,1,0,0,1
ტური,0,0,0,0,0,0,0,0,0,0
ტურისტი,0,0,0,0,0,0,0,0,0,0
ტურმალინი,0,0,0,0,0,0,0,0,0,0
ტურნირი,0,0,0,0,0,0,0,0,0,0
ტურნიკი,0,0,0,0,0,0,0,0,0,0
ტოუტ,0,0,0,0,0,0,0,0,0,0
ბუქსირება,0,0,0,0,0,0,0,0,0,0
პირსახოცი,0,0,0,0,0,0,0,0,0,0
კოშკი,0,0,0,0,0,0,1,0,0,0
კოშკიანი,0,1,0,1,0,0,1,0,0,0
ქალაქი,0,0,0,0,0,0,0,0,0,0
ქალაქის სახლი,0,0,0,0,0,0,0,0,0,0
ტოქსიკური,0,0,1,0,0,1,0,0,0,0
ტოქსიკოლოგია,0,0,0,0,0,0,0,0,0,0
ტოქსინი,0,0,0,1,0,1,0,0,0,0
სათამაშო,0,0,0,0,0,0,0,0,0,0
კვალი,0,0,0,0,0,0,0,0,0,0
კვალი,0,0,0,0,0,0,0,0,0,0
ტრაქეა,0,0,0,0,0,0,0,0,0,0
მიკვლევა,0,0,0,0,0,0,0,0,0,0
სიმღერა,0,1,0,0,0,0,0,0,0,0
ტრაქტატი,0,0,0,1,0,0,0,0,0,0
გადასატანი,0,0,0,0,0,0,0,0,0,0
წევა,0,0,0,0,0,0,0,0,0,0
ტრაქტორი,0,0,0,0,0,0,0,0,0,0
ვაჭრობა,0,0,0,0,0,0,0,0,0,1
მოვაჭრე,0,0,0,0,0,0,0,0,0,0
ვაჭარი,0,0,0,0,0,0,0,0,0,0
ვაჭრობა,0,0,0,0,0,0,0,0,0,0
ტრადიცია,0,0,0,0,0,0,0,0,0,0
ტრადიციული,0,0,0,0,0,0,1,0,0,0
მოძრაობა,0,0,0,0,0,0,0,0,0,0
ტრაგედია,0,0,0,1,0,1,0,1,0,0
ტრაგიკული,0,0,0,0,0,1,0,0,0,0
ბილიკი,0,0,0,0,0,0,0,0,0,0
მატარებელი,0,0,0,0,0,0,0,0,0,0
გაწვრთნილი,0,0,0,0,0,0,0,0,0,0
მწვრთნელი,0,0,0,0,0,0,0,0,0,1
ტრენინგი,0,0,0,0,0,0,0,0,0,0
თვისება,0,0,0,0,0,0,0,0,0,0
მოღალატე,1,0,1,1,0,1,0,1,0,0
ტრაექტორია,0,0,0,0,0,0,0,0,0,0
ტრამვაი,0,0,0,0,0,0,0,0,0,0
მაწანწალა,0,0,1,1,0,1,0,1,0,0
ტრამვაი,0,0,0,0,0,0,0,0,0,0
ტრანსი,0,0,0,0,0,1,0,0,0,0
მშვიდი,0,0,0,0,1,0,1,0,0,0
სიმშვიდე,0,0,0,0,1,0,1,0,0,1
გარიგება,0,0,0,0,0,0,0,0,0,0
გარიგება,0,0,0,0,0,0,0,0,0,1
ტრანსატლანტიკური,0,0,0,0,0,0,0,0,0,0
ტრანსცენდენცია,0,1,0,0,1,0,1,0,1,1
ტრანსცენდენტული,0,0,0,0,0,0,0,0,0,0
ტრანსცენდენტული,0,0,0,0,0,0,1,0,0,0
გადაწერა,0,0,0,0,0,0,0,0,0,0
გადამწერი,0,0,0,0,0,0,0,0,0,0
ტრანსკრიფცია,0,0,0,0,0,0,0,0,0,1
ტრანსკრიფცია,0,0,0,0,0,0,0,0,0,0
გადაცემა,0,0,0,0,0,0,0,0,0,0
გადაცემა,0,0,0,0,0,0,0,0,0,0
გადატანილი,0,0,0,0,0,0,0,0,0,0
გადაკრული,0,0,0,0,0,0,0,0,0,0
გარდაქმნას,0,0,0,0,0,0,0,0,0,0
ტრანსფორმაცია,0,0,0,0,0,0,0,0,0,0
გადასხმა,0,0,0,0,0,0,0,0,0,0
დანაშაული,0,0,0,0,0,1,0,0,0,0
გარდამავალი,0,0,0,0,0,0,0,0,0,0
ტრანზიტი,0,0,0,0,0,0,0,0,0,0
გარდამავალი,0,0,0,0,0,0,0,0,0,0
გარდამავალი,0,1,0,0,0,0,0,0,0,0
გარდამავალი,0,0,0,0,0,0,0,0,0,0
გარდამავალი,0,0,0,0,0,0,0,0,0,0
თარგმნა,0,0,0,0,0,0,0,0,0,0
თარგმანი,0,0,0,0,0,0,0,0,0,1
გადაადგილება,0,0,0,0,0,0,0,0,0,0
გამჭვირვალე,0,0,0,0,0,0,0,0,0,0
გადაცემა,0,0,0,0,0,0,0,0,0,0
გადასცემს,0,0,0,0,0,0,0,0,0,0
ტრანსმუტაცია,0,0,0,0,0,0,0,0,0,0
ტრანსომი,0,0,0,0,0,0,0,0,0,0
გამჭვირვალობა,0,0,0,0,0,0,0,0,0,0
გამჭვირვალე,0,0,0,0,0,0,0,0,0,0
გადანერგვა,0,0,0,0,0,0,0,0,0,0
გადანერგვა,0,0,0,0,0,0,0,0,0,0
ტრანსპორტი,0,0,0,0,0,0,0,0,0,0
ტრანსპორტირება,0,0,0,0,0,0,0,0,0,0
გადატანა,0,0,0,0,0,0,0,0,0,0
ტრანსპოზიცია,0,0,0,0,0,0,0,0,0,0
განივი,0,0,0,0,0,0,0,0,0,0
ხაფანგი,0,0,0,0,0,0,0,0,0,0
დაჭერა,0,0,0,0,0,0,0,0,0,0
ხაფანგები,0,0,0,0,0,1,0,0,0,0
ხაფანგები,0,0,0,0,0,1,0,0,0,0
ნაგავი,0,0,1,0,0,1,0,1,0,0
ნაგავი,0,0,1,0,0,1,0,0,0,0
ტრავმული,1,0,0,1,0,1,0,1,0,0
ტანჯვა,0,0,0,0,0,1,0,0,0,0
მოგზაურობა,0,0,0,0,0,0,0,0,0,0
მოგზაური,0,0,0,0,0,0,0,0,0,0
მოგზაურობა,0,0,0,0,0,0,1,0,0,0
ტრავერსი,0,0,0,0,0,0,0,0,0,0
ტრავესტია,0,0,1,1,0,1,0,1,0,0
ტრალი,0,0,0,0,0,0,0,0,0,0
ტრალერი,0,0,0,0,0,0,0,0,0,0
უჯრა,0,0,0,0,0,0,0,0,0,0
მოღალატე,1,0,1,1,0,1,0,0,0,0
ღალატი,1,0,0,1,0,1,0,1,1,0
სარბენი,0,0,0,0,0,0,0,0,0,0
სარბენი ბილიკი,0,1,0,0,0,0,0,0,0,0
ღალატი,1,0,1,1,0,1,0,0,1,0
საგანძური,0,1,0,0,1,0,1,0,0,1
ხაზინადარი,0,0,0,0,0,0,0,0,0,1
ხაზინა,0,0,0,0,0,0,0,0,0,0
მკურნალობა,1,1,1,1,1,1,1,1,1,1
ტრაქტატი,0,0,0,0,0,0,0,0,0,0
მკურნალობა,0,0,0,0,0,0,0,0,0,0
ხელშეკრულება,0,0,0,0,0,0,0,0,0,0
სამმაგი,0,0,0,0,0,0,0,0,0,0
ხე,1,1,1,0,1,0,1,0,1,1
ლაშქრობა,0,0,0,0,0,0,0,0,0,0
საბურველი,0,0,0,0,0,0,0,0,0,0
კანკალი,0,0,0,0,0,0,0,0,0,0
კანკალებდა,0,0,0,1,0,1,0,0,0,0
უზარმაზარი,0,0,0,0,0,0,0,0,0,0
საოცრად,0,0,0,0,0,0,1,0,0,0
თრთოლა,1,1,0,1,0,1,0,1,0,0
თხრილი,0,0,0,0,0,0,0,0,0,0
ტენდენცია,0,0,0,0,0,0,1,0,0,0
ტრენდული,0,0,0,0,0,0,0,0,0,0
მოდური,0,0,0,0,0,0,1,0,0,0
მოწიწება,0,1,0,1,0,1,0,0,1,0
ხელყოფა,1,0,0,0,0,1,0,0,0,0
ტრიადა,0,0,0,0,0,0,0,0,0,0
სამკუთხედი,0,0,0,0,0,0,0,0,0,0
სამკუთხა,0,0,0,0,0,0,0,0,0,0
ტომი,0,0,0,0,0,0,0,0,0,1
გასაჭირი,0,0,0,1,0,1,0,1,0,0
ტრიბუნალი,0,1,1,1,0,1,0,0,0,1
ტრიბუნა,0,0,0,0,0,0,0,0,0,1
შენაკადი,0,1,0,0,0,0,1,0,0,0
ხარკი,0,0,0,0,0,0,1,0,0,0
ხრიკი,0,0,0,0,0,1,0,0,1,0
მოტყუება,1,0,1,1,0,1,0,1,1,0
წვეთები,0,0,0,0,0,0,0,0,0,0
სახიფათო,0,0,0,0,0,0,0,0,0,0
ტრიციკლი,0,0,0,0,0,0,0,0,0,0
სამსამიანი,0,0,0,0,0,0,0,0,0,0
წვრილმანი,0,0,0,0,0,1,0,0,0,0
ტრიგ,0,0,0,0,0,0,1,0,0,0
გამომწვევი,0,0,0,0,0,0,0,0,0,0
ტრიგონომეტრია,0,0,0,0,0,0,0,0,0,0
ტრილიონი,0,0,0,0,0,0,0,0,0,0
მორთვა,0,0,0,0,0,0,0,0,0,0
ტრიმერი,0,0,0,0,0,0,0,0,0,0
მორთვა,0,0,0,0,0,0,0,0,0,0
ტრინი,0,0,0,0,0,0,0,0,0,0
სამება,0,0,0,0,0,0,0,0,0,0
სამეული,0,0,0,0,0,0,0,0,0,0
მოგზაურობა,0,0,0,0,0,0,0,0,1,0
სამმხრივი,0,0,0,0,0,0,0,0,0,0
სამმაგი,0,0,0,0,0,0,0,0,0,0
სამეული,0,0,0,0,0,0,0,0,0,0
სამმაგი,0,0,0,0,0,0,0,0,0,0
სამფეხა,0,0,0,0,0,0,0,0,0,0
ტრიალებდა,1,0,0,0,0,1,0,1,0,0
ბანალური,0,0,0,0,0,0,0,0,0,0
ტრიტიუმი,0,0,0,0,0,0,0,0,0,0
ტრიუმფი,0,1,0,0,1,0,1,0,0,0
ტრიუმფალური,0,1,0,0,1,0,1,0,0,1
ტროლი,1,0,0,1,0,1,0,0,0,0
ტროლეი,0,0,0,0,0,0,0,0,0,0
ტრომბონი,0,0,0,0,0,0,0,0,0,0
ჯარი,0,0,0,0,0,0,0,0,0,0
ჯარისკაცი,0,0,0,0,0,0,0,0,0,0
ჯარები,0,0,0,0,0,0,0,0,0,0
თასი,0,1,0,0,1,0,1,0,1,1
ტროპიკული,0,0,0,0,0,0,0,0,0,0
ტროტი,0,0,0,0,0,0,0,0,0,0
პრობლემური,1,0,0,1,0,1,0,0,0,0
ღარები,0,0,0,0,0,0,0,0,0,0
დასი,0,0,0,0,0,0,0,0,0,0
შარვალი,0,0,0,0,0,0,0,0,0,0
კალმახი,0,0,0,0,0,0,0,0,0,0
კალთა,0,0,0,0,0,0,0,0,0,0
ზავი,0,0,0,0,1,0,1,0,0,1
სატვირთო მანქანა,0,0,0,0,0,0,0,0,0,1
მართალი,0,0,0,0,1,0,1,0,0,1
ტრუიზმი,0,0,0,0,0,0,0,0,0,0
საყვირი,0,0,0,0,0,0,0,0,1,0
საყვირი,0,0,0,0,0,1,0,0,0,0
საყვირი,0,0,0,0,0,0,0,0,0,0
შეკვეცილი,0,0,0,0,0,0,0,0,0,0
შეკვეცილი,0,0,0,0,0,0,0,0,0,0
ტრონდლი,0,0,0,0,0,0,0,0,0,0
მაგისტრალური,0,0,0,0,0,0,0,0,0,0
ფერმა,0,0,0,0,0,0,0,0,0,1
ნდობა,0,0,0,0,0,0,0,0,0,1
რწმუნებული,0,0,0,0,0,0,0,0,0,1
სანდო,0,0,0,0,0,0,1,0,0,0
სიმართლე,0,0,0,0,0,0,1,0,0,1
მართალი,0,0,0,0,0,0,0,0,0,1
სიმართლე,0,0,0,0,0,0,1,0,0,1
სცადე,0,0,0,0,0,0,0,0,0,0
აბანო,0,0,0,0,0,0,0,0,0,0
მილის,0,0,0,0,0,0,0,0,0,0
მილისებური,0,0,0,0,0,0,0,0,0,0
მილაკი,0,0,0,0,0,0,0,0,0,0
ჩაკეტვა,0,0,0,0,0,0,0,0,0,0
ტაკერი,0,0,0,0,0,0,0,0,0,0
თეფშებიანი,0,0,0,0,0,0,0,0,0,0
ბუქსირება,0,0,0,0,0,0,0,0,0,0
სწავლის,0,0,0,0,0,0,0,0,0,0
ტიტების,0,0,0,0,0,0,0,0,0,0
ჭექა-ქუხილი,0,0,0,0,0,1,0,0,0,0
ტუმბლერი,0,0,0,0,0,0,0,0,0,0
სიმსივნე,0,0,0,1,0,1,0,0,0,0
სიმსივნე,0,0,0,1,0,1,0,1,0,0
აურზაური,1,0,0,1,0,1,0,0,1,0
მღელვარე,1,0,0,1,0,1,0,0,0,0
თუნი,0,0,0,0,0,0,0,0,0,0
ტუნა,0,0,0,0,0,0,0,0,0,0
რეგულირებადი,0,0,0,0,0,0,0,0,0,0
მელოდია,0,0,0,0,0,0,0,0,0,0
ტუნიკა,0,0,0,0,0,0,0,0,0,0
tuning,0,0,0,0,0,0,0,0,0,0
გვირაბი,0,0,0,0,0,0,0,0,0,0
ტურბანი,0,0,0,0,0,0,0,0,0,0
სიმღვრივე,0,0,0,0,0,0,0,0,0,0
ტურბინა,0,0,0,0,0,0,0,0,0,0
ტურბულენტობა,1,0,0,1,0,1,0,0,0,0
ტურბულენტური,0,0,0,1,0,1,0,0,0,0
ტურფა,0,0,0,0,0,0,0,0,0,0
კურკუმა,0,0,0,0,0,0,0,0,0,0
არეულობა,1,0,0,1,0,1,0,1,0,0
მობრუნება,0,0,0,0,0,0,0,0,0,0
შემობრუნება,0,0,0,0,0,0,0,0,0,0
ანაზრაურების,0,0,0,0,0,0,0,0,0,0
შემობრუნება,0,0,0,0,0,0,0,0,0,0
გრუნტი,0,0,0,0,0,0,0,0,0,0
ფირუზისფერი,0,0,0,0,0,0,0,0,0,0
კოშკი,0,0,0,0,0,0,0,0,0,0
კუსფერი,0,0,0,0,0,0,0,0,0,0
ჩხუბი,1,0,0,0,0,0,0,0,0,0
მეურვეობა,0,0,0,0,0,0,1,0,0,1
დამრიგებელი,0,0,0,0,0,0,1,0,0,0
შესწორება,0,0,0,0,0,0,0,0,0,0
მეთორმეტე,0,0,0,0,0,0,0,0,0,0
თორმეტი,0,0,0,0,0,0,0,0,0,0
მეოცე,0,0,0,0,0,0,0,0,0,0
ოცი,0,0,0,0,0,0,0,0,0,0
ყლორტი,0,0,0,0,0,0,0,0,0,0
ბინდი,0,0,0,0,0,0,0,0,0,0
ტილი,0,0,0,0,0,0,0,0,0,0
ტყუპი,0,0,0,0,0,0,1,0,0,0
ძაფები,0,0,0,0,0,0,0,0,0,0
მოციმციმე,0,1,0,0,1,0,1,0,0,0
ტყუპები,0,0,0,0,0,0,0,0,0,0
ირონია,0,0,0,0,0,0,0,0,0,0
გადაუგრიხეს,0,0,0,0,0,0,0,0,0,0
თრთოლვა,0,0,0,0,0,1,0,0,0,0
ორმაგი,0,0,0,0,0,0,0,0,0,0
მაგნატი,0,0,0,0,0,0,0,0,0,0
ტიპი,0,0,0,0,0,0,0,0,0,0
საბეჭდი მანქანა,0,0,0,0,0,0,0,0,0,0
ტაიფუნი,0,0,0,1,0,1,0,0,0,0
როგორც წესი,0,0,0,0,0,0,0,0,0,0
მბეჭდავი,0,0,0,0,0,0,0,0,0,0
ტიპოგრაფია,0,0,0,0,0,0,0,0,0,0
ტირანული,1,0,1,1,0,1,0,0,0,0
ტირანია,0,0,0,1,0,1,0,1,0,0
ტირანი,1,0,1,1,0,1,0,1,0,0
საბურავი,0,0,0,0,0,0,0,0,0,0
ყველგანმყოფი,0,0,0,0,0,0,0,0,0,0
საყოველთაო,0,0,0,0,0,0,0,0,0,0
სიმახინჯე,0,0,1,1,0,1,0,1,0,0
მახინჯი,0,0,1,0,0,1,0,0,0,0
წყლული,1,0,1,1,0,1,0,1,0,0
ფარული,0,0,0,0,0,1,0,0,0,0
საბოლოო,0,1,0,0,0,0,0,1,0,0
საბოლოო ჯამში,0,1,0,0,0,0,1,0,0,0
ულტიმატუმი,1,0,0,1,0,1,0,0,0,0
საბოლოო,0,0,0,0,0,0,0,0,0,0
ულტრაიისფერი,0,0,0,0,0,0,0,0,0,0
ჭიპისებრი,0,0,0,0,0,0,0,0,0,0
უმბრა,0,0,0,0,0,0,0,0,0,0
ქოლგა,0,0,0,0,0,0,0,0,0,0
მსაჯი,0,0,0,0,0,0,1,0,0,1
დაუოკებელი,0,0,0,0,0,0,0,0,0,0
შეუნელებელი,0,0,0,0,0,0,0,0,0,0
არ შეუძლია,0,0,0,0,0,1,0,1,0,0
მიუღებელი,0,0,0,0,0,1,0,1,0,0
თანმხლები,0,0,0,0,0,0,0,0,0,0
უანგარიშო,0,1,1,0,0,1,0,1,0,1
არაღიარებული,0,0,0,0,0,0,0,1,0,0
უნაკლო,0,0,0,0,0,0,0,0,0,0
დაუხმარებლად,0,0,0,0,0,0,0,0,0,0
შეუცვლელი,0,0,0,0,0,0,0,0,0,0
ცალსახა,0,0,0,0,0,0,0,0,0,0
ერთსულოვნება,0,0,0,0,0,0,1,0,0,0
ერთსულოვანი,0,0,0,0,0,0,1,0,0,0
ერთხმად,0,0,0,0,0,0,0,0,0,0
გაუთვალისწინებელი,0,0,0,0,0,0,0,0,1,0
დაუმტკიცებელი,0,0,0,0,0,1,0,0,0,0
უიარაღო,0,0,0,0,0,0,0,0,0,0
დაუხმარებლად,0,0,0,0,0,0,0,0,0,0
უღიმღამო,0,0,0,0,0,0,1,0,0,0
შეუერთებელი,0,0,0,0,0,1,0,0,0,0
მიუღწეველი,1,0,0,0,0,1,0,1,0,0
უპატრონო,0,0,0,0,0,0,0,0,0,0
არამიმზიდველი,0,0,1,0,0,1,0,1,0,0
უნებართვო,0,0,0,0,0,1,0,0,0,0
გარდაუვალი,0,0,0,0,0,1,0,0,0,0
არ იცის,0,0,0,0,0,1,0,0,0,0
გაუწონასწორებელი,0,0,0,0,0,0,0,0,0,0
აუტანელი,0,0,1,0,0,1,0,1,0,0
დაუმარცხებელი,0,1,0,0,1,1,1,1,1,0
ურწმუნოება,0,0,0,0,0,1,0,0,0,0
დაუჯერებელი,0,0,0,0,0,1,0,0,0,0
მიუკერძოებელი,0,0,0,0,0,0,1,0,0,0
დაუბადებელი,0,0,0,0,0,1,0,0,0,0
შეუზღუდავი,0,0,0,0,0,0,0,0,0,0
შეუზღუდავი,0,0,0,0,0,0,0,0,0,0
ურღვევი,0,0,0,0,0,0,1,0,0,0
აღვირახსნილი,1,1,0,1,0,1,1,0,1,0
გაუტეხავი,0,0,0,0,0,0,1,0,0,1
უჩვეულო,0,0,0,1,0,1,0,0,1,0
უყურადღებო,1,0,1,0,0,1,0,1,0,0
გაურკვეველი,1,0,1,1,0,1,0,0,1,0
გაურკვევლობა,0,0,0,0,0,0,0,0,0,0
დაუპირისპირებელი,0,0,0,0,0,0,0,0,0,0
შეუცვლელი,0,0,0,0,0,1,0,0,0,0
უცვლელი,0,0,0,0,0,0,0,0,0,0
გამოუცხადებელი,0,0,0,0,0,0,0,0,0,0
ბიძა,0,0,0,0,0,0,0,0,0,0
უწმინდური,0,0,1,0,0,1,0,0,0,0
არასასიამოვნო,0,0,0,0,0,1,0,0,0,0
იშვიათი,0,0,0,0,0,0,0,0,0,0
არაჩვეულებრივად,0,0,0,0,0,0,0,0,0,0
უკომპრომისო,0,0,0,0,0,0,0,0,0,0
უდარდელად,0,0,0,0,0,0,0,0,0,0
დაუდასტურებელი,0,0,0,0,0,0,0,0,0,0
შეუერთებელი,0,0,0,0,0,0,0,0,0,0
არაკეთილსინდისიერი,0,0,1,0,0,1,0,0,0,0
უგონო მდგომარეობაში,0,0,0,0,0,1,0,0,0,0
უგონო მდგომარეობა,0,0,0,0,0,0,0,0,0,0
არაკონსტიტუციური,0,0,0,0,0,1,0,0,0,0
შეუზღუდავი,0,0,0,0,1,0,1,0,0,0
უდავო,0,0,0,0,0,0,0,0,0,0
უკონტროლო,1,1,0,0,0,1,0,0,1,0
უკონტროლო,0,0,0,0,0,1,0,0,0,0
არა ტრადიციული,0,0,0,0,0,0,0,0,0,0
დაუჯერებელი,0,0,0,0,0,0,0,0,0,0
დაუმუშავებელი,0,0,0,0,0,0,0,0,0,0
არაკორელირებული,0,0,0,0,0,0,0,0,0,0
გამოაშკარავება,0,0,0,0,0,0,0,0,1,0
არაკრიტიკული,0,0,0,0,0,0,0,0,0,0
დაუჭრელი,0,0,0,0,0,0,0,0,0,0
გადაუწყვეტელი,0,1,0,1,0,1,0,0,0,0
განუსაზღვრელი,0,0,0,0,0,0,0,0,0,0
უდაო,0,0,0,0,0,0,0,0,0,0
ფარული,0,0,0,0,0,0,0,0,0,0
მიწისქვეშა დენი,0,0,0,0,0,0,0,0,0,0
დაუფასებელია,0,0,0,0,0,0,0,0,1,0
გაივლის,0,0,0,0,0,0,0,0,0,0
ბაკალავრიატი,0,0,0,0,0,0,0,0,0,0
მიწისქვეშა,0,0,0,0,0,0,0,0,0,0
უდევს საფუძვლად,0,0,0,0,0,0,0,0,0,0
ხაზი გაუსვით,0,0,0,0,0,0,1,0,0,0
შეარყია,0,0,0,0,0,1,0,0,0,0
ქვეშ,0,0,0,0,0,0,0,0,0,0
ნაკლებანაზღაურებადი,1,0,0,0,0,1,0,1,0,0
ქვედა შარვალი,0,0,0,0,0,0,0,0,0,0
ხაზგასმა,0,0,0,0,0,0,0,0,0,0
მცირე ზომის,0,0,0,0,0,1,0,0,0,0
გაგება,0,0,0,0,0,0,1,0,0,1
მიხვდა,0,0,0,0,0,0,0,0,0,0
აღება,0,0,0,0,0,0,0,0,0,0
მესაფლავე,0,0,0,0,0,0,0,1,0,0
წამოწყება,0,1,0,0,0,0,0,0,0,0
ქვეტყე,0,0,0,0,0,0,0,0,0,0
ანდერრატი,0,0,0,0,0,0,1,0,0,1
ანდერრაიტერი,0,0,0,0,0,0,0,0,0,0
დაუმსახურებელი,0,0,0,0,0,0,0,0,0,0
არასასურველი,1,0,1,1,0,1,0,1,0,0
არასასურველი,0,0,0,0,0,1,0,1,0,0
განუვითარებელი,0,0,0,0,0,0,0,0,0,0
არამიმართული,0,0,0,0,0,0,0,0,0,0
გაურკვეველი,0,1,0,0,0,0,0,0,0,0
აღმოუჩენელი,0,0,0,0,0,0,0,0,1,0
უდავო,0,0,0,0,0,0,0,0,0,0
შეუფერხებელი,0,0,0,0,0,0,0,0,0,0
განუყოფელი,0,0,0,0,0,0,1,0,0,0
გაუქმება,0,0,0,0,0,1,0,0,0,0
გაუქმება,0,0,0,0,0,0,0,0,0,0
უეჭველი,0,1,1,0,0,0,0,0,0,0
