Ukrainian Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
звужується,0,0,0,0,0,0,0,0,0,0
гобелен,0,0,0,0,0,0,0,0,0,0
дьоготь,0,0,0,0,0,0,0,0,0,0
запізнення,0,0,0,0,0,1,0,0,0,0
запізнілий,0,0,0,0,0,1,0,0,0,0
мета,0,0,0,0,0,0,0,0,0,0
тариф,1,0,1,0,0,1,0,0,0,0
заплямувати,0,0,1,0,0,1,0,1,0,0
смолистий,0,0,0,0,0,1,0,0,0,0
терпкий,0,0,0,0,0,0,0,0,0,0
тартан,0,0,0,0,0,0,0,0,0,0
зубний камінь,0,0,0,0,0,0,0,0,0,0
завдання,0,0,0,0,0,0,1,0,0,0
китиця,0,0,0,0,0,0,0,0,0,0
смак,0,0,0,0,0,0,0,0,0,0
зі смаком,0,0,0,0,0,0,1,0,0,0
несмачний,0,0,1,0,0,1,0,0,0,0
дегустація,0,0,0,0,0,0,0,0,0,0
смачно,0,0,0,0,0,0,1,0,0,0
тат,0,0,0,0,0,0,0,0,0,0
татуювання,0,0,0,0,0,0,0,0,0,0
навчив,0,0,0,0,0,0,0,0,0,1
кепкування,1,0,0,1,0,1,0,1,0,0
натягнутий,0,0,0,0,0,0,0,0,0,0
таверна,0,0,0,0,0,0,0,0,0,0
коричневий,0,0,1,0,0,0,0,0,0,0
податок,0,0,0,0,0,1,0,1,0,0
таксі,0,0,0,0,0,0,0,0,0,0
таксономія,0,0,0,0,0,0,0,0,0,0
чай,0,0,0,0,0,0,0,0,0,0
навчати,0,0,0,0,1,0,1,0,1,1
викладач,0,0,0,0,0,0,1,0,0,1
навчання,0,0,0,0,0,0,0,0,0,0
команда,0,0,0,0,0,0,0,0,0,1
плаксивий,0,0,1,1,0,0,0,1,0,0
дражнити,1,1,0,0,0,1,0,1,0,0
тизер,0,0,0,0,0,0,0,0,0,0
дражнити,1,0,0,1,0,1,0,0,0,0
соска,0,0,0,0,0,0,0,0,0,0
технічний,0,0,0,0,0,0,0,0,0,0
технічність,0,0,0,0,0,0,0,0,0,0
технік,0,0,0,0,0,0,0,0,0,0
технології,0,0,0,0,0,0,1,0,0,0
Тед,0,0,0,0,0,0,0,0,0,0
нудний,0,0,0,0,0,1,0,0,0,0
нудьга,0,0,0,0,0,1,0,0,0,0
кишить,0,0,1,0,0,0,0,0,0,0
підлітки,0,0,0,0,0,1,1,0,0,0
зуби,0,0,0,0,0,0,0,0,0,0
тефлон,0,0,0,0,0,0,0,0,0,0
телеграма,0,0,0,0,0,0,0,0,0,0
телеграф,0,0,0,0,0,0,0,0,0,0
телефон,0,0,0,0,0,0,0,0,0,0
телескоп,0,0,0,0,0,0,0,0,0,0
телескопічний,0,0,0,0,0,0,0,0,0,0
телебачення,0,0,0,0,0,0,0,0,0,0
касир,0,0,0,0,0,0,0,0,0,0
розповідаючи,0,0,0,0,0,0,0,0,0,0
контрольний,0,0,0,0,0,0,0,0,0,0
темперамент,0,0,0,0,0,0,0,0,0,0
темпера,0,0,0,0,0,0,0,0,0,0
темперамент,0,0,0,0,0,0,0,0,0,0
помірність,0,0,0,0,0,0,1,0,0,0
помірний,0,0,0,0,0,0,0,0,0,1
температура,0,0,0,0,0,0,0,0,0,0
загартований,0,0,0,0,0,0,1,0,0,0
буря,1,1,0,1,0,1,0,1,1,0
храм,0,0,0,0,0,0,0,0,0,0
скроневі,0,0,0,0,0,0,0,0,0,0
тимчасово,0,0,0,0,0,0,0,0,0,0
тимчасовий,0,0,0,0,0,0,0,0,0,0
спокусити,0,0,0,0,0,0,0,0,0,0
спокуса,0,0,0,0,0,1,0,0,0,0
спокусливо,0,0,0,0,0,0,0,0,0,0
десять,0,0,0,0,0,0,0,0,0,0
стійкий,0,0,0,0,0,0,1,0,0,0
живучий,0,0,0,0,0,0,1,0,0,0
завзятість,0,0,0,0,0,0,1,0,0,0
оренда,0,0,0,0,0,0,1,0,0,0
орендар,0,0,0,0,0,0,1,0,0,0
тенденція,0,0,0,0,0,0,0,0,0,0
ніжний,0,0,0,0,1,0,1,0,0,1
ніжність,0,0,0,0,1,0,1,0,0,0
доглядаючи,0,0,0,0,0,0,0,0,0,0
сухожилля,0,0,0,0,0,0,0,0,0,0
кам'яниця,0,0,0,0,0,1,0,0,0,0
принцип,0,0,0,0,0,0,0,0,0,0
принципи,0,0,0,0,0,0,0,0,0,0
десятикратно,0,0,0,0,0,0,0,0,0,0
теніс,0,0,0,0,0,0,0,0,0,0
напружений,0,0,0,0,0,0,0,0,0,0
розтягування,0,0,0,0,0,0,0,0,0,0
напруга,1,0,0,0,0,0,0,0,0,0
намет,0,0,0,0,0,0,0,0,0,0
щупальце,0,0,0,0,0,0,0,0,0,0
орієнтовний,0,0,0,0,0,0,0,0,0,0
десяте,0,0,0,0,0,0,0,0,0,0
десятих,0,0,0,0,0,0,0,0,0,0
незначний,0,0,0,0,0,0,0,0,0,0
володіння,0,0,0,0,0,0,0,0,0,0
прохолодний,0,0,0,0,0,0,0,0,0,0
термін,0,0,0,0,0,0,0,0,0,0
термінал,0,0,0,1,0,1,0,1,0,0
припиняти,0,0,0,0,0,0,0,1,0,0
припинення,0,0,0,0,0,1,0,1,0,0
кінцева станція,0,0,0,0,0,0,0,0,0,0
термітник,0,0,1,0,0,1,0,0,0,0
умови,0,0,0,0,0,0,0,0,0,0
крячок,0,0,0,0,0,0,0,0,0,0
потрійний,0,0,0,0,0,0,0,0,0,0
тераса,0,0,0,0,0,0,0,0,0,0
наземні,0,0,0,0,0,0,0,0,0,0
жахливий,1,0,1,1,0,1,0,1,0,0
жахливо,0,0,0,0,0,0,0,1,0,0
тер'єр,0,0,0,0,0,0,0,0,0,0
приголомшливо,0,0,0,0,0,0,0,1,0,0
територіальні,0,0,0,0,0,0,0,0,0,0
території,0,0,0,0,0,0,0,0,0,0
терор,0,0,0,1,0,1,0,0,0,0
тероризм,1,0,1,1,0,1,0,1,0,0
терорист,1,0,1,1,0,1,0,1,1,0
тероризувати,1,0,0,1,0,1,0,1,0,0
лаконічний,0,0,0,0,0,0,0,0,0,0
третинний,0,0,0,0,0,0,0,0,0,0
тест,0,0,0,0,0,0,0,0,0,0
заповіт,0,1,0,0,0,0,0,0,0,1
свідчити,0,0,0,0,0,0,0,0,0,0
відгук,0,0,0,0,0,0,0,0,0,0
свідчення,0,0,0,0,0,0,0,0,0,1
правець,0,0,1,0,0,1,0,0,0,0
прив'язка,0,0,0,0,0,1,0,0,0,0
прив'язаний,0,0,0,0,0,0,0,0,0,0
чотиригранний,0,0,0,0,0,0,0,0,0,0
текст,0,0,0,0,0,0,0,0,0,0
підручник,0,0,0,0,0,0,0,0,0,0
текстиль,0,0,0,0,0,0,0,0,0,0
текстурний,0,0,0,0,0,0,0,0,0,0
текстура,0,0,0,0,0,0,0,0,0,0
вдячний,0,0,0,0,1,0,1,0,0,0
подяка,0,0,0,0,1,0,1,0,0,0
солома,0,0,0,0,0,0,0,0,0,0
відлига,0,0,0,0,0,0,0,0,0,0
театр,0,0,0,0,0,0,0,0,0,0
театральний,0,0,0,0,0,0,0,0,0,0
крадіжки,1,0,1,1,0,1,0,1,0,0
теїзм,0,0,1,0,0,1,0,0,0,0
теїстичний,0,0,0,0,0,0,0,0,0,0
тема,0,0,0,0,0,0,0,0,0,0
теократія,0,0,0,0,0,0,0,0,0,0
теократичний,1,0,0,1,0,1,0,1,0,1
теолог,0,0,0,0,0,0,0,0,0,0
теологічний,0,0,0,0,0,0,0,0,0,1
богослов'я,0,1,0,0,0,0,0,0,0,0
теорема,0,0,0,0,0,0,0,0,0,1
теоретичний,0,0,0,0,0,0,1,0,0,0
теорія,0,1,0,0,0,0,0,0,0,1
терапевтичні,0,0,0,0,1,0,1,0,0,1
терапевтичні засоби,0,0,0,0,0,0,1,0,0,0
приблизно там,0,0,0,0,0,0,0,0,0,0
цього,0,0,0,0,0,0,0,0,0,0
з ним,0,0,0,0,0,0,0,0,0,0
теплові,0,0,0,0,0,0,0,0,0,0
термопара,0,1,0,0,0,0,0,0,0,0
термодинаміка,0,0,0,0,0,0,0,0,0,0
термометр,0,0,0,0,0,0,0,0,0,1
термостат,0,0,0,0,0,0,0,0,0,0
тезаурус,0,0,0,0,0,0,0,0,0,0
теза,0,0,0,0,0,0,0,0,0,0
товстий,0,0,0,0,0,0,0,0,0,0
згущуватися,0,0,0,0,0,0,0,0,0,0
потовщення,0,0,0,0,0,0,0,0,0,0
зарості,0,0,0,0,0,0,0,0,0,0
товщина,0,0,0,0,0,0,0,0,0,0
злодій,1,0,1,1,0,1,0,1,1,0
наперсток,0,0,0,0,0,0,0,0,0,0
тонкий,0,0,0,0,0,0,0,0,0,0
річ,0,0,0,0,0,0,0,0,0,0
речі,0,0,0,0,0,0,0,0,0,0
мислитель,0,0,0,0,0,0,1,0,0,0
мислення,0,0,0,0,0,0,0,0,0,0
третин,0,0,0,0,0,0,0,0,0,0
спрага,0,1,0,0,0,0,0,1,1,0
спраглий,0,0,0,0,0,1,0,0,0,0
тринадцять,0,0,0,0,0,0,0,0,0,0
тринадцятий,0,0,0,1,0,0,0,0,0,0
розторопша,0,0,0,0,0,0,0,0,0,0
туди,0,0,0,0,0,0,0,0,0,0
стрінги,0,0,0,0,0,0,0,0,0,0
шип,0,0,0,0,0,1,0,0,0,0
колючий,0,0,0,1,0,1,0,0,0,0
чистокровний,0,0,0,0,0,0,1,0,0,0
проїзд,0,0,0,0,0,0,0,0,0,0
думка,0,1,0,0,0,0,0,0,0,0
вдумливий,0,0,0,0,0,0,1,0,0,1
вдумливість,0,0,0,0,0,0,1,0,0,0
бездумний,1,0,1,0,0,1,0,0,0,0
думки,0,0,0,0,0,0,0,0,0,0
тисячі,0,0,0,0,0,0,0,0,0,0
треш,1,0,1,1,0,1,0,1,0,0
нитка,0,0,0,0,0,0,0,0,0,0
загроза,1,0,0,1,0,1,0,0,0,0
погрожувати,1,1,0,1,0,1,0,0,0,0
погрозливий,1,0,1,1,0,1,0,0,0,0
потрійний,0,0,0,0,0,0,0,0,0,0
молотити,1,0,0,1,0,1,0,1,0,0
поріг,0,0,0,0,0,0,0,0,0,0
тричі,0,0,0,0,0,0,0,0,0,0
ощадливість,0,0,1,0,0,0,1,0,0,1
економний,0,0,0,0,0,0,0,0,0,0
трепет,0,1,0,1,1,0,1,0,1,0
захоплюючий,0,1,0,0,1,0,1,0,1,0
процвітаючий,0,1,0,0,1,0,1,0,0,0
горло,0,0,0,0,0,0,0,0,0,0
пульсувати,0,0,0,1,0,1,0,1,0,0
пульсуюча,0,0,0,0,0,0,0,0,0,0
трон,0,0,0,0,0,0,1,0,0,1
натовп,0,0,0,0,0,0,0,0,0,0
дросель,1,0,0,0,0,1,0,0,0,0
кинути,0,0,0,0,0,0,0,0,0,0
молочниця,0,0,0,0,0,0,0,0,0,0
тяга,0,0,0,0,0,0,0,0,0,0
тупіт,0,0,0,0,0,0,0,0,0,0
бандит,1,0,1,1,0,1,0,0,0,0
великий палець,0,0,0,0,0,0,0,0,0,0
стукіт,1,0,0,0,0,1,0,0,0,0
стукіт,0,0,0,1,0,0,0,0,0,0
грім,0,0,0,0,0,0,0,0,0,0
громовиця,0,0,0,0,0,0,0,0,0,0
гримить,1,0,0,1,0,1,0,0,0,0
гроза,0,0,0,0,0,0,0,0,0,0
зірвати,0,0,0,0,0,1,0,0,1,0
чебрець,0,0,0,0,0,0,0,0,0,0
тіара,0,0,0,0,0,0,0,0,0,0
галочка,0,0,0,0,0,0,0,0,0,0
тикер,0,0,0,0,0,0,0,0,0,0
квиток,0,0,0,0,0,0,0,0,0,0
лоскотати,0,1,0,0,1,0,1,0,1,1
лоскітливий,0,0,0,0,0,0,0,0,0,0
приливний,0,0,0,0,0,0,0,0,0,0
ласий шматочок,0,0,0,0,0,0,0,0,0,0
приплив,0,0,0,0,0,0,0,0,0,0
новини,0,0,0,0,0,0,0,0,0,0
краватка,0,0,0,0,0,0,0,0,0,0
ярус,0,0,0,0,0,0,0,0,0,0
тифф,1,0,0,0,0,1,0,0,0,0
тигр,0,0,0,0,0,0,0,0,0,0
затягнути,1,0,0,0,0,0,0,0,0,0
герметичність,0,0,0,0,0,0,0,0,0,0
колготки,0,0,0,0,0,0,0,0,0,0
тильда,0,0,0,0,0,0,0,0,0,0
плитка,0,0,0,0,0,0,0,0,0,0
облицювання плиткою,0,0,0,0,0,0,1,0,0,0
до,0,0,0,0,0,0,0,0,0,0
обробка грунту,0,0,0,0,0,0,0,0,0,0
румпель,0,0,0,0,0,0,0,0,0,0
нахил,0,0,0,0,0,0,0,0,0,0
нахил,0,0,0,0,0,0,0,0,0,0
деревина,0,0,0,0,0,0,0,0,0,0
лісовий масив,0,0,0,0,0,0,0,0,0,0
тембр,0,0,0,0,0,0,0,0,0,0
час,0,1,0,0,0,0,0,0,0,0
своєчасність,0,0,0,0,0,0,0,0,0,0
своєчасно,0,0,0,0,0,0,1,0,0,0
годинник,0,0,0,0,0,0,0,0,0,0
боязкий,0,0,0,1,0,1,0,1,0,0
боязкість,0,1,0,1,0,1,0,0,0,0
олово,0,0,0,0,0,0,0,0,0,0
настоянка,0,0,0,0,0,0,0,0,0,0
зубець,0,0,0,0,0,0,0,0,0,0
відтінок,0,0,0,0,0,0,0,0,0,0
поколювання,0,0,0,0,0,0,0,0,0,0
поколювання,0,0,0,0,0,0,0,0,0,0
возитися,0,0,0,0,0,0,0,0,0,0
майструвати,0,0,0,0,0,0,0,0,0,0
шум у вухах,0,0,0,0,0,0,0,0,0,0
мішура,0,0,0,0,1,0,1,0,0,0
відтінок,0,0,0,0,0,0,0,0,0,0
крихітний,0,0,0,0,0,0,0,0,0,0
порада,0,0,0,0,0,0,0,0,0,0
напідпитку,0,0,0,0,0,1,0,0,0,0
тирада,1,0,1,0,0,1,0,0,0,0
шина,0,0,0,0,0,0,0,0,0,0
втомився,0,0,0,0,0,1,0,0,0,0
втома,0,0,0,0,0,1,0,0,0,0
втомливий,0,0,0,0,0,1,0,0,0,0
тканина,0,0,0,0,0,0,0,0,0,0
синиця,0,0,0,0,0,1,0,0,0,0
титанічний,0,0,0,0,0,0,0,0,0,0
десятина,0,0,0,0,0,0,0,0,0,0
назва,0,0,0,0,0,0,1,0,0,1
під назвою,0,0,0,0,0,0,0,0,0,0
синиця,0,0,0,0,0,0,0,0,0,0
титульний,0,0,0,0,0,0,0,0,0,0
жаба,0,0,1,0,0,1,0,0,0,0
тост,0,0,0,0,1,0,1,0,0,0
тютюн,0,0,0,0,0,1,0,0,0,0
тобі,0,0,0,0,0,0,0,0,0,0
тод,0,0,0,0,0,0,0,0,0,0
сьогодні,0,0,0,0,0,0,0,0,0,0
палець на нозі,0,0,0,0,0,0,0,0,0,0
тога,0,0,0,0,0,0,0,0,0,0
трудитися,0,0,0,0,0,0,0,0,0,0
туалет,0,0,1,0,0,1,0,0,0,0
трудиться,0,0,0,0,0,1,0,0,0,0
жетон,0,0,0,0,0,0,0,0,0,0
терпимість,0,0,0,0,0,0,0,0,0,0
толерантний,0,0,0,0,0,0,1,0,0,0
терпіти,1,0,0,0,0,1,0,1,0,0
терпимість,0,0,0,0,0,0,1,0,0,0
мито,0,0,0,0,0,0,0,0,0,0
томагавк,0,0,0,0,0,0,0,0,0,0
могила,0,0,0,0,0,0,0,1,0,0
кіт,0,0,0,0,0,0,0,0,0,0
до мене,0,0,0,0,0,0,0,0,0,0
завтра,0,1,0,0,0,0,0,0,0,0
тонна,0,0,0,0,0,0,0,0,0,0
тон,0,0,0,0,0,0,0,0,0,0
щипці,0,0,0,0,0,0,0,0,0,0
щипці,0,0,0,0,0,0,0,0,0,0
язик,0,0,0,0,0,0,0,0,0,0
тонік,0,0,0,0,0,0,0,0,0,0
тоннаж,0,0,0,0,0,0,0,0,0,0
мигдалини,0,0,0,0,0,0,0,0,0,0
оснащення,0,0,0,0,0,0,0,0,0,0
зуб,0,0,0,0,0,0,0,0,0,0
зубний біль,0,0,0,1,0,1,0,0,0,0
зубчастий,0,0,0,0,0,0,0,0,0,0
беззубий,0,0,0,0,0,0,0,0,0,0
зверху,0,1,0,0,0,0,1,0,0,1
топаз,0,0,0,0,0,0,0,0,0,0
тема,0,0,0,0,0,0,0,0,0,0
актуальні,0,0,0,0,0,0,0,0,0,0
топографічний,0,0,0,0,0,0,0,0,0,0
топографічний,0,0,0,0,0,0,0,0,0,0
топографія,0,0,0,0,0,0,0,0,0,0
перекинути,0,0,0,0,0,0,0,0,1,0
тор,0,0,0,0,0,0,0,0,0,0
факел,0,0,0,0,0,0,0,0,0,0
мучити,1,0,0,1,0,1,0,1,0,0
порваний,0,0,0,0,0,1,0,0,0,0
торнадо,0,0,0,1,0,0,0,0,0,0
торпеда,1,0,0,0,0,1,0,0,0,0
торрент,0,0,0,1,0,0,0,0,0,0
пекучий,0,0,0,0,0,1,0,0,0,0
кручення,0,0,0,0,0,0,0,0,0,0
тулуб,0,0,0,0,0,0,0,0,0,0
делікт,0,0,0,0,0,1,0,0,0,0
деліктний,1,0,1,0,0,1,0,0,0,0
черепаха,0,0,0,0,0,0,0,0,0,0
звивистий,0,0,0,0,0,0,0,0,0,0
катування,1,1,1,1,0,1,0,1,0,0
підкинути,0,0,0,0,0,0,0,0,0,0
всього,0,0,0,0,0,0,0,0,0,0
сукупність,0,0,0,0,0,0,0,0,0,0
повністю,0,0,0,0,0,0,0,0,0,0
тоталізатор,0,0,0,0,0,0,0,0,0,0
тотем,0,0,0,0,0,0,0,0,0,0
дотик,0,0,0,0,0,0,0,0,0,0
торкнувся,0,0,0,0,0,1,0,0,0,0
зворушливо,0,0,0,0,0,0,0,0,0,0
образливий,1,0,0,0,0,1,0,1,0,0
жорсткий,0,0,0,0,0,1,0,1,0,0
міцність,1,0,0,1,0,0,1,0,0,1
тур,0,0,0,0,0,0,0,0,0,0
туристичний,0,0,0,0,0,0,0,0,0,0
турмалін,0,0,0,0,0,0,0,0,0,0
турнір,0,0,0,0,0,0,0,0,0,0
джгут,0,0,0,0,0,0,0,0,0,0
рекламувати,0,0,0,0,0,0,0,0,0,0
буксирувати,0,0,0,0,0,0,0,0,0,0
рушник,0,0,0,0,0,0,0,0,0,0
вежа,0,0,0,0,0,0,1,0,0,0
височезний,0,1,0,1,0,0,1,0,0,0
місто,0,0,0,0,0,0,0,0,0,0
таунхаус,0,0,0,0,0,0,0,0,0,0
токсичний,0,0,1,0,0,1,0,0,0,0
токсикологія,0,0,0,0,0,0,0,0,0,0
токсин,0,0,0,1,0,1,0,0,0,0
іграшка,0,0,0,0,0,0,0,0,0,0
слід,0,0,0,0,0,0,0,0,0,0
сліди,0,0,0,0,0,0,0,0,0,0
трахеї,0,0,0,0,0,0,0,0,0,0
калькування,0,0,0,0,0,0,0,0,0,0
трек,0,1,0,0,0,0,0,0,0,0
урочище,0,0,0,1,0,0,0,0,0,0
податливий,0,0,0,0,0,0,0,0,0,0
тяги,0,0,0,0,0,0,0,0,0,0
трактор,0,0,0,0,0,0,0,0,0,0
торгівля,0,0,0,0,0,0,0,0,0,1
трейдер,0,0,0,0,0,0,0,0,0,0
торговець,0,0,0,0,0,0,0,0,0,0
торгівля,0,0,0,0,0,0,0,0,0,0
традиція,0,0,0,0,0,0,0,0,0,0
традиційний,0,0,0,0,0,0,1,0,0,0
трафік,0,0,0,0,0,0,0,0,0,0
трагедія,0,0,0,1,0,1,0,1,0,0
трагічний,0,0,0,0,0,1,0,0,0,0
стежка,0,0,0,0,0,0,0,0,0,0
поїзд,0,0,0,0,0,0,0,0,0,0
навчений,0,0,0,0,0,0,0,0,0,0
тренер,0,0,0,0,0,0,0,0,0,1
навчання,0,0,0,0,0,0,0,0,0,0
риса,0,0,0,0,0,0,0,0,0,0
зрадник,1,0,1,1,0,1,0,1,0,0
траєкторія,0,0,0,0,0,0,0,0,0,0
трамвай,0,0,0,0,0,0,0,0,0,0
бродяга,0,0,1,1,0,1,0,1,0,0
трамвай,0,0,0,0,0,0,0,0,0,0
транс,0,0,0,0,0,1,0,0,0,0
спокійний,0,0,0,0,1,0,1,0,0,0
спокій,0,0,0,0,1,0,1,0,0,1
угода,0,0,0,0,0,0,0,0,0,0
угода,0,0,0,0,0,0,0,0,0,1
трансатлантичний,0,0,0,0,0,0,0,0,0,0
трансцендентність,0,1,0,0,1,0,1,0,1,1
трансцендентний,0,0,0,0,0,0,0,0,0,0
трансцендентний,0,0,0,0,0,0,1,0,0,0
транскрибувати,0,0,0,0,0,0,0,0,0,0
переписувач,0,0,0,0,0,0,0,0,0,0
стенограма,0,0,0,0,0,0,0,0,0,1
транскрипція,0,0,0,0,0,0,0,0,0,0
передача,0,0,0,0,0,0,0,0,0,0
перенесення,0,0,0,0,0,0,0,0,0,0
переданий,0,0,0,0,0,0,0,0,0,0
зафіксований,0,0,0,0,0,0,0,0,0,0
трансформувати,0,0,0,0,0,0,0,0,0,0
перетворення,0,0,0,0,0,0,0,0,0,0
переливання,0,0,0,0,0,0,0,0,0,0
проступок,0,0,0,0,0,1,0,0,0,0
перехідний,0,0,0,0,0,0,0,0,0,0
транзит,0,0,0,0,0,0,0,0,0,0
перехід,0,0,0,0,0,0,0,0,0,0
перехідний,0,1,0,0,0,0,0,0,0,0
перехідний,0,0,0,0,0,0,0,0,0,0
перехідний,0,0,0,0,0,0,0,0,0,0
перекладати,0,0,0,0,0,0,0,0,0,0
переклад,0,0,0,0,0,0,0,0,0,1
транслокація,0,0,0,0,0,0,0,0,0,0
напівпрозорий,0,0,0,0,0,0,0,0,0,0
спосіб передавання,0,0,0,0,0,0,0,0,0,0
передавати,0,0,0,0,0,0,0,0,0,0
трансмутація,0,0,0,0,0,0,0,0,0,0
фрамуга,0,0,0,0,0,0,0,0,0,0
прозорість,0,0,0,0,0,0,0,0,0,0
прозорий,0,0,0,0,0,0,0,0,0,0
пересадка,0,0,0,0,0,0,0,0,0,0
трансплантація,0,0,0,0,0,0,0,0,0,0
транспорт,0,0,0,0,0,0,0,0,0,0
транспортування,0,0,0,0,0,0,0,0,0,0
транспонувати,0,0,0,0,0,0,0,0,0,0
транспозиція,0,0,0,0,0,0,0,0,0,0
поперечний,0,0,0,0,0,0,0,0,0,0
пастка,0,0,0,0,0,0,0,0,0,0
пастка,0,0,0,0,0,0,0,0,0,0
атрибути,0,0,0,0,0,1,0,0,0,0
пастки,0,0,0,0,0,1,0,0,0,0
сміття,0,0,1,0,0,1,0,1,0,0
поганий,0,0,1,0,0,1,0,0,0,0
травматичний,1,0,0,1,0,1,0,1,0,0
пологи,0,0,0,0,0,1,0,0,0,0
подорожі,0,0,0,0,0,0,0,0,0,0
мандрівник,0,0,0,0,0,0,0,0,0,0
подорожі,0,0,0,0,0,0,1,0,0,0
траверс,0,0,0,0,0,0,0,0,0,0
травестія,0,0,1,1,0,1,0,1,0,0
трал,0,0,0,0,0,0,0,0,0,0
траулер,0,0,0,0,0,0,0,0,0,0
лоток,0,0,0,0,0,0,0,0,0,0
віроломний,1,0,1,1,0,1,0,0,0,0
зрада,1,0,0,1,0,1,0,1,1,0
протектор,0,0,0,0,0,0,0,0,0,0
бігова доріжка,0,1,0,0,0,0,0,0,0,0
державна зрада,1,0,1,1,0,1,0,0,1,0
скарб,0,1,0,0,1,0,1,0,0,1
скарбник,0,0,0,0,0,0,0,0,0,1
казначейство,0,0,0,0,0,0,0,0,0,0
лікувати,1,1,1,1,1,1,1,1,1,1
трактат,0,0,0,0,0,0,0,0,0,0
лікування,0,0,0,0,0,0,0,0,0,0
договір,0,0,0,0,0,0,0,0,0,0
високі частоти,0,0,0,0,0,0,0,0,0,0
дерево,1,1,1,0,1,0,1,0,1,1
похід,0,0,0,0,0,0,0,0,0,0
шпалера,0,0,0,0,0,0,0,0,0,0
тремтіти,0,0,0,0,0,0,0,0,0,0
тремтіння,0,0,0,1,0,1,0,0,0,0
величезний,0,0,0,0,0,0,0,0,0,0
надзвичайно,0,0,0,0,0,0,1,0,0,0
тремор,1,1,0,1,0,1,0,1,0,0
траншея,0,0,0,0,0,0,0,0,0,0
тенденція,0,0,0,0,0,0,1,0,0,0
в тренді,0,0,0,0,0,0,0,0,0,0
модний,0,0,0,0,0,0,1,0,0,0
трепет,0,1,0,1,0,1,0,0,1,0
посягання,1,0,0,0,0,1,0,0,0,0
тріада,0,0,0,0,0,0,0,0,0,0
трикутник,0,0,0,0,0,0,0,0,0,0
трикутний,0,0,0,0,0,0,0,0,0,0
плем'я,0,0,0,0,0,0,0,0,0,1
скорбота,0,0,0,1,0,1,0,1,0,0
трибунал,0,1,1,1,0,1,0,0,0,1
трибуна,0,0,0,0,0,0,0,0,0,1
притока,0,1,0,0,0,0,1,0,0,0
данина,0,0,0,0,0,0,1,0,0,0
трюк,0,0,0,0,0,1,0,0,1,0
обман,1,0,1,1,0,1,0,1,1,0
цівка,0,0,0,0,0,0,0,0,0,0
хитрий,0,0,0,0,0,0,0,0,0,0
триколісний велосипед,0,0,0,0,0,0,0,0,0,0
тризуб,0,0,0,0,0,0,0,0,0,0
дрібниця,0,0,0,0,0,1,0,0,0,0
триг,0,0,0,0,0,0,1,0,0,0
тригер,0,0,0,0,0,0,0,0,0,0
тригонометрія,0,0,0,0,0,0,0,0,0,0
трильйон,0,0,0,0,0,0,0,0,0,0
обрізати,0,0,0,0,0,0,0,0,0,0
тример,0,0,0,0,0,0,0,0,0,0
обрізка,0,0,0,0,0,0,0,0,0,0
тригон,0,0,0,0,0,0,0,0,0,0
трійця,0,0,0,0,0,0,0,0,0,0
тріо,0,0,0,0,0,0,0,0,0,0
поїздка,0,0,0,0,0,0,0,0,1,0
тристоронній,0,0,0,0,0,0,0,0,0,0
потрійний,0,0,0,0,0,0,0,0,0,0
трійня,0,0,0,0,0,0,0,0,0,0
потрійний примірник,0,0,0,0,0,0,0,0,0,0
штатив,0,0,0,0,0,0,0,0,0,0
спотикання,1,0,0,0,0,1,0,1,0,0
банальний,0,0,0,0,0,0,0,0,0,0
тритій,0,0,0,0,0,0,0,0,0,0
тріумфувати,0,1,0,0,1,0,1,0,0,0
тріумфальний,0,1,0,0,1,0,1,0,0,1
троль,1,0,0,1,0,1,0,0,0,0
візок,0,0,0,0,0,0,0,0,0,0
тромбон,0,0,0,0,0,0,0,0,0,0
війська,0,0,0,0,0,0,0,0,0,0
солдат,0,0,0,0,0,0,0,0,0,0
війська,0,0,0,0,0,0,0,0,0,0
трофей,0,1,0,0,1,0,1,0,1,1
тропічний,0,0,0,0,0,0,0,0,0,0
риссю,0,0,0,0,0,0,0,0,0,0
клопітка,1,0,0,1,0,1,0,0,0,0
корито,0,0,0,0,0,0,0,0,0,0
трупа,0,0,0,0,0,0,0,0,0,0
штани,0,0,0,0,0,0,0,0,0,0
форель,0,0,0,0,0,0,0,0,0,0
кельму,0,0,0,0,0,0,0,0,0,0
перемир'я,0,0,0,0,1,0,1,0,0,1
вантажівка,0,0,0,0,0,0,0,0,0,1
правда,0,0,0,0,1,0,1,0,0,1
трюїзм,0,0,0,0,0,0,0,0,0,0
козир,0,0,0,0,0,0,0,0,1,0
труба,0,0,0,0,0,1,0,0,0,0
трубач,0,0,0,0,0,0,0,0,0,0
урізати,0,0,0,0,0,0,0,0,0,0
усічений,0,0,0,0,0,0,0,0,0,0
кататися,0,0,0,0,0,0,0,0,0,0
стовбур,0,0,0,0,0,0,0,0,0,0
ферма,0,0,0,0,0,0,0,0,0,1
довіра,0,0,0,0,0,0,0,0,0,1
довірена особа,0,0,0,0,0,0,0,0,0,1
надійний,0,0,0,0,0,0,1,0,0,0
правда,0,0,0,0,0,0,1,0,0,1
правдивий,0,0,0,0,0,0,0,0,0,1
правдивість,0,0,0,0,0,0,1,0,0,1
пробна перевірка,0,0,0,0,0,0,0,0,0,0
ванна,0,0,0,0,0,0,0,0,0,0
