Dutch Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
wraakactie,1,0,0,1,0,1,0,1,0,0
reprise,0,0,0,0,0,0,0,0,0,0
verwijt,1,0,1,0,0,1,0,1,0,0
reproduceren,0,0,0,0,0,0,0,0,0,0
reproductie,0,0,0,0,0,0,0,0,0,0
reproductief,0,0,0,0,1,0,1,0,0,0
reptiel,0,0,0,0,0,0,0,0,0,0
republiek,0,0,0,0,0,1,0,0,0,0
republikeins,0,0,0,0,0,0,0,0,0,0
afwijzing,1,0,1,0,0,1,0,0,0,0
afstoting,0,0,1,1,0,1,0,0,0,0
terugkopen,0,0,0,0,0,0,0,0,0,0
gerenommeerd,0,0,0,0,0,0,1,0,0,1
reputatie,0,0,0,0,0,0,0,0,0,0
reputatie,0,0,0,0,0,0,0,0,0,0
verzoek,0,0,0,0,0,0,0,0,0,0
requiem,0,0,0,0,0,0,0,1,0,0
verplicht,0,0,0,0,0,0,0,0,0,0
vereiste,0,0,0,0,0,0,0,0,0,0
vereiste,0,0,0,0,0,0,0,0,0,0
vorderen,0,0,0,0,0,0,0,0,0,0
intrekken,0,0,0,0,0,1,0,0,0,0
ontbinding,0,0,0,0,0,1,0,0,0,0
redden,0,1,0,0,1,0,1,0,1,1
Onderzoek,0,0,0,0,0,0,0,0,0,0
resectie,0,0,0,1,0,0,0,0,0,0
gelijkenis,0,0,0,0,0,0,0,0,0,0
lijken op,0,0,0,0,0,0,0,0,0,0
lijkt op,0,0,0,0,0,0,0,0,0,0
aanstoot nemen,1,0,0,0,0,1,0,0,0,0
rancuneus,1,0,0,0,0,1,0,0,0,0
rancune,1,0,1,0,0,1,0,1,0,0
reservering,0,0,0,0,0,0,0,0,0,0
reserveren,0,0,0,0,0,0,1,0,0,0
gereserveerd,0,0,0,0,0,0,0,0,0,0
reserves,0,0,0,0,0,0,0,0,0,0
reservoir,0,0,0,0,0,0,0,0,0,0
wonen,0,0,0,0,0,0,0,0,0,0
residentie,0,0,0,0,0,0,0,0,0,0
woningen,0,0,0,0,0,0,0,0,0,0
inwoner,0,0,0,0,0,0,1,0,0,0
residu,0,0,0,0,0,0,0,0,0,0
residu,0,0,0,0,0,0,0,0,0,0
ontslag nemen,1,0,1,1,0,1,0,1,0,0
ontslag,0,0,0,0,0,1,0,1,1,0
ontslag genomen,0,0,0,0,0,1,0,1,0,0
weerstand,0,0,0,0,0,0,0,0,0,0
veerkrachtig,0,0,0,0,0,0,1,0,0,0
hars,0,0,0,0,0,0,0,0,0,0
weerstand bieden,0,0,0,0,0,1,0,0,0,0
weerstand,1,0,0,0,0,1,0,0,0,0
resistent,0,0,0,1,0,1,0,0,0,0
weerstand bieden,1,0,0,1,0,1,0,1,0,0
resistief,0,0,0,0,0,0,1,0,0,0
vastberaden,0,0,0,0,0,0,0,0,0,0
resoluut,0,0,0,0,0,0,1,0,0,0
oplossing,0,0,0,0,0,0,0,0,0,0
oplossen,0,0,0,0,0,0,0,0,0,0
opgelost,0,0,0,0,0,0,0,0,0,0
resonantie,0,0,0,0,0,0,0,0,0,0
resonant,0,0,0,0,0,0,0,0,0,0
resoneren,0,0,0,0,0,0,0,0,0,0
resonator,0,0,0,0,0,0,0,0,0,0
toevlucht,0,0,0,0,0,0,0,0,0,0
klinkend,0,0,0,0,0,0,0,0,0,0
bronnen,0,0,0,0,1,0,1,0,0,1
respect,0,1,0,0,1,0,1,0,0,1
respectabiliteit,0,0,0,0,0,0,1,0,0,0
respectabel,0,0,0,0,0,0,1,0,0,1
gerespecteerd,0,0,0,0,0,0,0,0,0,0
respectvol,0,0,0,0,0,0,1,0,0,1
met inachtneming van,0,0,0,0,0,0,1,0,0,0
respectieve,0,0,0,0,0,0,0,0,0,0
respect,0,0,0,0,0,0,1,0,0,1
ademhaling,0,0,0,0,0,0,0,0,0,0
beademingsapparaat,0,0,0,0,0,0,0,0,0,0
uitstel,0,0,0,0,1,0,1,0,0,1
schitterend,0,0,0,0,1,0,1,0,0,0
antwoorden,0,0,0,0,0,0,0,0,0,0
respondent,0,0,0,0,0,0,0,0,0,0
antwoord,0,0,0,0,0,0,0,0,0,0
verantwoordelijkheid,0,0,0,0,0,0,0,0,0,0
aansprakelijk,0,0,0,0,0,0,1,0,0,1
snel reagerend,0,1,0,0,0,0,1,0,0,1
rust uit,0,0,0,0,0,0,1,0,0,0
restaurant,0,0,0,0,0,0,0,0,0,0
rustgevend,0,0,0,0,0,0,1,0,0,0
teruggave,1,0,0,0,0,0,1,0,0,0
rusteloosheid,0,1,0,0,0,0,0,0,0,0
restauratie,0,0,0,0,0,0,0,0,0,0
herstellend,0,1,0,0,1,0,1,0,0,1
hersteld,0,0,0,0,0,0,0,0,0,0
herstellen,0,0,0,0,0,0,1,0,0,0
in toom houden,1,0,0,1,0,1,0,0,0,0
terughoudend,0,0,0,1,0,0,0,0,0,0
beheersing,0,0,0,0,0,0,1,0,0,0
beperken,0,0,0,0,0,1,0,1,0,0
beperkt,0,0,0,0,0,0,0,0,0,0
beperking,1,0,0,1,0,1,0,1,0,0
beperkend,0,0,0,0,0,1,0,0,0,0
resultaat,0,1,0,0,0,0,0,0,0,0
resultante,0,1,0,0,0,0,0,0,0,0
hervatting,0,0,0,0,0,0,1,0,0,0
opstanding,0,0,0,0,0,0,0,0,0,0
reanimatie,0,0,0,0,0,0,0,0,0,0
kleinhandel,0,0,0,0,0,0,0,0,0,0
detailhandelaar,0,0,0,0,0,0,0,0,0,0
behouden,0,0,0,0,0,0,0,0,0,1
behouden,0,0,0,0,0,0,0,0,0,0
hernemen,0,0,0,0,0,0,0,0,0,0
wraak nemen,1,0,0,0,0,1,0,0,0,0
wraak,1,0,0,1,0,1,0,0,0,0
vergelding,1,0,0,0,0,1,0,0,0,0
vertragen,0,0,1,1,0,1,0,1,0,0
vertraging,0,0,0,0,0,1,0,0,0,0
behoud,0,0,0,0,0,0,1,0,0,0
vasthoudend,0,0,0,0,0,0,0,0,0,0
terughoudend,0,0,0,1,0,1,0,0,0,0
netvlies,0,0,0,0,0,0,0,0,0,0
met pensioen,0,0,0,0,0,0,0,0,0,0
pensioen,0,1,0,1,1,1,1,1,0,1
met pensioen gaan,0,0,0,0,0,0,0,0,0,0
naverteld,0,0,0,0,0,0,0,0,0,0
weerwoord,0,0,0,0,0,1,0,0,0,0
terugzoeken,0,0,0,0,0,0,0,0,0,0
intrekken,1,0,0,0,0,1,0,0,0,0
terugtrekking,0,0,0,0,0,1,0,0,0,0
bezuinigingen,0,0,0,1,0,1,0,0,0,0
vergelding,1,0,0,1,0,1,0,1,0,0
ophalen,0,0,0,0,0,0,0,0,0,0
uittreden,0,0,0,0,0,0,0,0,0,0
retriever,0,0,0,0,0,0,0,0,0,0
met terugwerkende kracht,0,0,0,0,0,0,0,0,0,0
retrograde,0,0,0,0,0,1,0,0,0,0
terugblik,0,0,0,0,0,0,0,0,0,0
retrospectief,0,0,0,0,0,0,0,0,0,0
met terugwerkende kracht,0,0,0,0,0,0,0,0,0,0
opbrengst,0,0,0,0,0,0,0,0,0,0
bijeenkomst,0,1,0,0,0,0,1,0,0,1
onthullen,0,0,0,0,0,0,0,0,0,0
genieten,0,0,0,0,1,0,1,0,0,0
openbaring,0,0,0,0,0,0,0,0,0,0
zwelgt,0,0,0,0,1,0,1,0,0,0
wraak,1,1,0,1,0,1,0,0,1,0
omzet,0,0,0,0,0,0,0,0,0,0
weerkaatsing,0,0,0,0,0,0,0,0,0,0
eerbiedigen,0,1,0,0,1,0,1,0,0,1
eerbied,0,0,0,0,1,0,1,0,0,1
dominee,0,0,0,0,1,0,1,0,0,0
eerbiedig,0,0,0,0,0,0,0,0,0,0
mijmering,0,0,0,0,1,0,1,0,0,1
omkering,1,0,1,0,0,1,0,0,1,0
achteruit,0,0,0,0,0,0,0,0,0,0
omkering,0,0,0,0,0,0,0,0,0,0
terugdraaien,0,0,0,0,0,0,0,0,0,0
terugkerend,0,0,0,0,0,0,0,0,0,0
opnieuw bekijken,0,0,0,0,0,0,0,0,0,0
recensent,0,0,0,0,0,0,0,0,0,0
Herzien,0,0,0,0,0,0,1,0,0,0
herziening,0,0,0,0,0,0,0,0,0,0
herzien,0,0,0,0,0,0,0,0,0,0
opwekking,0,1,0,0,1,0,1,0,0,1
herleven,0,1,0,0,0,1,1,0,0,0
herroeping,0,0,0,0,0,1,0,0,0,0
herroepen,1,0,1,1,0,1,0,1,0,0
opstand,1,0,0,0,0,1,0,0,1,0
weerzinwekkend,1,0,1,1,0,1,0,0,0,0
revolutie,1,1,0,1,0,1,1,1,1,0
revolutionair,0,0,0,0,0,0,1,0,0,0
een revolutie teweegbrengen,0,0,0,0,0,0,0,0,0,0
draaien,0,0,0,0,0,0,0,0,0,0
revolver,1,0,0,1,0,1,0,1,0,0
afkeer,1,0,1,1,0,1,0,0,0,0
beloning,0,1,0,0,1,0,1,0,1,1
retoriek,0,0,0,0,0,0,0,0,0,0
retorisch,0,0,0,0,0,0,0,0,0,0
reuma,1,0,0,1,0,1,0,1,0,0
rijm,0,0,0,0,0,0,0,0,0,0
rijmend,0,0,0,0,0,0,0,0,0,0
ritme,0,0,0,0,0,0,1,0,0,0
ritmisch,0,0,0,0,1,0,1,0,1,0
rib,0,0,0,0,0,0,0,0,0,0
geribbeld,0,0,0,0,0,0,0,0,0,0
lintje,1,1,0,0,1,0,1,0,0,0
rijst,0,0,0,0,0,0,0,0,0,0
rijkdom,0,0,0,0,0,0,0,0,0,0
rijkdom,0,0,0,0,0,0,1,0,0,0
rick,0,0,0,0,0,0,0,0,0,0
gammel,0,0,0,0,0,1,0,0,0,0
ontdoen,0,0,0,0,0,0,0,0,0,0
verlossing,0,0,0,0,0,0,0,0,0,0
raadsel,0,0,0,0,0,0,0,0,1,0
doorzeefd,0,0,0,0,0,1,0,0,0,0
rijden,0,0,0,0,0,0,0,0,0,0
rijder,0,0,0,0,0,0,1,0,0,0
bergkam,0,0,0,0,0,0,0,0,0,0
spot,1,0,1,0,0,1,0,1,0,0
belachelijk,1,0,1,0,0,1,0,0,0,0
rijden,0,0,0,0,0,0,0,0,0,0
wijdverbreid,0,0,0,0,0,1,0,0,0,0
geweer-,1,0,0,1,0,1,0,0,0,0
geweren,0,0,0,0,0,0,0,0,0,0
breuk,0,0,0,0,0,1,0,0,0,0
tuig,0,0,0,0,0,0,0,0,0,0
tuigage,0,0,0,0,0,0,0,0,0,0
rechtvaardig,0,0,0,0,0,0,1,0,0,0
rechtmatig,0,0,0,0,0,0,1,0,0,0
terecht,0,0,0,0,0,0,1,0,0,0
stijf,0,0,0,0,0,1,0,0,0,0
stijfheid,0,0,0,0,0,1,0,0,0,0
strengheid,0,0,1,1,0,1,0,0,0,0
rigoureus,0,0,0,0,0,1,0,0,0,0
rand,0,0,0,0,0,0,0,0,0,0
schil,0,0,0,0,0,0,0,0,0,0
ring,0,0,0,0,0,0,0,0,0,0
beltoon,1,0,0,0,0,1,0,0,0,0
rinkelen,0,0,0,0,0,0,0,0,0,0
baan,0,0,0,0,0,0,0,0,0,0
afspoelen,0,0,0,0,0,0,0,0,0,0
opstand,1,0,0,1,0,1,0,0,0,0
losbandig,1,0,0,1,0,1,0,0,1,0
oeverstaten,0,0,0,0,0,0,0,0,0,0
rijp,0,0,0,0,0,0,1,0,0,0
rijpen,0,1,0,0,0,0,1,0,0,0
rijpen,0,0,0,0,0,0,0,0,0,0
rimpeling,0,0,0,0,0,0,0,0,0,0
opstaan,0,0,0,0,0,0,0,0,0,0
stijgende lijn,0,1,0,0,1,0,1,0,0,0
risico,0,1,0,1,0,1,0,0,0,0
riskant,0,1,0,1,0,1,0,0,0,0
rite,0,0,0,0,0,0,0,0,0,0
ritueel,0,0,0,0,0,0,0,0,0,0
ritueel,0,0,0,0,0,0,0,0,0,0
rivaal,0,0,0,0,0,0,0,0,0,0
rivaliteit,1,0,0,0,0,1,0,0,0,0
rivier,0,0,0,0,0,0,0,0,0,0
rivierbed,0,0,0,0,0,0,0,0,0,0
klinknagel,0,0,0,0,0,0,0,0,0,0
geklonken,0,0,0,0,0,0,0,0,0,0
meeslepend,0,0,0,0,0,0,1,0,0,0
weg,0,0,0,0,0,0,0,0,0,0
wegen,0,0,0,0,0,0,0,0,0,0
roadster,0,0,0,0,1,0,1,0,0,1
rijweg,0,0,0,0,0,0,0,0,0,0
zwerven,0,0,0,0,0,0,0,0,0,0
brullen,0,0,0,0,0,0,0,0,0,0
gebraden,0,0,0,0,0,0,0,0,0,0
beroven,1,0,1,1,0,1,0,1,0,0
rover,0,0,1,1,0,1,0,0,0,0
beroving,1,0,1,1,0,1,0,1,0,0
gewaad,0,0,0,0,0,0,0,0,0,0
robot,0,0,0,0,0,0,0,0,0,0
robotica,0,0,0,0,0,0,0,0,0,0
robuust,0,0,0,0,0,0,1,0,0,0
roc,0,0,0,0,0,0,0,0,0,0
steen,0,0,0,0,0,0,1,0,0,0
raket,1,0,0,0,0,0,0,0,0,0
rotsen,0,0,0,0,0,0,0,0,0,0
hengel,0,0,0,1,0,0,1,0,0,1
ree,0,0,0,0,0,0,0,0,0,0
schurk,0,0,1,0,0,1,0,0,0,0
rol,0,0,0,0,0,0,0,0,0,0
rollen,0,0,0,0,0,0,0,0,0,0
rol,0,0,0,0,0,0,0,0,0,0
rollen,0,0,0,0,0,0,0,0,0,0
onstuimig,0,0,0,0,1,0,1,0,0,0
rollend,0,0,0,0,0,0,0,0,0,0
romantiek,0,1,0,1,1,0,1,1,1,1
romantisch,0,1,0,0,1,0,1,0,0,1
romantiek,0,0,0,0,1,0,1,0,0,0
ravotten,0,0,0,0,1,0,1,0,0,0
dak,0,0,0,0,0,0,0,0,0,0
toren,1,0,1,0,0,1,0,0,0,0
kamer,0,0,0,0,0,0,0,0,0,0
ruim,0,0,0,0,0,0,0,0,0,0
slaapplaats,0,0,0,0,0,0,0,0,0,0
haan,0,0,0,0,0,0,0,0,0,0
wortel,0,0,0,0,0,0,0,0,0,0
geworteld,0,0,0,0,0,0,1,0,0,1
touw,0,0,0,0,0,0,0,0,0,0
rozenkrans,0,0,0,0,0,0,0,0,0,0
roos,0,0,0,0,0,0,0,0,0,0
rozemarijn,0,0,0,0,0,0,0,0,0,0
rozet,0,0,0,0,0,0,0,0,0,0
rooster,0,0,0,0,0,0,0,0,0,0
rooskleurig,0,0,0,0,0,0,1,0,0,0
rot,0,0,1,1,0,1,0,1,0,0
roteren,0,0,0,0,0,0,1,0,0,1
roterend,0,0,0,0,0,0,0,0,0,0
draaien,0,0,0,0,0,0,0,0,0,0
rotatie,0,0,0,0,0,0,0,0,0,0
herhalen,0,0,0,0,0,0,0,0,0,0
rotor,0,0,0,0,0,0,0,0,0,0
rottend,0,0,1,0,0,1,0,0,0,0
rouge,0,0,0,0,0,0,0,0,0,0
ruw,0,0,0,0,0,0,0,0,0,0
ongeveer,0,0,0,0,0,0,0,0,0,0
ruwheid,0,0,0,0,0,1,0,0,0,0
roulette,0,1,0,0,0,0,0,0,0,0
ronde,0,0,0,0,0,0,0,0,0,0
rotonde,0,0,0,0,0,0,0,0,0,0
afgerond,0,0,0,0,0,0,0,0,0,0
naar boven afronden,0,0,0,0,0,0,0,0,0,0
wakker maken,0,0,0,0,0,0,0,0,0,0
opruier,0,0,0,0,0,0,0,0,0,0
opzwepend,0,0,0,0,0,0,0,0,0,0
route,0,0,0,0,0,1,0,0,0,0
route,0,0,0,0,0,0,0,0,0,0
routine-,0,0,0,0,0,0,1,0,0,1
rover,0,0,0,0,0,0,0,0,0,0
rondzwerven,0,0,0,0,0,0,0,0,0,0
rij,1,0,0,0,0,1,0,0,0,0
rumoerig,0,0,0,0,0,1,0,0,0,0
Koninklijk,0,0,0,0,0,0,0,0,0,0
royalty,0,0,0,0,0,0,1,0,0,0
wrijven,0,0,0,0,0,0,0,0,0,0
rubber,0,0,0,0,0,0,0,0,0,0
rubbers,0,0,0,0,0,0,0,0,0,0
wrijven,0,0,0,0,0,0,0,0,0,0
onzin,0,0,1,0,0,1,0,0,0,0
puin,0,0,0,1,0,1,0,1,0,0
rubriek,0,0,0,0,0,0,1,0,0,0
robijn,0,0,0,0,0,0,0,0,0,0
roer,0,0,0,0,0,0,0,0,0,0
rossig,0,0,0,0,0,0,0,0,0,0
rudimentair,0,0,0,0,0,0,0,0,0,0
beginselen,0,0,0,0,0,0,0,0,0,0
rue,0,0,0,0,0,1,0,1,0,0
kemphaan,0,0,0,0,0,0,0,0,0,0
ruches,0,0,0,0,0,1,0,0,0,0
tapijt,0,0,0,0,0,0,0,0,0,0
ruig,0,0,0,0,0,1,0,0,0,0
ruïneren,0,0,0,1,0,1,0,1,0,0
geruïneerd,1,0,1,1,0,1,0,1,0,0
verwoestend,1,0,1,1,0,1,0,1,0,0
ruïnes,0,0,0,0,0,0,0,0,0,0
regel,0,0,0,1,0,0,0,0,0,1
heerser,0,0,0,0,0,0,0,0,0,0
uitspraak doen,0,0,0,0,0,0,0,0,0,0
rum,0,0,0,0,0,0,0,0,0,0
gerommel,0,0,0,0,0,0,0,0,0,0
snuffelen,0,0,0,0,0,0,0,0,0,0
gerucht,0,0,0,0,0,1,0,1,0,0
geruchten,0,0,0,0,0,0,0,0,0,0
romp,0,0,0,0,0,0,0,0,0,0
ren weg,0,0,0,0,0,1,0,1,0,0
runen,0,0,0,0,0,0,0,0,0,0
sport,0,0,0,0,0,0,0,0,0,0
hardloper,0,0,0,0,0,0,0,0,0,0
rennen,0,0,0,0,0,0,0,0,0,0
landingsbaan,0,0,0,0,0,0,0,0,0,0
scheuren,0,0,0,1,0,1,0,1,1,0
landelijk,0,0,0,0,0,0,0,0,0,0
list,0,0,0,0,0,1,0,0,0,0
stormloop,0,0,0,0,0,0,0,0,0,0
Roest,0,0,0,0,0,1,0,0,0,0
rustiek,0,0,0,0,0,0,0,0,0,0
ritselen,0,0,0,0,0,0,0,0,0,0
roestig,0,0,0,0,0,1,0,0,0,0
sleur,0,0,0,0,0,0,0,0,0,0
Ruth,0,0,0,0,0,0,1,0,0,0
meedogenloos,1,0,1,1,0,1,0,0,0,0
rogge,0,0,0,0,0,0,0,0,0,0
sabel,1,0,0,1,0,1,0,0,0,0
sabelmarter,0,0,0,0,0,0,0,0,0,0
sabotage,1,0,1,1,0,1,0,1,1,0
zak,0,0,0,0,0,0,0,0,0,0
zak,0,0,0,0,0,0,0,0,0,0
sacrament,0,0,0,0,0,0,0,0,0,0
heilig,0,0,0,0,0,0,0,0,0,0
opofferingen,0,0,1,1,0,1,0,1,0,0
zadel,0,0,0,0,0,0,0,0,0,0
helaas,0,0,0,0,0,1,0,1,0,0
droefheid,0,0,0,0,0,1,0,1,0,1
veilig,0,0,0,0,1,0,1,0,0,1
beschermen,0,0,0,0,0,0,1,0,0,1
bewaring,0,0,0,0,0,0,0,0,0,1
veiligheid,0,0,0,0,0,0,0,0,0,0
saffraan,0,0,0,0,0,0,0,0,0,0
doorzakken,0,0,0,1,0,1,0,0,0,0
saga,0,0,0,0,0,0,0,0,0,0
verstandig,0,0,0,0,0,0,1,0,0,1
zeil-,0,0,0,0,0,0,0,0,0,0
het zeilen,0,0,0,0,0,0,0,0,0,0
matroos,0,0,0,0,0,0,0,0,0,0
heilige,0,1,0,0,1,0,1,0,1,1
heilig,0,1,0,0,1,0,1,0,1,1
salade,0,0,0,0,0,0,0,0,0,0
salamander,0,0,0,0,0,0,0,0,0,0
salaris,0,1,0,0,1,0,1,0,0,1
uitverkoop,0,0,0,0,0,0,0,0,0,0
verkoper,0,0,0,0,0,0,0,0,0,0
saillant,0,0,0,0,0,0,1,0,0,0
zoutoplossing,0,0,0,0,0,0,0,0,0,0
speeksel,0,1,0,0,0,0,0,0,0,0
Sally,0,0,0,0,0,0,0,0,1,0
salon,0,0,0,0,0,0,0,0,0,0
salon,1,0,0,0,0,0,0,0,0,0
zout,0,0,0,0,0,0,0,0,0,0
zout,0,0,0,0,0,0,0,0,0,0
heilzaam,0,0,0,0,1,0,1,0,0,1
begroeting,0,0,0,0,0,0,0,0,0,0
groet,0,0,0,0,1,0,1,0,0,0
redden,0,0,0,0,0,0,0,0,0,0
redding,0,1,0,0,1,0,1,0,0,1
zalf,0,0,0,0,0,0,1,0,0,0
samba,0,0,0,0,0,0,0,0,0,0
gelijkheid,0,0,0,0,0,0,0,0,0,0
samoerai,0,0,0,1,0,0,1,0,0,0
heiliging,0,0,0,0,1,0,1,0,0,1
geheiligd,0,0,0,0,0,0,0,0,0,0
heiligen,0,1,0,0,1,0,1,1,1,1
sanctie,0,0,0,0,0,0,0,0,0,0
gesanctioneerd,0,0,0,0,0,0,0,0,0,0
heiligheid,0,0,0,0,0,0,0,0,0,0
heiligdom,0,1,0,0,1,0,1,0,0,1
zand,0,0,0,0,0,0,0,0,0,0
sandaal,0,0,0,0,0,0,0,0,0,0
schuurmachine,0,0,0,0,0,0,0,0,0,0
zand,0,0,0,0,0,0,0,0,0,0
zanderig,0,0,0,0,0,0,0,0,0,0
verstandig,0,0,0,0,0,0,0,0,0,0
optimistisch,0,0,0,0,0,0,1,0,0,0
sanitair,0,0,0,0,0,0,1,0,0,0
geestelijke gezondheid,0,0,0,0,0,0,0,0,0,0
zonder,0,0,0,0,0,0,0,0,0,0
sap,0,0,0,0,0,1,0,1,0,0
saffier,0,0,0,0,0,0,0,0,0,0
sappig,0,0,0,0,0,0,0,0,0,1
sarcasme,1,0,1,0,0,1,0,1,0,0
sarcoom,0,0,0,1,0,1,0,1,0,0
sardonisch,0,0,0,0,0,1,0,0,0,0
sjerp,0,0,0,0,0,0,0,0,0,0
satanisch,1,0,0,0,0,1,0,0,0,0
schooltas,0,0,0,0,0,0,0,0,0,0
saté,0,0,0,0,0,0,0,0,0,0
satelliet,0,0,0,0,0,0,0,0,0,0
satijn,0,0,0,0,0,0,1,0,0,0
satire,0,0,0,0,0,0,0,0,0,0
satirisch,0,0,0,0,0,0,0,0,0,0
tevredenheid,0,0,0,0,0,0,0,0,0,0
bevredigend,0,0,0,0,0,0,1,0,0,0
tevreden,0,0,0,0,1,0,1,0,0,0
verzadigen,0,0,0,0,0,0,0,0,0,0
verzadigd,0,0,1,0,0,1,0,0,0,0
verzadiging,0,0,0,0,0,0,0,0,0,0
saus,0,0,0,0,0,0,0,0,0,0
pan,0,0,0,0,0,0,0,0,0,0
schotel,0,0,0,0,0,0,0,0,0,0
pittig,0,0,0,0,0,0,0,0,0,0
zuurkool,0,0,0,0,0,0,0,0,0,0
sauna,0,0,0,0,0,0,0,0,0,0
wild,1,0,0,1,0,1,0,0,0,0
wreedheid,1,0,0,1,0,1,0,0,0,0
savanne,0,0,0,0,0,0,0,0,0,0
opslaan,0,0,0,0,1,0,1,0,0,1
besparing,0,0,0,0,0,0,0,0,0,0
besparingen,0,0,0,0,0,0,1,0,0,0
genieten,0,1,1,0,1,0,1,1,0,1
hartig,0,0,0,0,0,0,1,0,0,0
snugger,0,0,0,0,0,0,1,0,0,0
zaagsel,0,0,0,0,0,0,0,0,0,0
saxofoon,0,0,0,0,0,0,0,0,0,0
saxofoon,0,0,0,0,0,0,0,0,0,0
schurft,0,0,0,0,0,1,0,0,0,0
schede,0,0,0,0,0,0,0,0,0,0
steiger,0,0,0,1,0,1,0,0,0,0
steiger,0,0,0,0,0,0,0,0,0,0
schaal,0,0,0,0,0,0,0,0,0,0
schubben,0,0,0,0,0,0,0,0,0,0
sint-jakobsschelp,0,0,0,0,0,0,0,0,0,0
hoofdhuid,0,0,0,0,0,0,0,0,0,0
scalpel,0,0,0,1,0,1,0,0,0,0
geschubd,0,0,0,0,0,1,0,0,0,0
scannen,0,0,0,0,0,0,0,0,0,0
schandaal,0,0,0,1,0,1,0,0,0,0
schandalig,1,0,0,0,0,1,0,0,0,0
schaars,0,0,0,0,0,1,0,0,0,0
scape,0,0,0,0,0,0,0,0,0,0
zondebok,1,0,0,1,0,1,0,0,0,0
litteken,1,0,1,1,0,1,0,1,0,0
scarabee,0,0,0,0,0,0,0,0,0,0
schaars,0,0,0,1,0,1,0,1,0,0
nauwelijks,0,0,0,0,0,1,0,1,0,0
schaarste,1,0,0,1,0,1,0,1,0,0
laten schrikken,1,1,0,1,0,1,0,0,1,0
vogelverschrikker,0,0,0,1,0,1,1,0,0,0
sjaal,0,0,0,0,0,0,0,0,0,0
scharlaken,0,0,0,0,0,0,0,0,0,0
verstrooien,0,0,0,0,0,0,0,0,0,0
verspreide,0,0,0,0,0,0,0,0,0,0
verstrooiing,0,0,0,0,0,0,0,0,0,0
aaseter,0,0,0,0,0,1,0,0,0,0
tafereel,0,0,0,0,0,0,0,0,0,0
landschap,0,0,0,0,0,0,0,0,0,0
toneel-,0,0,0,0,0,0,0,0,0,0
geur,0,0,0,0,0,0,0,0,0,0
sceptisch,0,0,0,0,0,0,0,0,0,1
scepticisme,0,0,0,0,0,0,0,0,0,0
schematisch,0,0,0,0,0,0,0,0,0,0
schema,0,0,0,0,0,1,0,0,0,0
schisma,1,0,0,0,0,1,0,0,0,0
schizofrenie,1,0,1,1,0,1,0,1,0,0
geleerde,0,0,0,0,0,0,1,0,0,0
wetenschappelijk,0,0,0,0,0,0,0,0,0,0
studiebeurs,0,0,0,0,1,0,1,0,0,0
school,0,0,0,0,0,0,0,0,0,1
schooljongen,0,0,0,0,0,0,0,0,0,0
scholing,0,0,0,0,0,0,0,0,0,0
schoolmeester,0,0,0,0,0,0,0,0,0,0
schoener,0,0,0,0,0,0,0,0,0,0
ischias,0,0,0,0,0,1,0,0,0,0
wetenschap,0,0,0,0,0,0,0,0,0,0
wetenschappelijk,0,0,0,0,0,0,1,0,0,1
wetenschapper,0,1,0,0,0,0,1,0,0,1
scintilla,0,0,0,0,0,0,1,0,0,0
scintillatie,0,0,0,0,0,0,0,0,0,0
scintillator,0,0,0,0,0,0,0,0,0,0
telg,0,0,0,0,0,0,0,0,0,0
schaar,0,0,0,0,0,0,0,0,0,0
spotten,1,0,1,0,0,1,0,0,0,0
uitschelden,1,0,1,1,0,1,0,1,0,0
uitbrander,1,0,0,0,0,1,0,0,0,0
lepel,0,0,0,0,0,0,0,0,0,0
domein,0,0,0,0,0,0,0,0,0,0
verzengend,1,0,0,0,0,1,0,0,0,0
scoren,0,1,0,0,1,0,1,0,1,0
scores,0,0,0,0,0,0,0,0,0,0
minachting,1,0,0,0,0,1,0,0,0,0
schorpioen,1,0,1,1,0,1,0,0,1,0
Scotch,0,0,0,0,0,1,0,0,0,0
schurk,1,0,1,1,0,1,0,0,0,1
schuren,0,0,0,0,0,0,0,0,0,0
geselen,1,0,0,1,0,1,0,1,0,0
verkenner,0,0,0,0,0,0,0,0,0,0
scrabbelen,0,0,0,0,0,0,0,0,0,0
door elkaar haspelen,0,0,0,0,0,0,0,0,0,0
klauteren,0,0,0,0,0,1,0,0,0,0
schrapen,0,0,0,0,0,0,0,0,0,0
scrapie,1,0,0,1,0,1,0,1,0,0
schrapen,0,0,0,0,0,0,0,0,0,0
kras,0,0,0,0,0,0,0,0,0,0
schreeuw,1,0,1,1,0,1,0,0,1,0
schreeuwen,1,0,1,1,0,1,0,0,0,0
krijsen,0,0,0,1,0,1,0,0,1,0
scherm,0,0,0,0,0,0,0,0,0,0
schroevendraaier,0,0,0,0,0,0,0,0,0,0
genaaid,1,0,0,0,0,1,0,0,0,0
krabbelen,0,0,0,0,0,0,0,0,0,0
schrijver,0,0,0,0,0,0,1,0,0,0
scrimmage,0,0,0,0,0,1,0,0,1,0
schrift,0,0,0,0,0,0,0,0,0,0
script,0,0,0,0,0,0,1,0,0,0
schriftuurlijk,0,0,0,0,0,0,0,0,0,0
geschrift,0,0,0,0,0,0,0,0,0,1
rol,0,0,0,0,0,0,0,0,0,0
schrobben,0,0,1,0,0,1,0,0,0,0
