Russian Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
сентябрь,0,0,0,0,0,0,0,0,0,0
септический,0,0,1,0,0,1,0,0,0,0
перегородка,0,0,0,0,0,0,0,0,0,0
продолжение,0,1,0,0,0,0,0,0,0,0
последовательность,0,0,0,0,0,0,0,0,0,0
последовательный,0,0,0,0,0,0,0,0,0,0
изолированный,0,0,0,0,0,0,0,0,0,0
секвестр,0,0,0,0,0,1,0,1,0,0
безмятежный,0,0,0,0,0,1,0,0,0,1
умиротворенность,0,1,0,0,1,0,1,0,0,1
сержант,0,0,0,0,0,0,0,0,0,0
сериал,0,1,0,0,0,0,0,0,0,0
серии,0,0,0,0,0,0,0,0,0,1
с засечками,0,0,0,0,0,0,0,0,0,0
серьезность,0,0,0,1,0,0,0,1,0,0
проповедь,0,0,0,0,0,0,1,0,0,1
змей,0,0,1,1,0,1,0,0,0,0
серпантин,0,0,0,0,0,0,0,0,0,0
зубчатый,0,0,0,0,0,0,0,0,0,0
сыворотка,0,0,0,0,0,0,1,0,0,0
слуга,0,0,0,0,0,1,0,0,0,1
обслуживать,0,0,0,0,0,1,0,0,0,1
оказание услуг,0,0,0,0,0,0,0,0,0,0
исправный,0,0,0,0,0,0,0,0,0,0
рабский,0,0,1,1,0,1,0,1,0,0
рабство,0,0,0,0,0,1,0,0,0,0
сессия,0,0,0,0,0,0,0,0,0,0
сеанс,0,0,0,0,0,0,0,0,0,0
сессии,0,0,0,0,0,0,0,0,0,0
установлен,0,0,0,0,0,0,0,0,0,0
неудача,0,0,0,0,0,1,0,1,0,0
установка,0,0,0,0,0,0,0,0,0,0
сеттер,0,0,0,0,0,0,0,0,0,0
решить,0,0,0,0,0,0,0,0,0,0
поселился,0,0,0,0,0,0,0,0,0,0
поселенец,0,0,0,0,0,0,0,0,0,0
учредитель,0,0,0,1,0,0,1,0,0,0
седьмой,0,0,0,0,0,0,0,0,0,0
семьдесят,0,0,0,0,0,0,0,0,0,0
разорвать,0,0,0,0,0,1,0,0,0,0
отделяемый,0,0,0,0,0,0,0,0,0,0
по отдельности,0,0,0,0,0,0,0,0,0,0
выходное пособие,0,0,0,0,0,0,0,1,0,0
строго,0,0,0,0,0,0,0,0,0,0
строгость,0,0,0,0,0,0,0,0,0,0
шить,0,0,0,0,0,0,0,0,0,0
сточные воды,0,0,1,0,0,1,0,0,0,0
канализация,0,0,1,0,0,0,0,0,0,0
канализация,0,0,1,0,0,1,0,0,0,0
секс,0,1,0,0,1,0,1,0,0,1
сексуальность,0,0,0,0,0,0,0,0,0,0
сексуальный,0,0,0,0,0,0,0,0,0,0
потрепанный,0,0,1,0,0,1,0,0,0,0
лачуга,0,0,1,0,0,1,0,1,0,0
кандалы,1,1,1,1,0,1,0,1,0,0
оттенок,0,0,0,0,0,0,0,0,0,0
оттенки,0,0,0,0,0,0,0,0,0,0
затенение,0,0,0,0,0,0,0,0,0,0
тень,0,0,0,0,0,0,0,0,0,0
темный,0,0,0,0,0,0,0,0,0,0
тенистый,0,0,0,1,0,1,0,0,0,0
вал,0,0,0,0,0,0,0,0,0,0
трахаться,0,0,0,0,0,0,0,0,0,0
лохматый,0,0,0,0,0,0,0,0,0,0
встряхнуть,0,0,0,0,0,0,0,0,0,0
потрясен,0,0,0,0,0,0,0,0,0,0
тряска,0,0,0,1,0,1,0,0,0,0
шаткий,1,1,0,1,0,1,0,0,0,0
притворство,1,0,1,0,0,1,0,0,0,0
шаман,0,0,0,0,0,0,0,0,0,0
беспорядок,0,0,0,0,0,1,0,0,0,0
стыд,0,0,1,1,0,1,0,1,0,0
постыдный,0,0,0,0,0,1,0,1,0,0
бесстыдный,0,0,1,0,0,1,0,0,0,0
Шанхай,0,0,1,1,0,1,0,0,0,0
хвостовик,0,0,0,1,0,0,0,0,0,0
лачуга,0,0,0,0,0,0,0,0,0,0
форма,0,0,0,0,0,0,1,0,0,0
стройный,0,0,0,0,0,0,1,0,0,0
Поделиться,0,1,0,0,1,0,1,0,0,1
акционер,0,0,0,0,0,0,0,0,0,0
акула,0,0,0,0,0,1,0,0,0,0
точить,1,1,0,0,0,0,0,0,0,0
заточенный,0,0,0,0,0,0,0,0,0,0
точилка,0,0,0,0,0,0,0,0,0,0
Острота,0,0,0,0,0,0,0,0,0,0
разбить,1,0,0,1,0,1,0,1,1,0
разбитый,0,0,0,0,0,1,0,1,0,0
бриться,0,0,0,0,0,0,0,0,0,0
бритье,0,0,0,0,0,0,0,0,0,0
шаль,0,0,0,0,0,0,0,0,0,0
пучок,0,0,0,0,0,0,0,0,0,0
сдвиг,0,0,0,0,0,0,0,0,0,0
ножницы,0,0,0,0,0,0,0,0,0,0
оболочка,0,0,0,0,0,0,0,0,0,0
обшивка,0,0,0,0,0,0,0,0,0,0
пролить,0,0,0,0,0,1,0,0,0,0
блеск,0,0,0,0,0,0,0,0,0,0
овец,0,0,0,0,0,0,0,0,0,0
явный,0,0,0,0,0,0,0,0,0,0
лист,0,0,0,0,0,0,0,0,0,0
полка,0,0,0,0,0,0,0,0,0,0
оболочка,1,0,0,1,0,1,0,1,1,0
моллюск,0,0,0,0,0,0,0,0,0,0
приют,0,0,0,0,0,0,1,0,0,1
отложен,0,0,0,0,0,1,0,0,0,0
пасти,0,0,0,0,0,0,1,0,0,1
шериф,0,0,0,0,0,0,0,0,0,1
шерри,0,0,0,0,0,0,0,0,0,0
щит,0,0,0,0,0,0,0,0,0,0
сдвиг,0,0,0,0,0,0,0,0,0,0
сдвиг,0,0,0,0,0,0,0,0,0,0
шиллинг,0,0,0,0,0,0,0,0,0,0
мерцание,0,0,0,0,0,0,0,0,0,0
голень,0,0,0,0,0,0,0,0,0,0
светить,0,0,0,0,0,0,1,0,0,0
галька,0,0,0,0,0,0,0,0,0,0
сияющий,0,1,0,0,1,0,1,0,0,0
блестящий,0,0,0,0,0,0,0,0,0,0
судно,0,1,0,0,0,0,0,0,0,0
отгрузка,0,0,0,0,0,0,0,0,0,0
перевозки,0,0,0,0,0,0,0,0,0,0
кораблекрушение,0,0,0,1,0,1,0,1,0,0
графство,0,0,0,0,0,0,0,0,0,0
Рубашка,0,0,0,0,0,0,0,0,0,0
дерьмо,1,0,1,0,0,1,0,0,0,0
дрожь,1,1,0,1,0,1,0,1,0,0
дрожь,0,0,0,0,0,0,0,0,0,0
косяки,0,0,0,0,0,0,0,0,0,0
шок,1,0,0,1,0,1,0,0,1,0
шокирующе,0,0,0,0,0,0,0,0,1,0
дрянной,1,0,1,0,0,1,0,0,0,0
обувь,0,0,0,0,0,0,0,0,0,0
сапожник,0,0,0,0,0,0,0,0,0,0
стрелять,1,0,0,1,0,1,0,0,0,0
стрелок,0,0,0,1,0,0,0,0,0,0
стрельба,1,0,0,1,0,1,0,0,0,0
магазин,0,0,0,0,0,0,0,0,0,0
лавочник,0,0,0,0,0,0,0,0,0,1
магазинная кража,1,0,1,0,0,1,0,0,0,0
поход по магазинам,0,1,0,0,1,0,1,0,1,1
берег,0,0,0,0,0,0,0,0,0,0
остриженный,0,0,0,0,0,0,0,0,0,0
короткая,0,0,0,0,0,0,0,0,0,0
нехватка,1,0,0,1,0,1,0,1,0,0
недостаток,0,0,0,0,0,1,0,0,0,0
сократить,0,0,0,0,0,0,0,0,0,0
сокращение,0,0,0,0,0,0,0,0,0,0
стенография,0,0,0,0,0,0,0,0,0,0
вскоре,0,1,0,0,0,0,0,0,0,0
краткость,0,0,0,0,0,0,0,0,0,0
шорты,0,0,0,0,0,0,0,0,0,0
выстрелил,1,0,0,1,0,1,0,1,1,0
дробовик,0,0,0,0,0,0,0,0,0,0
плечо,0,0,0,0,0,0,1,0,0,1
кричать,1,0,0,0,0,0,0,0,1,0
пихать,1,0,0,0,0,1,0,0,0,0
лопата,0,0,0,0,0,0,0,0,0,0
сгребание,0,0,0,0,0,0,0,0,0,0
показывать,0,0,0,0,0,0,0,0,0,1
душ,0,0,0,0,0,0,0,0,0,0
показывая,0,0,0,0,0,0,0,0,0,0
эффектный,0,0,0,0,0,1,0,0,0,0
шрапнель,0,0,0,1,0,0,0,0,0,0
кромсать,0,0,0,0,0,0,0,0,0,0
проницательный,0,0,0,0,0,0,1,0,0,0
визжать,1,0,0,1,0,1,0,1,1,0
пронзительный,1,0,0,1,0,1,0,0,1,0
креветка,0,0,0,0,0,0,0,0,0,0
святыня,0,0,0,0,0,0,0,0,0,0
"сокращаться, сжиматься",0,0,0,1,0,1,0,1,0,0
сокращение,0,0,0,0,0,0,0,0,0,0
саван,0,0,0,0,0,0,0,1,0,0
кустарник,0,0,0,0,0,0,0,0,0,0
кустарник,0,0,0,0,0,0,0,0,0,0
пожимание плечами,0,0,0,0,0,0,0,0,0,0
уменьшился,0,0,0,0,0,1,0,0,0,0
содрогаться,0,0,0,1,0,1,0,0,0,0
перемешивать,0,0,0,0,0,0,0,0,0,0
перетасовка,0,0,0,0,0,0,0,0,0,0
избегайте,1,0,1,0,0,1,0,1,0,0
шунт,0,0,0,0,0,0,0,0,0,0
закрыть,0,0,0,0,0,0,0,0,0,0
затвор,0,0,0,0,0,0,0,0,0,0
шаттл,0,0,0,0,0,0,0,0,0,0
сиб,0,0,0,0,0,0,0,0,0,1
так,0,0,0,0,0,0,0,0,0,0
больной,0,0,1,0,0,1,0,1,0,0
тошнотворный,1,0,1,1,0,1,0,1,0,0
серп,0,0,0,0,0,0,0,0,0,0
болезненный,0,0,1,0,0,1,0,1,0,0
болезнь,0,0,1,1,0,1,0,1,0,0
сторона,0,0,0,0,0,0,0,0,0,0
буфет,0,0,0,0,0,0,0,0,0,0
обходить стороной,0,0,0,0,0,0,0,0,0,0
боком,0,0,0,0,0,0,0,0,0,0
осада,0,0,0,0,0,0,0,0,0,0
сиеста,0,0,0,0,0,0,0,0,0,0
сито,0,0,0,0,0,0,0,0,0,0
просеивание,0,0,0,0,0,0,0,0,0,0
вздох,0,0,0,0,0,0,0,0,0,0
зрение,0,0,0,0,0,0,0,0,0,0
знак,0,0,0,0,0,0,0,0,0,0
сигнал,0,0,0,0,0,0,0,0,0,0
подпись,0,0,0,0,0,0,0,0,0,1
значение,0,0,0,0,0,0,0,0,0,0
значительный,0,0,0,0,0,0,0,0,0,0
значение,0,0,0,0,0,0,0,0,0,0
означают,0,1,0,0,0,0,0,0,0,0
указатель,0,0,0,0,0,0,0,0,0,0
тихий,0,0,0,0,0,0,0,0,0,0
молча,0,0,0,0,0,0,0,0,0,0
силуэт,0,0,0,0,0,0,0,0,0,0
шелк,0,0,0,0,0,0,1,0,0,0
шелковистый,0,0,0,0,0,0,0,0,0,0
шелковистый,0,0,0,0,0,0,0,0,0,0
подоконник,0,0,0,0,0,0,0,0,0,0
глупость,0,0,0,0,0,0,0,0,0,0
глупый,0,0,0,0,1,1,0,0,0,0
ил,0,0,0,0,0,0,0,0,0,0
Серебряный,0,0,0,0,0,0,0,0,0,0
серебристый,0,0,0,0,0,0,0,0,0,0
похожий,0,0,0,0,0,0,0,0,0,0
сходство,0,0,0,0,0,0,0,0,0,0
сравнение,0,0,0,0,0,0,0,0,0,0
кипеть,1,1,0,0,0,0,0,0,0,0
кипящий,0,1,0,0,0,0,0,0,0,0
просто,0,0,0,0,0,0,0,0,0,0
простые,0,0,0,0,0,0,0,0,0,0
упрощать,0,1,0,0,1,0,1,0,1,1
просто,0,0,0,0,0,0,0,0,0,0
имитировать,0,0,0,0,0,0,0,0,0,0
смоделированный,0,0,0,0,0,0,0,0,0,0
имитация,0,0,0,0,0,0,0,0,0,0
моделирование,0,0,0,0,0,0,0,0,0,0
одновременный,0,0,0,0,0,0,0,0,0,0
одновременно,0,0,0,0,0,0,0,0,0,0
грех,1,0,1,1,0,1,0,1,0,0
искренний,0,0,0,0,0,0,1,0,0,1
искренность,0,0,0,0,0,0,1,0,0,0
грешный,1,0,1,1,0,1,0,1,0,0
петь,0,1,0,0,1,0,1,1,0,1
певец,0,0,0,0,0,0,0,0,0,0
не замужем,0,0,0,0,0,0,0,0,0,0
поодиночке,0,0,0,0,0,0,1,0,0,0
единственное число,0,0,0,0,0,0,0,0,0,0
необычность,0,0,0,0,0,0,0,0,0,0
исключительно,0,0,0,0,0,0,0,0,1,0
зловещий,1,0,1,1,0,1,0,0,0,0
раковина,0,0,0,0,0,0,0,0,0,0
грешник,1,0,1,1,0,1,0,1,0,0
грешить,0,0,1,0,0,1,0,0,0,0
пазуха,0,0,0,0,0,0,0,0,0,0
глоток,0,0,0,0,0,0,0,0,0,0
сифон,0,0,0,0,0,0,0,0,0,0
сэр,0,0,0,0,0,0,1,0,0,1
сир,0,0,0,0,0,0,0,0,0,0
сирена,0,0,0,1,0,1,0,0,0,0
неженка,0,0,0,0,0,1,0,0,0,0
сестра,0,0,0,0,0,0,0,0,0,0
сестринство,1,0,0,0,0,0,1,1,1,1
сайт,0,0,0,0,0,0,0,0,0,0
ситх,0,0,0,0,0,0,0,0,0,0
сидит,0,0,0,0,0,0,0,0,0,0
расположить,0,0,0,0,0,0,0,0,0,0
расположенный,0,0,0,0,0,0,0,0,0,0
ситуация,0,0,0,0,0,0,0,0,0,0
шестой,0,0,0,0,0,0,0,0,0,0
шестьдесят,0,0,0,0,0,0,0,0,0,0
размер,0,0,0,0,0,0,0,0,0,0
шипеть,1,0,0,0,0,0,0,0,0,0
кататься на коньках,0,0,0,0,0,0,0,0,0,0
катание на коньках,0,0,0,0,0,0,0,0,0,0
моток,0,0,0,0,0,0,0,0,0,0
скелет,0,0,0,0,0,0,0,0,0,0
скептик,0,0,0,0,0,0,0,0,0,0
скептический,0,0,0,0,0,1,0,0,0,0
скептицизм,0,0,0,0,0,0,0,0,0,0
эскиз,0,0,0,0,0,0,0,0,0,0
отрывочный,0,0,0,0,0,1,0,0,0,0
перекошенный,1,1,0,0,0,1,0,0,0,0
вертел,0,0,0,0,0,0,0,0,0,0
лыжи,0,0,0,0,0,0,0,0,0,0
скользить,1,0,0,1,0,1,0,1,0,0
ялик,0,0,0,0,0,0,0,0,0,0
навык,0,0,0,0,0,0,0,0,0,0
опытный,0,0,0,0,0,0,1,0,0,0
сковорода,0,0,0,0,0,0,0,0,0,0
искусный,0,0,0,0,0,0,1,0,0,1
обезжирить,0,0,0,0,0,0,0,0,0,0
кожа,0,0,0,0,0,0,0,0,0,0
тощий,0,0,0,0,0,0,0,0,0,0
пропускать,0,0,0,0,0,1,0,0,0,0
шкипер,0,0,0,0,0,0,0,0,0,0
стычка,1,0,0,0,0,1,0,0,0,0
юбка,0,0,0,0,0,0,0,0,0,0
плинтус,0,0,0,0,0,0,0,0,0,0
юбки,0,0,0,0,0,0,0,0,0,0
пародия,0,0,0,0,0,0,0,0,0,0
череп,0,0,0,0,0,0,0,0,0,0
скунс,0,0,0,0,0,0,0,0,0,0
небо,0,0,0,0,0,0,1,0,0,0
небоскреб,0,0,0,0,0,0,0,0,0,0
плита,0,0,0,0,0,0,0,0,0,0
вялый,0,0,0,0,0,1,0,0,0,0
шлак,0,0,0,0,0,1,0,0,0,0
хлопать,1,0,0,1,0,1,0,0,1,0
клевета,1,0,1,0,0,1,0,0,0,0
клеветнический,0,0,0,0,0,1,0,0,0,0
сленг,0,0,0,0,0,0,0,0,0,0
наклонный,0,0,0,0,0,0,0,0,0,0
шлепок,1,0,0,0,0,1,0,0,1,0
косая черта,1,0,0,0,0,0,0,0,0,0
косая черта,0,0,0,0,0,0,0,0,0,0
шифер,0,0,0,0,0,0,1,0,0,0
сланцы,0,0,0,0,0,0,0,0,0,0
бойня,1,0,1,1,0,1,0,1,1,0
скотобойня,1,0,1,1,0,1,0,1,0,0
забой,1,0,1,1,0,1,0,1,1,0
раб,1,0,0,1,0,1,0,1,0,0
рабство,1,0,1,1,0,1,0,1,0,0
убить,1,0,0,0,0,1,0,0,0,0
убийца,1,0,1,1,0,1,0,1,1,0
сани,0,0,0,0,0,0,0,0,0,0
гладкий,0,0,0,0,0,0,1,0,0,0
спать,0,0,0,0,0,0,0,0,0,0
спящий,0,0,0,0,0,0,0,0,0,0
спать,0,0,0,0,0,0,0,0,0,0
бессонница,0,0,0,0,0,0,0,0,0,0
сонный,0,0,0,0,0,0,0,0,0,0
мокрый снег,0,0,0,0,0,1,0,0,0,0
рукав,0,0,0,0,0,0,0,0,0,0
без рукавов,0,0,0,0,0,0,0,0,0,0
сани,0,0,0,0,0,0,0,0,0,0
ловкость,0,0,0,0,0,0,0,0,0,0
стройный,0,0,0,0,0,0,1,0,0,0
сыщик,0,0,0,0,0,0,0,0,0,0
ломтик,0,0,0,0,0,0,0,0,0,0
скользкий,0,0,0,0,0,0,0,0,0,0
горка,0,0,0,0,0,0,0,0,0,0
скользящий,0,0,0,0,0,0,0,0,0,0
незначительный,0,0,0,0,0,0,0,0,0,0
немного,0,0,0,0,0,0,0,0,0,0
стройное,0,0,0,0,0,0,1,0,0,0
слизь,0,0,1,0,0,0,0,0,0,0
слизистый,0,0,1,0,0,1,0,0,0,0
слинг,0,0,0,0,0,0,0,0,0,0
красться,0,0,0,0,0,1,0,0,0,0
соскальзывать,0,0,0,0,0,1,0,0,1,0
тапочка,0,0,0,0,0,0,0,0,0,0
домашние тапочки,0,0,0,0,0,0,0,0,0,0
щель,0,0,0,0,0,0,0,0,0,0
щепка,0,0,0,0,0,0,0,0,0,0
лозунг,0,0,0,0,0,0,0,0,0,0
шлюп,0,0,0,0,0,0,0,0,0,0
помои,0,0,1,0,0,1,0,0,0,0
склон,0,0,0,0,0,0,0,0,0,0
небрежный,0,0,1,0,0,1,0,0,0,0
слот,0,0,0,0,0,0,0,0,0,0
лень,0,0,1,0,0,1,0,0,0,0
сутулиться,0,0,0,0,0,1,0,0,0,0
болото,0,0,0,0,0,1,0,0,0,0
медленный,0,0,0,0,0,0,0,0,0,0
медленно,0,0,0,0,0,0,0,0,0,0
медлительность,0,0,0,0,0,1,0,0,0,0
ил,0,0,1,0,0,1,0,0,0,0
слизняк,0,0,1,0,0,1,0,0,0,0
вялый,0,0,0,0,0,1,0,1,0,0
шлюз,0,0,0,0,0,0,0,0,0,0
трущобы,0,0,1,0,0,1,0,0,0,0
дремать,0,0,0,0,0,0,0,0,0,0
спад,0,0,0,0,0,1,0,1,0,0
оскорбление,1,0,1,0,0,1,0,1,0,0
слякоть,0,0,1,0,0,1,0,0,1,0
шлюха,1,0,1,0,0,1,0,0,0,0
хитрый,1,0,1,1,0,1,0,0,0,0
хлопать,1,0,0,0,0,1,0,0,0,0
маленький,0,0,0,0,0,1,0,0,0,0
меньше,0,0,0,0,0,0,0,0,0,0
самый маленький,0,0,0,0,0,0,0,0,0,0
разгромить,1,0,0,1,0,1,0,0,0,0
разбитый,0,0,0,0,0,1,0,0,0,0
поверхностный,0,0,0,0,0,1,0,0,0,0
размазывать,0,0,0,0,0,0,0,0,0,0
запах,1,0,1,0,0,1,0,0,0,0
обоняние,0,0,1,0,0,1,0,0,0,0
пахло,0,0,0,0,0,0,0,0,0,0
улыбка,0,0,0,0,1,0,1,0,1,1
улыбается,0,0,0,0,1,0,1,0,0,0
ухмыляться,0,0,0,0,0,1,0,0,0,0
поразить,1,0,0,1,0,1,0,1,0,0
кузнец,0,0,0,0,0,0,0,0,0,1
поражен,0,0,0,0,0,0,1,0,0,0
курильщик,0,0,0,0,0,1,0,0,0,0
дымчатый,0,0,0,0,0,0,0,0,0,0
курение,0,0,0,0,0,0,0,0,0,0
дымный,0,0,0,0,0,0,0,0,0,0
тлеющий,0,0,0,0,0,0,0,0,0,0
гладко,0,0,0,0,0,0,0,0,0,0
гладкость,0,0,0,0,0,0,1,0,0,0
задушить,1,0,0,0,0,1,0,0,0,0
пятно,0,0,0,0,0,1,0,0,0,0
самодовольный,0,0,0,0,0,1,0,0,0,0
контрабанда,0,0,0,1,0,1,0,0,0,0
контрабандист,1,0,1,1,0,1,0,0,0,0
контрабанда,0,0,0,0,0,1,0,0,0,0
грязь,0,0,1,1,0,1,0,0,0,0
перекус,0,0,0,0,0,0,0,0,0,0
закуски,0,0,0,0,0,0,0,0,0,0
загвоздка,0,0,0,0,0,1,0,0,1,0
коряги,0,0,0,0,0,1,0,0,0,0
улитка,0,0,0,0,0,0,0,0,0,0
змея,0,0,1,1,0,1,0,0,0,0
щелчок,0,0,0,0,0,0,0,0,0,0
снимок,0,0,0,0,0,0,0,0,0,0
ловушка,0,0,0,1,0,1,0,0,0,0
рычать,1,0,1,0,0,1,0,0,0,0
рычание,1,0,0,0,0,1,0,0,0,0
урвать,0,0,0,0,0,0,0,0,0,0
красться,1,0,0,1,0,1,0,0,1,0
кроссовки,0,0,0,0,0,0,0,0,0,0
крадется,0,1,0,1,0,1,0,0,0,1
насмехаться,1,0,1,0,0,1,0,0,0,0
чихать,0,0,1,0,0,1,0,0,1,0
чихание,0,0,0,0,0,0,0,0,0,0
хихикает,0,0,0,0,0,0,1,0,0,0
ехидный,0,0,0,0,0,1,0,0,0,0
нюхать,0,0,0,0,0,0,0,0,0,0
надрезать,0,0,0,0,0,0,0,0,0,0
бекас,0,0,0,0,0,0,0,0,0,0
фрагмент,0,0,0,0,0,0,0,0,0,0
сноб,0,0,0,0,0,1,0,0,0,0
шпионский,0,0,0,0,0,0,0,0,0,0
вздремнуть,0,0,0,0,0,0,0,0,0,0
храпеть,0,0,0,0,0,0,0,0,0,0
фыркать,0,0,0,0,0,0,0,1,0,0
морда,0,0,0,0,0,0,0,0,0,0
снег,0,0,0,0,0,0,0,0,0,0
снежный шар,0,0,0,0,0,0,0,0,0,0
снежинка,0,0,0,0,0,0,0,0,0,0
снежный,0,0,0,0,0,0,0,0,0,0
нюхательный табак,0,0,0,0,0,0,0,0,0,0
замочить,0,0,0,0,0,1,0,0,0,0
замачивание,0,0,0,0,0,0,0,0,0,0
мыло,0,0,0,0,0,0,0,0,0,0
мыльный,0,0,0,0,0,0,0,0,0,0
парящий,0,0,0,0,0,0,0,0,0,0
рыдать,0,0,0,0,0,1,0,1,0,0
трезвость,0,0,0,0,0,0,1,0,0,1
соц,0,0,0,0,0,0,0,0,0,0
футбольный,0,0,0,0,0,0,0,0,0,0
общительный,0,0,0,0,0,0,1,0,0,0
Социальное,0,0,0,0,0,0,0,0,0,0
социализм,0,0,1,1,0,0,0,0,0,0
социалист,1,0,1,1,0,1,0,1,0,0
общество,0,0,0,0,0,0,0,0,0,0
носок,0,0,0,0,0,0,0,0,0,0
разъем,0,0,0,0,0,0,0,0,0,0
дерн,0,0,0,0,0,0,0,0,0,0
диван,0,0,0,0,0,0,0,0,0,0
смягчение,0,0,0,0,0,0,0,0,0,0
мягкость,0,0,0,0,0,0,0,0,0,0
сырой,0,0,0,0,0,0,0,0,0,0
почвы,0,0,1,0,0,1,0,0,0,0
грязный,0,0,1,0,0,1,0,0,0,0
пребывание,0,0,0,0,0,0,0,0,0,0
утешение,0,0,0,0,0,0,1,0,0,0
солнечный,0,0,0,0,0,0,0,0,0,0
припой,0,0,0,0,0,0,0,0,0,0
пайка,0,0,0,0,0,0,0,0,0,0
солдат,1,0,0,0,0,0,1,1,0,0
единственный,0,0,0,0,0,0,0,0,0,0
домогаться,0,0,0,0,0,0,0,0,0,0
ходатайство,0,0,0,0,0,0,0,0,0,0
солиситор,0,0,0,0,0,0,0,0,0,0
твердый,0,0,0,0,0,0,1,0,0,0
солидарность,0,0,0,0,0,0,0,0,0,1
затвердевание,0,0,0,0,0,0,0,0,0,0
затвердевший,0,0,0,0,0,0,0,0,0,0
затвердевать,0,0,0,0,0,0,0,0,0,0
прочность,0,0,0,0,0,0,1,0,0,1
пасьянс,0,0,0,0,0,0,0,0,0,0
одинокий,0,0,0,0,0,0,0,0,0,0
одиночество,0,0,0,0,0,0,0,0,0,0
соло,0,0,0,0,0,0,0,0,0,0
растворимость,0,0,0,0,0,0,0,0,0,0
растворимый,0,0,0,0,0,0,0,0,0,0
решение,0,0,0,0,0,0,1,0,0,0
решать,0,0,0,0,0,0,0,0,0,0
платежеспособность,0,0,0,0,0,0,1,0,0,0
растворитель,0,0,0,0,0,0,0,0,0,0
соматический,0,0,0,0,0,1,0,0,1,0
мрачный,0,0,0,0,0,1,0,1,0,0
сын,0,0,0,0,0,0,0,0,0,0
сонар,0,1,0,0,0,0,1,0,0,0
соната,0,0,0,0,0,0,1,0,0,0
песня,0,0,0,0,0,0,0,0,0,0
сонет,0,0,0,0,1,0,1,1,0,0
звонкий,0,0,0,0,1,0,1,0,0,0
сажа,0,0,1,0,0,1,0,0,0,0
успокаивать,0,0,0,0,0,0,1,0,0,0
успокаивающий,0,0,0,0,1,0,1,0,0,1
второкурсник,0,0,0,0,0,0,0,0,0,0
сопрано,0,0,0,0,0,0,0,0,0,0
колдун,0,0,0,0,0,0,0,0,0,0
колдовство,0,1,0,1,0,1,0,0,1,0
грязный,1,0,1,1,0,1,0,1,0,0
больной,1,0,0,0,0,1,0,1,0,0
очень,0,0,0,0,0,1,0,1,0,0
болезненность,0,0,1,0,0,1,0,1,0,0
сорго,0,0,0,0,0,0,0,0,0,0
женское общество,0,0,0,0,0,0,0,0,0,0
печаль,0,0,0,1,0,1,0,1,0,0
печальный,0,0,0,0,0,1,0,1,0,0
Сортировать,0,0,0,0,0,0,0,0,0,0
сортировщик,0,0,0,0,0,0,1,0,0,0
вылазка,0,0,0,1,0,1,0,0,0,0
сортировка,0,0,0,0,0,0,0,0,0,0
су,0,0,0,0,0,0,0,0,0,0
бездушный,0,0,1,1,0,1,0,1,0,0
родственная душа,0,0,0,1,0,1,0,0,0,0
звук,0,0,0,0,0,0,0,0,0,0
звучание,0,0,0,0,0,0,0,0,0,0
надежность,0,1,0,0,1,0,1,0,0,1
суп,0,0,0,0,0,0,1,0,0,0
кислый,0,0,1,0,0,1,0,0,0,0
источник,0,0,0,0,0,0,0,0,0,0
сувенир,0,0,0,0,0,0,0,0,0,0
государь,0,0,0,0,0,0,0,0,0,1
суверенитет,0,0,0,0,0,0,0,0,0,0
сеять,0,0,0,0,0,0,0,0,0,0
спа,0,1,0,0,1,0,1,0,1,1
пространство,0,0,0,0,0,0,0,0,0,0
просторный,0,0,0,0,0,0,1,0,0,0
лопата,0,0,0,0,0,0,0,0,0,0
охватывать,0,0,0,0,0,0,0,0,0,0
спаниель,0,0,0,0,1,0,1,0,0,1
шлепать,1,0,0,1,0,1,0,1,0,0
порка,1,0,0,0,0,0,0,0,0,0
лонжерон,0,0,0,0,0,0,0,0,0,0
запасной,0,0,0,0,0,0,0,0,0,0
скудно,0,0,0,0,0,0,0,0,0,0
искра,0,0,0,0,0,0,0,0,0,0
блеск,0,1,0,0,1,0,1,0,1,0
спарринг,0,0,0,0,0,0,0,0,0,0
редкий,0,0,0,0,0,0,0,0,0,0
спазм,0,0,0,1,0,1,0,0,0,0
плюнул,1,0,0,0,0,1,0,0,0,0
шпатель,0,0,0,0,0,0,0,0,0,0
порождать,0,0,0,0,0,0,0,0,0,0
оратор,0,0,0,0,0,0,0,0,0,0
Говорящий,0,0,0,0,0,0,0,0,0,0
копье,1,1,0,1,0,1,0,0,0,0
специальный,0,0,0,0,1,0,1,0,0,0
специалист,0,0,0,0,0,0,0,0,0,1
специальность,0,0,0,0,0,0,0,0,0,0
специализироваться,0,0,0,0,0,0,0,0,0,1
специально,0,0,0,0,0,0,0,0,0,0
вид,0,0,0,0,0,0,1,0,0,0
разновидность,0,0,0,0,0,0,0,0,0,0
специфический,0,0,0,0,0,0,0,0,0,0
Технические характеристики,0,0,0,0,0,0,0,0,0,0
образец,0,0,0,0,0,0,0,0,0,0
пятнышко,0,0,1,0,0,1,0,0,0,0
пятнистый,0,0,0,0,0,0,0,0,0,0
характеристики,0,0,0,0,0,0,0,0,0,0
зрелище,0,0,0,0,0,1,1,0,0,0
очки,0,0,0,0,0,0,0,0,0,0
