Swedish Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
spene,0,0,0,0,0,0,0,0,0,0
teknisk,0,0,0,0,0,0,0,0,0,0
teknikalitet,0,0,0,0,0,0,0,0,0,0
tekniker,0,0,0,0,0,0,0,0,0,0
teknologi,0,0,0,0,0,0,1,0,0,0
ted,0,0,0,0,0,0,0,0,0,0
tråkig,0,0,0,0,0,1,0,0,0,0
tråkigt,0,0,0,0,0,1,0,0,0,0
myllrande,0,0,1,0,0,0,0,0,0,0
tonåren,0,0,0,0,0,1,1,0,0,0
tänder,0,0,0,0,0,0,0,0,0,0
teflon,0,0,0,0,0,0,0,0,0,0
telegram,0,0,0,0,0,0,0,0,0,0
telegraf,0,0,0,0,0,0,0,0,0,0
telefon,0,0,0,0,0,0,0,0,0,0
teleskop,0,0,0,0,0,0,0,0,0,0
teleskopisk,0,0,0,0,0,0,0,0,0,0
tv,0,0,0,0,0,0,0,0,0,0
kassör,0,0,0,0,0,0,0,0,0,0
talande,0,0,0,0,0,0,0,0,0,0
berättelse,0,0,0,0,0,0,0,0,0,0
humör,0,0,0,0,0,0,0,0,0,0
tempera,0,0,0,0,0,0,0,0,0,0
temperament,0,0,0,0,0,0,0,0,0,0
nykterhet,0,0,0,0,0,0,1,0,0,0
tempererad,0,0,0,0,0,0,0,0,0,1
temperatur,0,0,0,0,0,0,0,0,0,0
tempererad,0,0,0,0,0,0,1,0,0,0
storm,1,1,0,1,0,1,0,1,1,0
tempel,0,0,0,0,0,0,0,0,0,0
timlig,0,0,0,0,0,0,0,0,0,0
tillfälligt,0,0,0,0,0,0,0,0,0,0
temporär,0,0,0,0,0,0,0,0,0,0
fresta,0,0,0,0,0,0,0,0,0,0
frestelse,0,0,0,0,0,1,0,0,0,0
frestande,0,0,0,0,0,0,0,0,0,0
tio,0,0,0,0,0,0,0,0,0,0
hållbar,0,0,0,0,0,0,1,0,0,0
envis,0,0,0,0,0,0,1,0,0,0
envishet,0,0,0,0,0,0,1,0,0,0
arrende,0,0,0,0,0,0,1,0,0,0
hyresgäst,0,0,0,0,0,0,1,0,0,0
tendens,0,0,0,0,0,0,0,0,0,0
anbud,0,0,0,0,1,0,1,0,0,1
ömhet,0,0,0,0,1,0,1,0,0,0
skötsel,0,0,0,0,0,0,0,0,0,0
sena,0,0,0,0,0,0,0,0,0,0
hyresrätt,0,0,0,0,0,1,0,0,0,0
grundsats,0,0,0,0,0,0,0,0,0,0
grundsatser,0,0,0,0,0,0,0,0,0,0
tiofaldigt,0,0,0,0,0,0,0,0,0,0
tennis,0,0,0,0,0,0,0,0,0,0
spänd,0,0,0,0,0,0,0,0,0,0
draghållfasthet,0,0,0,0,0,0,0,0,0,0
spänning,1,0,0,0,0,0,0,0,0,0
tält,0,0,0,0,0,0,0,0,0,0
tentakel,0,0,0,0,0,0,0,0,0,0
preliminär,0,0,0,0,0,0,0,0,0,0
tionde,0,0,0,0,0,0,0,0,0,0
tiondelar,0,0,0,0,0,0,0,0,0,0
svag,0,0,0,0,0,0,0,0,0,0
ämbetstid,0,0,0,0,0,0,0,0,0,0
ljummen,0,0,0,0,0,0,0,0,0,0
termin,0,0,0,0,0,0,0,0,0,0
terminal,0,0,0,1,0,1,0,1,0,0
avsluta,0,0,0,0,0,0,0,1,0,0
uppsägning,0,0,0,0,0,1,0,1,0,0
terminal,0,0,0,0,0,0,0,0,0,0
termit,0,0,1,0,0,1,0,0,0,0
villkor,0,0,0,0,0,0,0,0,0,0
tärna,0,0,0,0,0,0,0,0,0,0
ternär,0,0,0,0,0,0,0,0,0,0
terrass,0,0,0,0,0,0,0,0,0,0
markbundna,0,0,0,0,0,0,0,0,0,0
fruktansvärd,1,0,1,1,0,1,0,1,0,0
fruktansvärt,0,0,0,0,0,0,0,1,0,0
terrier,0,0,0,0,0,0,0,0,0,0
fantastiskt,0,0,0,0,0,0,0,1,0,0
territoriell,0,0,0,0,0,0,0,0,0,0
territorium,0,0,0,0,0,0,0,0,0,0
skräck,0,0,0,1,0,1,0,0,0,0
terrorism,1,0,1,1,0,1,0,1,0,0
terrorist,1,0,1,1,0,1,0,1,1,0
terrorisera,1,0,0,1,0,1,0,1,0,0
koncis,0,0,0,0,0,0,0,0,0,0
tertiär,0,0,0,0,0,0,0,0,0,0
testa,0,0,0,0,0,0,0,0,0,0
testamente,0,1,0,0,0,0,0,0,0,1
vittna,0,0,0,0,0,0,0,0,0,0
rekommendation,0,0,0,0,0,0,0,0,0,0
vittnesbörd,0,0,0,0,0,0,0,0,0,1
stelkramp,0,0,1,0,0,1,0,0,0,0
tjudra,0,0,0,0,0,1,0,0,0,0
tjudrade,0,0,0,0,0,0,0,0,0,0
tetraedrisk,0,0,0,0,0,0,0,0,0,0
text,0,0,0,0,0,0,0,0,0,0
lärobok,0,0,0,0,0,0,0,0,0,0
textil-,0,0,0,0,0,0,0,0,0,0
texturell,0,0,0,0,0,0,0,0,0,0
textur,0,0,0,0,0,0,0,0,0,0
tacksam,0,0,0,0,1,0,1,0,0,0
tacksägelse,0,0,0,0,1,0,1,0,0,0
halmtak,0,0,0,0,0,0,0,0,0,0
tina,0,0,0,0,0,0,0,0,0,0
teater,0,0,0,0,0,0,0,0,0,0
teater-,0,0,0,0,0,0,0,0,0,0
stöld,1,0,1,1,0,1,0,1,0,0
teism,0,0,1,0,0,1,0,0,0,0
teistisk,0,0,0,0,0,0,0,0,0,0
tema,0,0,0,0,0,0,0,0,0,0
teokrati,0,0,0,0,0,0,0,0,0,0
teokratisk,1,0,0,1,0,1,0,1,0,1
teolog,0,0,0,0,0,0,0,0,0,0
teologisk,0,0,0,0,0,0,0,0,0,1
teologi,0,1,0,0,0,0,0,0,0,0
sats,0,0,0,0,0,0,0,0,0,1
teoretisk,0,0,0,0,0,0,1,0,0,0
teori,0,1,0,0,0,0,0,0,0,1
terapeutisk,0,0,0,0,1,0,1,0,0,1
terapi,0,0,0,0,0,0,1,0,0,0
däromkring,0,0,0,0,0,0,0,0,0,0
därav,0,0,0,0,0,0,0,0,0,0
därtill,0,0,0,0,0,0,0,0,0,0
termisk,0,0,0,0,0,0,0,0,0,0
termoelement,0,1,0,0,0,0,0,0,0,0
termodynamik,0,0,0,0,0,0,0,0,0,0
termometer,0,0,0,0,0,0,0,0,0,1
termostat,0,0,0,0,0,0,0,0,0,0
synonymordbok,0,0,0,0,0,0,0,0,0,0
avhandling,0,0,0,0,0,0,0,0,0,0
tjock,0,0,0,0,0,0,0,0,0,0
tjockna,0,0,0,0,0,0,0,0,0,0
förtjockning,0,0,0,0,0,0,0,0,0,0
snår,0,0,0,0,0,0,0,0,0,0
tjocklek,0,0,0,0,0,0,0,0,0,0
tjuv,1,0,1,1,0,1,0,1,1,0
kaus,0,0,0,0,0,0,0,0,0,0
tunn,0,0,0,0,0,0,0,0,0,0
sak,0,0,0,0,0,0,0,0,0,0
saker,0,0,0,0,0,0,0,0,0,0
tänkare,0,0,0,0,0,0,1,0,0,0
tänkande,0,0,0,0,0,0,0,0,0,0
tredjedelar,0,0,0,0,0,0,0,0,0,0
törst,0,1,0,0,0,0,0,1,1,0
törstig,0,0,0,0,0,1,0,0,0,0
tretton,0,0,0,0,0,0,0,0,0,0
trettonde,0,0,0,1,0,0,0,0,0,0
tistel,0,0,0,0,0,0,0,0,0,0
dit,0,0,0,0,0,0,0,0,0,0
stringtrosa,0,0,0,0,0,0,0,0,0,0
tagg,0,0,0,0,0,1,0,0,0,0
taggig,0,0,0,1,0,1,0,0,0,0
fullblod,0,0,0,0,0,0,1,0,0,0
genomfart,0,0,0,0,0,0,0,0,0,0
trodde,0,1,0,0,0,0,0,0,0,0
omtänksam,0,0,0,0,0,0,1,0,0,1
eftertänksamhet,0,0,0,0,0,0,1,0,0,0
tanklös,1,0,1,0,0,1,0,0,0,0
tankar,0,0,0,0,0,0,0,0,0,0
tusen,0,0,0,0,0,0,0,0,0,0
tröska,1,0,1,1,0,1,0,1,0,0
tråd,0,0,0,0,0,0,0,0,0,0
hot,1,0,0,1,0,1,0,0,0,0
hota,1,1,0,1,0,1,0,0,0,0
hotfull,1,0,1,1,0,1,0,0,0,0
trefaldig,0,0,0,0,0,0,0,0,0,0
tröska,1,0,0,1,0,1,0,1,0,0
tröskel,0,0,0,0,0,0,0,0,0,0
tre gånger,0,0,0,0,0,0,0,0,0,0
sparsamhet,0,0,1,0,0,0,1,0,0,1
sparsam,0,0,0,0,0,0,0,0,0,0
spänning,0,1,0,1,1,0,1,0,1,0
spännande,0,1,0,0,1,0,1,0,1,0
blomstrande,0,1,0,0,1,0,1,0,0,0
hals,0,0,0,0,0,0,0,0,0,0
bulta,0,0,0,1,0,1,0,1,0,0
bultande,0,0,0,0,0,0,0,0,0,0
tron,0,0,0,0,0,0,1,0,0,1
trängsel,0,0,0,0,0,0,0,0,0,0
strypa,1,0,0,0,0,1,0,0,0,0
kasta,0,0,0,0,0,0,0,0,0,0
trast,0,0,0,0,0,0,0,0,0,0
sticka,0,0,0,0,0,0,0,0,0,0
duns,0,0,0,0,0,0,0,0,0,0
gangster,1,0,1,1,0,1,0,0,0,0
tumme,0,0,0,0,0,0,0,0,0,0
dunk,1,0,0,0,0,1,0,0,0,0
dunkande,0,0,0,1,0,0,0,0,0,0
åska,0,0,0,0,0,0,0,0,0,0
blixt,0,0,0,0,0,0,0,0,0,0
dundrande,1,0,0,1,0,1,0,0,0,0
åskväder,0,0,0,0,0,0,0,0,0,0
omintetgöra,0,0,0,0,0,1,0,0,1,0
timjan,0,0,0,0,0,0,0,0,0,0
tiara,0,0,0,0,0,0,0,0,0,0
bock,0,0,0,0,0,0,0,0,0,0
ticker,0,0,0,0,0,0,0,0,0,0
biljett,0,0,0,0,0,0,0,0,0,0
kittla,0,1,0,0,1,0,1,0,1,1
kittlig,0,0,0,0,0,0,0,0,0,0
tidvattens-,0,0,0,0,0,0,0,0,0,0
godbit,0,0,0,0,0,0,0,0,0,0
tidvatten,0,0,0,0,0,0,0,0,0,0
budskap,0,0,0,0,0,0,0,0,0,0
slips,0,0,0,0,0,0,0,0,0,0
nivå,0,0,0,0,0,0,0,0,0,0
tiff,1,0,0,0,0,1,0,0,0,0
tiger,0,0,0,0,0,0,0,0,0,0
spänna,1,0,0,0,0,0,0,0,0,0
åtdragning,0,0,0,0,0,0,0,0,0,0
trikåer,0,0,0,0,0,0,0,0,0,0
tilde,0,0,0,0,0,0,0,0,0,0
bricka,0,0,0,0,0,0,0,0,0,0
plattsättning,0,0,0,0,0,0,1,0,0,0
till,0,0,0,0,0,0,0,0,0,0
jordbearbetning,0,0,0,0,0,0,0,0,0,0
rorkult,0,0,0,0,0,0,0,0,0,0
luta,0,0,0,0,0,0,0,0,0,0
lutning,0,0,0,0,0,0,0,0,0,0
timmer,0,0,0,0,0,0,0,0,0,0
timberland,0,0,0,0,0,0,0,0,0,0
klangfärg,0,0,0,0,0,0,0,0,0,0
tid,0,1,0,0,0,0,0,0,0,0
aktualitet,0,0,0,0,0,0,0,0,0,0
i god tid,0,0,0,0,0,0,1,0,0,0
tidmätare,0,0,0,0,0,0,0,0,0,0
skygg,0,0,0,1,0,1,0,1,0,0
skygghet,0,1,0,1,0,1,0,0,0,0
tenn,0,0,0,0,0,0,0,0,0,0
tinktur,0,0,0,0,0,0,0,0,0,0
pinne,0,0,0,0,0,0,0,0,0,0
skiftning,0,0,0,0,0,0,0,0,0,0
pirra,0,0,0,0,0,0,0,0,0,0
stickningar,0,0,0,0,0,0,0,0,0,0
knåpa,0,0,0,0,0,0,0,0,0,0
mixtra,0,0,0,0,0,0,0,0,0,0
tinnitus,0,0,0,0,0,0,0,0,0,0
glitter,0,0,0,0,1,0,1,0,0,0
färgton,0,0,0,0,0,0,0,0,0,0
mycket liten,0,0,0,0,0,0,0,0,0,0
dricks,0,0,0,0,0,0,0,0,0,0
berusad,0,0,0,0,0,1,0,0,0,0
tirad,1,0,1,0,0,1,0,0,0,0
däck,0,0,0,0,0,0,0,0,0,0
trött,0,0,0,0,0,1,0,0,0,0
trötthet,0,0,0,0,0,1,0,0,0,0
tröttsam,0,0,0,0,0,1,0,0,0,0
vävnad,0,0,0,0,0,0,0,0,0,0
mes,0,0,0,0,0,1,0,0,0,0
titanisk,0,0,0,0,0,0,0,0,0,0
tiondel,0,0,0,0,0,0,0,0,0,0
titel,0,0,0,0,0,0,1,0,0,1
betitlad,0,0,0,0,0,0,0,0,0,0
tutt,0,0,0,0,0,0,0,0,0,0
titulär-,0,0,0,0,0,0,0,0,0,0
padda,0,0,1,0,0,1,0,0,0,0
rostat bröd,0,0,0,0,1,0,1,0,0,0
tobak,0,0,0,0,0,1,0,0,0,0
toby,0,0,0,0,0,0,0,0,0,0
tod,0,0,0,0,0,0,0,0,0,0
i dag,0,0,0,0,0,0,0,0,0,0
tå,0,0,0,0,0,0,0,0,0,0
toga,0,0,0,0,0,0,0,0,0,0
slit,0,0,0,0,0,0,0,0,0,0
toalett,0,0,1,0,0,1,0,0,0,0
sliter,0,0,0,0,0,1,0,0,0,0
tecken,0,0,0,0,0,0,0,0,0,0
tolerans,0,0,0,0,0,0,0,0,0,0
tolerant,0,0,0,0,0,0,1,0,0,0
tolerera,1,0,0,0,0,1,0,1,0,0
tolerans,0,0,0,0,0,0,1,0,0,0
vägtull,0,0,0,0,0,0,0,0,0,0
tomahawk,0,0,0,0,0,0,0,0,0,0
grav,0,0,0,0,0,0,0,1,0,0
hankatt,0,0,0,0,0,0,0,0,0,0
till mig,0,0,0,0,0,0,0,0,0,0
i morgon,0,1,0,0,0,0,0,0,0,0
ton,0,0,0,0,0,0,0,0,0,0
tona,0,0,0,0,0,0,0,0,0,0
tång,0,0,0,0,0,0,0,0,0,0
tång,0,0,0,0,0,0,0,0,0,0
tunga,0,0,0,0,0,0,0,0,0,0
tonic,0,0,0,0,0,0,0,0,0,0
tonnage,0,0,0,0,0,0,0,0,0,0
tonsiller,0,0,0,0,0,0,0,0,0,0
verktyg,0,0,0,0,0,0,0,0,0,0
tand,0,0,0,0,0,0,0,0,0,0
tandvärk,0,0,0,1,0,1,0,0,0,0
tandad,0,0,0,0,0,0,0,0,0,0
tandlös,0,0,0,0,0,0,0,0,0,0
topp,0,1,0,0,0,0,1,0,0,1
topas,0,0,0,0,0,0,0,0,0,0
ämne,0,0,0,0,0,0,0,0,0,0
aktuell,0,0,0,0,0,0,0,0,0,0
topografisk,0,0,0,0,0,0,0,0,0,0
topografisk,0,0,0,0,0,0,0,0,0,0
topografi,0,0,0,0,0,0,0,0,0,0
störta,0,0,0,0,0,0,0,0,1,0
tor,0,0,0,0,0,0,0,0,0,0
fackla,0,0,0,0,0,0,0,0,0,0
plåga,1,0,0,1,0,1,0,1,0,0
trasig,0,0,0,0,0,1,0,0,0,0
tornado,0,0,0,1,0,0,0,0,0,0
torped,1,0,0,0,0,1,0,0,0,0
torrent,0,0,0,1,0,0,0,0,0,0
förbränd,0,0,0,0,0,1,0,0,0,0
torsion,0,0,0,0,0,0,0,0,0,0
torso,0,0,0,0,0,0,0,0,0,0
skadestånd,0,0,0,0,0,1,0,0,0,0
skadeståndsgrundande,1,0,1,0,0,1,0,0,0,0
sköldpadda,0,0,0,0,0,0,0,0,0,0
slingrig,0,0,0,0,0,0,0,0,0,0
tortyr,1,1,1,1,0,1,0,1,0,0
kasta,0,0,0,0,0,0,0,0,0,0
total,0,0,0,0,0,0,0,0,0,0
helhet,0,0,0,0,0,0,0,0,0,0
totalt,0,0,0,0,0,0,0,0,0,0
väska,0,0,0,0,0,0,0,0,0,0
totem,0,0,0,0,0,0,0,0,0,0
Rör,0,0,0,0,0,0,0,0,0,0
rörd,0,0,0,0,0,1,0,0,0,0
rörande,0,0,0,0,0,0,0,0,0,0
känslig,1,0,0,0,0,1,0,1,0,0
tuff,0,0,0,0,0,1,0,1,0,0
seghet,1,0,0,1,0,0,1,0,0,1
Turné,0,0,0,0,0,0,0,0,0,0
turist,0,0,0,0,0,0,0,0,0,0
turmalin,0,0,0,0,0,0,0,0,0,0
turnering,0,0,0,0,0,0,0,0,0,0
turniquet,0,0,0,0,0,0,0,0,0,0
tout,0,0,0,0,0,0,0,0,0,0
bogsera,0,0,0,0,0,0,0,0,0,0
handduk,0,0,0,0,0,0,0,0,0,0
torn,0,0,0,0,0,0,1,0,0,0
höga,0,1,0,1,0,0,1,0,0,0
stad,0,0,0,0,0,0,0,0,0,0
radhus,0,0,0,0,0,0,0,0,0,0
toxisk,0,0,1,0,0,1,0,0,0,0
toxikologi,0,0,0,0,0,0,0,0,0,0
toxin,0,0,0,1,0,1,0,0,0,0
leksak,0,0,0,0,0,0,0,0,0,0
spår,0,0,0,0,0,0,0,0,0,0
spår,0,0,0,0,0,0,0,0,0,0
trakea,0,0,0,0,0,0,0,0,0,0
spårning,0,0,0,0,0,0,0,0,0,0
Spår,0,1,0,0,0,0,0,0,0,0
tarmkanalen,0,0,0,1,0,0,0,0,0,0
lätthanterlig,0,0,0,0,0,0,0,0,0,0
dragning,0,0,0,0,0,0,0,0,0,0
traktor,0,0,0,0,0,0,0,0,0,0
handel,0,0,0,0,0,0,0,0,0,1
handlare,0,0,0,0,0,0,0,0,0,0
hantverkare,0,0,0,0,0,0,0,0,0,0
handel,0,0,0,0,0,0,0,0,0,0
tradition,0,0,0,0,0,0,0,0,0,0
traditionell,0,0,0,0,0,0,1,0,0,0
trafik,0,0,0,0,0,0,0,0,0,0
tragedi,0,0,0,1,0,1,0,1,0,0
tragisk,0,0,0,0,0,1,0,0,0,0
spår,0,0,0,0,0,0,0,0,0,0
tåg,0,0,0,0,0,0,0,0,0,0
tränad,0,0,0,0,0,0,0,0,0,0
tränare,0,0,0,0,0,0,0,0,0,1
Träning,0,0,0,0,0,0,0,0,0,0
drag,0,0,0,0,0,0,0,0,0,0
förrädare,1,0,1,1,0,1,0,1,0,0
bana,0,0,0,0,0,0,0,0,0,0
spårvagn,0,0,0,0,0,0,0,0,0,0
luffare,0,0,1,1,0,1,0,1,0,0
spårväg,0,0,0,0,0,0,0,0,0,0
Trans,0,0,0,0,0,1,0,0,0,0
lugn,0,0,0,0,1,0,1,0,0,0
lugn,0,0,0,0,1,0,1,0,0,1
handla,0,0,0,0,0,0,0,0,0,0
transaktion,0,0,0,0,0,0,0,0,0,1
transatlantiska,0,0,0,0,0,0,0,0,0,0
överskridande,0,1,0,0,1,0,1,0,1,1
transcendent,0,0,0,0,0,0,0,0,0,0
transcendentala,0,0,0,0,0,0,1,0,0,0
transkribera,0,0,0,0,0,0,0,0,0,0
transkriberare,0,0,0,0,0,0,0,0,0,0
transkript,0,0,0,0,0,0,0,0,0,1
transkription,0,0,0,0,0,0,0,0,0,0
överföra,0,0,0,0,0,0,0,0,0,0
överföring,0,0,0,0,0,0,0,0,0,0
överförd,0,0,0,0,0,0,0,0,0,0
transfixerad,0,0,0,0,0,0,0,0,0,0
omvandla,0,0,0,0,0,0,0,0,0,0
omvandling,0,0,0,0,0,0,0,0,0,0
transfusion,0,0,0,0,0,0,0,0,0,0
överträdelse,0,0,0,0,0,1,0,0,0,0
övergående,0,0,0,0,0,0,0,0,0,0
genomresa,0,0,0,0,0,0,0,0,0,0
övergång,0,0,0,0,0,0,0,0,0,0
övergångsperiod,0,1,0,0,0,0,0,0,0,0
transitiv,0,0,0,0,0,0,0,0,0,0
övergående,0,0,0,0,0,0,0,0,0,0
Översätt,0,0,0,0,0,0,0,0,0,0
översättning,0,0,0,0,0,0,0,0,0,1
translokation,0,0,0,0,0,0,0,0,0,0
genomskinlig,0,0,0,0,0,0,0,0,0,0
överföring,0,0,0,0,0,0,0,0,0,0
överföra,0,0,0,0,0,0,0,0,0,0
transmutation,0,0,0,0,0,0,0,0,0,0
akterspegel,0,0,0,0,0,0,0,0,0,0
genomskinlighet,0,0,0,0,0,0,0,0,0,0
transparent,0,0,0,0,0,0,0,0,0,0
transplantation,0,0,0,0,0,0,0,0,0,0
transplantation,0,0,0,0,0,0,0,0,0,0
transport,0,0,0,0,0,0,0,0,0,0
transport,0,0,0,0,0,0,0,0,0,0
införliva,0,0,0,0,0,0,0,0,0,0
införlivande,0,0,0,0,0,0,0,0,0,0
tvärgående,0,0,0,0,0,0,0,0,0,0
fälla,0,0,0,0,0,0,0,0,0,0
fångst,0,0,0,0,0,0,0,0,0,0
grannlåt,0,0,0,0,0,1,0,0,0,0
fällor,0,0,0,0,0,1,0,0,0,0
skräp,0,0,1,0,0,1,0,1,0,0
trasigt,0,0,1,0,0,1,0,0,0,0
traumatisk,1,0,0,1,0,1,0,1,0,0
arbete,0,0,0,0,0,1,0,0,0,0
resa,0,0,0,0,0,0,0,0,0,0
resande,0,0,0,0,0,0,0,0,0,0
reser,0,0,0,0,0,0,1,0,0,0
korsa,0,0,0,0,0,0,0,0,0,0
travesti,0,0,1,1,0,1,0,1,0,0
trål,0,0,0,0,0,0,0,0,0,0
trålare,0,0,0,0,0,0,0,0,0,0
bricka,0,0,0,0,0,0,0,0,0,0
förrädisk,1,0,1,1,0,1,0,0,0,0
förräderi,1,0,0,1,0,1,0,1,1,0
trampa,0,0,0,0,0,0,0,0,0,0
löpband,0,1,0,0,0,0,0,0,0,0
förräderi,1,0,1,1,0,1,0,0,1,0
skatt,0,1,0,0,1,0,1,0,0,1
skattmästare,0,0,0,0,0,0,0,0,0,1
statskassan,0,0,0,0,0,0,0,0,0,0
behandla,1,1,1,1,1,1,1,1,1,1
avhandling,0,0,0,0,0,0,0,0,0,0
behandling,0,0,0,0,0,0,0,0,0,0
fördrag,0,0,0,0,0,0,0,0,0,0
diskant,0,0,0,0,0,0,0,0,0,0
träd,1,1,1,0,1,0,1,0,1,1
vandra,0,0,0,0,0,0,0,0,0,0
spalje,0,0,0,0,0,0,0,0,0,0
darra,0,0,0,0,0,0,0,0,0,0
darrande,0,0,0,1,0,1,0,0,0,0
enorm,0,0,0,0,0,0,0,0,0,0
oerhört,0,0,0,0,0,0,1,0,0,0
darrning,1,1,0,1,0,1,0,1,0,0
dike,0,0,0,0,0,0,0,0,0,0
trend,0,0,0,0,0,0,1,0,0,0
trender,0,0,0,0,0,0,0,0,0,0
trendig,0,0,0,0,0,0,1,0,0,0
bävan,0,1,0,1,0,1,0,0,1,0
intrång,1,0,0,0,0,1,0,0,0,0
triad,0,0,0,0,0,0,0,0,0,0
triangel,0,0,0,0,0,0,0,0,0,0
triangulär,0,0,0,0,0,0,0,0,0,0
stam,0,0,0,0,0,0,0,0,0,1
vedermöda,0,0,0,1,0,1,0,1,0,0
domstol,0,1,1,1,0,1,0,0,0,1
tribun,0,0,0,0,0,0,0,0,0,1
biflod,0,1,0,0,0,0,1,0,0,0
hyllning,0,0,0,0,0,0,1,0,0,0
lura,0,0,0,0,0,1,0,0,1,0
knep,1,0,1,1,0,1,0,1,1,0
sippra,0,0,0,0,0,0,0,0,0,0
knepig,0,0,0,0,0,0,0,0,0,0
trehjuling,0,0,0,0,0,0,0,0,0,0
treudd,0,0,0,0,0,0,0,0,0,0
bagatell,0,0,0,0,0,1,0,0,0,0
trig,0,0,0,0,0,0,1,0,0,0
utlösare,0,0,0,0,0,0,0,0,0,0
trigonometri,0,0,0,0,0,0,0,0,0,0
biljon,0,0,0,0,0,0,0,0,0,0
trim,0,0,0,0,0,0,0,0,0,0
trimmer,0,0,0,0,0,0,0,0,0,0
trimning,0,0,0,0,0,0,0,0,0,0
trigon,0,0,0,0,0,0,0,0,0,0
treenighet,0,0,0,0,0,0,0,0,0,0
trio,0,0,0,0,0,0,0,0,0,0
resa,0,0,0,0,0,0,0,0,1,0
tredelad,0,0,0,0,0,0,0,0,0,0
trippel-,0,0,0,0,0,0,0,0,0,0
trilling,0,0,0,0,0,0,0,0,0,0
tredubbla,0,0,0,0,0,0,0,0,0,0
stativ,0,0,0,0,0,0,0,0,0,0
tripping,1,0,0,0,0,1,0,1,0,0
banal,0,0,0,0,0,0,0,0,0,0
tritium,0,0,0,0,0,0,0,0,0,0
triumf,0,1,0,0,1,0,1,0,0,0
triumferande,0,1,0,0,1,0,1,0,0,1
troll,1,0,0,1,0,1,0,0,0,0
vagn,0,0,0,0,0,0,0,0,0,0
trombon,0,0,0,0,0,0,0,0,0,0
trupp,0,0,0,0,0,0,0,0,0,0
soldat,0,0,0,0,0,0,0,0,0,0
trupper,0,0,0,0,0,0,0,0,0,0
trofé,0,1,0,0,1,0,1,0,1,1
tropisk,0,0,0,0,0,0,0,0,0,0
trav,0,0,0,0,0,0,0,0,0,0
besvärlig,1,0,0,1,0,1,0,0,0,0
tråg,0,0,0,0,0,0,0,0,0,0
trupp,0,0,0,0,0,0,0,0,0,0
byxor,0,0,0,0,0,0,0,0,0,0
öring,0,0,0,0,0,0,0,0,0,0
murslev,0,0,0,0,0,0,0,0,0,0
stillestånd,0,0,0,0,1,0,1,0,0,1
lastbil,0,0,0,0,0,0,0,0,0,1
Sann,0,0,0,0,1,0,1,0,0,1
truism,0,0,0,0,0,0,0,0,0,0
trumf,0,0,0,0,0,0,0,0,1,0
trumpet,0,0,0,0,0,1,0,0,0,0
trumpetare,0,0,0,0,0,0,0,0,0,0
stympa,0,0,0,0,0,0,0,0,0,0
stympad,0,0,0,0,0,0,0,0,0,0
rulla,0,0,0,0,0,0,0,0,0,0
trunk,0,0,0,0,0,0,0,0,0,0
fackverk,0,0,0,0,0,0,0,0,0,1
förtroende,0,0,0,0,0,0,0,0,0,1
förvaltare,0,0,0,0,0,0,0,0,0,1
pålitlig,0,0,0,0,0,0,1,0,0,0
sanning,0,0,0,0,0,0,1,0,0,1
sanningsenlig,0,0,0,0,0,0,0,0,0,1
sanningsenlighet,0,0,0,0,0,0,1,0,0,1
Prova,0,0,0,0,0,0,0,0,0,0
badkar,0,0,0,0,0,0,0,0,0,0
rör,0,0,0,0,0,0,0,0,0,0
rörformig,0,0,0,0,0,0,0,0,0,0
tubuli,0,0,0,0,0,0,0,0,0,0
stoppa,0,0,0,0,0,0,0,0,0,0
tucker,0,0,0,0,0,0,0,0,0,0
tuftad,0,0,0,0,0,0,0,0,0,0
bogserbåt,0,0,0,0,0,0,0,0,0,0
undervisning,0,0,0,0,0,0,0,0,0,0
tulpan,0,0,0,0,0,0,0,0,0,0
tumla,0,0,0,0,0,1,0,0,0,0
tumlare,0,0,0,0,0,0,0,0,0,0
tumör,0,0,0,1,0,1,0,0,0,0
tumör,0,0,0,1,0,1,0,1,0,0
tumult,1,0,0,1,0,1,0,0,1,0
stormande,1,0,0,1,0,1,0,0,0,0
tun,0,0,0,0,0,0,0,0,0,0
tonfisk,0,0,0,0,0,0,0,0,0,0
inställbar,0,0,0,0,0,0,0,0,0,0
ställa in,0,0,0,0,0,0,0,0,0,0
tunika,0,0,0,0,0,0,0,0,0,0
inställning,0,0,0,0,0,0,0,0,0,0
tunnel,0,0,0,0,0,0,0,0,0,0
turban,0,0,0,0,0,0,0,0,0,0
grumlighet,0,0,0,0,0,0,0,0,0,0
turbin,0,0,0,0,0,0,0,0,0,0
turbulens,1,0,0,1,0,1,0,0,0,0
turbulent,0,0,0,1,0,1,0,0,0,0
torva,0,0,0,0,0,0,0,0,0,0
gurkmeja,0,0,0,0,0,0,0,0,0,0
kaos,1,0,0,1,0,1,0,1,0,0
sväng,0,0,0,0,0,0,0,0,0,0
vändning,0,0,0,0,0,0,0,0,0,0
nyckelfärdig,0,0,0,0,0,0,0,0,0,0
vägbana,0,0,0,0,0,0,0,0,0,0
skivspelare,0,0,0,0,0,0,0,0,0,0
turkos,0,0,0,0,0,0,0,0,0,0
torn,0,0,0,0,0,0,0,0,0,0
turtleneck,0,0,0,0,0,0,0,0,0,0
tampas,1,0,0,0,0,0,0,0,0,0
förmynderskap,0,0,0,0,0,0,1,0,0,1
