Croatian Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
smicalica,0,0,0,0,0,1,0,0,0,0
žuriti,0,0,0,0,0,0,0,0,0,0
hrđati,0,0,0,0,0,1,0,0,0,0
rustikalna,0,0,0,0,0,0,0,0,0,0
šuškanje,0,0,0,0,0,0,0,0,0,0
zapušten,0,0,0,0,0,1,0,0,0,0
kolotečina,0,0,0,0,0,0,0,0,0,0
ruth,0,0,0,0,0,0,1,0,0,0
nemilosrdan,1,0,1,1,0,1,0,0,0,0
raž,0,0,0,0,0,0,0,0,0,0
sablja,1,0,0,1,0,1,0,0,0,0
samurovina,0,0,0,0,0,0,0,0,0,0
sabotaža,1,0,1,1,0,1,0,1,1,0
vrećica,0,0,0,0,0,0,0,0,0,0
vreća,0,0,0,0,0,0,0,0,0,0
sakrament,0,0,0,0,0,0,0,0,0,0
sveto,0,0,0,0,0,0,0,0,0,0
žrtve,0,0,1,1,0,1,0,1,0,0
sedlo,0,0,0,0,0,0,0,0,0,0
nažalost,0,0,0,0,0,1,0,1,0,0
tuga,0,0,0,0,0,1,0,1,0,1
sef,0,0,0,0,1,0,1,0,0,1
zaštita,0,0,0,0,0,0,1,0,0,1
sigurnosno čuvanje,0,0,0,0,0,0,0,0,0,1
sigurnost,0,0,0,0,0,0,0,0,0,0
šafran,0,0,0,0,0,0,0,0,0,0
popustiti,0,0,0,1,0,1,0,0,0,0
saga,0,0,0,0,0,0,0,0,0,0
kadulja,0,0,0,0,0,0,1,0,0,1
ploviti,0,0,0,0,0,0,0,0,0,0
jedrenje,0,0,0,0,0,0,0,0,0,0
mornar,0,0,0,0,0,0,0,0,0,0
svetac,0,1,0,0,1,0,1,0,1,1
svetački,0,1,0,0,1,0,1,0,1,1
salata,0,0,0,0,0,0,0,0,0,0
salamander,0,0,0,0,0,0,0,0,0,0
plaća,0,1,0,0,1,0,1,0,0,1
prodaja,0,0,0,0,0,0,0,0,0,0
prodavač,0,0,0,0,0,0,0,0,0,0
istaknut,0,0,0,0,0,0,1,0,0,0
fiziološka otopina,0,0,0,0,0,0,0,0,0,0
slina,0,1,0,0,0,0,0,0,0,0
Sally,0,0,0,0,0,0,0,0,1,0
salon,0,0,0,0,0,0,0,0,0,0
salon,1,0,0,0,0,0,0,0,0,0
sol,0,0,0,0,0,0,0,0,0,0
slan,0,0,0,0,0,0,0,0,0,0
spasonosan,0,0,0,0,1,0,1,0,0,1
pozdrav,0,0,0,0,0,0,0,0,0,0
pozdrav,0,0,0,0,1,0,1,0,0,0
spasiti,0,0,0,0,0,0,0,0,0,0
spasenje,0,1,0,0,1,0,1,0,0,1
melem,0,0,0,0,0,0,1,0,0,0
samba,0,0,0,0,0,0,0,0,0,0
istovjetnost,0,0,0,0,0,0,0,0,0,0
samuraj,0,0,0,1,0,0,1,0,0,0
posvećenje,0,0,0,0,1,0,1,0,0,1
posvećeni,0,0,0,0,0,0,0,0,0,0
posvetiti,0,1,0,0,1,0,1,1,1,1
sankcija,0,0,0,0,0,0,0,0,0,0
sankcioniran,0,0,0,0,0,0,0,0,0,0
svetost,0,0,0,0,0,0,0,0,0,0
svetilište,0,1,0,0,1,0,1,0,0,1
pijesak,0,0,0,0,0,0,0,0,0,0
sandala,0,0,0,0,0,0,0,0,0,0
brusilica,0,0,0,0,0,0,0,0,0,0
pijesak,0,0,0,0,0,0,0,0,0,0
pjeskovita,0,0,0,0,0,0,0,0,0,0
razuman,0,0,0,0,0,0,0,0,0,0
sangvinik,0,0,0,0,0,0,1,0,0,0
sanitarni,0,0,0,0,0,0,1,0,0,0
duševno zdravlje,0,0,0,0,0,0,0,0,0,0
sans,0,0,0,0,0,0,0,0,0,0
sok,0,0,0,0,0,1,0,1,0,0
safir,0,0,0,0,0,0,0,0,0,0
sočan,0,0,0,0,0,0,0,0,0,1
sarkazam,1,0,1,0,0,1,0,1,0,0
sarkom,0,0,0,1,0,1,0,1,0,0
sardoničan,0,0,0,0,0,1,0,0,0,0
krilo,0,0,0,0,0,0,0,0,0,0
sotonski,1,0,0,0,0,1,0,0,0,0
torbica,0,0,0,0,0,0,0,0,0,0
zasititi,0,0,0,0,0,0,0,0,0,0
satelit,0,0,0,0,0,0,0,0,0,0
saten,0,0,0,0,0,0,1,0,0,0
satira,0,0,0,0,0,0,0,0,0,0
satiričan,0,0,0,0,0,0,0,0,0,0
zadovoljstvo,0,0,0,0,0,0,0,0,0,0
zadovoljavajuće,0,0,0,0,0,0,1,0,0,0
zadovoljan,0,0,0,0,1,0,1,0,0,0
zasititi,0,0,0,0,0,0,0,0,0,0
zasićena,0,0,1,0,0,1,0,0,0,0
zasićenost,0,0,0,0,0,0,0,0,0,0
umak,0,0,0,0,0,0,0,0,0,0
lonac za pirjanje,0,0,0,0,0,0,0,0,0,0
tanjurić,0,0,0,0,0,0,0,0,0,0
bezobrazan,0,0,0,0,0,0,0,0,0,0
kiseli kupus,0,0,0,0,0,0,0,0,0,0
sauna,0,0,0,0,0,0,0,0,0,0
divljak,1,0,0,1,0,1,0,0,0,0
divljaštvo,1,0,0,1,0,1,0,0,0,0
savana,0,0,0,0,0,0,0,0,0,0
uštedjeti,0,0,0,0,1,0,1,0,0,1
spremanje,0,0,0,0,0,0,0,0,0,0
štednja,0,0,0,0,0,0,1,0,0,0
uživati,0,1,1,0,1,0,1,1,0,1
ukusan,0,0,0,0,0,0,1,0,0,0
pametan,0,0,0,0,0,0,1,0,0,0
piljevina,0,0,0,0,0,0,0,0,0,0
saksofon,0,0,0,0,0,0,0,0,0,0
saksofon,0,0,0,0,0,0,0,0,0,0
krasta,0,0,0,0,0,1,0,0,0,0
korice,0,0,0,0,0,0,0,0,0,0
skele,0,0,0,1,0,1,0,0,0,0
skele,0,0,0,0,0,0,0,0,0,0
mjerilo,0,0,0,0,0,0,0,0,0,0
mjerila,0,0,0,0,0,0,0,0,0,0
jakobova kapica,0,0,0,0,0,0,0,0,0,0
skalp,0,0,0,0,0,0,0,0,0,0
skalpel,0,0,0,1,0,1,0,0,0,0
pokriven krljuštima,0,0,0,0,0,1,0,0,0,0
skenirati,0,0,0,0,0,0,0,0,0,0
skandal,0,0,0,1,0,1,0,0,0,0
skandalozno,1,0,0,0,0,1,0,0,0,0
oskudan,0,0,0,0,0,1,0,0,0,0
trup,0,0,0,0,0,0,0,0,0,0
žrtveni jarac,1,0,0,1,0,1,0,0,0,0
ožiljak,1,0,1,1,0,1,0,1,0,0
skarabej,0,0,0,0,0,0,0,0,0,0
oskudan,0,0,0,1,0,1,0,1,0,0
jedva,0,0,0,0,0,1,0,1,0,0
oskudica,1,0,0,1,0,1,0,1,0,0
uplašiti,1,1,0,1,0,1,0,0,1,0
strašilo,0,0,0,1,0,1,1,0,0,0
šal,0,0,0,0,0,0,0,0,0,0
grimizna,0,0,0,0,0,0,0,0,0,0
raspršiti,0,0,0,0,0,0,0,0,0,0
raštrkani,0,0,0,0,0,0,0,0,0,0
raspršivanje,0,0,0,0,0,0,0,0,0,0
smetlar,0,0,0,0,0,1,0,0,0,0
scena,0,0,0,0,0,0,0,0,0,0
krajolik,0,0,0,0,0,0,0,0,0,0
scenski,0,0,0,0,0,0,0,0,0,0
miris,0,0,0,0,0,0,0,0,0,0
skeptičan,0,0,0,0,0,0,0,0,0,1
skepticizam,0,0,0,0,0,0,0,0,0,0
shematski,0,0,0,0,0,0,0,0,0,0
shema,0,0,0,0,0,1,0,0,0,0
raskol,1,0,0,0,0,1,0,0,0,0
shizofrenija,1,0,1,1,0,1,0,1,0,0
učenjak,0,0,0,0,0,0,1,0,0,0
učenjački,0,0,0,0,0,0,0,0,0,0
stipendija,0,0,0,0,1,0,1,0,0,0
škola,0,0,0,0,0,0,0,0,0,1
školarac,0,0,0,0,0,0,0,0,0,0
školovanje,0,0,0,0,0,0,0,0,0,0
učitelj,0,0,0,0,0,0,0,0,0,0
škuna,0,0,0,0,0,0,0,0,0,0
išijas,0,0,0,0,0,1,0,0,0,0
znanost,0,0,0,0,0,0,0,0,0,0
znanstveni,0,0,0,0,0,0,1,0,0,1
znanstvenik,0,1,0,0,0,0,1,0,0,1
trunka,0,0,0,0,0,0,1,0,0,0
scintilacija,0,0,0,0,0,0,0,0,0,0
scintilator,0,0,0,0,0,0,0,0,0,0
potomak,0,0,0,0,0,0,0,0,0,0
škare,0,0,0,0,0,0,0,0,0,0
rugati se,1,0,1,0,0,1,0,0,0,0
grditi,1,0,1,1,0,1,0,1,0,0
grdnja,1,0,0,0,0,1,0,0,0,0
kašičica,0,0,0,0,0,0,0,0,0,0
djelokrug,0,0,0,0,0,0,0,0,0,0
spaljivanjem,1,0,0,0,0,1,0,0,0,0
postići,0,1,0,0,1,0,1,0,1,0
rezultati,0,0,0,0,0,0,0,0,0,0
prezir,1,0,0,0,0,1,0,0,0,0
škorpion,1,0,1,1,0,1,0,0,1,0
scotch,0,0,0,0,0,1,0,0,0,0
hulja,1,0,1,1,0,1,0,0,0,1
ribati,0,0,0,0,0,0,0,0,0,0
bičevati,1,0,0,1,0,1,0,1,0,0
izviđač,0,0,0,0,0,0,0,0,0,0
škrabati,0,0,0,0,0,0,0,0,0,0
otimati se,0,0,0,0,0,0,0,0,0,0
koprcanje,0,0,0,0,0,1,0,0,0,0
ostrugati,0,0,0,0,0,0,0,0,0,0
scrapie,1,0,0,1,0,1,0,1,0,0
struganje,0,0,0,0,0,0,0,0,0,0
ogrepsti,0,0,0,0,0,0,0,0,0,0
vrisak,1,0,1,1,0,1,0,0,1,0
vrištanje,1,0,1,1,0,1,0,0,0,0
vrisak,0,0,0,1,0,1,0,0,1,0
zaslon,0,0,0,0,0,0,0,0,0,0
odvijač,0,0,0,0,0,0,0,0,0,0
sjeban,1,0,0,0,0,1,0,0,0,0
škrabotine,0,0,0,0,0,0,0,0,0,0
pisar,0,0,0,0,0,0,1,0,0,0
krkljanac,0,0,0,0,0,1,0,0,1,0
cedulja,0,0,0,0,0,0,0,0,0,0
skripta,0,0,0,0,0,0,1,0,0,0
biblijski,0,0,0,0,0,0,0,0,0,0
sveto pismo,0,0,0,0,0,0,0,0,0,1
svitak,0,0,0,0,0,0,0,0,0,0
pročišćavati,0,0,1,0,0,1,0,0,0,0
divan,0,0,0,0,0,0,1,0,0,0
savjestan,0,0,0,0,0,0,0,0,0,0
proučavati,0,1,0,0,0,1,0,0,0,0
pomno ispitivanje,0,0,0,0,0,1,0,0,0,0
kipar,0,0,0,0,0,0,0,0,0,0
skulptura,0,0,0,0,0,0,1,0,0,0
isklesan,0,0,0,0,0,0,0,0,0,0
bagra,0,0,1,0,0,1,0,0,0,0
more,0,0,0,0,0,0,1,0,0,0
morska obala,0,0,0,0,0,0,0,0,0,0
pečat,0,0,0,0,0,0,1,0,0,1
tuljani,0,0,0,0,0,0,0,0,0,1
šav,0,0,0,0,0,0,0,0,0,0
pomorac,0,0,0,0,0,0,0,0,0,0
bez šavova,0,0,0,0,0,0,0,0,0,0
krojačica,0,0,0,0,0,0,0,0,0,0
morska luka,0,0,0,0,0,0,0,0,0,0
pržiti,0,0,0,0,0,1,0,0,0,0
traži,0,0,0,0,0,0,0,0,0,0
traženje,0,0,0,0,0,0,0,0,0,0
spržen,0,0,0,0,0,0,0,0,0,0
Primorsko,0,0,0,0,0,0,0,0,0,0
sezona,0,0,0,0,0,0,0,0,0,0
začinjena,0,0,0,0,0,0,1,0,0,0
začin,0,0,0,0,0,0,0,0,0,0
sjedalo,0,0,0,0,0,0,0,0,0,0
otcjepljenja,0,0,0,0,0,1,0,0,0,0
osamljen,0,0,0,0,0,1,0,1,0,0
povučenost,0,0,0,1,0,1,1,0,0,0
sekundarni,0,0,0,0,0,0,0,0,0,0
druga ruka,0,0,0,0,0,1,0,0,0,0
tajnost,0,0,0,0,0,0,0,0,1,1
tajna,0,0,0,0,0,0,0,0,0,1
tajništvo,0,0,0,0,0,0,1,0,0,0
tajnica,0,0,0,0,0,0,0,0,0,0
lučiti,0,0,1,0,0,0,0,0,0,0
lučenje,0,0,1,0,0,1,0,0,0,0
tajnovit,0,0,0,0,0,1,0,0,0,0
tajno,0,0,0,0,0,0,0,0,0,0
sekta,0,0,0,0,0,0,0,0,0,0
sektaški,1,0,0,1,0,1,0,0,0,0
sekcijski,0,0,0,0,0,0,0,0,0,0
sektor,0,0,0,0,0,0,0,0,0,0
svjetovni,0,1,0,0,0,0,0,0,0,0
sekularizam,0,0,0,0,0,0,0,0,0,0
vrijednosni papiri,0,0,0,0,0,0,0,0,0,1
sigurnosti,0,0,0,0,0,0,0,0,0,0
limuzina,0,0,0,0,0,0,0,0,0,0
trijezan,0,0,0,0,0,0,0,0,0,0
sedativ,0,0,0,0,0,0,0,0,0,0
sjedeći,0,0,0,0,0,0,0,0,0,0
šaš,0,0,0,0,0,0,0,0,0,0
sediment,0,0,0,0,0,0,0,0,0,0
sedimentni,0,0,0,0,0,0,0,0,0,0
pobuna,1,0,0,0,0,1,0,1,0,0
zavesti,0,0,0,0,0,1,0,0,0,0
zavodljiv,0,0,0,0,0,0,0,0,0,0
zavođenje,0,0,0,0,0,1,0,0,0,0
zavodljiv,0,1,0,0,0,0,0,0,0,0
sjeme,0,0,0,0,0,0,0,0,0,0
sadnica,0,0,0,0,0,0,0,0,0,0
tražiti,0,1,0,0,0,0,0,0,0,0
tragač,0,0,0,0,0,0,0,0,0,0
naizgled,0,0,0,0,0,0,0,0,0,0
vidjelica,0,0,0,0,0,0,0,0,0,0
uzavrelo,0,0,0,0,0,0,0,0,0,0
segment,0,0,0,0,0,0,0,0,0,0
odvojiti,1,0,1,0,0,1,0,1,0,0
odvojeni,0,0,0,0,0,1,0,0,0,0
segregacija,0,0,0,0,0,0,0,0,0,0
zaplijeniti,0,0,0,1,0,1,0,0,0,0
napadaj,0,0,0,1,0,0,0,0,0,0
rijetko,0,0,0,0,0,0,0,0,0,0
Odaberi,0,0,0,0,0,0,0,0,0,0
izbor,0,0,0,0,0,0,0,0,0,0
sebičan,1,0,1,0,0,1,0,0,0,0
sebičnost,0,0,0,0,0,1,0,0,0,0
prodavati,0,0,0,0,0,0,0,0,0,0
prodavač,0,0,0,0,0,0,0,0,0,0
semafor,0,0,0,0,0,0,0,0,0,0
prividnost,0,0,0,0,0,0,0,0,0,0
sjeme,0,0,0,0,0,0,0,0,0,0
točka i zarez,0,0,0,0,0,0,0,0,0,0
sjemenski,0,0,0,0,0,0,0,0,0,0
seminar,0,0,0,0,0,0,0,0,0,0
sjemenište,0,0,0,0,0,0,0,0,0,0
semiotika,0,0,0,0,0,0,0,0,0,0
senat,0,0,0,0,0,0,0,0,0,1
senator,0,0,0,0,0,0,0,0,0,0
poslati,0,0,0,0,0,0,0,0,0,0
starenje,0,0,0,0,0,0,0,0,0,0
senilan,0,0,0,1,0,1,0,1,0,0
stariji,0,0,0,0,0,0,0,0,0,0
radni staž,0,0,0,0,0,0,1,0,0,1
osjećaj,0,0,0,0,0,0,0,0,0,0
senzacionalan,0,0,0,0,1,0,1,0,0,0
osjećaj,0,0,0,0,0,0,1,0,0,0
besmislen,1,0,1,1,0,1,0,1,1,0
osjetila,0,0,0,0,0,0,0,0,0,0
osjećajnost,0,0,0,0,0,0,1,0,0,0
razumno,0,0,0,0,0,0,1,0,0,0
osjetljiv,0,0,0,0,0,0,0,0,0,0
osjetilni,0,0,0,0,0,0,0,0,0,0
senzualan,0,1,0,0,1,1,1,0,1,1
senzualnost,0,1,0,0,1,0,1,0,0,0
senzualan,0,0,0,0,1,0,1,0,0,0
rečenica,1,1,1,1,0,1,0,1,0,0
osjećajan,0,0,0,0,0,0,0,0,0,0
sentiment,0,0,0,0,0,0,0,0,0,0
sentimentalan,0,0,0,0,0,0,1,0,0,0
sentimentalnost,0,0,0,0,0,0,1,0,0,0
stražar,0,0,0,0,0,0,1,0,0,1
stražar,0,0,0,0,0,0,0,0,0,1
odvojiv,0,0,0,0,0,0,0,0,0,0
odvojiti,0,0,0,0,0,0,0,0,0,0
odvojeno,0,0,0,0,0,0,0,0,0,0
odvajanje,0,0,0,0,0,0,0,0,0,0
separatist,1,0,1,0,0,1,0,0,0,0
sepija,0,0,0,0,0,0,0,0,0,0
sepsa,0,0,0,1,0,1,0,1,0,0
ruj,0,0,0,0,0,0,0,0,0,0
septički,0,0,1,0,0,1,0,0,0,0
septum,0,0,0,0,0,0,0,0,0,0
nastavak,0,1,0,0,0,0,0,0,0,0
slijed,0,0,0,0,0,0,0,0,0,0
sljedstven,0,0,0,0,0,0,0,0,0,0
sekvestriran,0,0,0,0,0,0,0,0,0,0
sekvestracija,0,0,0,0,0,1,0,1,0,0
spokojan,0,0,0,0,0,1,0,0,0,1
spokoj,0,1,0,0,1,0,1,0,0,1
narednik,0,0,0,0,0,0,0,0,0,0
serijski,0,1,0,0,0,0,0,0,0,0
niz,0,0,0,0,0,0,0,0,0,1
serif,0,0,0,0,0,0,0,0,0,0
ozbiljnost,0,0,0,1,0,0,0,1,0,0
propovijed,0,0,0,0,0,0,1,0,0,1
zmija,0,0,1,1,0,1,0,0,0,0
serpentina,0,0,0,0,0,0,0,0,0,0
nazubljeni,0,0,0,0,0,0,0,0,0,0
serum,0,0,0,0,0,0,1,0,0,0
sluga,0,0,0,0,0,1,0,0,0,1
poslužiti,0,0,0,0,0,1,0,0,0,1
servis,0,0,0,0,0,0,0,0,0,0
uslužan,0,0,0,0,0,0,0,0,0,0
sluganski,0,0,1,1,0,1,0,1,0,0
ropstvo,0,0,0,0,0,1,0,0,0,0
sess,0,0,0,0,0,0,0,0,0,0
sjednica,0,0,0,0,0,0,0,0,0,0
sjednice,0,0,0,0,0,0,0,0,0,0
postaviti,0,0,0,0,0,0,0,0,0,0
nazadak,0,0,0,0,0,1,0,1,0,0
postaviti,0,0,0,0,0,0,0,0,0,0
seter,0,0,0,0,0,0,0,0,0,0
podmiriti se,0,0,0,0,0,0,0,0,0,0
namireni,0,0,0,0,0,0,0,0,0,0
naseljenik,0,0,0,0,0,0,0,0,0,0
naseljenik,0,0,0,1,0,0,1,0,0,0
sedmi,0,0,0,0,0,0,0,0,0,0
sedamdeset,0,0,0,0,0,0,0,0,0,0
razdvojiti,0,0,0,0,0,1,0,0,0,0
odvojiv,0,0,0,0,0,0,0,0,0,0
pojedinačno,0,0,0,0,0,0,0,0,0,0
raskid,0,0,0,0,0,0,0,1,0,0
ozbiljno,0,0,0,0,0,0,0,0,0,0
ozbiljnost,0,0,0,0,0,0,0,0,0,0
sašiti,0,0,0,0,0,0,0,0,0,0
kanalizacija,0,0,1,0,0,1,0,0,0,0
odvodni kanal,0,0,1,0,0,0,0,0,0,0
kanalizacija,0,0,1,0,0,1,0,0,0,0
seks,0,1,0,0,1,0,1,0,0,1
seksualnost,0,0,0,0,0,0,0,0,0,0
seksi,0,0,0,0,0,0,0,0,0,0
otrcan,0,0,1,0,0,1,0,0,0,0
koliba,0,0,1,0,0,1,0,1,0,0
okov,1,1,1,1,0,1,0,1,0,0
hlad,0,0,0,0,0,0,0,0,0,0
nijanse,0,0,0,0,0,0,0,0,0,0
sjenčanje,0,0,0,0,0,0,0,0,0,0
sjena,0,0,0,0,0,0,0,0,0,0
sjenovito,0,0,0,0,0,0,0,0,0,0
sjenovit,0,0,0,1,0,1,0,0,0,0
vratilo,0,0,0,0,0,0,0,0,0,0
drhtati,0,0,0,0,0,0,0,0,0,0
ispucao,0,0,0,0,0,0,0,0,0,0
tresti,0,0,0,0,0,0,0,0,0,0
uzdrman,0,0,0,0,0,0,0,0,0,0
tresući se,0,0,0,1,0,1,0,0,0,0
klimav,1,1,0,1,0,1,0,0,0,0
varka,1,0,1,0,0,1,0,0,0,0
šaman,0,0,0,0,0,0,0,0,0,0
nesreće,0,0,0,0,0,1,0,0,0,0
sram,0,0,1,1,0,1,0,1,0,0
sramotno,0,0,0,0,0,1,0,1,0,0
besraman,0,0,1,0,0,1,0,0,0,0
šangaj,0,0,1,1,0,1,0,0,0,0
koljenica,0,0,0,1,0,0,0,0,0,0
straćara,0,0,0,0,0,0,0,0,0,0
oblik,0,0,0,0,0,0,1,0,0,0
oblikovana,0,0,0,0,0,0,1,0,0,0
udio,0,1,0,0,1,0,1,0,0,1
dioničar,0,0,0,0,0,0,0,0,0,0
morski pas,0,0,0,0,0,1,0,0,0,0
izoštriti,1,1,0,0,0,0,0,0,0,0
naoštrena,0,0,0,0,0,0,0,0,0,0
šiljilo,0,0,0,0,0,0,0,0,0,0
oštrina,0,0,0,0,0,0,0,0,0,0
razbiti,1,0,0,1,0,1,0,1,1,0
razbijen,0,0,0,0,0,1,0,1,0,0
obrijati se,0,0,0,0,0,0,0,0,0,0
brijanje,0,0,0,0,0,0,0,0,0,0
šal,0,0,0,0,0,0,0,0,0,0
snop,0,0,0,0,0,0,0,0,0,0
smicanje,0,0,0,0,0,0,0,0,0,0
škare,0,0,0,0,0,0,0,0,0,0
korice,0,0,0,0,0,0,0,0,0,0
oblaganje koricama,0,0,0,0,0,0,0,0,0,0
šupa,0,0,0,0,0,1,0,0,0,0
sjaj,0,0,0,0,0,0,0,0,0,0
ovce,0,0,0,0,0,0,0,0,0,0
čista,0,0,0,0,0,0,0,0,0,0
list,0,0,0,0,0,0,0,0,0,0
polica,0,0,0,0,0,0,0,0,0,0
ljuska,1,0,0,1,0,1,0,1,1,0
školjka,0,0,0,0,0,0,0,0,0,0
zaklon,0,0,0,0,0,0,1,0,0,1
odložen na police,0,0,0,0,0,1,0,0,0,0
pastir,0,0,0,0,0,0,1,0,0,1
šerif,0,0,0,0,0,0,0,0,0,1
šeri,0,0,0,0,0,0,0,0,0,0
štit,0,0,0,0,0,0,0,0,0,0
pomaknuti,0,0,0,0,0,0,0,0,0,0
pomicanje,0,0,0,0,0,0,0,0,0,0
šiling,0,0,0,0,0,0,0,0,0,0
svjetlucanje,0,0,0,0,0,0,0,0,0,0
cjevanica,0,0,0,0,0,0,0,0,0,0
sjaj,0,0,0,0,0,0,1,0,0,0
šindra,0,0,0,0,0,0,0,0,0,0
blistavo,0,1,0,0,1,0,1,0,0,0
sjajan,0,0,0,0,0,0,0,0,0,0
brod,0,1,0,0,0,0,0,0,0,0
Pošiljka,0,0,0,0,0,0,0,0,0,0
dostava,0,0,0,0,0,0,0,0,0,0
brodolom,0,0,0,1,0,1,0,1,0,0
okrug,0,0,0,0,0,0,0,0,0,0
košulja,0,0,0,0,0,0,0,0,0,0
sranje,1,0,1,0,0,1,0,0,0,0
drhtaj,1,1,0,1,0,1,0,1,0,0
drhtanje,0,0,0,0,0,0,0,0,0,0
plićaci,0,0,0,0,0,0,0,0,0,0
šok,1,0,0,1,0,1,0,0,1,0
šokantno,0,0,0,0,0,0,0,0,1,0
nekvalitetan,1,0,1,0,0,1,0,0,0,0
cipela,0,0,0,0,0,0,0,0,0,0
postolar,0,0,0,0,0,0,0,0,0,0
pucati,1,0,0,1,0,1,0,0,0,0
strijelac,0,0,0,1,0,0,0,0,0,0
pucanje,1,0,0,1,0,1,0,0,0,0
dućan,0,0,0,0,0,0,0,0,0,0
trgovac,0,0,0,0,0,0,0,0,0,1
krađa po dućanima,1,0,1,0,0,1,0,0,0,0
shopping,0,1,0,0,1,0,1,0,1,1
poduprijeti,0,0,0,0,0,0,0,0,0,0
ošišan,0,0,0,0,0,0,0,0,0,0
kratak,0,0,0,0,0,0,0,0,0,0
nedostatak,1,0,0,1,0,1,0,1,0,0
nedostatak,0,0,0,0,0,1,0,0,0,0
skratiti,0,0,0,0,0,0,0,0,0,0
skraćivanje,0,0,0,0,0,0,0,0,0,0
stenografija,0,0,0,0,0,0,0,0,0,0
ukratko,0,1,0,0,0,0,0,0,0,0
kratkoća,0,0,0,0,0,0,0,0,0,0
kratke hlače,0,0,0,0,0,0,0,0,0,0
pucao,1,0,0,1,0,1,0,1,1,0
sačmarica,0,0,0,0,0,0,0,0,0,0
rame,0,0,0,0,0,0,1,0,0,1
vikati,1,0,0,0,0,0,0,0,1,0
gurati,1,0,0,0,0,1,0,0,0,0
lopata,0,0,0,0,0,0,0,0,0,0
lopatanje,0,0,0,0,0,0,0,0,0,0
pokazati,0,0,0,0,0,0,0,0,0,1
tuš,0,0,0,0,0,0,0,0,0,0
pokazivanje,0,0,0,0,0,0,0,0,0,0
upadljiv,0,0,0,0,0,1,0,0,0,0
geleri,0,0,0,1,0,0,0,0,0,0
usitniti,0,0,0,0,0,0,0,0,0,0
oštrouman,0,0,0,0,0,0,1,0,0,0
krik,1,0,0,1,0,1,0,1,1,0
kreštavo,1,0,0,1,0,1,0,0,1,0
škampi,0,0,0,0,0,0,0,0,0,0
svetište,0,0,0,0,0,0,0,0,0,0
se smanjiti,0,0,0,1,0,1,0,1,0,0
skupljanje,0,0,0,0,0,0,0,0,0,0
pokrov,0,0,0,0,0,0,0,1,0,0
grm,0,0,0,0,0,0,0,0,0,0
grmlje,0,0,0,0,0,0,0,0,0,0
slijeganje,0,0,0,0,0,0,0,0,0,0
skupio se,0,0,0,0,0,1,0,0,0,0
jeza,0,0,0,1,0,1,0,0,0,0
miješati se,0,0,0,0,0,0,0,0,0,0
premetanje,0,0,0,0,0,0,0,0,0,0
izbjegavati,1,0,1,0,0,1,0,1,0,0
šant,0,0,0,0,0,0,0,0,0,0
zatvoriti,0,0,0,0,0,0,0,0,0,0
zatvarač,0,0,0,0,0,0,0,0,0,0
čunak,0,0,0,0,0,0,0,0,0,0
sib,0,0,0,0,0,0,0,0,0,1
sic,0,0,0,0,0,0,0,0,0,0
bolestan,0,0,1,0,0,1,0,1,0,0
odvratan,1,0,1,1,0,1,0,1,0,0
srp,0,0,0,0,0,0,0,0,0,0
boležljivo,0,0,1,0,0,1,0,1,0,0
bolest,0,0,1,1,0,1,0,1,0,0
strana,0,0,0,0,0,0,0,0,0,0
stol za posuđe,0,0,0,0,0,0,0,0,0,0
postrance,0,0,0,0,0,0,0,0,0,0
postrance,0,0,0,0,0,0,0,0,0,0
opsada,0,0,0,0,0,0,0,0,0,0
siesta,0,0,0,0,0,0,0,0,0,0
sito,0,0,0,0,0,0,0,0,0,0
prosijavanje,0,0,0,0,0,0,0,0,0,0
uzdah,0,0,0,0,0,0,0,0,0,0
vid,0,0,0,0,0,0,0,0,0,0
znak,0,0,0,0,0,0,0,0,0,0
signal,0,0,0,0,0,0,0,0,0,0
potpis,0,0,0,0,0,0,0,0,0,1
značaj,0,0,0,0,0,0,0,0,0,0
značajan,0,0,0,0,0,0,0,0,0,0
označavanje,0,0,0,0,0,0,0,0,0,0
označavati,0,1,0,0,0,0,0,0,0,0
putokaz,0,0,0,0,0,0,0,0,0,0
tihi,0,0,0,0,0,0,0,0,0,0
nečujno,0,0,0,0,0,0,0,0,0,0
silueta,0,0,0,0,0,0,0,0,0,0
svila,0,0,0,0,0,0,1,0,0,0
svilenkasta,0,0,0,0,0,0,0,0,0,0
svilenkasta,0,0,0,0,0,0,0,0,0,0
prag,0,0,0,0,0,0,0,0,0,0
glupost,0,0,0,0,0,0,0,0,0,0
budalica,0,0,0,0,1,1,0,0,0,0
mulj,0,0,0,0,0,0,0,0,0,0
srebro,0,0,0,0,0,0,0,0,0,0
srebrnast,0,0,0,0,0,0,0,0,0,0
sličan,0,0,0,0,0,0,0,0,0,0
sličnost,0,0,0,0,0,0,0,0,0,0
poređenje,0,0,0,0,0,0,0,0,0,0
kuhati na laganoj vatri,1,1,0,0,0,0,0,0,0,0
krčkanje,0,1,0,0,0,0,0,0,0,0
jednostavan,0,0,0,0,0,0,0,0,0,0
jednostavni,0,0,0,0,0,0,0,0,0,0
pojednostaviti,0,1,0,0,1,0,1,0,1,1
jednostavno,0,0,0,0,0,0,0,0,0,0
simulirati,0,0,0,0,0,0,0,0,0,0
simulirano,0,0,0,0,0,0,0,0,0,0
