Danish Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
sovs,0,0,0,0,0,0,0,0,0,0
grydeske,0,0,0,0,0,0,0,0,0,0
underkop,0,0,0,0,0,0,0,0,0,0
frækt,0,0,0,0,0,0,0,0,0,0
surkål,0,0,0,0,0,0,0,0,0,0
sauna,0,0,0,0,0,0,0,0,0,0
brutal,1,0,0,1,0,1,0,0,0,0
vildskab,1,0,0,1,0,1,0,0,0,0
savanne,0,0,0,0,0,0,0,0,0,0
Gemme,0,0,0,0,1,0,1,0,0,1
besparelse,0,0,0,0,0,0,0,0,0,0
opsparing,0,0,0,0,0,0,1,0,0,0
smage,0,1,1,0,1,0,1,1,0,1
velsmagende,0,0,0,0,0,0,1,0,0,0
kyndige,0,0,0,0,0,0,1,0,0,0
savsmuld,0,0,0,0,0,0,0,0,0,0
sax,0,0,0,0,0,0,0,0,0,0
saxofon,0,0,0,0,0,0,0,0,0,0
sårskorpe,0,0,0,0,0,1,0,0,0,0
skede,0,0,0,0,0,0,0,0,0,0
stillads,0,0,0,1,0,1,0,0,0,0
stilladser,0,0,0,0,0,0,0,0,0,0
vægt,0,0,0,0,0,0,0,0,0,0
vægte,0,0,0,0,0,0,0,0,0,0
kammusling,0,0,0,0,0,0,0,0,0,0
hovedbund,0,0,0,0,0,0,0,0,0,0
skalpel,0,0,0,1,0,1,0,0,0,0
skællet,0,0,0,0,0,1,0,0,0,0
Scan,0,0,0,0,0,0,0,0,0,0
skandale,0,0,0,1,0,1,0,0,0,0
skandaløst,1,0,0,0,0,1,0,0,0,0
sparsomme,0,0,0,0,0,1,0,0,0,0
scape,0,0,0,0,0,0,0,0,0,0
syndebuk,1,0,0,1,0,1,0,0,0,0
ar,1,0,1,1,0,1,0,1,0,0
skarabæ,0,0,0,0,0,0,0,0,0,0
knap,0,0,0,1,0,1,0,1,0,0
næppe,0,0,0,0,0,1,0,1,0,0
mangel,1,0,0,1,0,1,0,1,0,0
skræmme,1,1,0,1,0,1,0,0,1,0
fugleskræmsel,0,0,0,1,0,1,1,0,0,0
halstørklæde,0,0,0,0,0,0,0,0,0,0
rød,0,0,0,0,0,0,0,0,0,0
sprede,0,0,0,0,0,0,0,0,0,0
spredt,0,0,0,0,0,0,0,0,0,0
spredning,0,0,0,0,0,0,0,0,0,0
skurvogn,0,0,0,0,0,1,0,0,0,0
scene,0,0,0,0,0,0,0,0,0,0
landskab,0,0,0,0,0,0,0,0,0,0
naturskøn,0,0,0,0,0,0,0,0,0,0
duft,0,0,0,0,0,0,0,0,0,0
skeptisk,0,0,0,0,0,0,0,0,0,1
skepsis,0,0,0,0,0,0,0,0,0,0
skematisk,0,0,0,0,0,0,0,0,0,0
ordning,0,0,0,0,0,1,0,0,0,0
skisma,1,0,0,0,0,1,0,0,0,0
skizofreni,1,0,1,1,0,1,0,1,0,0
lærd,0,0,0,0,0,0,1,0,0,0
videnskabeligt,0,0,0,0,0,0,0,0,0,0
stipendium,0,0,0,0,1,0,1,0,0,0
skole,0,0,0,0,0,0,0,0,0,1
skoledreng,0,0,0,0,0,0,0,0,0,0
skolegang,0,0,0,0,0,0,0,0,0,0
skolemester,0,0,0,0,0,0,0,0,0,0
skonnert,0,0,0,0,0,0,0,0,0,0
iskias,0,0,0,0,0,1,0,0,0,0
videnskab,0,0,0,0,0,0,0,0,0,0
videnskabelig,0,0,0,0,0,0,1,0,0,1
videnskabsmand,0,1,0,0,0,0,1,0,0,1
scintilla,0,0,0,0,0,0,1,0,0,0
scintillation,0,0,0,0,0,0,0,0,0,0
scintillator,0,0,0,0,0,0,0,0,0,0
scion,0,0,0,0,0,0,0,0,0,0
saks,0,0,0,0,0,0,0,0,0,0
håne,1,0,1,0,0,1,0,0,0,0
skælde ud,1,0,1,1,0,1,0,1,0,0
skæld ud,1,0,0,0,0,1,0,0,0,0
skefuld,0,0,0,0,0,0,0,0,0,0
omfang,0,0,0,0,0,0,0,0,0,0
brændende,1,0,0,0,0,1,0,0,0,0
score,0,1,0,0,1,0,1,0,1,0
scoringer,0,0,0,0,0,0,0,0,0,0
hån,1,0,0,0,0,1,0,0,0,0
skorpion,1,0,1,1,0,1,0,0,1,0
skotsk,0,0,0,0,0,1,0,0,0,0
slyngel,1,0,1,1,0,1,0,0,0,1
gennemsøge,0,0,0,0,0,0,0,0,0,0
plage,1,0,0,1,0,1,0,1,0,0
spejder,0,0,0,0,0,0,0,0,0,0
scrabble,0,0,0,0,0,0,0,0,0,0
scramble,0,0,0,0,0,0,0,0,0,0
scrambling,0,0,0,0,0,1,0,0,0,0
skrabe,0,0,0,0,0,0,0,0,0,0
scrapie,1,0,0,1,0,1,0,1,0,0
skrabning,0,0,0,0,0,0,0,0,0,0
kradse,0,0,0,0,0,0,0,0,0,0
skrige,1,0,1,1,0,1,0,0,1,0
skrigende,1,0,1,1,0,1,0,0,0,0
skrig,0,0,0,1,0,1,0,0,1,0
skærmen,0,0,0,0,0,0,0,0,0,0
skruetrækker,0,0,0,0,0,0,0,0,0,0
skruet,1,0,0,0,0,1,0,0,0,0
skrible,0,0,0,0,0,0,0,0,0,0
skriver,0,0,0,0,0,0,1,0,0,0
scrimmage,0,0,0,0,0,1,0,0,1,0
scrip,0,0,0,0,0,0,0,0,0,0
manuskript,0,0,0,0,0,0,1,0,0,0
skriftmæssige,0,0,0,0,0,0,0,0,0,0
skriften,0,0,0,0,0,0,0,0,0,1
rulle,0,0,0,0,0,0,0,0,0,0
skrubbe,0,0,1,0,0,1,0,0,0,0
lækkert,0,0,0,0,0,0,1,0,0,0
omhyggelig,0,0,0,0,0,0,0,0,0,0
granske,0,1,0,0,0,1,0,0,0,0
granskning,0,0,0,0,0,1,0,0,0,0
billedhugger,0,0,0,0,0,0,0,0,0,0
skulptur,0,0,0,0,0,0,1,0,0,0
skulptureret,0,0,0,0,0,0,0,0,0,0
afskum,0,0,1,0,0,1,0,0,0,0
hav,0,0,0,0,0,0,1,0,0,0
kyst,0,0,0,0,0,0,0,0,0,0
forsegle,0,0,0,0,0,0,1,0,0,1
sæler,0,0,0,0,0,0,0,0,0,1
søm,0,0,0,0,0,0,0,0,0,0
sømand,0,0,0,0,0,0,0,0,0,0
sømløs,0,0,0,0,0,0,0,0,0,0
syerske,0,0,0,0,0,0,0,0,0,0
søhavn,0,0,0,0,0,0,0,0,0,0
svitse,0,0,0,0,0,1,0,0,0,0
Søg,0,0,0,0,0,0,0,0,0,0
søger,0,0,0,0,0,0,0,0,0,0
brændt,0,0,0,0,0,0,0,0,0,0
havet,0,0,0,0,0,0,0,0,0,0
sæson,0,0,0,0,0,0,0,0,0,0
krydret,0,0,0,0,0,0,1,0,0,0
krydderi,0,0,0,0,0,0,0,0,0,0
sæde,0,0,0,0,0,0,0,0,0,0
løsrivelse,0,0,0,0,0,1,0,0,0,0
afsondret,0,0,0,0,0,1,0,1,0,0
afsondrethed,0,0,0,1,0,1,1,0,0,0
sekundær,0,0,0,0,0,0,0,0,0,0
brugt,0,0,0,0,0,1,0,0,0,0
hemmelighed,0,0,0,0,0,0,0,0,1,1
hemmelighed,0,0,0,0,0,0,0,0,0,1
sekretariat,0,0,0,0,0,0,1,0,0,0
sekretær,0,0,0,0,0,0,0,0,0,0
udskille,0,0,1,0,0,0,0,0,0,0
sekretion,0,0,1,0,0,1,0,0,0,0
hemmelighedsfuld,0,0,0,0,0,1,0,0,0,0
hemmeligt,0,0,0,0,0,0,0,0,0,0
sekt,0,0,0,0,0,0,0,0,0,0
sekterisk,1,0,0,1,0,1,0,0,0,0
tværsnit,0,0,0,0,0,0,0,0,0,0
sektor,0,0,0,0,0,0,0,0,0,0
sekulære,0,1,0,0,0,0,0,0,0,0
sekularisme,0,0,0,0,0,0,0,0,0,0
værdipapirer,0,0,0,0,0,0,0,0,0,1
sikkerhed,0,0,0,0,0,0,0,0,0,0
sedan,0,0,0,0,0,0,0,0,0,0
berolige,0,0,0,0,0,0,0,0,0,0
beroligende middel,0,0,0,0,0,0,0,0,0,0
stillesiddende,0,0,0,0,0,0,0,0,0,0
sedge,0,0,0,0,0,0,0,0,0,0
bundfald,0,0,0,0,0,0,0,0,0,0
sedimentære,0,0,0,0,0,0,0,0,0,0
oprør,1,0,0,0,0,1,0,1,0,0
forføre,0,0,0,0,0,1,0,0,0,0
forførende,0,0,0,0,0,0,0,0,0,0
forførelse,0,0,0,0,0,1,0,0,0,0
forførende,0,1,0,0,0,0,0,0,0,0
frø,0,0,0,0,0,0,0,0,0,0
frøplante,0,0,0,0,0,0,0,0,0,0
søge,0,1,0,0,0,0,0,0,0,0
søgende,0,0,0,0,0,0,0,0,0,0
tilsyneladende,0,0,0,0,0,0,0,0,0,0
seer,0,0,0,0,0,0,0,0,0,0
sydende,0,0,0,0,0,0,0,0,0,0
segment,0,0,0,0,0,0,0,0,0,0
udskille,1,0,1,0,0,1,0,1,0,0
segregeret,0,0,0,0,0,1,0,0,0,0
adskillelse,0,0,0,0,0,0,0,0,0,0
gribe,0,0,0,1,0,1,0,0,0,0
anfald,0,0,0,1,0,0,0,0,0,0
sjældent,0,0,0,0,0,0,0,0,0,0
Vælg,0,0,0,0,0,0,0,0,0,0
udvælgelse,0,0,0,0,0,0,0,0,0,0
selvisk,1,0,1,0,0,1,0,0,0,0
selvoptagethed,0,0,0,0,0,1,0,0,0,0
sælge,0,0,0,0,0,0,0,0,0,0
sælger,0,0,0,0,0,0,0,0,0,0
semafor,0,0,0,0,0,0,0,0,0,0
skin,0,0,0,0,0,0,0,0,0,0
sæd,0,0,0,0,0,0,0,0,0,0
semikolon,0,0,0,0,0,0,0,0,0,0
seminal,0,0,0,0,0,0,0,0,0,0
seminar,0,0,0,0,0,0,0,0,0,0
seminarium,0,0,0,0,0,0,0,0,0,0
semiotik,0,0,0,0,0,0,0,0,0,0
senat,0,0,0,0,0,0,0,0,0,1
senator,0,0,0,0,0,0,0,0,0,0
sende,0,0,0,0,0,0,0,0,0,0
alderdom,0,0,0,0,0,0,0,0,0,0
senil,0,0,0,1,0,1,0,1,0,0
senior-,0,0,0,0,0,0,0,0,0,0
anciennitet,0,0,0,0,0,0,1,0,0,1
sensation,0,0,0,0,0,0,0,0,0,0
sensationel,0,0,0,0,1,0,1,0,0,0
følelse,0,0,0,0,0,0,1,0,0,0
meningsløs,1,0,1,1,0,1,0,1,1,0
sanser,0,0,0,0,0,0,0,0,0,0
følsomhed,0,0,0,0,0,0,1,0,0,0
fornuftigt,0,0,0,0,0,0,1,0,0,0
følsom,0,0,0,0,0,0,0,0,0,0
sensorisk,0,0,0,0,0,0,0,0,0,0
sanselig,0,1,0,0,1,1,1,0,1,1
sanselighed,0,1,0,0,1,0,1,0,0,0
sanselig,0,0,0,0,1,0,1,0,0,0
dømme,1,1,1,1,0,1,0,1,0,0
sansende,0,0,0,0,0,0,0,0,0,0
følelse,0,0,0,0,0,0,0,0,0,0
sentimental,0,0,0,0,0,0,1,0,0,0
sentimentalitet,0,0,0,0,0,0,1,0,0,0
vagtpost,0,0,0,0,0,0,1,0,0,1
skildvagt,0,0,0,0,0,0,0,0,0,1
adskillelig,0,0,0,0,0,0,0,0,0,0
adskille,0,0,0,0,0,0,0,0,0,0
separat,0,0,0,0,0,0,0,0,0,0
adskillelse,0,0,0,0,0,0,0,0,0,0
separatist,1,0,1,0,0,1,0,0,0,0
sepia,0,0,0,0,0,0,0,0,0,0
sepsis,0,0,0,1,0,1,0,1,0,0
sept,0,0,0,0,0,0,0,0,0,0
septisk,0,0,1,0,0,1,0,0,0,0
septum,0,0,0,0,0,0,0,0,0,0
efterfølger,0,1,0,0,0,0,0,0,0,0
rækkefølge,0,0,0,0,0,0,0,0,0,0
efterfølgende,0,0,0,0,0,0,0,0,0,0
sekvestreret,0,0,0,0,0,0,0,0,0,0
sekvestrering,0,0,0,0,0,1,0,1,0,0
fredfyldt,0,0,0,0,0,1,0,0,0,1
sindsro,0,1,0,0,1,0,1,0,0,1
sergent,0,0,0,0,0,0,0,0,0,0
seriel,0,1,0,0,0,0,0,0,0,0
serie,0,0,0,0,0,0,0,0,0,1
serif,0,0,0,0,0,0,0,0,0,0
alvor,0,0,0,1,0,0,0,1,0,0
prædiken,0,0,0,0,0,0,1,0,0,1
slange,0,0,1,1,0,1,0,0,0,0
serpentin,0,0,0,0,0,0,0,0,0,0
takket,0,0,0,0,0,0,0,0,0,0
serum,0,0,0,0,0,0,1,0,0,0
tjener,0,0,0,0,0,1,0,0,0,1
tjene,0,0,0,0,0,1,0,0,0,1
service,0,0,0,0,0,0,0,0,0,0
brugbar,0,0,0,0,0,0,0,0,0,0
servile,0,0,1,1,0,1,0,1,0,0
trældom,0,0,0,0,0,1,0,0,0,0
sess,0,0,0,0,0,0,0,0,0,0
session,0,0,0,0,0,0,0,0,0,0
sessioner,0,0,0,0,0,0,0,0,0,0
sæt,0,0,0,0,0,0,0,0,0,0
tilbageslag,0,0,0,0,0,1,0,1,0,0
sæt,0,0,0,0,0,0,0,0,0,0
sætter,0,0,0,0,0,0,0,0,0,0
afregne,0,0,0,0,0,0,0,0,0,0
slog sig ned,0,0,0,0,0,0,0,0,0,0
nybygger,0,0,0,0,0,0,0,0,0,0
nybygger,0,0,0,1,0,0,1,0,0,0
syvende,0,0,0,0,0,0,0,0,0,0
halvfjerds,0,0,0,0,0,0,0,0,0,0
skille,0,0,0,0,0,1,0,0,0,0
adskillelig,0,0,0,0,0,0,0,0,0,0
hver for sig,0,0,0,0,0,0,0,0,0,0
fratrædelse,0,0,0,0,0,0,0,1,0,0
alvorligt,0,0,0,0,0,0,0,0,0,0
alvorlighed,0,0,0,0,0,0,0,0,0,0
sy,0,0,0,0,0,0,0,0,0,0
spildevand,0,0,1,0,0,1,0,0,0,0
kloak,0,0,1,0,0,0,0,0,0,0
kloakering,0,0,1,0,0,1,0,0,0,0
køn,0,1,0,0,1,0,1,0,0,1
seksualitet,0,0,0,0,0,0,0,0,0,0
sexet,0,0,0,0,0,0,0,0,0,0
lurvet,0,0,1,0,0,1,0,0,0,0
hytte,0,0,1,0,0,1,0,1,0,0
lænke,1,1,1,1,0,1,0,1,0,0
skygge,0,0,0,0,0,0,0,0,0,0
nuancer,0,0,0,0,0,0,0,0,0,0
skygge,0,0,0,0,0,0,0,0,0,0
skygge,0,0,0,0,0,0,0,0,0,0
skyggefulde,0,0,0,0,0,0,0,0,0,0
lyssky,0,0,0,1,0,1,0,0,0,0
aksel,0,0,0,0,0,0,0,0,0,0
shag,0,0,0,0,0,0,0,0,0,0
pjusket,0,0,0,0,0,0,0,0,0,0
ryste,0,0,0,0,0,0,0,0,0,0
rystet,0,0,0,0,0,0,0,0,0,0
ryster,0,0,0,1,0,1,0,0,0,0
rystende,1,1,0,1,0,1,0,0,0,0
falsk,1,0,1,0,0,1,0,0,0,0
shaman,0,0,0,0,0,0,0,0,0,0
rod,0,0,0,0,0,1,0,0,0,0
skam,0,0,1,1,0,1,0,1,0,0
skammeligt,0,0,0,0,0,1,0,1,0,0
skamløs,0,0,1,0,0,1,0,0,0,0
shanghai,0,0,1,1,0,1,0,0,0,0
skaft,0,0,0,1,0,0,0,0,0,0
shanty,0,0,0,0,0,0,0,0,0,0
form,0,0,0,0,0,0,1,0,0,0
formfuldendt,0,0,0,0,0,0,1,0,0,0
del,0,1,0,0,1,0,1,0,0,1
aktionær,0,0,0,0,0,0,0,0,0,0
haj,0,0,0,0,0,1,0,0,0,0
skærpe,1,1,0,0,0,0,0,0,0,0
skærpet,0,0,0,0,0,0,0,0,0,0
skærper,0,0,0,0,0,0,0,0,0,0
skarphed,0,0,0,0,0,0,0,0,0,0
splintre,1,0,0,1,0,1,0,1,1,0
knust,0,0,0,0,0,1,0,1,0,0
barbering,0,0,0,0,0,0,0,0,0,0
barbering,0,0,0,0,0,0,0,0,0,0
sjal,0,0,0,0,0,0,0,0,0,0
skær,0,0,0,0,0,0,0,0,0,0
klippe,0,0,0,0,0,0,0,0,0,0
saks,0,0,0,0,0,0,0,0,0,0
skede,0,0,0,0,0,0,0,0,0,0
beklædning,0,0,0,0,0,0,0,0,0,0
skur,0,0,0,0,0,1,0,0,0,0
glans,0,0,0,0,0,0,0,0,0,0
får,0,0,0,0,0,0,0,0,0,0
ren og skær,0,0,0,0,0,0,0,0,0,0
ark,0,0,0,0,0,0,0,0,0,0
hylde,0,0,0,0,0,0,0,0,0,0
skal,1,0,0,1,0,1,0,1,1,0
skaldyr,0,0,0,0,0,0,0,0,0,0
ly,0,0,0,0,0,0,1,0,0,1
henlagt,0,0,0,0,0,1,0,0,0,0
fårehyrde,0,0,0,0,0,0,1,0,0,1
sherif,0,0,0,0,0,0,0,0,0,1
sherry,0,0,0,0,0,0,0,0,0,0
skjold,0,0,0,0,0,0,0,0,0,0
flytte,0,0,0,0,0,0,0,0,0,0
skiftende,0,0,0,0,0,0,0,0,0,0
skilling,0,0,0,0,0,0,0,0,0,0
glimmer,0,0,0,0,0,0,0,0,0,0
skinneben,0,0,0,0,0,0,0,0,0,0
skinne,0,0,0,0,0,0,1,0,0,0
helvedesild,0,0,0,0,0,0,0,0,0,0
skinner,0,1,0,0,1,0,1,0,0,0
skinnende,0,0,0,0,0,0,0,0,0,0
skib,0,1,0,0,0,0,0,0,0,0
forsendelse,0,0,0,0,0,0,0,0,0,0
Forsendelse,0,0,0,0,0,0,0,0,0,0
skibbrud,0,0,0,1,0,1,0,1,0,0
shire,0,0,0,0,0,0,0,0,0,0
skjorte,0,0,0,0,0,0,0,0,0,0
lort,1,0,1,0,0,1,0,0,0,0
gyse,1,1,0,1,0,1,0,1,0,0
sitrende,0,0,0,0,0,0,0,0,0,0
stimer,0,0,0,0,0,0,0,0,0,0
stød,1,0,0,1,0,1,0,0,1,0
chokerende,0,0,0,0,0,0,0,0,1,0
sjusket,1,0,1,0,0,1,0,0,0,0
sko,0,0,0,0,0,0,0,0,0,0
skomager,0,0,0,0,0,0,0,0,0,0
skyde,1,0,0,1,0,1,0,0,0,0
skytte,0,0,0,1,0,0,0,0,0,0
skydning,1,0,0,1,0,1,0,0,0,0
butik,0,0,0,0,0,0,0,0,0,0
kræmmer,0,0,0,0,0,0,0,0,0,1
butikstyveri,1,0,1,0,0,1,0,0,0,0
handle ind,0,1,0,0,1,0,1,0,1,1
kyst,0,0,0,0,0,0,0,0,0,0
klippet,0,0,0,0,0,0,0,0,0,0
kort,0,0,0,0,0,0,0,0,0,0
mangel,1,0,0,1,0,1,0,1,0,0
mangel,0,0,0,0,0,1,0,0,0,0
forkorte,0,0,0,0,0,0,0,0,0,0
afkortning,0,0,0,0,0,0,0,0,0,0
stenografi,0,0,0,0,0,0,0,0,0,0
om lidt,0,1,0,0,0,0,0,0,0,0
korthed,0,0,0,0,0,0,0,0,0,0
shorts,0,0,0,0,0,0,0,0,0,0
skud,1,0,0,1,0,1,0,1,1,0
haglgevær,0,0,0,0,0,0,0,0,0,0
skulder,0,0,0,0,0,0,1,0,0,1
råbe,1,0,0,0,0,0,0,0,1,0
puffe,1,0,0,0,0,1,0,0,0,0
skovl,0,0,0,0,0,0,0,0,0,0
skovlning,0,0,0,0,0,0,0,0,0,0
at vise,0,0,0,0,0,0,0,0,0,1
bruser,0,0,0,0,0,0,0,0,0,0
viser,0,0,0,0,0,0,0,0,0,0
prangende,0,0,0,0,0,1,0,0,0,0
granatsplinter,0,0,0,1,0,0,0,0,0,0
trevl,0,0,0,0,0,0,0,0,0,0
kloge,0,0,0,0,0,0,1,0,0,0
hyl,1,0,0,1,0,1,0,1,1,0
skinger,1,0,0,1,0,1,0,0,1,0
reje,0,0,0,0,0,0,0,0,0,0
helligdom,0,0,0,0,0,0,0,0,0,0
krympe,0,0,0,1,0,1,0,1,0,0
krymper,0,0,0,0,0,0,0,0,0,0
ligklæde,0,0,0,0,0,0,0,1,0,0
Busk,0,0,0,0,0,0,0,0,0,0
buskads,0,0,0,0,0,0,0,0,0,0
skuldertræk,0,0,0,0,0,0,0,0,0,0
krympet,0,0,0,0,0,1,0,0,0,0
gys,0,0,0,1,0,1,0,0,0,0
blande,0,0,0,0,0,0,0,0,0,0
blander sig,0,0,0,0,0,0,0,0,0,0
sky,1,0,1,0,0,1,0,1,0,0
shunt,0,0,0,0,0,0,0,0,0,0
lukke,0,0,0,0,0,0,0,0,0,0
lukker,0,0,0,0,0,0,0,0,0,0
shuttle,0,0,0,0,0,0,0,0,0,0
sib,0,0,0,0,0,0,0,0,0,1
sic,0,0,0,0,0,0,0,0,0,0
syg,0,0,1,0,0,1,0,1,0,0
kvalmende,1,0,1,1,0,1,0,1,0,0
segl,0,0,0,0,0,0,0,0,0,0
sygelig,0,0,1,0,0,1,0,1,0,0
sygdom,0,0,1,1,0,1,0,1,0,0
side,0,0,0,0,0,0,0,0,0,0
skænk,0,0,0,0,0,0,0,0,0,0
sidespring,0,0,0,0,0,0,0,0,0,0
sidelæns,0,0,0,0,0,0,0,0,0,0
belejring,0,0,0,0,0,0,0,0,0,0
siesta,0,0,0,0,0,0,0,0,0,0
sigte,0,0,0,0,0,0,0,0,0,0
sigtning,0,0,0,0,0,0,0,0,0,0
suk,0,0,0,0,0,0,0,0,0,0
syn,0,0,0,0,0,0,0,0,0,0
skilt,0,0,0,0,0,0,0,0,0,0
signal,0,0,0,0,0,0,0,0,0,0
Underskrift,0,0,0,0,0,0,0,0,0,1
betydning,0,0,0,0,0,0,0,0,0,0
væsentlig,0,0,0,0,0,0,0,0,0,0
betydning,0,0,0,0,0,0,0,0,0,0
betyde,0,1,0,0,0,0,0,0,0,0
vejviser,0,0,0,0,0,0,0,0,0,0
stille,0,0,0,0,0,0,0,0,0,0
stille,0,0,0,0,0,0,0,0,0,0
silhuet,0,0,0,0,0,0,0,0,0,0
silke,0,0,0,0,0,0,1,0,0,0
silke,0,0,0,0,0,0,0,0,0,0
silkeagtig,0,0,0,0,0,0,0,0,0,0
karm,0,0,0,0,0,0,0,0,0,0
dumhed,0,0,0,0,0,0,0,0,0,0
fjollet,0,0,0,0,1,1,0,0,0,0
silt,0,0,0,0,0,0,0,0,0,0
sølv,0,0,0,0,0,0,0,0,0,0
sølvfarvet,0,0,0,0,0,0,0,0,0,0
lignende,0,0,0,0,0,0,0,0,0,0
lighed,0,0,0,0,0,0,0,0,0,0
lignelse,0,0,0,0,0,0,0,0,0,0
simre,1,1,0,0,0,0,0,0,0,0
simrende,0,1,0,0,0,0,0,0,0,0
enkel,0,0,0,0,0,0,0,0,0,0
simple,0,0,0,0,0,0,0,0,0,0
forenkle,0,1,0,0,1,0,1,0,1,1
ganske enkelt,0,0,0,0,0,0,0,0,0,0
simulere,0,0,0,0,0,0,0,0,0,0
simuleret,0,0,0,0,0,0,0,0,0,0
simulere,0,0,0,0,0,0,0,0,0,0
simulering,0,0,0,0,0,0,0,0,0,0
samtidig,0,0,0,0,0,0,0,0,0,0
samtidigt,0,0,0,0,0,0,0,0,0,0
synd,1,0,1,1,0,1,0,1,0,0
oprigtig,0,0,0,0,0,0,1,0,0,1
oprigtighed,0,0,0,0,0,0,1,0,0,0
syndig,1,0,1,1,0,1,0,1,0,0
synge,0,1,0,0,1,0,1,1,0,1
sanger,0,0,0,0,0,0,0,0,0,0
enkelt,0,0,0,0,0,0,0,0,0,0
enkeltvis,0,0,0,0,0,0,1,0,0,0
ental,0,0,0,0,0,0,0,0,0,0
singularitet,0,0,0,0,0,0,0,0,0,0
enkeltvis,0,0,0,0,0,0,0,0,1,0
uhyggelig,1,0,1,1,0,1,0,0,0,0
håndvask,0,0,0,0,0,0,0,0,0,0
synder,1,0,1,1,0,1,0,1,0,0
synde,0,0,1,0,0,1,0,0,0,0
bihule,0,0,0,0,0,0,0,0,0,0
nippe til,0,0,0,0,0,0,0,0,0,0
sifon,0,0,0,0,0,0,0,0,0,0
hr,0,0,0,0,0,0,1,0,0,1
far,0,0,0,0,0,0,0,0,0,0
sirene,0,0,0,1,0,1,0,0,0,0
tøser,0,0,0,0,0,1,0,0,0,0
søster,0,0,0,0,0,0,0,0,0,0
søsterskab,1,0,0,0,0,0,1,1,1,1
websted,0,0,0,0,0,0,0,0,0,0
sith,0,0,0,0,0,0,0,0,0,0
siddende,0,0,0,0,0,0,0,0,0,0
placere,0,0,0,0,0,0,0,0,0,0
beliggende,0,0,0,0,0,0,0,0,0,0
situation,0,0,0,0,0,0,0,0,0,0
sjette,0,0,0,0,0,0,0,0,0,0
tres,0,0,0,0,0,0,0,0,0,0
størrelse,0,0,0,0,0,0,0,0,0,0
syde,1,0,0,0,0,0,0,0,0,0
skøjte,0,0,0,0,0,0,0,0,0,0
stå på skøjter,0,0,0,0,0,0,0,0,0,0
nøgle,0,0,0,0,0,0,0,0,0,0
skelet,0,0,0,0,0,0,0,0,0,0
skeptiker,0,0,0,0,0,0,0,0,0,0
skeptisk,0,0,0,0,0,1,0,0,0,0
skepsis,0,0,0,0,0,0,0,0,0,0
skitse,0,0,0,0,0,0,0,0,0,0
skitseagtig,0,0,0,0,0,1,0,0,0,0
skævt,1,1,0,0,0,1,0,0,0,0
spyd,0,0,0,0,0,0,0,0,0,0
ski,0,0,0,0,0,0,0,0,0,0
udskridning,1,0,0,1,0,1,0,1,0,0
skiff,0,0,0,0,0,0,0,0,0,0
evne,0,0,0,0,0,0,0,0,0,0
dygtige,0,0,0,0,0,0,1,0,0,0
stegepande,0,0,0,0,0,0,0,0,0,0
dygtig,0,0,0,0,0,0,1,0,0,1
skimme,0,0,0,0,0,0,0,0,0,0
hud,0,0,0,0,0,0,0,0,0,0
tynd,0,0,0,0,0,0,0,0,0,0
springe,0,0,0,0,0,1,0,0,0,0
skipper,0,0,0,0,0,0,0,0,0,0
træfning,1,0,0,0,0,1,0,0,0,0
nederdel,0,0,0,0,0,0,0,0,0,0
fodlister,0,0,0,0,0,0,0,0,0,0
nederdele,0,0,0,0,0,0,0,0,0,0
sketche,0,0,0,0,0,0,0,0,0,0
kranium,0,0,0,0,0,0,0,0,0,0
stinkdyr,0,0,0,0,0,0,0,0,0,0
himmel,0,0,0,0,0,0,1,0,0,0
skyskraber,0,0,0,0,0,0,0,0,0,0
plade,0,0,0,0,0,0,0,0,0,0
slap,0,0,0,0,0,1,0,0,0,0
slagge,0,0,0,0,0,1,0,0,0,0
smække,1,0,0,1,0,1,0,0,1,0
bagvaskelse,1,0,1,0,0,1,0,0,0,0
bagtalende,0,0,0,0,0,1,0,0,0,0
slang,0,0,0,0,0,0,0,0,0,0
skrå,0,0,0,0,0,0,0,0,0,0
smække,1,0,0,0,0,1,0,0,1,0
skråstreg,1,0,0,0,0,0,0,0,0,0
skråstreg,0,0,0,0,0,0,0,0,0,0
skifer,0,0,0,0,0,0,1,0,0,0
skifer,0,0,0,0,0,0,0,0,0,0
slagte,1,0,1,1,0,1,0,1,1,0
slagteri,1,0,1,1,0,1,0,1,0,0
slagtning,1,0,1,1,0,1,0,1,1,0
slave,1,0,0,1,0,1,0,1,0,0
slaveri,1,0,1,1,0,1,0,1,0,0
dræbe,1,0,0,0,0,1,0,0,0,0
dræber,1,0,1,1,0,1,0,1,1,0
slæde,0,0,0,0,0,0,0,0,0,0
slankt,0,0,0,0,0,0,1,0,0,0
søvn,0,0,0,0,0,0,0,0,0,0
sovende,0,0,0,0,0,0,0,0,0,0
sover,0,0,0,0,0,0,0,0,0,0
søvnløshed,0,0,0,0,0,0,0,0,0,0
søvnig,0,0,0,0,0,0,0,0,0,0
slud,0,0,0,0,0,1,0,0,0,0
ærme,0,0,0,0,0,0,0,0,0,0
ærmeløs,0,0,0,0,0,0,0,0,0,0
slæde,0,0,0,0,0,0,0,0,0,0
slæde,0,0,0,0,0,0,0,0,0,0
slank,0,0,0,0,0,0,1,0,0,0
spejder,0,0,0,0,0,0,0,0,0,0
