Belarusian Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
крычаць,1,0,0,0,0,0,0,0,1,0
штурхаць,1,0,0,0,0,1,0,0,0,0
рыдлёўка,0,0,0,0,0,0,0,0,0,0
рыдлёўка,0,0,0,0,0,0,0,0,0,0
паказаць,0,0,0,0,0,0,0,0,0,1
душ,0,0,0,0,0,0,0,0,0,0
паказваючы,0,0,0,0,0,0,0,0,0,0
эфектны,0,0,0,0,0,1,0,0,0,0
шрапнэль,0,0,0,1,0,0,0,0,0,0
здрабніць,0,0,0,0,0,0,0,0,0,0
праніклівы,0,0,0,0,0,0,1,0,0,0
віск,1,0,0,1,0,1,0,1,1,0
пранізлівы,1,0,0,1,0,1,0,0,1,0
крэветкі,0,0,0,0,0,0,0,0,0,0
святыня,0,0,0,0,0,0,0,0,0,0
сціскацца,0,0,0,1,0,1,0,1,0,0
скарачаючыся,0,0,0,0,0,0,0,0,0,0
плашчаніца,0,0,0,0,0,0,0,1,0,0
хмызняк,0,0,0,0,0,0,0,0,0,0
хмызняковыя расліны,0,0,0,0,0,0,0,0,0,0
паціснуць плячыма,0,0,0,0,0,0,0,0,0,0
скурчыўся,0,0,0,0,0,1,0,0,0,0
уздрыгваць,0,0,0,1,0,1,0,0,0,0
ператасаваць,0,0,0,0,0,0,0,0,0,0
ператасоўка,0,0,0,0,0,0,0,0,0,0
цурацца,1,0,1,0,0,1,0,1,0,0
шунт,0,0,0,0,0,0,0,0,0,0
зачыніць,0,0,0,0,0,0,0,0,0,0
засаўка,0,0,0,0,0,0,0,0,0,0
чаўнок,0,0,0,0,0,0,0,0,0,0
брат,0,0,0,0,0,0,0,0,0,1
sic,0,0,0,0,0,0,0,0,0,0
хворы,0,0,1,0,0,1,0,1,0,0
млосна,1,0,1,1,0,1,0,1,0,0
серп,0,0,0,0,0,0,0,0,0,0
хваравіты,0,0,1,0,0,1,0,1,0,0
хвароба,0,0,1,1,0,1,0,1,0,0
бок,0,0,0,0,0,0,0,0,0,0
сервант,0,0,0,0,0,0,0,0,0,0
абыходзіць бокам,0,0,0,0,0,0,0,0,0,0
набок,0,0,0,0,0,0,0,0,0,0
аблога,0,0,0,0,0,0,0,0,0,0
сіеста,0,0,0,0,0,0,0,0,0,0
сіта,0,0,0,0,0,0,0,0,0,0
прасейванне,0,0,0,0,0,0,0,0,0,0
уздыхнуць,0,0,0,0,0,0,0,0,0,0
зрок,0,0,0,0,0,0,0,0,0,0
знак,0,0,0,0,0,0,0,0,0,0
сігнал,0,0,0,0,0,0,0,0,0,0
подпіс,0,0,0,0,0,0,0,0,0,1
значэнне,0,0,0,0,0,0,0,0,0,0
значныя,0,0,0,0,0,0,0,0,0,0
значэнне,0,0,0,0,0,0,0,0,0,0
азначаць,0,1,0,0,0,0,0,0,0,0
указальнік,0,0,0,0,0,0,0,0,0,0
маўклівы,0,0,0,0,0,0,0,0,0,0
моўчкі,0,0,0,0,0,0,0,0,0,0
сілуэт,0,0,0,0,0,0,0,0,0,0
шоўк,0,0,0,0,0,0,1,0,0,0
шаўковы,0,0,0,0,0,0,0,0,0,0
шаўкавісты,0,0,0,0,0,0,0,0,0,0
падваконнік,0,0,0,0,0,0,0,0,0,0
глупства,0,0,0,0,0,0,0,0,0,0
дурны,0,0,0,0,1,1,0,0,0,0
глей,0,0,0,0,0,0,0,0,0,0
срэбра,0,0,0,0,0,0,0,0,0,0
серабрысты,0,0,0,0,0,0,0,0,0,0
падобныя,0,0,0,0,0,0,0,0,0,0
падабенства,0,0,0,0,0,0,0,0,0,0
параўнанне,0,0,0,0,0,0,0,0,0,0
кіпяціць,1,1,0,0,0,0,0,0,0,0
кіпячэнне,0,1,0,0,0,0,0,0,0,0
простая,0,0,0,0,0,0,0,0,0,0
простыя,0,0,0,0,0,0,0,0,0,0
спрасціць,0,1,0,0,1,0,1,0,1,1
проста,0,0,0,0,0,0,0,0,0,0
імітаваць,0,0,0,0,0,0,0,0,0,0
змадэляваны,0,0,0,0,0,0,0,0,0,0
мадэляванне,0,0,0,0,0,0,0,0,0,0
мадэляванне,0,0,0,0,0,0,0,0,0,0
адначасовы,0,0,0,0,0,0,0,0,0,0
адначасова,0,0,0,0,0,0,0,0,0,0
грэх,1,0,1,1,0,1,0,1,0,0
шчыры,0,0,0,0,0,0,1,0,0,1
шчырасць,0,0,0,0,0,0,1,0,0,0
грэшны,1,0,1,1,0,1,0,1,0,0
спяваць,0,1,0,0,1,0,1,1,0,1
спявак,0,0,0,0,0,0,0,0,0,0
халасты,0,0,0,0,0,0,0,0,0,0
адзінкава,0,0,0,0,0,0,1,0,0,0
адзіночны лік,0,0,0,0,0,0,0,0,0,0
адзінкавасць,0,0,0,0,0,0,0,0,0,0
адзінкава,0,0,0,0,0,0,0,0,1,0
злавесны,1,0,1,1,0,1,0,0,0,0
ракавіна,0,0,0,0,0,0,0,0,0,0
грэшнік,1,0,1,1,0,1,0,1,0,0
грашыць,0,0,1,0,0,1,0,0,0,0
пазуха,0,0,0,0,0,0,0,0,0,0
глыток,0,0,0,0,0,0,0,0,0,0
сіфон,0,0,0,0,0,0,0,0,0,0
сэр,0,0,0,0,0,0,1,0,0,1
бацька,0,0,0,0,0,0,0,0,0,0
сірэна,0,0,0,1,0,1,0,0,0,0
сястра,0,0,0,0,0,1,0,0,0,0
сястра,0,0,0,0,0,0,0,0,0,0
сястрынства,1,0,0,0,0,0,1,1,1,1
сайт,0,0,0,0,0,0,0,0,0,0
сітх,0,0,0,0,0,0,0,0,0,0
седзячы,0,0,0,0,0,0,0,0,0,0
размясціць,0,0,0,0,0,0,0,0,0,0
размешчаны,0,0,0,0,0,0,0,0,0,0
сітуацыі,0,0,0,0,0,0,0,0,0,0
шосты,0,0,0,0,0,0,0,0,0,0
шэсцьдзесят,0,0,0,0,0,0,0,0,0,0
памер,0,0,0,0,0,0,0,0,0,0
шыпець,1,0,0,0,0,0,0,0,0,0
катацца на каньках,0,0,0,0,0,0,0,0,0,0
катанне на каньках,0,0,0,0,0,0,0,0,0,0
моток,0,0,0,0,0,0,0,0,0,0
шкілет,0,0,0,0,0,0,0,0,0,0
скептык,0,0,0,0,0,0,0,0,0,0
скептычна,0,0,0,0,0,1,0,0,0,0
скептыцызм,0,0,0,0,0,0,0,0,0,0
эскіз,0,0,0,0,0,0,0,0,0,0
схематычны,0,0,0,0,0,1,0,0,0,0
перакошаны,1,1,0,0,0,1,0,0,0,0
шпажка,0,0,0,0,0,0,0,0,0,0
лыжы,0,0,0,0,0,0,0,0,0,0
занос,1,0,0,1,0,1,0,1,0,0
лодка,0,0,0,0,0,0,0,0,0,0
майстэрства,0,0,0,0,0,0,0,0,0,0
кваліфікаваны,0,0,0,0,0,0,1,0,0,0
патэльня,0,0,0,0,0,0,0,0,0,0
ўмелы,0,0,0,0,0,0,1,0,0,1
абястлушчанае,0,0,0,0,0,0,0,0,0,0
скура,0,0,0,0,0,0,0,0,0,0
худы,0,0,0,0,0,0,0,0,0,0
прапусціць,0,0,0,0,0,1,0,0,0,0
шкіпер,0,0,0,0,0,0,0,0,0,0
сутычка,1,0,0,0,0,1,0,0,0,0
спадніца,0,0,0,0,0,0,0,0,0,0
ліштва,0,0,0,0,0,0,0,0,0,0
спадніцы,0,0,0,0,0,0,0,0,0,0
сцэнка,0,0,0,0,0,0,0,0,0,0
чэрап,0,0,0,0,0,0,0,0,0,0
скунс,0,0,0,0,0,0,0,0,0,0
неба,0,0,0,0,0,0,1,0,0,0
хмарачос,0,0,0,0,0,0,0,0,0,0
пліта,0,0,0,0,0,0,0,0,0,0
слабіну,0,0,0,0,0,1,0,0,0,0
дзындры,0,0,0,0,0,1,0,0,0,0
пляснуць,1,0,0,1,0,1,0,0,1,0
паклёпнічаць,1,0,1,0,0,1,0,0,0,0
паклёпніцкі,0,0,0,0,0,1,0,0,0,0
слэнг,0,0,0,0,0,0,0,0,0,0
касой,0,0,0,0,0,0,0,0,0,0
аплявуха,1,0,0,0,0,1,0,0,1,0
касая рыса,1,0,0,0,0,0,0,0,0,0
касыя рысы,0,0,0,0,0,0,0,0,0,0
шыфер,0,0,0,0,0,0,1,0,0,0
сланцы,0,0,0,0,0,0,0,0,0,0
забой,1,0,1,1,0,1,0,1,1,0
бойня,1,0,1,1,0,1,0,1,0,0
забойства,1,0,1,1,0,1,0,1,1,0
раб,1,0,0,1,0,1,0,1,0,0
рабства,1,0,1,1,0,1,0,1,0,0
забіваць,1,0,0,0,0,1,0,0,0,0
забойца,1,0,1,1,0,1,0,1,1,0
санкі,0,0,0,0,0,0,0,0,0,0
гладкі,0,0,0,0,0,0,1,0,0,0
спаць,0,0,0,0,0,0,0,0,0,0
шпала,0,0,0,0,0,0,0,0,0,0
спіць,0,0,0,0,0,0,0,0,0,0
бессань,0,0,0,0,0,0,0,0,0,0
сонны,0,0,0,0,0,0,0,0,0,0
мокры снег,0,0,0,0,0,1,0,0,0,0
рукаў,0,0,0,0,0,0,0,0,0,0
без рукавоў,0,0,0,0,0,0,0,0,0,0
сані,0,0,0,0,0,0,0,0,0,0
спрытнасць,0,0,0,0,0,0,0,0,0,0
стройны,0,0,0,0,0,0,1,0,0,0
сышчык,0,0,0,0,0,0,0,0,0,0
кавалачак,0,0,0,0,0,0,0,0,0,0
гладкі,0,0,0,0,0,0,0,0,0,0
слайд,0,0,0,0,0,0,0,0,0,0
рассоўныя,0,0,0,0,0,0,0,0,0,0
невялікі,0,0,0,0,0,0,0,0,0,0
злёгку,0,0,0,0,0,0,0,0,0,0
тонкі,0,0,0,0,0,0,1,0,0,0
слізь,0,0,1,0,0,0,0,0,0,0
слізісты,0,0,1,0,0,1,0,0,0,0
слінг,0,0,0,0,0,0,0,0,0,0
пракрасціся,0,0,0,0,0,1,0,0,0,0
слізгаценне,0,0,0,0,0,1,0,0,1,0
тэпцік,0,0,0,0,0,0,0,0,0,0
тэпцікі,0,0,0,0,0,0,0,0,0,0
шчыліна,0,0,0,0,0,0,0,0,0,0
асколак,0,0,0,0,0,0,0,0,0,0
слоган,0,0,0,0,0,0,0,0,0,0
шлюп,0,0,0,0,0,0,0,0,0,0
памыі,0,0,1,0,0,1,0,0,0,0
схіл,0,0,0,0,0,0,0,0,0,0
неахайны,0,0,1,0,0,1,0,0,0,0
слот,0,0,0,0,0,0,0,0,0,0
лайдак,0,0,1,0,0,1,0,0,0,0
сутуліцца,0,0,0,0,0,1,0,0,0,0
балотна,0,0,0,0,0,1,0,0,0,0
павольна,0,0,0,0,0,0,0,0,0,0
павольна,0,0,0,0,0,0,0,0,0,0
марудлівасць,0,0,0,0,0,1,0,0,0,0
асадак,0,0,1,0,0,1,0,0,0,0
смоўж,0,0,1,0,0,1,0,0,0,0
млявы,0,0,0,0,0,1,0,1,0,0
шлюз,0,0,0,0,0,0,0,0,0,0
трушчобы,0,0,1,0,0,1,0,0,0,0
сон,0,0,0,0,0,0,0,0,0,0
спад,0,0,0,0,0,1,0,1,0,0
брыдкасловіць,1,0,1,0,0,1,0,1,0,0
слякота,0,0,1,0,0,1,0,0,1,0
шлюха,1,0,1,0,0,1,0,0,0,0
хітры,1,0,1,1,0,1,0,0,0,0
прысмак,1,0,0,0,0,1,0,0,0,0
невялікія,0,0,0,0,0,1,0,0,0,0
меншы,0,0,0,0,0,0,0,0,0,0
найменшы,0,0,0,0,0,0,0,0,0,0
разбіць,1,0,0,1,0,1,0,0,0,0
разбіта,0,0,0,0,0,1,0,0,0,0
разважлівасць,0,0,0,0,0,1,0,0,0,0
мазок,0,0,0,0,0,0,0,0,0,0
пах,1,0,1,0,0,1,0,0,0,0
пахнуць,0,0,1,0,0,1,0,0,0,0
пахла,0,0,0,0,0,0,0,0,0,0
усміхніся,0,0,0,0,1,0,1,0,1,1
усміхаючыся,0,0,0,0,1,0,1,0,0,0
ухмылка,0,0,0,0,0,1,0,0,0,0
пабіць,1,0,0,1,0,1,0,1,0,0
каваль,0,0,0,0,0,0,0,0,0,1
пабіты,0,0,0,0,0,0,1,0,0,0
курэц,0,0,0,0,0,1,0,0,0,0
дымчаты,0,0,0,0,0,0,0,0,0,0
курэнне,0,0,0,0,0,0,0,0,0,0
дымчаты,0,0,0,0,0,0,0,0,0,0
тлеючы,0,0,0,0,0,0,0,0,0,0
плаўна,0,0,0,0,0,0,0,0,0,0
гладкасць,0,0,0,0,0,0,1,0,0,0
задушыць,1,0,0,0,0,1,0,0,0,0
размазаць,0,0,0,0,0,1,0,0,0,0
самаздаволены,0,0,0,0,0,1,0,0,0,0
займацца кантрабандай,0,0,0,1,0,1,0,0,0,0
кантрабандыст,1,0,1,1,0,1,0,0,0,0
кантрабанда,0,0,0,0,0,1,0,0,0,0
галава,0,0,1,1,0,1,0,0,0,0
перакус,0,0,0,0,0,0,0,0,0,0
закускі,0,0,0,0,0,0,0,0,0,0
загвоздка,0,0,0,0,0,1,0,0,1,0
карчакі,0,0,0,0,0,1,0,0,0,0
слімак,0,0,0,0,0,0,0,0,0,0
змяя,0,0,1,1,0,1,0,0,0,0
аснастка,0,0,0,0,0,0,0,0,0,0
здымак,0,0,0,0,0,0,0,0,0,0
пастка,0,0,0,1,0,1,0,0,0,0
гыркнуць,1,0,1,0,0,1,0,0,0,0
гыркаючы,1,0,0,0,0,1,0,0,0,0
вырваць,0,0,0,0,0,0,0,0,0,0
красціся,1,0,0,1,0,1,0,0,1,0
кеды,0,0,0,0,0,0,0,0,0,0
крадучыся,0,1,0,1,0,1,0,0,0,1
насміхацца,1,0,1,0,0,1,0,0,0,0
чхаць,0,0,1,0,0,1,0,0,1,0
чханне,0,0,0,0,0,0,0,0,0,0
хіхаць,0,0,0,0,0,0,1,0,0,0
з'едлівы,0,0,0,0,0,1,0,0,0,0
нюхаць,0,0,0,0,0,0,0,0,0,0
адрэзак,0,0,0,0,0,0,0,0,0,0
бакас,0,0,0,0,0,0,0,0,0,0
фрагмент,0,0,0,0,0,0,0,0,0,0
сноб,0,0,0,0,0,1,0,0,0,0
падглядваць,0,0,0,0,0,0,0,0,0,0
дрымота,0,0,0,0,0,0,0,0,0,0
храпці,0,0,0,0,0,0,0,0,0,0
фыркаць,0,0,0,0,0,0,0,1,0,0
рыльца,0,0,0,0,0,0,0,0,0,0
снег,0,0,0,0,0,0,0,0,0,0
снежны ком,0,0,0,0,0,0,0,0,0,0
сняжынка,0,0,0,0,0,0,0,0,0,0
снежны,0,0,0,0,0,0,0,0,0,0
нюхальны тытунь,0,0,0,0,0,0,0,0,0,0
замачыць,0,0,0,0,0,1,0,0,0,0
замочвання,0,0,0,0,0,0,0,0,0,0
мыла,0,0,0,0,0,0,0,0,0,0
мыльны,0,0,0,0,0,0,0,0,0,0
лунаючы,0,0,0,0,0,0,0,0,0,0
рыдаць,0,0,0,0,0,1,0,1,0,0
цвярозасць,0,0,0,0,0,0,1,0,0,1
соц,0,0,0,0,0,0,0,0,0,0
футбол,0,0,0,0,0,0,0,0,0,0
таварыскі,0,0,0,0,0,0,1,0,0,0
сацыяльны,0,0,0,0,0,0,0,0,0,0
сацыялізму,0,0,1,1,0,0,0,0,0,0
сацыялістычная,1,0,1,1,0,1,0,1,0,0
грамадства,0,0,0,0,0,0,0,0,0,0
шкарпэтку,0,0,0,0,0,0,0,0,0,0
разетка,0,0,0,0,0,0,0,0,0,0
дзярновая,0,0,0,0,0,0,0,0,0,0
канапа,0,0,0,0,0,0,0,0,0,0
змякчэнне,0,0,0,0,0,0,0,0,0,0
мяккасць,0,0,0,0,0,0,0,0,0,0
мокры,0,0,0,0,0,0,0,0,0,0
глеба,0,0,1,0,0,1,0,0,0,0
запэцканы,0,0,1,0,0,1,0,0,0,0
знаходжанне,0,0,0,0,0,0,0,0,0,0
суцяшэнне,0,0,0,0,0,0,1,0,0,0
сонечны,0,0,0,0,0,0,0,0,0,0
прыпой,0,0,0,0,0,0,0,0,0,0
пайка,0,0,0,0,0,0,0,0,0,0
салдат,1,0,0,0,0,0,1,1,0,0
падэшва,0,0,0,0,0,0,0,0,0,0
дамагацца,0,0,0,0,0,0,0,0,0,0
хадайніцтва,0,0,0,0,0,0,0,0,0,0
павераны,0,0,0,0,0,0,0,0,0,0
цвёрды,0,0,0,0,0,0,1,0,0,0
салідарнасць,0,0,0,0,0,0,0,0,0,1
зацвярдзенне,0,0,0,0,0,0,0,0,0,0
зацвярдзелы,0,0,0,0,0,0,0,0,0,0
застываць,0,0,0,0,0,0,0,0,0,0
самавітасць,0,0,0,0,0,0,1,0,0,1
пасьянс,0,0,0,0,0,0,0,0,0,0
адзіночны,0,0,0,0,0,0,0,0,0,0
адзінота,0,0,0,0,0,0,0,0,0,0
сола,0,0,0,0,0,0,0,0,0,0
растваральнасць,0,0,0,0,0,0,0,0,0,0
растваральны,0,0,0,0,0,0,0,0,0,0
рашэнне,0,0,0,0,0,0,1,0,0,0
вырашаць,0,0,0,0,0,0,0,0,0,0
плацежаздольнасць,0,0,0,0,0,0,1,0,0,0
растваральнік,0,0,0,0,0,0,0,0,0,0
саматычныя,0,0,0,0,0,1,0,0,1,0
змрочны,0,0,0,0,0,1,0,1,0,0
сын,0,0,0,0,0,0,0,0,0,0
гідралакатар,0,1,0,0,0,0,1,0,0,0
саната,0,0,0,0,0,0,1,0,0,0
песня,0,0,0,0,0,0,0,0,0,0
санет,0,0,0,0,1,0,1,1,0,0
звонкія,0,0,0,0,1,0,1,0,0,0
сажа,0,0,1,0,0,1,0,0,0,0
супакоіць,0,0,0,0,0,0,1,0,0,0
заспакаяльны,0,0,0,0,1,0,1,0,0,1
другакурснік,0,0,0,0,0,0,0,0,0,0
сапрана,0,0,0,0,0,0,0,0,0,0
вядзьмак,0,0,0,0,0,0,0,0,0,0
чарадзейства,0,1,0,1,0,1,0,0,1,0
паскудны,1,0,1,1,0,1,0,1,0,0
балючы,1,0,0,0,0,1,0,1,0,0
балюча,0,0,0,0,0,1,0,1,0,0
хваравітасць,0,0,1,0,0,1,0,1,0,0
сорга,0,0,0,0,0,0,0,0,0,0
жаночае таварыства,0,0,0,0,0,0,0,0,0,0
смутак,0,0,0,1,0,1,0,1,0,0
журботны,0,0,0,0,0,1,0,1,0,0
сартаваць,0,0,0,0,0,0,0,0,0,0
сартавальнік,0,0,0,0,0,0,1,0,0,0
вылазка,0,0,0,1,0,1,0,0,0,0
сартаванне,0,0,0,0,0,0,0,0,0,0
су,0,0,0,0,0,0,0,0,0,0
бяздушны,0,0,1,1,0,1,0,1,0,0
роднасная душа,0,0,0,1,0,1,0,0,0,0
гук,0,0,0,0,0,0,0,0,0,0
гучанне,0,0,0,0,0,0,0,0,0,0
абгрунтаванасць,0,1,0,0,1,0,1,0,0,1
суп,0,0,0,0,0,0,1,0,0,0
кіслы,0,0,1,0,0,1,0,0,0,0
крыніца,0,0,0,0,0,0,0,0,0,0
сувенір,0,0,0,0,0,0,0,0,0,0
суверэнны,0,0,0,0,0,0,0,0,0,1
суверэнітэт,0,0,0,0,0,0,0,0,0,0
сеяць,0,0,0,0,0,0,0,0,0,0
санаторый,0,1,0,0,1,0,1,0,1,1
прасторы,0,0,0,0,0,0,0,0,0,0
прасторны,0,0,0,0,0,0,1,0,0,0
рыдлёўка,0,0,0,0,0,0,0,0,0,0
пралёт,0,0,0,0,0,0,0,0,0,0
спаніэль,0,0,0,0,1,0,1,0,0,1
лупцаваць,1,0,0,1,0,1,0,1,0,0
лупцоўка,1,0,0,0,0,0,0,0,0,0
лонжерон,0,0,0,0,0,0,0,0,0,0
запасны,0,0,0,0,0,0,0,0,0,0
эканомна,0,0,0,0,0,0,0,0,0,0
іскра,0,0,0,0,0,0,0,0,0,0
зіхацець,0,1,0,0,1,0,1,0,1,0
спарынг,0,0,0,0,0,0,0,0,0,0
разрэджаны,0,0,0,0,0,0,0,0,0,0
спазм,0,0,0,1,0,1,0,0,0,0
плюнуў,1,0,0,0,0,1,0,0,0,0
шпатель,0,0,0,0,0,0,0,0,0,0
нераставаць,0,0,0,0,0,0,0,0,0,0
дынамік,0,0,0,0,0,0,0,0,0,0
кажучы,0,0,0,0,0,0,0,0,0,0
дзіда,1,1,0,1,0,1,0,0,0,0
спецыяльныя,0,0,0,0,1,0,1,0,0,0
спецыяліст,0,0,0,0,0,0,0,0,0,1
спецыяльнасць,0,0,0,0,0,0,0,0,0,0
спецыялізавацца,0,0,0,0,0,0,0,0,0,1
спецыяльна,0,0,0,0,0,0,0,0,0,0
выгляд,0,0,0,0,0,0,1,0,0,0
віды,0,0,0,0,0,0,0,0,0,0
канкрэтныя,0,0,0,0,0,0,0,0,0,0
спецыфікацыя,0,0,0,0,0,0,0,0,0,0
асобнік,0,0,0,0,0,0,0,0,0,0
плямка,0,0,1,0,0,1,0,0,0,0
крапчаты,0,0,0,0,0,0,0,0,0,0
спецыфікацыі,0,0,0,0,0,0,0,0,0,0
відовішча,0,0,0,0,0,1,1,0,0,0
акуляры,0,0,0,0,0,0,0,0,0,0
відовішчны,0,1,0,0,0,0,0,0,1,0
глядач,0,0,0,0,0,0,0,0,0,0
прывід,0,0,0,1,0,1,0,1,0,0
спектральны,0,0,0,0,0,1,0,0,0,0
спектрометр,0,0,0,0,0,0,0,0,0,0
спектрафатометр,0,0,0,0,0,0,0,0,0,0
спектраскапіі,0,0,0,0,0,0,0,0,0,0
спектр,0,0,0,0,0,0,0,0,0,0
разважаць,0,0,0,0,0,0,0,0,0,0
спекуляцыя,0,0,0,1,0,1,0,1,0,0
спекулятыўны,0,1,0,0,0,0,0,0,0,0
люстэрка,0,0,0,0,0,0,0,0,0,0
гаворка,0,0,0,0,0,0,1,0,0,0
бязмоўны,0,0,0,0,0,0,0,0,0,0
хуткасць,0,0,0,0,0,0,0,0,0,0
хутка,0,0,0,0,0,0,0,0,0,0
спідометр,0,0,0,0,0,0,0,0,0,0
спідвей,0,0,0,0,0,0,0,0,0,0
хуткі,0,0,0,0,0,0,1,0,0,0
зачараваны,0,0,0,0,0,0,0,0,0,0
правапіс,0,0,0,0,0,0,1,0,0,0
Спенсер,0,0,0,0,0,0,0,0,0,0
марнаваць,0,0,0,0,0,0,0,0,0,0
патрачаны,0,0,0,0,0,1,0,0,0,0
сперма,0,0,0,0,0,0,0,0,0,0
вывяргаць,0,0,1,0,0,0,0,0,0,0
сферы,0,0,0,0,0,0,0,0,0,0
сферычныя,0,0,0,0,0,0,0,0,0,0
сфінкс,0,0,0,0,0,0,0,0,0,0
вострыя прыправы,0,0,0,0,0,0,1,0,0,0
востры,0,0,0,0,0,0,0,0,0,0
павук,0,0,1,1,0,0,0,0,0,0
кран,0,0,0,0,0,0,0,0,0,0
шып,0,0,0,1,0,0,0,0,0,0
каласісты,0,0,0,0,0,0,0,0,0,0
калючая,0,0,0,0,0,0,0,0,0,0
разліў,0,0,0,0,0,0,0,0,0,0
спіна,0,0,0,0,0,0,0,0,0,0
спіннамазгавой,0,0,0,0,0,0,0,0,0,0
верацяно,0,0,0,0,0,0,0,0,0,0
пазваночнік,1,0,0,0,0,1,1,0,0,0
спінінг,0,0,0,0,0,0,0,0,0,0
дзява,0,0,0,1,0,1,0,1,0,0
калючы,0,0,0,0,0,0,0,0,0,0
спіраль,0,0,0,0,0,0,0,0,0,0
шпіль,0,0,0,0,0,0,0,0,0,0
дух,0,0,0,0,0,0,1,0,0,0
духі,0,1,0,0,1,0,1,0,1,0
духоўны,0,0,0,0,0,0,0,0,0,0
духоўнасць,0,0,0,0,0,0,0,0,0,0
плюнуць,0,0,1,0,0,0,0,0,0,0
назло,1,0,0,0,0,1,0,0,0,0
зласлівы,1,0,0,0,0,1,0,0,0,0
ўсплёск,0,0,0,0,0,0,0,0,1,0
селязёнка,0,0,0,0,0,0,0,0,0,0
цудоўны,0,0,0,0,1,0,1,0,1,0
пышнасць,0,1,0,0,1,0,1,0,1,0
зрошчванне,0,0,0,0,0,0,0,0,0,0
сплайн,0,0,0,0,0,0,0,0,0,0
шына,0,0,0,0,0,0,0,0,0,0
асколак,0,0,0,0,0,1,0,0,0,0
раскол,0,0,0,0,0,1,0,0,0,0
расшчапленне,0,0,0,0,0,1,0,1,0,0
марнавацца,0,0,0,0,0,0,0,0,0,0
псаваць,0,0,1,0,0,1,0,0,0,0
спойлер,0,0,0,0,0,1,0,1,0,0
псаванне,0,0,0,0,0,0,0,0,0,0
казаў,0,0,0,0,0,1,0,0,0,0
прамоўленая,0,0,0,0,0,0,0,0,0,0
прэс-сакратар,0,0,0,0,0,0,0,0,0,1
губка,0,0,0,0,0,1,0,0,0,0
губчаты,0,0,0,0,0,0,0,0,0,0
спонсар,0,0,0,0,0,0,1,0,0,1
спонсарская дапамога,0,0,0,0,0,0,0,0,0,0
падробка,0,0,0,0,0,0,0,0,0,0
прывід,0,0,0,1,0,1,0,0,0,0
лыжка,0,0,0,0,0,0,0,0,0,0
лыжку,0,0,0,0,0,0,0,0,0,0
спарадычны,0,0,0,0,0,0,0,0,0,0
спрэчка,0,0,0,0,0,0,0,0,0,0
спорт,0,0,0,0,0,0,0,0,0,0
спартыўны,0,0,0,0,0,0,0,0,0,0
спорт,0,0,0,0,0,0,0,0,0,0
спартсмен,0,0,0,0,0,0,0,0,0,0
пляма,0,0,0,0,0,0,0,0,0,0
бездакорны,0,0,0,0,0,0,1,0,0,1
плямісты,0,0,0,0,0,0,0,0,0,0
плямістыя,0,0,0,0,0,0,0,0,0,0
сужэнскі,0,0,0,0,0,0,0,0,0,0
муж і жонка,0,0,0,0,1,0,1,0,0,1
носік,0,0,0,0,0,0,0,0,0,0
вывіх,0,0,0,0,0,1,0,1,0,0
разрастанне,0,0,0,0,0,0,0,0,0,0
спрэй,0,0,0,0,0,0,0,0,0,0
распаўсюджванне,0,0,0,0,0,0,0,0,0,0
разгул,0,0,0,0,0,1,0,0,0,0
дажджаванне,0,0,0,0,0,0,0,0,0,0
спрайт,0,0,0,1,0,1,0,0,0,0
парастак,0,0,0,0,0,0,0,0,0,0
елка,0,0,0,0,0,0,1,0,0,0
шпора,0,0,0,1,0,0,0,0,0,0
ілжывы,0,0,1,0,0,1,0,0,0,0
прышпорваў,0,0,0,0,0,0,0,0,0,0
рывок,0,0,0,0,0,0,0,0,0,0
шпіёніць,0,0,0,0,0,0,0,0,0,0
атрад,0,0,0,0,0,0,0,0,0,0
эскадрон,0,0,0,0,0,0,0,0,0,0
шквал,0,0,0,1,0,1,0,1,0,0
лускаваты,0,0,0,0,0,0,0,0,0,0
квадратны,0,0,0,0,0,0,0,0,0,0
прысядаць,0,0,0,0,0,0,0,0,0,0
сквотэр,0,0,0,0,0,1,0,0,0,0
піск,0,0,0,0,0,0,0,0,0,0
вішчаць,0,0,0,0,0,0,0,0,0,0
брыдлівы,0,0,1,1,0,1,0,0,0,0
сціскаць,0,0,0,0,0,0,0,0,0,0
выцісканне,0,0,0,0,0,0,0,0,0,0
глушыцель,1,0,1,0,0,1,0,0,0,0
жмурыцца,0,0,0,0,0,0,0,0,0,0
сквайр,0,0,0,0,0,0,0,0,0,0
курчыцца,0,0,1,0,0,1,0,0,0,0
вавёрка,0,0,0,0,0,0,0,0,0,0
пырснуць,0,0,0,0,0,0,0,0,0,0
нажом,1,0,0,1,0,1,0,1,1,0
стабільнасць,0,0,0,0,0,0,0,0,0,0
стабільны,0,0,0,0,0,0,1,0,0,1
стаката,0,0,0,0,0,0,1,0,0,0
стэк,0,0,0,0,0,0,0,0,0,0
персанал,0,0,0,0,0,0,0,0,0,0
алень,0,0,0,0,0,0,0,0,0,0
этап,0,0,0,0,0,0,0,0,0,0
хістацца,0,0,0,0,0,0,0,0,1,0
хістаючыся,0,0,0,0,0,1,0,0,0,0
застойныя,0,0,0,0,0,1,0,1,0,0
стагнацыя,0,0,0,0,0,0,0,0,0,0
устойлівы,0,0,0,0,0,0,0,0,0,0
